id,weight,lower,upper,hiseduc,hereduc,heblack,sheblack,agediff,dur,divorce
5636,22,1.955,1.955,12,11,0,0,4.58,1.955,0
5643,24,12.099,12.099,16,14,0,0,2.335,12.099,0
5648,24,8.92,8.92,17,13,0,0,7.836,8.92,0
5651,23,17.999,17.999,14,14,0,0,2.352,17.999,0
5653,25,41.588,41.588,12,12,0,0,3.42,41.588,0
5656,25,42.42,42.42,12,12,0,0,3.42,42.42,0
5666,21,33.914,33.914,16,12,0,0,2.335,33.914,0
5679,7,6.653,6.653,12,12,0,1,2.352,6.653,0
5684,24,17.643,17.643,12,12,0,0,2.497,17.643,0
5687,24,17.643,17.643,12,12,0,0,2.497,17.643,0
5691,32,22.617,22.617,12,12,0,0,2.335,22.617,0
5693,32,6.839,7.54,10,10,0,0,2.352,7.0052004,1
5702,23,19.211,19.294,10,10,0,0,2.352,19.236506,1
5704,23,2.505,3.496,10,10,0,0,2.352,3.1985743,1
5707,1,35.504,36.496,11,11,0,1,2.352,35.869133,1
5711,1,17.93,17.93,12,12,1,1,1.166,17.93,0
5718,1,0.679,0.679,14,12,1,1,3.001,0.679,0
5723,25,2.398,3.154,12,10,0,0,3.666,2.9009137,1
5725,23,45.081,45.081,8,9,0,0,3.669,45.081,0
5728,23,45.081,45.081,8,9,0,0,3.669,45.081,0
5732,23,6.623,6.705,10,10,0,0,2.412,6.66409,1
5735,23,6.018,6.752,10,10,0,0,4.411,6.751007,1
5737,1,24.038,24.038,4,4,1,1,2.352,24.038,0
5741,23,6.549,6.631,14,12,0,0,1.355,6.592134,1
5743,23,3.014,3.014,17,17,0,0,5.665,3.014,0
5745,23,63.376,63.376,16,12,0,0,1.999,63.376,0
5748,23,63.335,63.335,16,12,0,0,1.999,63.335,0
5750,24,38.141,38.141,12,13,0,0,0.999,38.141,0
5752,24,10.486,10.486,12,15,0,0,0.917,10.486,0
5756,24,15.874,15.956,9,9,0,0,2.352,15.936998,1
5758,24,62.084,62.084,16,16,0,0,7.661,62.084,0
5762,27,6.779,6.79,16,13,0,0,0.641,6.785164,1
5764,24,24.449,25.325,12,12,0,0,0.334,24.812077,1
5766,24,9.008,36.038,8,8,0,0,2.352,23.500212,1
5768,22,51.362,51.362,10,6,0,0,3.932,51.362,0
5771,23,61.678,61.678,12,12,0,0,2.352,61.678,0
5773,21,10.133,11.124,10,10,0,0,2.352,10.305026,1
5780,21,2.71,2.787,10,10,0,0,21.593,2.755458,1
5782,25,25.881,26.029,7,10,0,0,5.169,25.889637,1
5784,25,2.015,6.034,11,11,0,0,2.352,2.503743,1
5787,25,22.418,22.418,11,11,0,0,2.352,22.418,0
5791,25,0.846,0.846,15,15,0,0,15.086,0.846,0
5794,24,8.63,8.63,12,12,0,0,3.833,8.63,0
5797,24,8.843,8.843,13,13,0,0,7.981,8.843,0
5799,31,38.897,38.897,8,8,0,0,3.89,38.897,0
5802,31,47.734,47.734,16,16,0,0,2.352,47.734,0
5805,20,34.987,34.987,12,12,0,0,2.352,34.987,0
5808,24,36.249,36.249,8,8,0,0,2.352,36.249,0
5812,24,15.132,15.132,12,14,0,0,4.162,15.132,0
5817,28,7.956,7.956,9,12,0,0,1.938,7.956,0
5820,23,29.971,29.971,12,12,0,0,2.352,29.971,0
5827,23,13.602,13.602,12,11,0,0,2.163,13.602,0
5828,23,13.684,13.684,12,12,0,0,2.163,13.684,0
5830,23,10.968,10.968,12,13,0,0,-0.244,10.968,0
5832,23,45.399,45.399,16,16,0,0,-4.162,45.399,0
5834,23,15.877,15.877,12,17,0,0,-2.916,15.877,0
5838,23,0.646,0.646,13,13,0,0,2.335,0.646,0
5842,23,4.162,4.162,12,12,0,0,3.499,4.162,0
5847,23,7.45,7.45,14,14,0,0,-3.272,7.45,0
5853,23,13.927,13.927,11,11,0,0,2.502,13.927,0
5856,23,1.309,1.309,12,12,0,0,2.352,1.309,0
5858,23,22.998,22.998,12,12,0,0,3.521,22.998,0
5862,23,13.9,15.302,14,14,0,0,-0.668,15.224894,1
5864,23,24.999,24.999,1,1,0,0,3.274,24.999,0
5865,25,25.279,25.279,12,12,0,0,2.352,25.279,0
5867,25,48.485,48.485,6,12,0,0,4.649,48.485,0
5869,25,49.248,49.248,11,12,0,0,-0.747,49.248,0
5873,25,21.914,21.914,13,12,0,0,4.419,21.914,0
5884,25,0.545,0.621,12,12,0,0,2.352,0.61799514,1
5889,25,9.298,9.829,12,12,0,0,5.27,9.437227,1
5890,25,2.423,2.423,12,10,0,0,3.499,2.423,0
5893,25,4.0,4.0,12,12,0,0,2.352,4.0,0
5894,23,14.773,14.773,14,11,0,0,-34.253,14.773,0
5896,22,3.677,4.12,15,10,0,0,-0.986,3.8765848,1
5903,27,9.862,9.862,11,12,0,0,0.17,9.862,0
5906,27,9.862,9.862,12,12,0,0,25.084,9.862,0
5908,25,20.835,20.835,10,10,0,0,2.352,20.835,0
5914,25,16.901,16.901,12,12,0,0,-21.079,16.901,0
5922,25,9.142,9.142,12,12,0,0,-8.753,9.142,0
5931,25,6.795,6.795,11,10,0,0,-35.833,6.795,0
5933,25,22.256,22.256,10,14,0,0,-7.337,22.256,0
5936,25,9.936,9.936,7,7,0,0,2.352,9.936,0
5938,23,40.914,40.914,12,16,0,0,5.084,40.914,0
5940,13,2.185,2.185,12,10,1,1,-17.999,2.185,0
5943,13,1.281,3.828,8,8,1,1,2.352,3.371577,1
5951,27,28.112,28.112,12,12,0,0,2.352,28.112,0
5953,17,4.027,12.071,2,2,0,0,2.352,6.806369,1
5956,24,47.42,47.42,12,12,0,0,2.352,47.42,0
5957,24,0.761,0.761,16,10,0,0,12.337,0.761,0
5966,23,46.642,46.642,16,12,0,0,2.251,46.642,0
5967,23,19.061,19.061,14,12,0,0,3.086,19.061,0
5969,23,2.776,4.775,12,12,0,0,2.352,4.708659,1
5971,29,17.689,17.689,12,12,0,0,28.0,17.689,0
5975,31,10.7,10.7,16,16,0,0,4.0,10.7,0
5978,29,4.0,4.0,12,12,0,0,2.352,4.0,0
5997,23,24.821,24.871,18,18,0,0,2.352,24.868132,1
6008,1,19.477,20.101,11,11,0,1,2.352,19.804173,1
6014,1,2.716,2.716,12,12,1,1,-0.252,2.716,0
6027,23,20.504,20.504,12,12,0,0,2.352,20.504,0
6030,23,19.94,19.94,16,12,0,0,0.83,19.94,0
6034,23,20.923,20.923,12,11,0,0,-0.917,20.923,0
6036,23,31.811,31.811,12,12,0,0,-0.668,31.811,0
6042,23,6.171,6.374,14,14,0,0,2.352,6.249214,1
6045,3,42.502,42.502,7,7,0,1,2.352,42.502,0
6054,3,20.589,20.66,9,9,0,1,2.352,20.653385,1
6056,23,8.0,8.0,16,16,0,0,2.352,8.0,0
6060,24,26.998,26.998,12,9,0,0,-1.558,26.998,0
6063,24,26.998,26.998,9,9,0,0,2.352,26.998,0
6065,24,8.457,8.534,15,15,0,0,2.352,8.525594,1
6071,24,1.55,1.632,16,16,0,0,2.352,1.587397,1
6084,24,3.042,3.124,10,12,0,0,-31.253,3.0775895,1
6086,24,3.042,3.124,12,12,0,0,20.252,3.0536726,1
6089,24,5.254,5.254,12,12,0,0,24.832,5.254,0
6092,23,10.311,10.311,9,11,0,0,23.915,10.311,0
6115,23,47.907,47.907,10,10,0,0,2.352,47.907,0
6122,23,47.028,47.028,7,8,0,0,18.281,47.028,0
6124,24,52.917,52.917,16,14,0,0,1.081,52.917,0
6127,24,52.917,52.917,12,12,0,0,2.352,52.917,0
6137,25,49.944,49.944,14,14,0,0,2.352,49.944,0
6140,25,29.982,29.982,14,14,0,0,2.352,29.982,0
6143,25,57.166,57.166,12,12,0,0,2.352,57.166,0
6148,23,24.958,25.04,10,10,0,1,2.352,25.02197,1
6155,29,22.171,22.735,14,14,0,0,2.352,22.388885,1
6158,32,45.169,45.169,12,12,0,1,2.352,45.169,0
6164,32,0.252,0.745,12,12,0,1,2.352,0.47312593,1
6166,23,16.211,16.293,14,13,0,0,7.077,16.236366,1
6168,23,21.949,21.949,12,12,0,0,2.352,21.949,0
6185,23,11.053,11.053,14,12,0,0,9.667,11.053,0
6186,23,3.168,3.168,12,12,0,0,3.915,3.168,0
6191,23,0.534,1.585,14,14,0,0,2.352,0.67656296,1
6197,29,6.188,6.188,17,10,0,0,0.832,6.188,0
6199,29,9.656,9.656,14,13,0,0,0.753,9.656,0
6202,29,6.188,6.188,17,13,0,0,-2.001,6.188,0
6205,29,49.687,49.687,12,12,0,0,2.352,49.687,0
6207,29,20.285,20.285,12,14,0,0,19.833,20.285,0
6209,31,46.905,46.905,14,12,0,0,1.065,46.905,0
6212,31,46.905,46.905,12,12,0,0,2.352,46.905,0
6218,31,38.998,38.998,12,12,0,0,2.352,38.998,0
6220,31,21.651,21.651,19,17,0,0,3.896,21.651,0
6225,29,34.598,34.598,12,12,0,0,2.352,34.598,0
6229,29,14.052,14.052,13,17,0,0,-0.586,14.052,0
6230,29,15.218,15.218,12,17,0,0,20.416,15.218,0
6233,24,27.379,27.461,8,8,0,0,2.352,27.455576,1
6238,28,4.758,4.758,9,10,0,0,2.352,4.758,0
6240,28,4.758,4.758,17,17,0,0,1.832,4.758,0
6245,28,1.038,1.038,14,13,0,0,2.327,1.038,0
6247,23,25.128,25.21,17,15,0,0,0.137,25.180702,1
6256,23,0.81,0.81,13,12,0,0,-10.42,0.81,0
6264,24,18.179,18.179,13,16,0,0,1.58,18.179,0
6266,24,42.103,42.103,18,17,0,0,0.085,42.103,0
6279,24,9.81,9.81,16,12,0,0,-7.001,9.81,0
6280,22,5.626,5.708,12,16,0,0,-21.914,5.6411967,1
6283,22,49.539,49.539,12,12,0,0,2.352,49.539,0
6295,17,2.001,2.001,14,14,0,0,2.352,2.001,0
6297,23,9.002,9.667,8,12,0,0,0.433,9.551451,1
6303,23,20.789,20.789,10,12,0,0,19.666,20.789,0
6312,23,9.213,9.213,13,13,0,0,4.167,9.213,0
6316,23,8.794,8.794,12,12,0,0,1.166,8.794,0
6318,23,36.586,36.586,8,12,0,0,3.833,36.586,0
6323,23,5.706,5.788,12,12,0,0,-3.001,5.742392,1
6329,23,51.458,51.458,8,8,0,0,2.352,51.458,0
6333,9,35.17,35.17,13,17,0,0,7.417,35.17,0
6336,22,25.999,25.999,4,4,1,1,2.352,25.999,0
6339,23,0.06,0.142,10,10,0,0,2.352,0.11268183,1
6341,23,3.71,3.792,15,12,0,0,6.251,3.7669828,1
6345,1,2.075,3.242,12,9,1,1,-3.871,2.1284611,1
6348,24,27.066,27.789,12,12,0,0,2.352,27.637873,1
6350,23,11.992,11.992,12,12,0,0,2.352,11.992,0
6353,23,7.003,7.003,12,12,0,0,2.352,7.003,0
6357,24,15.209,15.291,12,12,0,0,2.352,15.219963,1
6360,24,19.066,19.066,14,14,0,0,19.269,19.066,0
6367,24,8.616,8.616,11,14,0,0,-27.253,8.616,0
6371,24,13.733,13.733,16,14,0,0,0.671,13.733,0
6378,24,26.795,26.872,14,14,0,0,2.352,26.799526,1
6390,24,64.394,64.394,12,9,0,0,0.419,64.394,0
6393,24,64.394,64.394,8,8,0,0,2.352,64.394,0
6394,24,20.846,20.846,10,10,0,0,2.352,20.846,0
6400,24,6.768,6.768,14,13,0,0,-4.085,6.768,0
6407,24,6.385,7.376,16,16,0,0,2.352,7.0534024,1
6410,24,31.647,31.647,15,15,0,0,2.352,31.647,0
6417,24,3.707,3.789,14,14,0,1,2.352,3.744492,1
6426,21,5.421,5.421,16,17,0,0,1.582,5.421,0
6429,23,45.418,45.418,8,8,0,0,2.352,45.418,0
6434,23,2.96,3.951,12,12,0,0,2.352,3.5484407,1
6440,24,17.947,17.947,13,16,0,0,-1.421,17.947,0
6443,17,46.984,46.984,5,5,0,0,2.352,46.984,0
6460,17,2.292,6.858,12,12,0,0,2.352,3.5809135,1
6467,25,16.129,16.211,17,16,0,0,5.421,16.191753,1
6468,25,16.129,16.211,10,12,0,0,-19.162,16.158081,1
6470,25,4.679,4.679,16,17,0,0,0.329,4.679,0
6471,24,19.127,19.203,16,16,0,0,2.352,19.159025,1
6473,21,25.435,25.435,16,16,0,0,0.413,25.435,0
6474,21,25.435,25.435,16,16,0,0,2.352,25.435,0
6479,24,12.999,12.999,10,10,0,0,2.352,12.999,0
6493,27,23.376,23.376,17,15,0,0,2.001,23.376,0
6495,25,26.001,26.001,10,10,0,0,2.352,26.001,0
6496,25,12.016,36.038,12,12,0,0,2.352,28.834127,1
6498,25,7.034,21.084,8,8,0,0,2.352,16.976831,1
6500,19,0.252,0.252,12,12,0,0,2.352,0.252,0
6503,19,0.252,0.252,12,12,0,0,2.352,0.252,0
6507,17,1.84,5.503,12,12,0,0,2.352,5.3412952,1
6509,22,2.015,8.066,14,14,0,0,2.352,5.328057,1
6512,22,23.414,23.414,16,16,0,0,2.352,23.414,0
6516,22,15.296,15.379,12,16,0,0,-1.837,15.328071,1
6518,22,22.998,24.0,12,12,1,1,-2.593,23.489508,1
6522,22,12.961,13.043,10,11,1,1,8.914,12.999075,1
6524,22,45.383,45.383,5,5,0,0,2.352,45.383,0
6527,25,12.0,12.0,12,12,0,0,2.352,12.0,0
6529,24,11.001,11.001,12,12,0,0,2.352,11.001,0
6533,23,53.821,53.821,12,12,0,0,2.352,53.821,0
6536,23,25.999,25.999,12,12,0,0,2.352,25.999,0
6539,26,34.5,34.5,12,12,0,0,2.352,34.5,0
6544,26,13.993,13.993,12,12,0,0,-0.402,13.993,0
6545,26,6.031,6.031,11,12,0,0,6.333,6.031,0
6550,26,1.793,1.843,12,12,0,0,2.352,1.8350734,1
6553,26,38.155,38.155,10,10,0,0,2.352,38.155,0
6557,26,5.005,5.005,12,12,0,0,7.496,5.005,0
6559,26,38.845,38.845,7,7,0,0,2.352,38.845,0
6563,23,40.118,40.118,10,10,0,0,2.352,40.118,0
6567,24,7.266,7.266,10,12,0,0,2.352,7.266,0
6570,24,14.097,14.097,12,12,0,0,10.919,14.097,0
6572,24,7.379,7.455,12,12,0,0,2.352,7.379042,1
6579,24,3.559,3.559,9,13,0,0,1.999,3.559,0
6582,31,43.496,43.496,12,12,0,0,2.352,43.496,0
6585,23,47.264,47.264,12,12,0,0,2.352,47.264,0
6587,25,28.208,28.29,12,13,0,0,5.084,28.285042,1
6589,25,3.499,3.499,14,13,0,0,-18.582,3.499,0
6596,23,42.431,42.431,8,8,0,0,2.352,42.431,0
6599,24,39.168,39.168,12,12,0,0,2.352,39.168,0
6603,24,19.951,19.951,12,12,0,0,3.748,19.951,0
6617,23,1.164,1.164,13,12,0,0,5.832,1.164,0
6620,22,25.818,25.818,12,12,0,0,2.352,25.818,0
6624,22,6.47,6.47,14,12,0,0,7.006,6.47,0
6630,22,12.233,12.233,12,12,0,0,21.495,12.233,0
6635,22,10.045,10.127,12,12,0,0,0.416,10.1246,1
6637,22,10.278,41.114,12,12,0,0,2.352,39.283726,1
6639,27,58.363,58.363,9,7,0,0,-3.069,58.363,0
6644,25,3.526,3.526,12,12,0,0,-2.116,3.526,0
6647,17,55.51,55.51,7,7,0,0,2.352,55.51,0
6648,17,19.559,19.559,7,10,0,0,33.67,19.559,0
6654,17,6.689,6.913,10,12,0,0,0.085,6.8573704,1
6655,17,8.616,8.616,12,12,0,0,1.749,8.616,0
6658,27,44.085,44.085,10,10,0,0,2.352,44.085,0
6668,27,25.588,25.588,13,13,0,0,2.352,25.588,0
6670,23,19.611,19.611,7,7,1,1,2.352,19.611,0
6671,23,11.211,11.288,12,12,0,0,2.352,11.249615,1
6673,24,5.002,5.002,12,12,0,0,2.352,5.002,0
6684,23,26.771,26.771,12,12,0,0,2.352,26.771,0
6688,23,8.739,8.789,12,13,0,0,2.385,8.785558,1
6693,23,21.372,21.372,12,12,0,0,2.587,21.372,0
6694,23,7.838,7.838,12,12,0,0,-18.913,7.838,0
6697,23,30.93,30.93,12,12,0,0,2.352,30.93,0
6699,23,32.0,32.0,8,9,0,0,-3.258,32.0,0
6704,25,18.144,18.144,12,12,0,0,0.923,18.144,0
6710,25,1.292,1.374,15,12,0,0,-0.832,1.3474438,1
6719,25,5.711,5.788,12,12,0,0,2.352,5.7310257,1
6721,25,27.001,27.001,12,7,0,0,-2.965,27.001,0
6725,25,24.641,24.641,12,12,0,0,1.336,24.641,0
6732,25,0.671,1.662,8,8,0,0,2.352,1.6121197,1
6734,27,3.885,3.885,11,11,0,0,2.352,3.885,0
6738,25,27.581,27.581,12,12,0,0,2.352,27.581,0
6743,25,0.838,8.049,9,9,0,0,2.352,3.3535316,1
6746,25,4.504,5.495,10,10,0,0,2.352,5.173551,1
6753,23,21.561,21.561,12,12,0,0,5.224,21.561,0
6756,23,21.336,21.336,12,12,0,0,2.352,21.336,0
6763,23,39.641,39.641,12,12,0,0,2.352,39.641,0
6768,23,17.142,17.142,12,12,0,0,-0.29,17.142,0
6774,23,16.337,16.337,12,12,0,0,1.999,16.337,0
6782,23,17.142,17.142,12,12,0,0,0.085,17.142,0
6784,23,61.667,61.667,12,11,0,0,3.918,61.667,0
6785,11,8.559,25.665,12,12,0,0,2.352,19.498821,1
6787,11,11.436,11.436,10,10,0,0,2.335,11.436,0
6789,24,47.671,47.671,12,10,0,0,0.917,47.671,0
6795,24,2.872,2.872,8,10,0,0,23.42,2.872,0
6797,19,14.631,14.708,12,12,0,0,1.336,14.641995,1
6800,19,14.631,14.708,12,12,0,0,2.352,14.671483,1
6807,19,5.547,5.618,9,12,0,0,-17.832,5.6041527,1
6809,24,43.042,43.042,16,12,0,0,4.665,43.042,0
6816,24,2.877,2.96,14,11,0,0,0.082,2.921597,1
6819,24,11.896,11.896,13,12,0,0,4.252,11.896,0
6825,24,8.953,8.953,13,12,0,0,6.746,8.953,0
6827,24,43.573,43.573,14,11,0,0,2.081,43.573,0
6832,24,2.634,2.634,13,11,0,0,7.978,2.634,0
6839,24,3.088,9.331,12,11,0,0,2.861,8.136817,1
6841,24,16.329,16.329,13,13,0,0,-2.42,16.329,0
6843,22,9.777,39.11,8,8,0,0,2.352,16.808674,1
6845,22,52.0,52.0,13,13,0,0,1.67,52.0,0
6848,13,9.128,9.205,9,9,0,0,2.352,9.204906,1
6852,13,4.29,4.367,9,9,0,0,2.352,4.329153,1
6857,13,10.412,10.412,11,11,0,0,0.167,10.412,0
6859,25,46.524,46.524,18,18,0,0,-3.89,46.524,0
6862,21,3.466,3.537,9,9,0,0,3.554,3.4749446,1
6866,21,7.409,7.409,12,9,0,0,8.58,7.409,0
6873,32,3.001,3.001,12,12,0,1,2.352,3.001,0
6875,23,10.168,40.679,8,8,0,0,2.352,38.95334,1
6878,23,3.001,3.001,9,9,0,0,2.352,3.001,0
6886,29,27.044,27.121,16,17,0,0,1.081,27.090048,1
6890,29,24.586,24.586,12,12,0,0,2.352,24.586,0
6897,29,7.828,7.828,17,17,0,0,5.251,7.828,0
6901,29,10.957,11.039,12,17,0,0,-3.666,10.966993,1
6902,29,0.745,0.745,7,10,0,0,2.352,0.745,0
6907,23,1.506,4.501,10,10,0,0,2.352,2.011943,1
6910,23,24.249,24.249,4,4,0,1,2.352,24.249,0
6916,22,23.45,23.45,17,16,0,0,29.166,23.45,0
6918,22,8.044,32.175,6,6,0,0,2.352,18.333136,1
6919,22,22.656,22.656,8,16,0,0,25.78,22.656,0
6921,22,25.01,25.01,8,8,0,0,2.352,25.01,0
6922,22,14.743,14.743,12,12,1,1,4.416,14.743,0
6923,25,48.999,48.999,16,16,0,0,2.352,48.999,0
6926,17,3.943,4.463,11,11,0,0,2.352,4.370519,1
6929,17,54.418,54.418,10,10,0,0,2.352,54.418,0
6941,24,13.279,13.279,14,12,0,0,7.581,13.279,0
6942,24,25.35,25.35,12,12,0,0,2.352,25.35,0
6951,24,32.791,32.791,8,12,0,0,3.953,32.791,0
6955,24,7.663,7.663,12,12,0,0,-2.36,7.663,0
6960,24,17.823,17.823,12,12,0,0,1.139,17.823,0
6966,24,0.999,0.999,11,11,0,0,2.352,0.999,0
6975,24,1.55,2.541,11,11,0,0,2.352,2.4059188,1
6979,24,1.561,4.665,12,12,0,0,2.352,3.5220683,1
6985,24,53.993,53.993,12,17,0,0,2.579,53.993,0
6992,24,53.993,53.993,14,14,0,0,2.352,53.993,0
6995,24,30.916,30.916,8,8,0,0,2.352,30.916,0
6997,23,26.015,26.015,8,8,0,0,2.352,26.015,0
7000,24,26.762,26.762,12,12,0,0,2.352,26.762,0
7001,24,2.773,3.474,9,9,0,0,-17.697,3.13466,1
7007,25,9.008,9.982,10,12,0,0,2.084,9.394654,1
7013,25,8.934,9.76,11,12,0,0,21.999,9.376513,1
7016,24,40.698,40.698,12,12,0,0,2.352,40.698,0
7021,24,7.584,7.584,12,12,0,0,4.0,7.584,0
7023,24,11.71,11.786,8,8,0,0,2.352,11.727352,1
7025,24,50.494,50.494,12,12,0,0,3.253,50.494,0
7027,24,22.992,22.992,12,12,0,0,-25.081,22.992,0
7037,23,10.297,10.379,12,12,0,0,2.352,10.316867,1
7039,23,40.093,40.093,9,11,0,0,3.247,40.093,0
7042,23,40.093,40.093,10,10,0,0,2.352,40.093,0
7046,23,18.519,18.519,12,12,0,0,0.416,18.519,0
7052,23,9.437,9.437,9,10,0,0,4.999,9.437,0
7055,23,9.437,9.437,12,10,0,0,7.417,9.437,0
7057,23,26.554,26.554,12,12,0,0,2.749,26.554,0
7060,23,26.554,26.554,12,12,0,0,2.352,26.554,0
7064,25,0.238,0.238,12,14,1,1,-8.419,0.238,0
7069,25,0.457,0.539,12,12,1,1,1.728,0.4926294,1
7077,25,10.721,11.335,12,12,1,1,0.999,10.730512,1
7080,27,45.96,45.96,12,12,0,0,2.352,45.96,0
7087,27,34.502,34.502,12,12,0,0,2.352,34.502,0
7089,25,5.5,22.001,12,12,0,0,2.352,21.314566,1
7094,19,5.451,5.451,12,12,0,0,1.155,5.451,0
7101,19,7.874,7.956,14,12,0,0,3.496,7.925621,1
7119,19,9.188,10.251,13,9,0,0,2.168,9.841246,1
7121,19,2.376,2.459,12,12,0,0,2.352,2.434934,1
7124,2,55.42,55.42,10,10,0,1,2.352,55.42,0
7130,2,15.995,15.995,10,14,1,0,3.748,15.995,0
7137,2,4.958,4.958,12,11,1,1,1.864,4.958,0
7142,2,15.995,15.995,12,13,1,0,4.917,15.995,0
7144,32,28.008,28.008,14,14,0,0,2.352,28.008,0
7147,24,1.002,1.002,15,15,0,0,2.352,1.002,0
7149,24,14.708,14.79,14,16,0,0,3.751,14.762572,1
7151,24,42.023,42.023,14,12,0,0,3.748,42.023,0
7154,24,42.023,42.023,11,11,0,0,2.352,42.023,0
7161,23,5.235,5.235,13,16,0,0,35.581,5.235,0
7179,23,3.211,3.288,12,12,0,0,2.352,3.2196963,1
7192,23,51.57,51.57,8,8,0,0,2.352,51.57,0
7195,23,38.585,38.585,14,14,0,0,2.352,38.585,0
7197,24,20.0,20.0,12,12,0,0,2.352,20.0,0
7201,26,15.997,15.997,12,12,0,0,2.352,15.997,0
7204,26,15.997,15.997,12,12,0,0,2.352,15.997,0
7207,27,24.999,24.999,12,12,0,0,2.352,24.999,0
7210,27,5.38,5.462,16,16,0,0,2.352,5.423046,1
7217,29,3.447,3.447,11,14,0,0,0.12,3.447,0
7219,32,9.999,9.999,12,12,0,0,2.352,9.999,0
7227,31,37.999,37.999,18,18,0,0,2.352,37.999,0
7231,8,8.999,36.0,15,15,1,1,2.352,24.412222,1
7233,32,3.962,4.953,18,18,0,1,2.352,4.657035,1
7236,25,4.999,20.0,12,12,0,0,2.352,13.80505,1
7239,25,8.35,8.35,8,8,0,0,2.352,8.35,0
7243,23,11.532,11.532,12,12,0,0,-2.001,11.532,0
7249,23,18.237,18.237,12,12,0,0,-2.166,18.237,0
7251,23,18.237,18.237,12,12,0,0,6.341,18.237,0
7253,23,54.91,54.91,12,14,0,0,0.246,54.91,0
7257,23,1.711,1.793,12,12,0,0,32.999,1.7173824,1
7263,23,14.998,14.998,16,16,0,0,1.834,14.998,0
7266,24,12.0,12.0,12,12,0,0,2.352,12.0,0
7271,27,48.999,48.999,5,5,0,0,2.352,48.999,0
7273,27,41.947,41.947,12,12,0,0,0.167,41.947,0
7277,27,17.506,17.506,17,16,0,0,5.413,17.506,0
7278,27,17.506,17.506,16,12,0,0,-21.506,17.506,0
7283,25,1.465,1.465,12,10,0,0,2.352,1.465,0
7289,27,5.791,5.867,12,12,0,0,-2.667,5.843682,1
7295,27,37.158,37.158,12,12,0,0,2.352,37.158,0
7297,27,29.999,29.999,10,10,0,0,-27.099,29.999,0
7301,27,1.407,1.407,14,12,0,0,-3.069,1.407,0
7303,25,9.999,9.999,14,14,0,0,2.352,9.999,0
7305,24,0.778,1.539,12,12,0,0,2.352,1.4723309,1
7310,25,9.958,10.04,16,12,0,0,4.416,10.0265875,1
7317,25,12.769,12.769,11,16,0,0,-3.329,12.769,0
7320,3,44.999,44.999,6,6,0,1,2.352,44.999,0
7324,3,12.791,12.868,12,12,1,1,1.67,12.821089,1
7328,3,40.854,40.854,5,9,1,1,6.018,40.854,0
7331,25,2.543,7.619,12,12,0,0,2.352,5.9161,1
7337,24,18.875,18.875,13,12,0,0,2.749,18.875,0
7339,24,21.352,21.352,12,14,0,0,3.836,21.352,0
7348,24,18.804,18.804,16,12,0,0,-0.58,18.804,0
7353,27,15.064,15.064,12,12,0,0,2.352,15.064,0
7360,27,7.504,8.496,12,12,0,0,2.352,7.9491916,1
7364,22,37.999,37.999,15,12,0,0,0.983,37.999,0
7367,24,29.355,29.355,12,12,0,0,2.352,29.355,0
7370,24,4.794,4.794,17,17,0,0,3.581,4.794,0
7373,24,13.372,13.372,12,12,0,1,2.352,13.372,0
7375,23,35.08,35.08,14,15,0,0,1.333,35.08,0
7378,23,35.08,35.08,14,14,0,0,2.352,35.08,0
7384,23,2.79,2.79,17,17,0,0,3.001,2.79,0
7386,23,23.923,24.969,12,12,0,0,6.522,24.515427,1
7389,23,19.379,19.461,12,12,0,0,2.352,19.401464,1
7394,23,10.042,10.125,12,12,0,0,0.504,10.042807,1
7402,23,4.789,4.789,10,12,0,0,-32.496,4.789,0
7404,23,13.697,13.697,12,12,0,0,-5.585,13.697,0
7407,23,10.565,10.615,12,12,0,0,2.352,10.613321,1
7410,23,24.999,24.999,12,12,0,0,2.352,24.999,0
7413,23,16.0,16.0,12,12,0,0,2.352,16.0,0
7417,23,12.739,12.739,16,16,0,0,5.834,12.739,0
7421,26,21.648,21.648,10,14,0,0,2.924,21.648,0
7426,26,19.058,19.058,14,12,0,0,1.076,19.058,0
7434,26,20.424,20.424,14,12,0,0,1.413,20.424,0
7441,25,54.251,54.251,12,12,0,0,-39.086,54.251,0
7458,26,25.194,25.194,12,12,0,0,13.002,25.194,0
7482,26,2.623,2.623,10,10,0,0,2.352,2.623,0
7489,26,18.579,18.579,12,12,0,0,-1.832,18.579,0
7491,26,17.413,17.413,8,8,0,0,2.352,17.413,0
7493,26,30.773,30.773,12,12,0,0,1.087,30.773,0
7497,26,5.424,5.424,12,9,0,0,-0.162,5.424,0
7502,26,0.608,0.608,12,10,0,0,1.418,0.608,0
7509,25,23.414,23.414,12,12,0,0,2.352,23.414,0
7510,25,0.49,0.539,8,8,0,0,2.352,0.50323474,1
7512,32,13.999,13.999,9,6,0,0,0.808,13.999,0
7515,32,13.999,13.999,6,6,0,0,2.352,13.999,0
7518,24,22.111,22.773,12,12,0,0,2.352,22.155342,1
7521,29,38.612,38.612,16,16,0,0,2.352,38.612,0
7526,29,4.994,4.994,13,16,0,0,0.413,4.994,0
7529,31,28.14,28.14,12,12,0,0,7.581,28.14,0
7531,31,24.0,24.0,9,9,0,0,2.352,24.0,0
7534,29,57.062,57.062,9,9,0,0,2.352,57.062,0
7536,29,48.17,48.17,10,12,0,0,4.249,48.17,0
7543,29,23.4,23.4,12,12,0,0,22.248,23.4,0
