ms,hh,depend,age,f1040a,f1040ez,tpi,txrt,mr,emp,prep,tax,subject,time,lntpi,lntax
1,0,4,0,0,0,8791.971,11.0,11.0,0,0,0.0,85,4,9.081594,0.0
1,0,4,0,0,0,43471.715,28.0,33.0,0,1,4777.372,86,4,10.679866,8.471855
1,0,5,0,0,0,20688.87,12.0,18.0,0,1,363.13867,87,4,9.937351,5.897535
1,0,2,1,0,0,1568.4307,0.0,0.0,1,1,0.0,88,4,7.357831,0.0
1,0,3,0,0,0,45172.445,25.0,33.0,0,1,3828.467,89,4,10.718243,8.250481
0,1,2,0,1,0,12373.175,17.0,17.0,0,1,1087.5912,90,4,9.423286,6.9926395
0,0,1,0,0,0,8214.416,14.0,15.0,0,0,413.32117,91,4,9.013646,6.0266414
0,0,1,0,0,0,7884.124,15.0,15.0,0,1,0.0,92,4,8.972607,0.0
1,0,3,0,0,0,40761.86,28.0,33.0,0,1,5133.212,93,4,10.615502,8.543681
1,0,5,0,0,0,23819.344,18.0,18.0,1,1,2117.7007,94,4,10.078253,7.6585584
1,0,5,0,0,0,39861.312,28.0,33.0,0,1,4794.708,95,4,10.593162,8.475476
1,0,3,0,0,0,51400.547,33.0,38.0,0,1,8597.628,96,4,10.8474045,9.059358
1,0,4,0,1,0,16546.533,16.0,16.0,0,1,805.6569,97,4,9.713932,6.6928983
1,0,2,0,0,0,22800.182,16.0,22.0,0,1,1635.0365,98,4,10.034524,7.400032
1,0,4,0,0,0,42984.49,25.0,33.0,0,0,3881.387,99,4,10.668594,8.264205
0,0,1,1,0,0,13179.744,26.0,18.0,0,1,2940.6934,100,4,9.486437,7.9867406
0,0,1,1,0,0,21918.795,34.0,26.0,0,1,6657.8467,101,4,9.9951,8.803701
0,0,1,0,0,1,23572.992,26.0,26.0,0,0,3913.3213,102,4,10.067857,8.272397
1,0,3,0,0,0,18933.395,16.0,18.0,0,1,1677.0073,103,4,9.848682,7.425362
0,0,1,0,0,1,18002.736,23.0,23.0,0,0,2429.7446,104,4,9.798279,7.795953
0,0,1,0,1,0,17153.285,23.0,23.0,0,0,2292.8833,105,4,9.749945,7.7380013
0,0,1,0,0,0,7102.19,14.0,14.0,1,0,253.64963,106,4,8.868158,5.5398884
1,0,2,0,0,0,43063.867,28.0,33.0,0,0,4896.898,107,4,10.67044,8.496561
0,0,1,0,0,1,12802.007,18.0,18.0,0,0,1393.2482,108,4,9.457357,7.2401104
0,1,2,1,0,0,641.42334,0.0,0.0,0,1,0.0,109,4,6.46369,0.0
1,0,2,0,0,0,46586.68,28.0,33.0,1,0,5280.1094,110,4,10.74907,8.571892
0,1,2,0,0,0,24180.656,24.0,24.0,0,0,3520.9854,111,4,10.093308,8.16678
1,0,4,0,0,0,44930.656,28.0,33.0,0,0,5803.832,112,4,10.712875,8.666446
1,0,2,0,0,0,28839.416,22.0,25.0,0,0,2926.095,113,4,10.269498,7.9817657
1,0,2,0,0,0,39338.504,33.0,33.0,0,1,7182.482,114,4,10.579959,8.8795395
1,0,2,0,0,0,33803.832,25.0,28.0,1,1,4250.0,115,4,10.428329,8.35491
0,1,3,0,1,0,20320.256,20.0,20.0,0,0,2383.2117,116,4,9.9193735,7.7766237
1,0,2,0,0,0,47128.65,33.0,38.0,0,0,7468.066,117,4,10.760636,8.918525
0,0,1,0,0,0,26336.68,23.0,30.0,0,0,2681.5693,118,4,10.178718,7.8945303
1,0,3,0,0,0,26508.21,22.0,22.0,0,0,3196.168,119,4,10.18521,8.070021
1,0,2,1,0,0,84152.375,42.0,42.0,0,0,20410.584,120,4,11.3403845,9.923858
1,0,4,0,0,0,28143.248,16.0,22.0,0,1,1226.2773,121,4,10.245063,7.1125536
1,0,3,0,0,0,2637.7737,0.0,0.0,1,1,0.0,122,4,7.8776903,0.0
1,0,3,0,0,0,32326.643,33.0,25.0,0,0,6595.8027,123,4,10.383647,8.79434
1,0,3,0,1,0,18998.176,18.0,18.0,0,0,1698.9052,124,4,9.852098,7.438328
1,0,4,1,0,0,30822.08,18.0,25.0,0,0,1986.3138,125,4,10.335986,7.594539
0,0,1,0,0,1,11022.811,16.0,16.0,0,0,1085.7665,126,4,9.307722,6.990962
1,0,4,0,0,0,31403.285,18.0,25.0,1,1,2364.051,127,4,10.354668,7.7685547
1,0,4,0,0,0,22820.256,22.0,18.0,0,1,2503.6497,128,4,10.035404,7.8259044
0,0,1,1,0,0,8165.146,14.0,14.0,0,0,451.64233,129,4,9.00763,6.1151023
1,0,2,0,0,0,36121.35,25.0,28.0,0,1,4033.759,130,4,10.494639,8.302702
0,0,1,0,0,0,26050.182,23.0,30.0,0,1,2649.635,131,4,10.16778,7.8825545
1,0,4,0,0,0,15229.015,14.0,14.0,0,1,1008.2117,132,4,9.630958,6.916925
1,0,2,1,0,0,2046.5328,11.0,0.0,0,0,101.277374,133,4,7.6239023,4.6276884
1,0,2,1,0,0,10491.788,18.0,14.0,0,1,1904.197,134,4,9.258348,7.5523405
1,0,4,0,0,0,27469.89,22.0,22.0,0,1,2824.8176,135,4,10.220846,7.9465528
1,0,4,0,0,0,44713.504,28.0,33.0,0,1,4756.3867,136,4,10.708031,8.467454
0,1,2,0,0,0,14927.92,18.0,18.0,0,0,809.3066,137,4,9.610989,6.6974125
1,0,5,0,0,0,24809.307,18.0,18.0,0,0,828.46716,138,4,10.118974,6.7207837
1,0,5,0,0,0,11703.467,0.0,12.0,1,0,0.0,139,4,9.3676405,0.0
1,0,2,1,0,0,13243.613,14.0,14.0,0,0,695.2555,140,4,9.491271,6.545717
1,0,3,0,0,0,45659.67,28.0,33.0,0,0,5247.2627,141,4,10.728971,8.565653
0,0,1,0,0,1,11444.343,16.0,16.0,0,0,1114.9635,142,4,9.345251,7.017473
1,0,2,1,0,0,54917.883,33.0,38.0,0,1,8974.452,143,4,10.913594,9.102248
1,0,2,0,1,0,23961.68,22.0,22.0,0,0,2644.1606,144,4,10.084211,7.880487
1,0,4,0,0,0,21069.344,16.0,18.0,0,1,1700.73,145,4,9.955574,7.4394007
1,0,2,0,0,0,48328.47,28.0,38.0,0,0,5535.584,146,4,10.785776,8.619133
1,0,3,0,0,0,22374.088,16.0,18.0,0,0,1150.5475,147,4,10.015658,7.048862
0,0,1,0,0,0,1472.6277,0.0,0.0,0,0,0.0,148,4,7.2948036,0.0
1,0,3,0,0,0,29629.562,18.0,25.0,0,0,2108.5767,149,4,10.296528,7.6542425
1,0,2,0,0,0,30480.84,22.0,25.0,0,1,2905.1094,150,4,10.324854,7.9745708
1,0,5,0,0,0,35918.797,25.0,28.0,1,0,4102.19,151,4,10.489016,8.31952
0,0,1,0,0,1,4698.9053,12.0,12.0,0,0,164.23358,152,4,8.455085,5.10736
0,0,1,0,1,0,10585.767,16.0,16.0,0,1,1020.073,153,4,9.267265,6.9286094
0,0,1,0,0,0,19911.496,26.0,26.0,0,1,2750.9124,154,4,9.899053,7.9200516
1,0,3,0,0,0,25403.285,18.0,22.0,1,1,1822.0803,155,4,10.142633,7.5082827
1,0,2,0,0,0,93476.28,38.0,45.0,0,0,13321.168,156,4,11.445463,9.497185
1,0,4,0,0,0,15922.445,14.0,16.0,1,1,510.0365,157,4,9.675485,6.236441
1,0,5,0,1,0,8295.62,0.0,0.0,0,0,0.0,158,4,9.023483,0.0
1,0,2,0,0,0,67610.4,33.0,42.0,1,0,8778.285,159,4,11.121517,9.080151
1,0,2,0,1,0,8187.956,12.0,12.0,0,0,324.8175,160,4,9.01042,5.7863374
1,0,5,0,0,0,38576.64,25.0,28.0,0,1,4512.774,161,4,10.560402,8.414888
1,0,5,0,1,0,13951.643,14.0,14.0,0,1,490.87592,162,4,9.543352,6.1982265
1,0,3,0,0,0,13057.481,16.0,14.0,0,1,1489.0511,163,4,9.477117,7.3065658
0,0,1,0,1,0,13702.555,16.0,20.0,0,0,1136.8613,164,4,9.525337,7.036906
0,1,2,0,1,0,4418.7954,11.0,11.0,0,1,0.0,165,4,8.393622,0.0
0,1,2,0,0,0,13565.693,17.0,17.0,0,0,1296.5328,166,4,9.5153,7.16822
1,0,3,0,0,0,17940.693,16.0,16.0,1,1,1175.1825,167,4,9.7948265,7.0700293
1,0,2,1,0,0,3180.657,11.0,0.0,0,1,31.021898,168,4,8.064843,3.46642
1,0,3,0,0,0,33225.363,25.0,28.0,0,0,4125.0,169,4,10.411069,8.325064
1,0,3,0,0,0,17427.92,12.0,16.0,1,1,281.0219,170,4,9.765829,5.641985
1,0,3,0,1,0,5741.788,0.0,0.0,0,1,0.0,171,4,8.655526,0.0
1,0,2,0,0,0,31551.096,25.0,28.0,0,0,3531.9343,172,4,10.359364,8.169884
1,0,5,0,0,0,33325.73,22.0,25.0,0,1,3156.022,173,4,10.414085,8.0573845
0,1,2,0,0,0,31127.736,28.0,32.0,0,0,4352.19,174,4,10.345855,8.378664
1,0,2,0,0,0,51607.664,28.0,38.0,0,1,4730.8394,175,4,10.851425,8.4620695
0,0,1,0,0,1,2424.27,0.0,0.0,0,0,0.0,176,4,7.793286,0.0
1,0,3,0,1,0,39260.95,28.0,33.0,0,0,5305.6567,177,4,10.577986,8.576717
0,0,1,0,0,0,19471.715,23.0,26.0,0,0,2576.6423,178,4,9.8767185,7.8546305
1,0,2,1,0,0,17030.11,0.0,16.0,1,0,0.0,179,4,9.742738,0.0
0,0,1,0,0,0,33892.336,15.0,34.0,0,1,583.0292,180,4,10.430944,6.369951
0,0,3,0,0,0,19444.344,14.0,18.0,0,1,1916.9708,181,4,9.875312,7.559023
0,1,2,0,1,0,25703.467,28.0,28.0,0,0,3828.467,182,4,10.154381,8.250481
1,0,2,0,0,0,51354.016,0.0,38.0,0,1,0.0,183,4,10.8464985,0.0
1,0,5,0,1,0,11980.84,12.0,12.0,0,0,308.39417,184,4,9.391064,5.7346163
0,1,3,0,1,0,6603.102,11.0,11.0,0,0,0.0,185,4,8.795295,0.0
1,0,3,1,0,0,62185.22,33.0,38.0,1,1,9033.759,186,4,11.037872,9.108834
1,0,2,0,0,0,26110.402,22.0,22.0,0,0,2905.1094,187,4,10.170089,7.9745708
1,0,3,0,0,0,40672.445,0.0,33.0,0,0,1871.3503,188,4,10.613306,7.53495
0,0,1,0,0,0,18020.072,18.0,23.0,1,0,1467.1533,189,4,9.799242,7.2917604
1,0,2,0,0,0,292.8832,0.0,0.0,1,1,0.0,190,4,5.679774,0.0
0,0,1,0,1,0,31445.256,34.0,34.0,0,0,6282.8467,191,4,10.356004,8.745738
1,0,4,0,0,0,67411.5,33.0,42.0,0,1,8102.19,192,4,11.118571,9.000013
1,0,2,1,0,0,7883.212,12.0,11.0,0,1,237.22627,193,4,8.97249,5.473221
0,0,1,0,0,0,34446.168,30.0,34.0,0,0,5507.2993,194,4,10.447153,8.614011
1,0,3,0,0,0,33274.637,22.0,28.0,0,1,2585.7664,195,4,10.412551,7.858164
1,0,2,1,1,0,8530.109,11.0,11.0,0,0,81.20438,196,4,9.051357,4.409209
1,0,4,0,0,0,57617.7,38.0,38.0,1,0,10337.591,197,4,10.961585,9.243639
1,0,3,0,0,0,45322.082,28.0,33.0,1,1,4973.54,198,4,10.72155,8.512088
1,0,2,1,0,0,5871.3506,16.0,0.0,1,0,1496.3503,199,4,8.67784,7.3114524
0,0,1,0,0,0,106188.87,50.0,50.0,0,1,32290.146,200,4,11.572974,10.382548
1,0,2,1,0,0,20262.773,16.0,18.0,0,1,1708.0292,201,4,9.916541,7.443681
0,0,1,0,0,1,8616.788,15.0,15.0,0,0,713.50366,202,4,9.061468,6.571588
0,0,1,0,0,0,16928.832,20.0,23.0,0,1,1940.6935,203,4,9.7367735,7.571316
1,0,5,0,0,0,24455.291,18.0,18.0,0,0,1895.9854,204,4,10.104602,7.5480213
1,0,2,1,0,0,22546.533,18.0,18.0,0,1,2405.1094,205,4,10.023336,7.7857666
1,0,2,0,1,0,20701.643,18.0,18.0,0,1,2199.8176,206,4,9.937968,7.696584
1,0,4,0,0,0,25457.117,22.0,22.0,0,1,2583.9417,207,4,10.144751,7.857458
0,0,1,0,0,0,13823.905,16.0,20.0,1,1,917.88324,208,4,9.534155,6.823159
1,0,4,0,0,0,32118.613,12.0,25.0,0,0,343.0657,209,4,10.377191,5.8408327
1,0,5,0,0,0,52119.527,33.0,38.0,0,1,6487.226,210,4,10.861295,8.777744
0,1,2,0,1,0,8766.424,14.0,14.0,0,0,373.17517,211,4,9.078684,5.924724
1,0,4,0,0,0,23101.277,18.0,18.0,0,1,1945.2555,212,4,10.047644,7.5736628
1,0,4,0,0,0,45523.723,25.0,33.0,0,0,3965.3284,213,4,10.725988,8.285596
1,0,4,0,0,0,56017.336,28.0,38.0,0,1,5931.5693,214,4,10.933416,8.688212
1,0,4,0,0,0,50037.41,33.0,38.0,0,0,7182.482,215,4,10.820526,8.8795395
0,0,1,1,0,0,12911.496,14.0,18.0,1,1,253.64963,216,4,9.465874,5.5398884
1,0,4,0,0,0,27509.125,22.0,22.0,0,1,2654.197,217,4,10.222273,7.884274
1,0,5,0,0,0,119150.55,38.0,49.0,0,1,14041.971,218,4,11.688143,9.549877
1,0,4,0,0,0,39429.746,14.0,33.0,1,1,867.70074,219,4,10.582275,6.766999
0,0,1,1,0,0,5208.9414,14.0,11.0,0,1,311.13138,220,4,8.558132,5.7434244
1,0,2,0,0,0,47385.035,22.0,38.0,1,1,3250.9124,221,4,10.766062,8.086999
0,0,1,0,0,1,1014.5985,0.0,0.0,0,0,0.0,222,4,6.9222484,0.0
0,0,1,0,0,1,5093.066,12.0,12.0,0,0,213.50365,223,4,8.535635,5.3683267
0,0,1,0,0,1,2125.9124,0.0,0.0,0,0,0.0,224,4,7.6619563,0.0
0,0,1,0,0,0,8291.971,15.0,15.0,0,1,658.7591,225,4,9.023043,6.4918747
1,0,3,0,0,0,18412.408,16.0,16.0,0,0,1109.489,226,4,9.82078,7.0125556
0,0,1,0,0,1,2574.8176,0.0,0.0,0,0,0.0,227,4,7.8535337,0.0
0,0,1,0,0,0,20292.883,26.0,26.0,0,1,3047.4453,228,4,9.918026,8.022387
1,0,3,0,0,0,50037.41,33.0,38.0,0,0,6294.708,229,4,10.820526,8.747623
1,0,2,0,0,0,38174.27,25.0,33.0,0,1,4216.2407,230,4,10.549917,8.346936
1,0,2,0,0,0,54655.11,33.0,38.0,0,1,8191.606,231,4,10.908798,9.010987
1,0,5,0,0,0,11697.08,0.0,12.0,1,1,0.0,232,4,9.367095,0.0
1,0,5,0,1,0,7108.5767,0.0,0.0,0,0,0.0,233,4,8.869058,0.0
0,0,1,0,0,1,8126.8247,15.0,15.0,0,0,637.77374,234,4,9.002926,6.4595504
1,0,5,0,0,0,25135.95,16.0,22.0,0,0,1299.27,235,4,10.132054,7.170327
1,0,2,0,0,0,67510.04,38.0,42.0,0,1,10355.84,236,4,11.120031,9.245402
1,0,2,0,0,0,68708.945,38.0,42.0,0,1,13932.481,237,4,11.137634,9.54205
1,0,2,0,0,0,14806.569,22.0,16.0,0,0,3166.0583,238,4,9.602826,8.060558
1,0,3,0,0,0,42725.363,28.0,33.0,0,1,5011.8613,239,4,10.662548,8.519762
0,1,4,0,0,0,18604.928,18.0,18.0,0,1,795.6204,240,4,9.831182,6.6803784
0,0,1,0,0,0,12663.321,18.0,18.0,0,0,1237.2263,241,4,9.446465,7.121435
1,0,2,1,0,0,7092.1533,0.0,0.0,0,1,0.0,242,4,8.866744,0.0
1,0,2,0,0,0,41372.26,28.0,33.0,0,1,5867.7007,243,4,10.630366,8.677388
0,0,1,0,0,1,16214.416,23.0,23.0,0,0,2020.073,244,4,9.693656,7.611384
1,0,4,0,0,0,43598.54,25.0,33.0,0,1,4033.759,245,4,10.682779,8.302702
0,0,1,0,0,0,46607.664,38.0,42.0,0,1,7705.292,246,4,10.74952,8.949793
1,0,2,1,0,0,13530.109,18.0,14.0,0,1,1826.6423,247,4,9.512672,7.5107822
1,0,2,0,0,0,39882.3,25.0,33.0,0,1,4706.2046,248,4,10.593688,8.456849
1,0,4,0,0,0,63763.688,25.0,42.0,0,1,4113.1387,249,4,11.062939,8.322185
0,0,1,0,0,0,6044.708,0.0,14.0,1,1,0.0,250,4,8.706939,0.0
0,0,1,0,0,0,32365.875,30.0,34.0,0,0,5288.3213,251,4,10.38486,8.573445
0,0,1,0,0,1,12154.197,18.0,18.0,0,0,1278.2847,252,4,9.40543,7.1540565
0,1,2,0,0,0,23001.824,24.0,24.0,0,1,2623.1753,253,4,10.043329,7.872522
0,1,3,0,0,0,17945.256,17.0,20.0,1,1,1203.4672,254,4,9.795081,7.0937924
1,0,4,0,0,0,25492.701,22.0,22.0,0,0,2398.7227,255,4,10.146148,7.783108
0,1,2,0,0,0,23822.992,18.0,24.0,0,0,1805.657,256,4,10.078406,7.4992332
1,0,4,0,0,0,21990.875,18.0,18.0,1,1,1978.1022,257,4,9.998383,7.590399
0,0,1,1,0,0,0.91240877,16.0,0.0,0,1,775.5474,258,4,-0.09166719,6.6548576
1,0,2,0,0,0,11905.81,11.0,15.0,1,0,1321.3029,1,5,9.384782,7.18713
1,0,3,0,0,0,18079.225,15.0,15.0,0,0,1092.4296,2,5,9.802519,6.9970746
0,0,1,0,0,1,18333.627,15.0,15.0,0,0,2098.5916,3,5,9.816492,7.649498
0,0,1,1,0,0,7881.162,15.0,15.0,0,1,375.0,4,5,8.972231,5.9295893
1,0,2,0,0,0,32054.578,15.0,28.0,0,0,3363.5564,5,5,10.3751955,8.121052
1,0,5,0,0,0,71000.88,35.0,35.0,0,0,10052.817,6,5,11.170447,9.215708
1,0,2,1,0,0,22675.176,15.0,15.0,1,1,2777.2888,7,5,10.029026,7.92959
1,0,2,0,0,0,72511.445,35.0,35.0,1,1,11549.296,8,5,11.1915,9.354466
1,0,4,0,0,0,23463.908,15.0,15.0,0,1,1864.4366,9,5,10.063219,7.5312505
0,0,1,0,0,0,12043.134,15.0,15.0,0,1,1154.0493,10,5,9.39625,7.0518985
0,0,1,0,1,0,8656.69,15.0,15.0,0,0,646.1268,11,5,9.066088,6.4725423
0,0,0,0,0,1,22.007042,0.0,0.0,0,0,0.0,12,5,3.0913625,0.0
1,0,2,1,0,0,18524.648,15.0,15.0,0,0,1349.4718,13,5,9.826858,7.2082095
1,0,4,0,0,0,39193.66,28.0,28.0,0,1,3893.4858,14,5,10.57627,8.267317
1,0,2,1,0,0,22161.092,15.0,15.0,0,0,2135.5635,15,5,10.006093,7.666954
0,0,1,0,0,0,17551.938,15.0,15.0,0,1,1042.2535,16,5,9.77292,6.9500995
0,1,2,0,0,0,40789.613,28.0,35.0,0,1,5074.8237,17,5,10.616182,8.532244
1,0,2,0,0,0,55662.85,15.0,35.0,1,1,8667.254,18,5,10.927069,9.067423
1,0,4,0,0,0,37467.43,28.0,28.0,0,1,3622.3591,19,5,10.531227,8.195157
1,0,0,0,0,0,552403.2,38.5,38.5,0,1,124383.805,20,5,13.2220335,11.731135
1,0,2,1,0,0,42633.805,28.0,28.0,0,0,4558.979,21,5,10.660402,8.425074
0,0,1,0,0,1,11549.296,15.0,15.0,0,0,1081.8662,22,5,9.35438,6.9873667
1,0,4,0,0,0,35218.31,15.0,28.0,0,0,2901.4084,23,5,10.469321,7.973296
0,0,1,0,1,0,16959.508,15.0,15.0,0,0,1893.486,24,5,9.738584,7.546703
0,0,1,0,0,0,21867.957,15.0,28.0,0,1,559.85913,25,5,9.992778,6.3294697
1,0,2,1,0,0,30715.67,15.0,15.0,0,1,2808.9788,26,5,10.332528,7.9409323
1,0,2,0,0,0,16222.711,15.0,15.0,0,1,1330.1056,27,5,9.694167,7.193765
0,1,2,0,1,0,7255.2817,11.0,11.0,0,0,0.0,28,5,8.889485,0.0
0,0,1,0,0,0,8198.063,15.0,15.0,0,1,580.10565,29,5,9.011653,6.3649325
1,0,3,0,1,0,26726.232,15.0,15.0,0,0,2234.155,30,5,10.1934,7.7120657
0,1,3,0,1,0,13219.19,15.0,15.0,0,0,0.0,31,5,9.489425,0.0
0,0,1,0,0,0,21517.605,28.0,28.0,0,1,2764.9648,32,5,9.976626,7.9251447
0,0,1,0,1,0,15581.866,15.0,15.0,0,0,1689.2606,33,5,9.653863,7.432638
0,0,0,0,0,0,1679.5775,11.0,0.0,0,1,136.44366,34,5,7.4262977,4.923214
1,0,2,1,0,0,19906.69,15.0,15.0,0,1,1560.7394,35,5,9.898811,7.3535557
0,0,1,0,0,0,34804.58,28.0,35.0,1,0,4367.0776,36,5,10.457504,8.382078
1,0,3,0,0,0,38232.395,15.0,28.0,1,1,2848.5916,37,5,10.551438,7.954931
1,0,3,0,1,0,12615.317,15.0,15.0,0,1,441.02112,38,5,9.442667,6.0913577
0,0,1,0,0,0,10367.077,15.0,15.0,1,1,1906.6902,39,5,9.24639,7.5536485
0,0,1,0,0,0,26081.865,28.0,28.0,0,0,3726.2324,40,5,10.168996,8.223421
0,0,1,0,0,0,26267.605,28.0,28.0,0,0,3245.5986,41,5,10.176092,8.085363
1,0,0,0,0,0,449632.94,38.5,38.5,0,1,141461.27,42,5,13.016187,11.859788
1,0,1,0,1,0,11796.655,15.0,15.0,0,0,1217.4296,43,5,9.375571,7.105318
1,0,2,0,0,0,19452.465,15.0,15.0,0,1,1811.6198,44,5,9.875729,7.5025287
1,0,4,0,0,0,53837.15,28.0,35.0,0,1,3881.1619,45,5,10.893719,8.264148
0,0,1,0,0,0,78567.78,38.5,38.5,0,1,21170.775,46,5,11.271717,9.960424
1,0,2,0,0,0,37832.746,28.0,28.0,0,1,4534.331,47,5,10.540931,8.419653
0,0,1,0,0,0,0.8802817,0.0,0.0,1,0,0.0,48,5,-0.12751332,0.0
1,0,4,0,0,0,37344.19,15.0,28.0,0,1,2794.0142,49,5,10.527932,7.9355927
1,0,5,0,0,0,134303.7,38.5,38.5,0,1,30915.492,50,5,11.807858,10.339046
0,0,1,0,0,1,20970.951,28.0,28.0,0,0,2789.6128,51,5,9.950893,7.934016
1,0,2,0,0,0,47092.43,35.0,35.0,0,1,8066.021,52,5,10.759868,8.99554
1,0,2,1,0,0,27993.838,15.0,15.0,0,0,2854.7534,53,5,10.239739,7.957091
0,0,1,0,1,0,25750.0,28.0,28.0,0,0,4009.683,54,5,10.15619,8.296717
1,0,2,0,0,0,26252.64,15.0,15.0,0,0,2029.9296,55,5,10.175522,7.616249
0,1,2,0,1,0,15573.063,15.0,15.0,0,0,1406.6902,56,5,9.653298,7.2497053
1,0,2,1,0,0,8108.2744,0.0,11.0,0,1,0.0,57,5,9.00064,0.0
1,0,3,1,0,0,9104.754,11.0,11.0,0,1,269.3662,58,5,9.116552,5.599777
0,1,2,0,0,0,33316.02,28.0,28.0,0,1,4680.4575,59,5,10.413794,8.4513645
0,0,1,0,0,0,40498.24,35.0,35.0,0,1,7541.373,60,5,10.609014,8.928292
1,0,2,0,0,0,17365.316,15.0,15.0,0,0,1501.7606,61,5,9.76223,7.315059
1,0,2,0,1,0,35471.832,28.0,28.0,0,0,4632.9224,62,5,10.476494,8.441159
1,0,3,0,0,0,52779.93,35.0,35.0,0,1,9084.507,63,5,10.873886,9.114436
1,0,2,0,0,0,31975.352,28.0,28.0,0,0,3610.0352,64,5,10.372721,8.19175
1,0,2,0,0,0,93618.836,35.0,38.5,0,1,14022.888,65,5,11.446987,9.548517
1,0,2,0,1,0,25629.402,15.0,15.0,0,0,2742.9578,66,5,10.151496,7.9171567
1,0,5,0,0,0,45198.945,28.0,28.0,0,1,5655.81,67,5,10.718829,8.640615
1,0,2,0,0,0,57919.895,28.0,35.0,1,1,11153.169,68,5,10.966816,9.319569
0,1,3,0,1,0,13997.359,15.0,15.0,0,0,925.1761,69,5,9.546624,6.831064
1,0,3,0,0,0,45268.484,28.0,28.0,0,0,6506.162,70,5,10.7203665,8.780659
1,0,2,0,0,0,31475.352,28.0,28.0,0,1,3634.683,71,5,10.35696,8.198552
1,0,3,0,0,0,70396.125,35.0,35.0,0,0,8638.204,72,5,11.161894,9.064066
0,0,1,0,0,1,15864.437,15.0,15.0,0,0,1728.8733,73,5,9.671835,7.4558034
1,0,2,1,0,0,31149.648,15.0,15.0,0,1,3059.8591,74,5,10.346559,8.026451
1,0,2,0,1,0,21121.479,15.0,15.0,0,0,2062.5,75,5,9.958046,7.6321588
1,0,2,0,1,0,29154.93,15.0,15.0,0,0,3271.1267,76,5,10.280379,8.093195
1,0,2,0,1,0,17703.346,15.0,15.0,0,0,1554.5775,77,5,9.781508,7.349602
1,0,3,0,1,0,14264.085,15.0,15.0,0,0,732.39435,78,5,9.5655,6.5976834
0,0,1,0,1,0,8011.444,15.0,15.0,0,0,553.6972,79,5,8.9886265,6.3184223
0,0,1,0,0,0,10830.986,15.0,15.0,0,1,976.2324,80,5,9.290166,6.8847246
1,0,4,0,0,0,54027.29,28.0,35.0,0,0,6173.4155,81,5,10.897244,8.728169
0,0,1,1,0,0,9005.281,15.0,15.0,0,1,540.493,82,5,9.105567,6.29433
1,0,2,0,0,0,79514.086,35.0,35.0,0,1,13943.662,83,5,11.2836895,9.542852
1,0,3,0,0,0,41998.24,28.0,28.0,0,1,5409.331,84,5,10.645383,8.5960655
1,0,4,0,0,0,12605.634,11.0,11.0,0,0,188.38028,85,5,9.441899,5.2437572
1,0,4,0,0,0,43931.34,28.0,28.0,0,1,4906.69,86,5,10.690383,8.498559
1,0,5,0,0,0,24614.438,15.0,15.0,0,1,808.0986,87,5,10.111089,6.695921
1,0,2,1,0,0,23446.303,0.0,15.0,1,1,0.0,88,5,10.062469,0.0
1,0,3,0,0,0,50499.12,28.0,35.0,0,1,5544.8945,89,5,10.829711,8.620813
0,0,1,0,1,0,10705.105,15.0,15.0,0,0,955.9859,90,5,9.278476,6.8637886
0,0,0,0,0,0,8423.415,15.0,15.0,0,0,599.4718,91,5,9.038771,6.3977156
0,0,1,0,0,0,7701.5845,15.0,15.0,0,1,0.0,92,5,8.949182,0.0
1,0,3,0,0,0,33966.55,15.0,28.0,0,0,3022.007,93,5,10.433131,8.014008
1,0,5,0,0,0,27492.957,15.0,15.0,1,1,2879.4014,94,5,10.221685,7.965685
0,1,3,0,0,0,19778.17,15.0,15.0,0,1,1955.1056,95,5,9.892334,7.578711
1,0,3,0,0,0,46450.703,28.0,28.0,0,1,5729.7534,96,5,10.746147,8.653603
0,1,3,0,1,0,10361.796,15.0,15.0,0,0,0.0,97,5,9.245881,0.0
1,0,2,0,0,0,22943.662,15.0,15.0,0,1,2300.176,98,5,10.040797,7.7411757
1,0,3,0,0,0,42976.23,28.0,28.0,0,0,4854.7534,99,5,10.668403,8.48792
0,0,1,1,0,0,26049.295,28.0,28.0,0,1,3911.0916,100,5,10.167746,8.271828
0,0,1,1,0,0,26092.43,28.0,28.0,0,1,3053.6973,101,5,10.1694,8.024436
0,0,1,0,0,1,25308.098,28.0,28.0,0,0,4009.683,102,5,10.13888,8.296717
1,0,3,0,0,0,24078.346,15.0,15.0,0,1,2121.4788,103,5,10.089068,7.66034
1,0,1,0,1,0,17703.346,28.0,28.0,0,0,2368.8381,104,5,9.781508,7.770577
0,0,1,0,1,0,27080.105,28.0,28.0,0,0,4502.6406,105,5,10.206554,8.412642
0,0,1,0,0,0,11117.077,15.0,15.0,1,1,830.9859,106,5,9.316237,6.7238154
1,0,2,0,0,0,38177.816,15.0,28.0,0,0,2471.831,107,5,10.55001,7.813119
0,0,1,0,0,1,12826.585,15.0,15.0,0,0,1272.8873,108,5,9.459275,7.1498284
0,1,2,1,0,0,5493.838,0.0,0.0,0,1,0.0,109,5,8.6113825,0.0
1,0,2,0,0,0,46226.23,28.0,28.0,1,0,6136.444,110,5,10.7413025,8.722163
0,1,2,0,0,0,24842.43,15.0,15.0,0,1,2800.176,111,5,10.120308,7.9377947
1,0,4,0,0,0,41569.543,28.0,28.0,0,0,4916.373,112,5,10.635123,8.50053
