annearn,hrearn,exper,age,depends,married,tenure,educ,nrtheast,nrthcen,south,male,white,union,office,annhrs,ind1,ind2,ind3,ind4,ind5,ind6,ind7,ind8,ind9,vacdays,sicklve,insur,pension,annbens,hrbens,annhrssq,beratio,lannhrs,tenuresq,expersq,lannearn,peratio,vserat
3000.0,1.79,24,46,0,0,15.0,13,0,1,0,0,1,0,1,1680.0,0,0,0,0,0,0,0,0,1,333.97,140.0,132.47,188.07,794.51,0.47,2.8224e6,0.26483667,7.426549,225.0,576,8.006368,0.062690005,0.15799
4900.0,4.67,10,29,2,1,2.0,12,1,0,0,0,1,0,1,1050.0,0,0,0,0,0,0,0,0,1,373.29,115.07,248.13,301.49,1037.98,0.99,1.1025e6,0.21183264,6.9565454,4.0,100,8.49699,0.06152857,0.09966531
6092.3,3.43,13,35,1,1,2.0,18,0,0,0,0,0,0,1,1776.0,0,0,0,0,0,0,0,0,1,373.29,115.07,248.13,301.49,1037.98,0.58,3.154176e6,0.17037572,7.482119,4.0,169,8.714781,0.049487058,0.08016021
7920.0,4.13,38,66,0,1,25.0,6,1,0,0,0,1,1,1,1920.0,0,0,0,0,0,0,0,0,1,373.29,115.07,248.13,301.49,1037.98,0.54,3.6864e6,0.13105808,7.5600805,625.0,1444,8.977146,0.038066916,0.061661616
5915.07,2.57,3,19,0,1,0.5,12,0,0,1,0,1,0,1,2304.0,0,0,0,0,0,0,0,0,1,373.29,115.07,248.13,301.49,1037.98,0.45,5.308416e6,0.17548059,7.742402,0.25,9,8.685259,0.05096981,0.082562
5760.0,3.0,7,23,0,1,0.5,13,0,0,1,0,0,0,1,1920.0,0,0,0,0,0,0,0,0,1,373.29,115.07,248.13,301.49,1037.98,0.54,3.6864e6,0.18020485,7.5600805,0.25,49,8.658692,0.052342013,0.084784724
5480.77,2.92,12,30,2,0,4.0,12,0,0,1,0,1,0,1,1875.0,0,0,0,0,0,0,0,0,1,194.48,172.04,10.3,0.0,376.81998,0.2,3.515625e6,0.06875311,7.536364,16.0,144,8.609001,0.0,0.06687381
7000.0,3.5,36,54,0,0,4.0,13,0,0,1,0,0,0,1,2000.0,0,0,0,0,0,0,0,0,1,313.89,177.23,233.62,0.0,724.74,0.36,4.0e6,0.10353428,7.6009026,16.0,1296,8.853665,0.0,0.07016
5538.46,3.3,26,42,0,0,8.0,10,0,1,0,0,0,1,1,1680.0,0,0,0,0,0,0,0,0,1,175.27,0.0,64.8,0.0,240.07,0.14,2.8224e6,0.043345984,7.426549,64.0,676,8.619472,0.0,0.031645983
6646.15,3.08,8,28,0,1,0.5,16,0,1,0,1,1,0,1,2160.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,4.6656e6,0.0,7.6778636,0.25,64,8.801793,0.0,0.0
5076.92,2.9,1,19,0,0,0.5,12,0,0,1,0,1,0,1,1750.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0625e6,0.0,7.467371,0.25,1,8.53246,0.0,0.0
5000.0,2.78,6,22,0,1,0.5,16,1,0,0,0,1,0,1,1800.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.24e6,0.0,7.495542,0.25,36,8.517193,0.0,0.0
10500.0,4.86,37,55,2,1,4.0,12,0,0,1,1,1,0,1,2160.0,0,0,0,0,0,0,0,0,1,415.03,169.45,306.7,415.56,1306.74,0.6,4.6656e6,0.12445143,7.6778636,16.0,1369,9.2591305,0.03957714,0.055664763
12000.0,4.76,33,53,1,1,8.0,18,0,1,0,1,1,0,1,2520.0,0,0,0,0,0,0,0,0,1,415.03,169.45,306.7,415.56,1306.74,0.52,6.3504e6,0.108895,7.832014,64.0,1089,9.392662,0.03463,0.048706666
10600.0,6.54,8,25,0,1,4.0,14,0,1,0,0,1,1,1,1620.0,0,0,0,0,0,0,0,0,1,539.77,245.4,347.78,506.58,1639.53,1.01,2.6244e6,0.15467264,7.3901815,16.0,64,9.268609,0.047790565,0.074072644
12000.0,6.67,11,27,0,1,2.0,18,0,1,0,1,1,1,1,1800.0,0,0,0,0,0,0,0,0,1,539.77,245.4,347.78,506.58,1639.53,0.91,3.24e6,0.1366275,7.495542,4.0,121,9.392662,0.042214997,0.065430835
10523.1,4.62,20,36,0,1,15.0,12,0,0,0,0,1,0,1,2280.0,0,0,0,0,0,0,0,0,1,539.77,245.4,347.78,506.58,1639.53,0.72,5.1984e6,0.15580295,7.7319307,225.0,400,9.261328,0.048139807,0.07461395
10728.0,5.16,12,28,1,0,8.0,12,0,1,0,0,1,0,1,2080.0,0,0,0,0,0,0,0,0,1,539.77,245.4,347.78,506.58,1639.53,0.79,4.3264e6,0.15282719,7.6401234,64.0,144,9.280612,0.047220357,0.073188856
9980.77,4.99,14,29,0,0,0.5,13,0,1,0,0,1,0,1,2000.0,0,0,0,0,0,0,0,0,1,539.77,245.4,347.78,506.58,1639.53,0.82,4.0e6,0.1642689,7.6009026,0.25,196,9.208415,0.050755605,0.07866828
10000.0,5.13,13,30,2,1,8.0,18,1,0,0,0,1,1,1,1950.0,0,0,0,0,0,0,0,0,1,539.77,245.4,347.78,506.58,1639.53,0.84,3.8025e6,0.163953,7.575585,64.0,169,9.2103405,0.050658,0.078517005
9150.0,3.81,30,47,2,1,2.0,18,0,0,1,1,1,0,1,2400.0,0,0,0,0,0,0,0,0,1,283.0,106.5,300.33,584.5,1274.33,0.53,5.76e6,0.13927104,7.783224,4.0,900,9.12151,0.06387978,0.042568307
11092.8,5.66,11,31,1,0,4.0,16,0,0,0,0,1,1,1,1960.0,0,0,0,0,0,0,0,0,1,283.0,106.5,300.33,584.5,1274.33,0.65,3.8416e6,0.11487902,7.5807,16.0,121,9.314052,0.052691836,0.035112865
9500.0,3.6,31,47,2,1,2.0,18,0,1,0,1,1,0,1,2640.0,0,0,0,0,0,0,0,0,1,283.0,106.5,300.33,584.5,1274.33,0.48,6.9696e6,0.13414,7.8785343,4.0,961,9.159047,0.061526317,0.041
17900.0,8.02,10,33,0,0,4.0,18,0,0,1,0,1,0,1,2232.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.42,4.981824e6,0.1766028,7.7106533,16.0,100,9.792556,0.070652515,0.069429606
13000.0,7.74,23,38,5,1,0.5,18,0,1,0,1,1,0,1,1680.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.88,2.8224e6,0.24316846,7.426549,0.25,529,9.472705,0.09728308,0.09559923
13500.0,9.12,15,31,2,1,8.0,16,0,0,0,1,1,1,1,1480.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,2.14,2.1904e6,0.23416221,7.2997975,64.0,225,9.510445,0.09368,0.09205852
12500.0,8.77,10,30,2,1,4.0,18,0,0,1,0,1,1,1,1425.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,2.22,2.030625e6,0.2528952,7.261927,16.0,100,9.433484,0.10117441,0.0994232
13456.1,6.87,25,41,2,1,4.0,13,0,0,0,0,1,0,1,1960.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.61,3.8416e6,0.23492616,7.5807,16.0,625,9.507188,0.09398563,0.09235886
17500.0,6.08,12,39,2,1,8.0,14,0,0,1,0,1,0,1,2880.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.1,8.2944e6,0.18063943,7.9655457,64.0,144,9.769957,0.07226743,0.07101657
13440.0,8.0,24,43,2,1,15.0,16,1,0,0,0,1,1,1,1680.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.88,2.8224e6,0.23520759,7.426549,225.0,576,9.505991,0.09409822,0.09246949
13000.0,7.9,20,37,0,0,8.0,18,1,0,0,0,1,0,1,1645.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.92,2.706025e6,0.24316846,7.4054956,64.0,400,9.472705,0.09728308,0.09559923
15000.0,8.33,21,37,2,1,8.0,18,0,0,0,1,1,0,1,1800.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.76,3.24e6,0.21074599,7.495542,64.0,441,9.615806,0.08431201,0.08285266
14500.0,6.44,8,26,0,0,4.0,18,0,0,1,1,1,0,1,2250.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.4,5.0625e6,0.2180131,7.7186856,16.0,64,9.581903,0.08721931,0.085709654
20000.0,9.52,34,50,2,1,15.0,18,0,1,0,1,1,1,1,2100.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.51,4.41e6,0.1580595,7.6496925,225.0,1156,9.903487,0.063234,0.0621395
15400.0,8.56,30,48,2,1,8.0,16,0,0,1,0,1,0,1,1800.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.76,3.24e6,0.20527208,7.495542,64.0,900,9.642123,0.08212208,0.08070065
30000.0,11.76,27,43,1,1,2.0,12,0,0,1,1,1,1,1,2550.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.24,6.5025e6,0.105372995,7.8438487,4.0,729,10.308952,0.042156003,0.04142633
16500.0,6.22,5,27,0,1,0.5,18,0,1,0,1,1,0,1,2652.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.19,7.033104e6,0.19158727,7.8830695,0.25,25,9.711116,0.076647274,0.0753206
17000.0,4.67,19,35,2,1,2.0,18,1,0,0,1,1,0,1,3640.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,0.87,1.32496e7,0.18595235,8.1997385,4.0,361,9.740969,0.074392945,0.07310529
12500.0,5.0,12,28,0,1,2.0,18,0,1,0,1,1,0,1,2500.0,0,0,0,0,0,0,0,0,1,930.47,312.32,653.72,1264.68,3161.19,1.26,6.25e6,0.2528952,7.824046,4.0,144,9.433484,0.10117441,0.0994232
16000.0,9.92,32,50,0,0,15.0,18,0,0,0,0,1,1,1,1612.5,0,0,0,0,0,0,0,0,1,740.68,277.55,158.25,2346.35,3522.83,2.18,2.6001562e6,0.22017688,7.385541,225.0,1024,9.680344,0.14664689,0.06363937
14150.0,4.72,37,53,0,1,2.0,16,0,0,0,1,1,0,1,3000.0,0,0,0,0,0,0,0,0,1,740.68,277.55,158.25,2346.35,3522.83,1.17,9.0e6,0.24896325,8.006368,4.0,1369,9.55747,0.1658198,0.07195972
16000.0,10.81,22,42,1,1,15.0,18,0,0,0,1,1,1,1,1480.0,0,0,0,0,0,0,0,0,1,740.68,277.55,158.25,2346.35,3522.83,2.38,2.1904e6,0.22017688,7.2997975,225.0,484,9.680344,0.14664689,0.06363937
13300.0,7.34,14,30,0,0,2.0,18,0,0,0,0,1,0,1,1813.0,0,0,0,0,0,0,0,0,1,740.68,277.55,158.25,2346.35,3522.83,1.94,3.286969e6,0.26487443,7.502738,4.0,196,9.49552,0.1764173,0.07655864
16500.0,8.59,32,48,2,1,8.0,18,0,1,0,1,1,0,1,1920.0,0,0,0,0,0,0,0,0,1,740.68,277.55,158.25,2346.35,3522.83,1.83,3.6864e6,0.21350485,7.5600805,64.0,1024,9.711116,0.14220303,0.06171091
14600.0,5.1,34,54,7,0,4.0,18,0,0,1,1,0,0,1,2860.0,0,0,0,0,0,0,0,0,1,740.68,277.55,158.25,2346.35,3522.83,1.23,8.1796e6,0.24128973,7.9585767,16.0,1156,9.588777,0.1607089,0.06974178
22000.0,12.73,26,46,0,0,15.0,18,0,0,1,0,1,0,1,1728.0,0,0,0,0,0,0,0,0,1,740.68,277.55,158.25,2346.35,3522.83,2.04,2.985984e6,0.16012864,7.45472,225.0,676,9.998797,0.106652275,0.04628318
22050.0,15.75,35,63,1,0,15.0,18,1,0,0,0,1,1,1,1400.0,0,0,0,0,0,0,0,0,1,740.68,277.55,158.25,2346.35,3522.83,2.52,1.96e6,0.15976554,7.2442274,225.0,1225,10.001068,0.10641044,0.04617823
14200.0,5.16,9,36,2,1,0.5,18,0,1,0,1,0,0,1,2750.0,0,0,0,0,0,0,0,0,1,634.17,347.92,235.42,399.25,1616.76,0.59,7.5625e6,0.11385634,7.9193563,0.25,81,9.560997,0.028116196,0.069161266
14586.0,5.26,40,55,0,1,8.0,12,1,0,0,1,0,0,1,2773.0,0,0,0,0,0,0,0,0,1,709.77,254.05,575.91,0.0,1539.73,0.56,7.689529e6,0.10556218,7.9276853,64.0,1600,9.587817,0.0,0.06607843
17000.0,5.9,33,49,3,1,15.0,18,0,1,0,1,1,0,1,2880.0,0,0,0,0,0,0,0,0,1,1312.84,0.0,946.11,1231.44,3490.39,1.21,8.2944e6,0.20531705,7.9655457,225.0,1089,9.740969,0.072437644,0.07722588
12936.0,6.0,13,44,4,1,2.0,14,0,1,0,0,1,0,1,2156.0,0,0,0,0,0,0,0,0,1,637.51,0.0,748.07,0.0,1385.5801,0.64,4.648336e6,0.107110396,7.67601,4.0,169,9.46777,0.0,0.04928185
6659.99,3.33,10,26,0,1,0.5,13,0,1,0,1,1,0,0,2000.0,0,0,0,0,0,0,0,0,1,353.83,149.95,266.47,261.49,1031.74,0.52,4.0e6,0.15491614,7.6009026,0.25,100,8.803873,0.03926282,0.07564275
7679.99,3.2,9,25,0,0,4.0,13,0,0,0,1,1,0,0,2400.0,0,0,0,0,0,0,0,0,1,353.83,149.95,266.47,261.49,1031.74,0.43,5.76e6,0.13434131,7.783224,16.0,81,8.946374,0.03404822,0.06559644
9399.99,4.7,7,26,1,0,4.0,12,0,1,0,0,1,0,0,2000.0,0,0,0,0,0,0,0,0,1,490.99,237.99,443.06,390.3,1562.34,0.78,4.0e6,0.16620655,7.6009026,16.0,49,9.148464,0.04152132,0.07755114
12000.0,6.12,50,64,0,1,8.0,8,1,0,0,1,1,1,0,1960.0,0,0,0,0,0,0,0,0,1,542.45,319.45,821.27,0.0,1683.17,0.86,3.8416e6,0.14026417,7.5807,64.0,2500,9.392662,0.0,0.071825005
11739.0,5.46,3,22,0,0,2.0,13,0,1,0,0,1,0,0,2150.0,0,0,0,0,0,0,0,0,1,98.57,0.0,133.13,21.79,253.49,0.12,4.6225e6,0.021593833,7.673223,4.0,9,9.370672,0.0018562059,0.008396797
12364.8,6.44,20,37,2,1,15.0,13,0,1,0,0,1,1,0,1920.0,0,0,0,0,0,0,0,0,1,665.81,319.22,581.62,536.9,2103.55,1.1,3.6864e6,0.17012407,7.5600805,225.0,400,9.422609,0.043421652,0.079664044
12500.0,7.29,31,47,4,1,8.0,12,1,0,0,1,1,1,0,1715.0,0,0,0,0,0,0,0,0,1,665.81,319.22,581.62,536.9,2103.55,1.23,2.941225e6,0.168284,7.4471684,64.0,961,9.433484,0.042952,0.0788024
10700.0,6.11,7,23,0,1,2.0,18,1,0,0,0,1,1,1,1750.0,0,0,0,0,0,0,0,0,1,553.67,257.63,398.91,404.22,1614.4299,0.92,3.0625e6,0.1508813,7.467371,4.0,49,9.277999,0.03777757,0.07582243
8789.76,4.36,8,27,1,1,4.0,14,0,0,1,0,1,0,1,2016.0,0,0,0,0,0,0,0,0,1,553.67,257.63,398.91,404.22,1614.4299,0.8,4.064256e6,0.18367168,7.6088705,16.0,64,9.081343,0.045987606,0.09230059
11000.0,5.99,16,32,0,1,8.0,12,0,0,1,0,1,0,1,1837.5,0,0,0,0,0,0,0,0,1,553.67,257.63,398.91,404.22,1614.4299,0.88,3.3764062e6,0.14676636,7.5161614,64.0,256,9.305651,0.036747273,0.07375454
9199.0,4.6,6,22,0,0,2.0,12,0,1,0,0,1,0,1,2000.0,0,0,0,0,0,0,0,0,1,553.67,257.63,398.91,404.22,1614.4299,0.81,4.0e6,0.17550059,7.6009026,4.0,36,9.12685,0.043941732,0.08819437
8519.99,4.26,25,44,0,0,2.0,12,0,1,0,0,1,0,1,2000.0,0,0,0,0,0,0,0,0,1,553.67,257.63,398.91,404.22,1614.4299,0.81,4.0e6,0.1894873,7.6009026,4.0,625,9.050171,0.047443718,0.095223114
9600.0,4.8,1,23,0,0,0.5,16,0,0,1,0,1,0,1,2000.0,0,0,0,0,0,0,0,0,1,553.67,257.63,398.91,404.22,1614.4299,0.81,4.0e6,0.16816978,7.6009026,0.25,1,9.169518,0.04210625,0.084510416
11662.0,6.8,8,24,0,0,0.5,18,0,1,0,0,1,0,1,1715.0,0,0,0,0,0,0,0,0,1,553.67,257.63,398.91,404.22,1614.4299,0.94,2.941225e6,0.13843508,7.4471684,0.25,64,9.364091,0.034661293,0.06956783
22000.0,9.17,10,35,2,1,2.0,18,0,0,0,1,1,0,1,2400.0,0,0,0,0,0,0,0,0,1,882.57,343.34,540.58,885.92,2652.41,1.11,5.76e6,0.12056409,7.783224,4.0,100,9.998797,0.04026909,0.055723183
16000.0,5.23,23,39,3,1,0.5,6,0,0,1,1,1,0,1,3060.0,0,0,0,0,0,0,0,0,1,882.57,343.34,540.58,885.92,2652.41,0.87,9.3636e6,0.16577563,8.02617,0.25,529,9.680344,0.05537,0.07661937
22000.0,8.33,38,52,0,0,0.5,18,0,0,1,0,1,0,1,2640.0,0,0,0,0,0,0,0,0,1,882.57,343.34,540.58,885.92,2652.41,1.0,6.9696e6,0.12056409,7.8785343,0.25,1444,9.998797,0.04026909,0.055723183
15312.5,6.25,8,28,0,1,0.5,18,0,1,0,1,1,0,1,2450.0,0,0,0,0,0,0,0,0,1,1121.6,298.27,69.77,146.87,1636.51,0.67,6.0025e6,0.10687412,7.8038435,0.25,64,9.636425,0.00959151,0.0927262
20700.0,10.0,22,40,1,1,2.0,12,0,1,0,1,1,1,1,2070.0,0,0,0,0,0,0,0,0,1,1885.0,0.0,603.67,1152.67,3641.34,1.76,4.2849e6,0.17591015,7.635304,4.0,484,9.937889,0.055684544,0.0910628
9000.0,4.0,3,21,0,0,0.5,10,0,0,1,1,0,0,0,2250.0,0,1,0,0,0,0,0,0,0,413.59,176.72,467.85,0.0,1058.16,0.47,5.0625e6,0.117573336,7.7186856,0.25,9,9.1049795,0.0,0.06559
9600.0,5.0,1,20,0,0,0.5,13,0,0,1,1,1,0,0,1920.0,0,1,0,0,0,0,0,0,0,233.97,0.0,41.2,0.0,275.17,0.14,3.6864e6,0.028663544,7.5600805,0.25,1,9.169518,0.0,0.024371875
14280.0,5.1,12,28,3,1,0.5,16,0,0,1,1,1,0,0,2800.0,0,1,0,0,0,0,0,0,0,139.56,0.0,356.26,0.0,495.82,0.18,7.84e6,0.03472129,7.9373746,0.25,144,9.566615,0.0,0.009773109
7500.0,4.29,25,46,1,0,8.0,12,0,1,0,0,1,0,1,1750.0,0,1,0,0,0,0,0,0,0,300.5,73.0,0.0,0.0,373.5,0.21,3.0625e6,0.0498,7.467371,64.0,625,8.922658,0.0,0.0498
16000.0,8.16,40,53,0,1,15.0,16,0,0,1,1,1,0,1,1960.0,0,1,0,0,0,0,0,0,0,995.69,408.11,917.51,1452.01,3773.32,1.93,3.8416e6,0.2358325,7.5807,225.0,1600,9.680344,0.09075063,0.0877375
30000.0,12.63,22,38,1,1,8.0,13,0,0,0,1,1,1,1,2375.0,0,1,0,0,0,0,0,0,0,995.69,408.11,917.51,1452.01,3773.32,1.59,5.640625e6,0.12577733,7.772753,64.0,484,10.308952,0.048400335,0.046793334
9164.99,4.7,16,33,1,1,8.0,10,0,0,1,1,0,1,0,1950.0,0,1,0,0,0,0,0,0,0,1105.41,0.0,1556.5,1915.69,4577.6,2.35,3.8025e6,0.4994659,7.575585,64.0,256,9.123146,0.20902258,0.12061224
10210.7,5.17,12,27,2,0,4.0,10,0,1,0,1,1,1,0,1975.0,0,0,1,0,0,0,0,0,0,453.63,1.45,568.03,421.65,1444.76,0.73,3.900625e6,0.1414947,7.5883236,16.0,144,9.231192,0.041294914,0.044568934
9214.39,4.43,35,51,2,1,0.5,6,0,1,0,1,1,1,0,2080.0,0,0,1,0,0,0,0,0,0,124.0,0.0,136.07,0.0,260.07,0.13,4.3264e6,0.028224334,7.6401234,0.25,1225,9.128522,0.0,0.013457213
16000.0,7.57,45,63,0,1,25.0,13,1,0,0,1,1,1,0,2115.0,0,0,1,0,0,0,0,0,0,674.78,145.13,874.29,797.09,2491.29,1.18,4.473225e6,0.15570563,7.6568103,625.0,2025,9.680344,0.04981813,0.051244378
17012.8,6.2,17,33,2,1,15.0,12,0,1,0,1,1,1,0,2744.0,0,0,1,0,0,0,0,0,0,871.49,0.0,1404.89,978.43,3254.81,1.19,7.529536e6,0.19131535,7.917172,225.0,289,9.741721,0.0575114,0.051225547
13160.0,7.0,40,56,0,1,15.0,13,0,0,0,1,1,0,0,1880.0,0,0,1,0,0,0,0,0,0,266.65,0.0,668.42,0.0,935.06995,0.5,3.5344e6,0.071053945,7.539027,225.0,1600,9.484938,0.0,0.020262158
7915.38,3.85,4,21,3,0,2.0,16,0,0,0,0,0,0,1,2058.0,0,0,1,0,0,0,0,0,0,362.8,64.0,390.0,195.2,1012.0,0.49,4.235364e6,0.12785237,7.62949,4.0,16,8.9765625,0.02466085,0.053920344
13200.0,6.88,20,45,1,1,15.0,12,0,0,1,0,1,0,1,1920.0,0,0,1,0,0,0,0,0,0,905.65,219.82,998.97,1230.22,3354.66,1.75,3.6864e6,0.2541409,7.5600805,225.0,400,9.487972,0.093198486,0.08526288
35000.0,16.34,25,47,1,1,15.0,13,0,1,0,1,1,0,1,2142.0,0,0,1,0,0,0,0,0,0,710.69,187.31,776.67,0.0,1674.6699,0.78,4.588164e6,0.04784771,7.669495,225.0,625,10.463103,0.0,0.025657143
7659.99,3.83,7,26,0,0,8.0,12,0,1,0,0,1,1,0,2000.0,0,0,1,0,0,0,0,0,0,355.33,104.64,466.88,409.34,1336.19,0.67,4.0e6,0.17443755,7.6009026,64.0,49,8.943766,0.05343871,0.06004838
7650.0,3.75,4,24,0,0,0.5,12,0,0,0,0,1,0,0,2040.0,0,0,1,0,0,0,0,0,0,101.39,0.0,115.64,0.0,217.03,0.11,4.1616e6,0.028369935,7.620705,0.25,16,8.942461,0.0,0.013253595
17216.6,7.32,16,33,4,1,15.0,12,0,1,0,1,1,1,0,2352.0,0,0,1,0,0,0,0,0,0,898.55,203.74,1332.61,1235.02,3669.92,1.56,5.531904e6,0.21316172,7.7630215,225.0,256,9.75363,0.07173426,0.064024836
8100.0,4.05,7,24,1,1,15.0,10,0,0,1,1,1,0,1,2000.0,0,0,1,0,0,0,0,0,0,642.34,0.0,415.94,667.17,1725.45,0.86,4.0e6,0.2130185,7.6009026,225.0,49,8.9996195,0.08236667,0.07930124
6526.8,3.33,17,33,0,0,8.0,10,1,0,0,0,1,0,0,1960.0,0,0,0,1,0,0,0,0,0,228.5,0.0,325.85,253.87,808.22,0.41,3.8416e6,0.123830974,7.5807,64.0,289,8.783672,0.03889655,0.0350095
5319.99,2.66,11,30,1,1,8.0,10,0,0,1,0,1,0,0,2000.0,0,0,0,1,0,0,0,0,0,228.5,0.0,325.85,253.87,808.22,0.4,4.0e6,0.15192133,7.6009026,64.0,121,8.5792265,0.04772001,0.042951208
5879.99,2.8,3,20,0,0,0.5,8,0,0,1,0,1,0,0,2100.0,0,0,0,1,0,0,0,0,0,236.04,0.0,83.06,0.0,319.09998,0.15,4.41e6,0.054268792,7.6496925,0.25,9,8.679311,0.0,0.040142924
5500.0,2.75,26,47,2,1,8.0,6,1,0,0,0,1,0,0,2000.0,0,0,0,1,0,0,0,0,0,138.91,0.0,198.05,0.0,336.96002,0.17,4.0e6,0.061265457,7.6009026,64.0,676,8.612503,0.0,0.025256364
19824.7,9.04,4,24,0,1,2.0,16,0,0,0,1,1,1,0,2193.0,0,0,0,1,0,0,0,0,0,857.53,203.9,853.38,1055.12,2969.93,1.35,4.809249e6,0.14980958,7.6930256,4.0,16,9.894684,0.053222496,0.05354079
5605.6,2.6,10,27,2,1,4.0,10,0,0,1,0,0,1,0,2156.0,0,0,0,1,0,0,0,0,0,380.33,0.0,402.04,211.59,993.95996,0.46,4.648336e6,0.17731553,7.67601,16.0,100,8.631521,0.03774618,0.06784822
17860.0,10.0,41,57,0,1,25.0,12,0,0,0,1,1,1,0,1786.0,0,0,0,1,0,0,0,0,0,1023.75,227.03,1054.58,1260.8,3566.16,2.0,3.189796e6,0.19967301,7.487734,625.0,1681,9.7903185,0.070593506,0.07003248
12397.0,7.0,28,45,3,1,25.0,12,0,1,0,1,1,1,0,1771.0,0,0,0,1,0,0,0,0,0,947.65,7.48,1323.8,1057.17,3336.1,1.88,3.136441e6,0.26910543,7.4792995,625.0,784,9.42521,0.08527628,0.077045254
18500.0,7.95,18,34,3,1,15.0,18,0,1,0,1,1,0,1,2327.5,0,0,0,1,0,0,0,0,0,1075.51,252.53,906.55,1426.42,3661.01,1.57,5.417256e6,0.19789243,7.75255,225.0,324,9.825526,0.077103786,0.07178595
5040.0,3.0,16,16,0,0,0.5,10,0,1,0,1,1,0,0,1680.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.8224e6,0.0,7.426549,0.25,256,8.525162,0.0,0.0
9879.99,4.94,11,28,0,0,8.0,12,0,1,0,0,1,1,1,2000.0,0,0,0,0,1,0,0,0,0,314.25,0.0,587.65,316.85,1218.75,0.61,4.0e6,0.12335539,7.6009026,64.0,121,9.198267,0.03206987,0.03180671
15000.0,8.0,7,25,0,1,8.0,12,1,0,0,1,1,1,1,1875.0,0,0,0,0,1,0,0,0,0,1046.17,302.78,844.68,1416.82,3610.45,1.93,3.515625e6,0.24069667,7.536364,64.0,49,9.615806,0.09445466,0.089930005
16000.0,7.41,26,42,3,1,15.0,12,0,0,1,1,1,0,1,2160.0,0,0,0,0,1,0,0,0,0,1046.17,302.78,844.68,1416.82,3610.45,1.67,4.6656e6,0.22565313,7.6778636,225.0,676,9.680344,0.088551246,0.08430938
11016.0,5.1,17,33,0,0,15.0,12,0,0,1,0,1,1,1,2160.0,0,0,0,0,1,0,0,0,0,589.33,249.13,784.31,1121.91,2744.6802,1.27,4.6656e6,0.24915397,7.6778636,225.0,289,9.307104,0.101843685,0.076112926
20500.0,9.3,12,32,1,1,2.0,16,1,0,0,1,1,0,1,2205.0,0,0,0,0,1,0,0,0,0,1295.15,436.45,1002.57,2045.84,4780.01,2.17,4.862025e6,0.23317121,7.698483,4.0,144,9.92818,0.09979707,0.0844683
3298.68,2.31,1,19,0,0,0.5,13,1,0,0,0,1,0,0,1428.0,0,0,0,0,0,1,0,0,0,0.0,0.0,85.0,0.0,85.0,0.06,2.039184e6,0.025767883,7.26403,0.25,1,8.101277,0.0,0.0
4400.0,2.75,4,20,0,0,0.5,12,0,0,0,1,1,0,0,1600.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.56e6,0.0,7.377759,0.25,16,8.389359,0.0,0.0
18216.0,7.2,22,38,2,1,15.0,13,1,0,0,1,1,0,0,2530.0,0,0,0,0,0,1,0,0,0,571.73,131.03,713.57,607.17,2023.5,0.8,6.4009e6,0.111083664,7.8359747,225.0,484,9.810056,0.033331685,0.03857927
7500.0,3.26,5,21,0,1,2.0,13,0,0,0,0,1,1,1,2304.0,0,0,0,0,0,1,0,0,0,268.55,69.75,318.79,419.68,1076.77,0.47,5.308416e6,0.14356934,7.742402,4.0,25,8.922658,0.055957332,0.045106664
4811.85,2.55,2,43,2,1,0.5,12,0,1,0,0,1,0,1,1887.0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.560769e6,0.0,7.5427437,0.25,4,8.478837,0.0,0.0
