school,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,cito,isi,ses,gender,v24
37,0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,0.3885,-1.1228,1,
37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5394,0.2334,0,
37,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.0866,0.0073,0,
37,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,-0.0643,-0.4447,1,
37,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,-0.6679,-0.4447,0,
37,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,-1.5733,-0.4447,1,
37,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,-0.517,-0.8968,1,
37,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,-0.2152,0.2334,0,
38,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,1,0.0866,-0.8968,0,
38,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0.2376,0.2334,1,
38,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,-0.3661,-1.4995,1,
38,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,0.5394,-0.8968,1,
38,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,1,-1.2715,0.0073,0,
38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0866,1.2128,1,
38,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.3502,-1.1981,0,
38,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,-0.0643,-0.5954,0,
38,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,-1.4224,-0.8968,1,
38,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,-1.1206,-0.2187,1,
38,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,-0.6679,-1.8009,0,
38,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,-1.7242,0.0073,1,
38,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0,1,-0.2152,-1.4995,0,
38,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1.143,-1.4995,0,
38,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0.8412,-1.1981,1,
38,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.6903,-1.8009,1,
38,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,-0.8188,-0.8968,1,
38,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,-1.1206,-1.4995,0,
38,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,-0.6679,-0.5954,0,
39,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1.4448,1.3635,1,
39,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,-1.1206,0.2334,1,
39,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,-0.3661,-0.2187,0,
39,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0.6903,1.5895,1,
39,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0.6903,0.0073,0,
39,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,-0.517,0.9114,0,
39,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.7466,0.4594,0,
39,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,-0.9697,-1.8009,1,
39,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,-0.6679,1.1375,0,
39,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.6903,0.4594,1,
39,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,-1.2715,0.4594,0,
39,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1.143,1.1375,0,
39,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,0.3885,0.2334,1,
39,0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5394,0.4594,1,
39,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,-1.1206,-0.2187,1,
39,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,-1.2715,0.2334,1,
39,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,-0.8188,0.0073,0,
39,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0.2376,0.9114,1,
39,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0.5394,0.4594,0,
39,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,-2.1769,0.4594,1,
39,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,-0.8188,0.4594,1,
39,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0.6903,-1.5748,1,
39,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2939,0.6854,0,
40,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,-0.0643,-0.8968,1,
40,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,-0.0643,0.3087,0,
40,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0.0866,0.0073,1,
40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.3502,1.2128,0,
40,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0.0866,0.3087,1,
40,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1.143,-1.4995,1,
40,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,1,0,-2.7805,-0.294,0,
40,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0.5394,-0.294,0,
40,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,0.0866,0.0073,0,
40,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1.4448,0.0073,0,
40,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.6679,-0.8968,0,
40,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0.0866,-0.294,0,
40,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,-0.8188,-0.8968,1,
40,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.6903,0.9114,1,
40,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0.3885,1.5895,0,
40,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0.2376,-1.3488,0,
40,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0.8412,-0.8968,1,
40,0,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,-0.9697,-0.8968,0,
41,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0.3885,1.5895,0,
41,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.5394,1.2128,1,
41,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0.0866,1.5895,0,
41,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,-2.1769,1.2128,0,
41,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,-0.8188,-0.8968,1,
41,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,2.1993,0.9114,0,
41,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,-3.2332,0.9114,1,
41,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,-0.2152,1.5142,1,
41,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,-0.3661,0.4594,1,
41,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0.2376,1.8155,0,
41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1.143,1.8155,1,
41,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,-0.8188,-1.8009,1,
41,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.5394,1.3635,0,
41,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,-1.5733,-1.8009,1,
41,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,-0.3661,1.3635,0,
41,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,-0.2152,0.9114,0,
41,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,2.5011,1.8155,0,
41,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,-1.2715,1.8155,1,
41,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1.143,0.3087,0,
41,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,-0.0643,-0.294,1,
41,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0.0866,1.8155,1,
41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2.1993,1.8155,1,
41,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,-0.0643,1.1375,0,
41,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0.9921,-0.5954,0,
41,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0.0866,0.0073,0,
41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0.0866,0.2334,0,
41,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1.143,-0.2187,1,
41,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1.7466,0.3087,0,
41,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,-1.4224,0.9114,0,
41,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,-0.6679,1.5142,1,
41,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0.5394,1.8155,0,
41,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,-0.9697,0.9114,1,
41,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,-0.0643,0.4594,1,
41,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,-0.517,0.0073,1,
41,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1.2939,1.5142,1,
41,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,-0.2152,0.0073,1,
41,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,-0.2152,1.3635,1,
41,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1.4448,1.5142,0,
41,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,-1.2715,1.1375,0,
41,0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,-0.9697,1.8155,0,
41,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,-2.1769,1.8155,1,
41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.4448,1.8155,1,
41,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,-0.9697,1.3635,1,
41,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.8412,-1.8009,0,
41,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1.4448,0.4594,1,
41,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,-2.1769,0.2334,1,
42,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0.0866,-1.8009,0,
42,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0.0866,-0.8968,1,
42,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,-2.026,-0.4447,1,
42,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,-1.1206,-0.2187,1,
42,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.4224,-0.4447,1,
42,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0.2376,-0.4447,1,
42,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0.6903,-0.8968,0,
42,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,-1.8751,0.3087,1,
42,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0.0866,0.9114,0,
42,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,-0.9697,-0.8968,1,
42,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1.4448,0.9114,0,
43,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,-0.0643,-1.1981,0,
43,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,-0.2152,1.1375,0,
43,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,-0.8188,1.8155,0,
43,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,-1.1206,0.0073,1,
43,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,-0.0643,-0.294,1,
43,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0.8412,1.8155,1,
43,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0.2376,1.2128,1,
43,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,-0.6679,0.9114,0,
43,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0.2376,-0.8968,0,
43,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,-0.8188,1.1375,0,
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.2376,0.0073,1,
43,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0.3885,-0.2187,1,
43,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1.8975,1.5142,0,
43,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,-0.6679,0.0073,1,
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.5957,0.0073,0,
43,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.6903,0.6101,0,
43,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0866,1.2128,0,
43,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0.3885,-0.294,0,
43,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,-0.0643,0.6101,0,
43,1,1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,0,0,-0.517,0.0073,1,
43,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,2.0484,0.9114,0,
43,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,2.1993,1.2128,0,
43,0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0.9921,0.4594,1,
43,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,-0.0643,-1.1228,1,
43,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,-0.0643,1.5142,1,
43,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0.9921,1.2128,1,
43,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0.9921,-1.1981,0,
43,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,-0.9697,1.5142,1,
43,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0.3885,1.5142,1,
43,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0.5394,0.9114,0,
43,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,-0.0643,1.8155,1,
43,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.0866,-1.1981,1,
43,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.4448,1.8155,1,
44,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,-0.6679,0.0073,0,
44,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0.5394,-1.8009,0,
44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.4448,0.9114,0,
44,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,1,0.3885,1.3635,1,
44,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,-0.517,-0.8968,1,
44,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0.2376,-0.8968,1,
44,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,-1.7242,1.1375,0,
44,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0.0866,0.6101,0,
44,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.3885,-0.4447,1,
44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.3502,0.6101,0,
44,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,-0.0643,0.0073,1,
44,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0.2376,-0.294,1,
44,0,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0.0866,0.9114,1,
44,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0.3885,0.9114,1,
44,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,-0.9697,-0.8968,0,
44,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,-1.1206,0.0073,1,
44,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8412,0.3087,1,
44,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.3885,-0.5954,0,
44,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2376,0.3087,0,
44,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,-0.8188,-0.8968,1,
44,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0.9921,-0.5954,1,
44,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,-0.3661,-0.5954,0,
44,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,-0.517,-0.5954,0,
44,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,-0.6679,0.4594,0,
45,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,-1.1206,-0.5954,1,
45,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,-0.3661,-0.6707,0,
45,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.3885,-0.5954,1,
45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-0.0643,-0.2187,1,
45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.5957,-1.1228,1,
45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.143,0.0073,0,
45,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,0.9921,-1.1228,0,
45,0,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,0.6903,-0.5954,0,
45,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0.2376,-1.1228,0,
45,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0.5394,0.0073,1,
45,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1.143,1.3635,0,
45,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,-1.4224,-0.6707,1,
45,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,-0.517,-0.8968,0,
45,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0.0866,-0.5954,0,
45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2939,1.8155,0,
45,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0.6903,-0.8968,1,
45,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1.2939,-1.1228,0,
45,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1.5957,-0.2187,1,
46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.4448,1.8155,0,
46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8412,0.0073,0,
46,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0.6903,0.4594,1,
46,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0.9921,-0.8968,1,
46,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0.5394,-0.5954,1,
46,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,2.1993,-0.8968,0,
46,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1.2939,0.0073,0,
46,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1.143,-1.1981,0,
46,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,-0.0643,-1.8009,0,
46,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0.3885,-1.1981,0,
46,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,2.0484,-0.8968,0,
46,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0.8412,0.0073,1,
46,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0.3885,-1.3488,0,
46,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,-0.9697,0.0073,0,
46,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0.9921,-0.8968,0,
46,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,2.0484,-0.4447,0,
46,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0.9921,-0.6707,0,
46,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,-0.517,0.0073,1,
46,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,-1.8751,-0.8968,1,
46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.143,-0.8968,1,
46,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0.6903,-0.8968,1,
46,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0.6903,-0.8968,0,
46,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1.2939,1.5142,1,
46,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5394,-0.2187,0,
46,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5957,1.5142,0,
46,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.143,-0.8968,0,
46,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8412,-0.5954,1,
47,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1.143,1.3635,1,
47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0866,-0.8968,1,
47,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,0.6903,0.3087,0,
47,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1.2939,0.4594,1,
47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.6903,0.0073,0,
47,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,-0.3661,0.9114,1,
47,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,-0.0643,-0.4447,0,
47,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,-0.6679,0.9114,0,
47,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2939,0.0073,1,
47,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,-0.0643,-0.4447,0,
47,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,-0.517,0.0073,0,
47,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0866,0.0073,0,
47,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1.7466,0.0073,0,
47,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0.6903,0.9114,1,
47,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0.2376,0.3087,1,
47,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0.6903,0.2334,0,
47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2376,-0.294,1,
47,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.3885,0.9114,0,
47,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,-0.6679,0.9114,1,
47,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-0.3661,0.6854,0,
47,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2376,-0.294,0,
47,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,-0.517,-0.5954,0,
47,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0.0866,0.9114,0,
47,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5394,0.6101,1,
47,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.1206,0.4594,1,
47,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.2376,-0.2187,1,
47,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,-0.6679,0.0073,1,
47,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,-1.2715,-0.8968,1,
47,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,-0.517,-0.6707,0,
47,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5957,0.9114,0,
47,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0.9921,-0.8968,1,
47,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,-1.1206,1.3635,1,
