id,weight,lower,upper,hiseduc,hereduc,heblack,sheblack,agediff,dur,divorce,numkids,kids
13817,3,19.055,19.055,11,12,1,1,18.166,19.055,0,1,1
13827,3,14.324,14.324,11,5,1,1,19.504,14.324,0,0,0
13849,3,19.548,20.539,11,11,1,0,2.352,0.501,0,0,1
13849,3,19.548,20.539,11,11,1,0,2.352,19.56547,1,1,1
13864,1,2.004,2.004,9,9,1,1,2.352,2.004,0,0,0
13871,1,11.034,11.034,12,12,1,1,8.58,3.168,0,0,1
13871,1,11.034,11.034,12,12,1,1,8.58,11.034,0,1,1
13887,1,15.63,15.713,12,12,0,0,2.352,1.251,0,0,1
13887,1,15.63,15.713,12,12,0,0,2.352,2.831,0,1,1
13887,1,15.63,15.713,12,12,0,0,2.352,15.69704,1,2,1
13895,1,10.103,10.103,12,12,0,1,2.352,3.168,0,0,1
13895,1,10.103,10.103,12,12,0,1,2.352,10.103,0,1,1
13897,1,26.272,26.272,2,2,1,0,2.352,6.998,0,0,1
13897,1,26.272,26.272,2,2,1,0,2.352,26.272,0,1,1
13900,1,26.272,26.272,7,7,0,1,2.352,26.272,0,0,0
13908,1,5.218,5.218,12,12,1,1,-7.918,5.218,0,0,0
13918,1,13.446,13.446,11,11,1,0,2.352,1.413,0,0,1
13918,1,13.446,13.446,11,11,1,0,2.352,2.916,0,1,1
13918,1,13.446,13.446,11,11,1,0,2.352,6.163,0,2,1
13918,1,13.446,13.446,11,11,1,0,2.352,10.497,0,3,1
13918,1,13.446,13.446,11,11,1,0,2.352,13.446,0,4,1
13922,11,56.882,56.882,11,11,0,0,2.352,1.081,0,0,1
13922,11,56.882,56.882,11,11,0,0,2.352,3.335,0,1,1
13922,11,56.882,56.882,11,11,0,0,2.352,4.914,0,2,1
13922,11,56.882,56.882,11,11,0,0,2.352,7.997,0,3,1
13922,11,56.882,56.882,11,11,0,0,2.352,16.747,0,4,1
13922,11,56.882,56.882,11,11,0,0,2.352,30.415,0,5,1
13922,11,56.882,56.882,11,11,0,0,2.352,56.882,0,6,1
13934,1,16.041,16.583,7,7,0,0,2.352,10.289,0,0,1
13934,1,16.041,16.583,7,7,0,0,2.352,16.298592,1,1,1
13937,1,8.496,8.496,7,7,0,1,2.352,0.616,0,0,1
13937,1,8.496,8.496,7,7,0,1,2.352,4.701,0,1,1
13937,1,8.496,8.496,7,7,0,1,2.352,8.496,0,2,1
13940,2,26.22,26.22,12,12,0,1,2.352,0.334,0,0,1
13940,2,26.22,26.22,12,12,0,1,2.352,1.081,0,1,1
13940,2,26.22,26.22,12,12,0,1,2.352,2.5,0,2,1
13940,2,26.22,26.22,12,12,0,1,2.352,26.22,0,3,1
13944,2,1.172,1.243,9,9,1,0,2.352,1.2244934,1,0,0
13950,2,7.023,7.023,9,13,1,1,1.503,7.023,0,0,0
13953,2,7.023,7.023,14,13,1,1,0.085,7.023,0,0,0
13955,3,43.671,43.671,4,4,1,0,2.352,0.501,0,0,1
13955,3,43.671,43.671,4,4,1,0,2.352,1.999,0,1,1
13955,3,43.671,43.671,4,4,1,0,2.352,4.586,0,2,1
13955,3,43.671,43.671,4,4,1,0,2.352,6.418,0,3,1
13955,3,43.671,43.671,4,4,1,0,2.352,9.752,0,4,1
13955,3,43.671,43.671,4,4,1,0,2.352,12.167,0,5,1
13955,3,43.671,43.671,4,4,1,0,2.352,14.081,0,6,1
13955,3,43.671,43.671,4,4,1,0,2.352,18.418,0,7,1
13955,3,43.671,43.671,4,4,1,0,2.352,43.671,0,8,1
13958,3,11.433,11.433,14,16,1,1,-4.832,0.747,0,0,1
13958,3,11.433,11.433,14,16,1,1,-4.832,1.749,0,1,1
13958,3,11.433,11.433,14,16,1,1,-4.832,2.664,0,2,1
13958,3,11.433,11.433,14,16,1,1,-4.832,11.433,0,3,1
13964,3,0.545,0.627,10,10,1,1,-23.51,0.6210936,1,0,0
13975,3,21.821,21.821,10,14,1,1,7.411,2.163,0,0,1
13975,3,21.821,21.821,10,14,1,1,7.411,7.912,0,1,1
13975,3,21.821,21.821,10,14,1,1,7.411,21.821,0,2,1
13977,3,5.988,5.988,2,2,0,1,2.352,0.489,0,0,1
13977,3,5.988,5.988,2,2,0,1,2.352,5.988,0,1,1
13994,7,16.156,16.156,6,6,1,1,2.352,0.999,0,0,1
13994,7,16.156,16.156,6,6,1,1,2.352,16.156,0,1,1
14002,7,1.035,1.035,12,12,1,1,8.167,1.035,0,0,0
14006,7,1.035,1.035,16,16,0,1,2.352,1.035,0,0,0
14012,3,9.81,9.81,14,14,0,0,2.352,1.829,0,0,1
14012,3,9.81,9.81,14,14,0,0,2.352,9.81,0,1,1
14017,17,15.901,15.901,12,12,0,0,7.918,0.745,0,0,1
14017,17,15.901,15.901,12,12,0,0,7.918,2.502,0,1,1
14017,17,15.901,15.901,12,12,0,0,7.918,7.165,0,2,1
14017,17,15.901,15.901,12,12,0,0,7.918,11.997,0,3,1
14017,17,15.901,15.901,12,12,0,0,7.918,15.901,0,4,1
14018,17,23.915,23.915,13,13,0,0,2.352,1.999,0,0,1
14018,17,23.915,23.915,13,13,0,0,2.352,3.083,0,1,1
14018,17,23.915,23.915,13,13,0,0,2.352,7.745,0,2,1
14018,17,23.915,23.915,13,13,0,0,2.352,23.915,0,3,1
14026,17,2.924,8.756,10,10,0,0,2.352,7.0720067,1,0,0
14042,1,1.363,1.363,12,11,1,1,2.585,1.363,0,0,0
14043,19,9.292,27.866,11,11,0,0,2.352,4.416,0,0,1
14043,19,9.292,27.866,11,11,0,0,2.352,8.583,0,1,1
14043,19,9.292,27.866,11,11,0,0,2.352,17.933058,1,2,1
14051,3,7.732,7.732,12,12,1,1,-7.066,4.249,0,0,1
14051,3,7.732,7.732,12,12,1,1,-7.066,7.732,0,1,1
14061,3,7.732,7.732,12,13,1,1,-2.746,4.249,0,0,1
14061,3,7.732,7.732,12,13,1,1,-2.746,7.732,0,1,1
14063,3,42.461,42.461,8,8,1,0,2.352,7.748,0,0,1
14063,3,42.461,42.461,8,8,1,0,2.352,42.461,0,1,1
14067,3,9.933,9.933,13,13,0,1,2.352,0.416,0,0,1
14067,3,9.933,9.933,13,13,0,1,2.352,9.933,0,1,1
14069,3,4.12,4.203,10,10,1,0,2.352,0.663,0,0,1
14069,3,4.12,4.203,10,10,1,0,2.352,4.184766,1,1,1
14083,3,8.304,8.304,11,7,1,1,3.499,0.501,0,0,1
14083,3,8.304,8.304,11,7,1,1,3.499,2.253,0,1,1
14083,3,8.304,8.304,11,7,1,1,3.499,8.304,0,2,1
14087,3,4.118,4.118,12,7,1,1,5.999,0.501,0,0,1
14087,3,4.118,4.118,12,7,1,1,5.999,2.253,0,1,1
14087,3,4.118,4.118,12,7,1,1,5.999,4.118,0,2,1
14096,3,25.087,25.087,8,8,0,0,2.352,1.084,0,0,1
14096,3,25.087,25.087,8,8,0,0,2.352,5.251,0,1,1
14096,3,25.087,25.087,8,8,0,0,2.352,6.497,0,2,1
14096,3,25.087,25.087,8,8,0,0,2.352,9.582,0,3,1
14096,3,25.087,25.087,8,8,0,0,2.352,25.087,0,4,1
14100,3,25.708,25.791,10,10,0,0,2.352,0.416,0,0,1
14100,3,25.708,25.791,10,10,0,0,2.352,2.746,0,1,1
14100,3,25.708,25.791,10,10,0,0,2.352,5.084,0,2,1
14100,3,25.708,25.791,10,10,0,0,2.352,6.579,0,3,1
14100,3,25.708,25.791,10,10,0,0,2.352,11.25,0,4,1
14100,3,25.708,25.791,10,10,0,0,2.352,25.772055,1,5,1
14117,3,9.999,9.999,9,9,1,1,2.352,9.999,0,0,0
14122,3,1.462,1.511,11,11,0,1,2.352,1.5084338,1,0,0
14126,2,0.958,1.04,13,13,0,1,2.352,1.0318722,1,0,0
14134,2,15.537,15.537,14,9,1,0,2.658,1.749,0,0,1
14134,2,15.537,15.537,14,9,1,0,2.658,3.329,0,1,1
14134,2,15.537,15.537,14,9,1,0,2.658,6.497,0,2,1
14134,2,15.537,15.537,14,9,1,0,2.658,10.412,0,3,1
14134,2,15.537,15.537,14,9,1,0,2.658,15.537,0,4,1
14136,2,16.003,16.003,12,12,1,0,2.352,1.153,0,0,1
14136,2,16.003,16.003,12,12,1,0,2.352,2.407,0,1,1
14136,2,16.003,16.003,12,12,1,0,2.352,16.003,0,2,1
14161,7,60.353,60.353,6,6,0,1,2.352,0.75,0,0,1
14161,7,60.353,60.353,6,6,0,1,2.352,2.585,0,1,1
14161,7,60.353,60.353,6,6,0,1,2.352,4.92,0,2,1
14161,7,60.353,60.353,6,6,0,1,2.352,9.834,0,3,1
14161,7,60.353,60.353,6,6,0,1,2.352,13.5,0,4,1
14161,7,60.353,60.353,6,6,0,1,2.352,15.921,0,5,1
14161,7,60.353,60.353,6,6,0,1,2.352,20.249,0,6,1
14161,7,60.353,60.353,6,6,0,1,2.352,60.353,0,7,1
14214,1,8.893,11.083,12,12,0,1,2.352,3.671,0,0,1
14214,1,8.893,11.083,12,12,0,1,2.352,10.823543,1,1,1
14234,1,5.823,5.823,11,12,1,1,0.726,5.823,0,0,0
14244,1,23.951,23.951,4,4,1,1,2.352,4.999,0,0,1
14244,1,23.951,23.951,4,4,1,1,2.352,22.5,0,1,1
14244,1,23.951,23.951,4,4,1,1,2.352,23.951,0,2,1
14246,1,9.005,9.005,3,3,1,1,2.352,9.005,0,0,0
14248,1,6.242,7.217,11,11,1,1,2.352,6.3063874,1,0,0
14250,2,32.0,32.0,8,8,1,1,2.352,32.0,0,0,0
14254,1,4.359,4.359,14,14,1,0,2.352,4.359,0,0,0
14257,11,3.458,3.535,12,12,0,0,2.352,0.75,0,0,1
14257,11,3.458,3.535,12,12,0,0,2.352,2.33,0,1,1
14257,11,3.458,3.535,12,12,0,0,2.352,3.4895542,1,2,1
14258,4,16.397,16.397,15,15,1,0,2.352,1.911,0,0,1
14258,4,16.397,16.397,15,15,1,0,2.352,16.397,0,1,1
14260,2,21.999,21.999,10,10,1,0,2.352,21.999,0,0,0
14263,4,2.623,2.705,14,14,0,1,2.352,2.676541,1,0,0
14265,4,7.001,7.001,9,9,1,1,2.352,7.001,0,0,0
14267,1,36.923,36.923,10,10,1,0,2.352,1.248,0,0,1
14267,1,36.923,36.923,10,10,1,0,2.352,2.998,0,1,1
14267,1,36.923,36.923,10,10,1,0,2.352,6.163,0,2,1
14267,1,36.923,36.923,10,10,1,0,2.352,7.912,0,3,1
14267,1,36.923,36.923,10,10,1,0,2.352,17.331,0,4,1
14267,1,36.923,36.923,10,10,1,0,2.352,36.923,0,5,1
14270,1,36.923,36.923,11,11,0,1,2.352,1.248,0,0,1
14270,1,36.923,36.923,11,11,0,1,2.352,2.998,0,1,1
14270,1,36.923,36.923,11,11,0,1,2.352,6.163,0,2,1
14270,1,36.923,36.923,11,11,0,1,2.352,7.912,0,3,1
14270,1,36.923,36.923,11,11,0,1,2.352,17.331,0,4,1
14270,1,36.923,36.923,11,11,0,1,2.352,36.923,0,5,1
14274,1,5.793,5.875,12,12,0,1,2.352,1.246,0,0,1
14274,1,5.793,5.875,12,12,0,1,2.352,3.663,0,1,1
14274,1,5.793,5.875,12,12,0,1,2.352,5.8036036,1,2,1
14280,1,5.944,5.944,12,12,1,0,2.352,5.665,0,0,1
14280,1,5.944,5.944,12,12,1,0,2.352,5.944,0,1,1
14289,1,8.309,8.309,14,14,1,1,3.918,4.999,0,0,1
14289,1,8.309,8.309,14,14,1,1,3.918,8.309,0,1,1
14291,2,4.005,8.003,11,11,1,1,2.352,5.24667,1,0,0
14294,15,15.001,15.001,12,12,0,0,2.352,15.001,0,0,0
14298,2,16.438,16.438,9,9,0,0,2.352,1.749,0,0,1
14298,2,16.438,16.438,9,9,0,0,2.352,4.167,0,1,1
14298,2,16.438,16.438,9,9,0,0,2.352,5.916,0,2,1
14298,2,16.438,16.438,9,9,0,0,2.352,16.438,0,3,1
14304,11,9.38,10.371,9,9,0,0,2.352,0.082,0,0,1
14304,11,9.38,10.371,9,9,0,0,2.352,2.746,0,1,1
14304,11,9.38,10.371,9,9,0,0,2.352,4.416,0,2,1
14304,11,9.38,10.371,9,9,0,0,2.352,7.912,0,3,1
14304,11,9.38,10.371,9,9,0,0,2.352,9.4895315,1,4,1
14307,11,25.106,25.106,12,12,0,0,2.352,25.106,0,0,0
14308,11,8.208,8.29,12,12,0,0,2.352,0.413,0,0,1
14308,11,8.208,8.29,12,12,0,0,2.352,4.0,0,1,1
14308,11,8.208,8.29,12,12,0,0,2.352,8.289564,1,2,1
14318,11,2.513,2.513,12,13,0,0,-2.502,2.513,0,0,0
14320,3,0.545,1.202,7,7,1,0,2.352,0.57517385,1,0,0
14323,3,3.97,3.97,12,10,1,1,-4.337,1.251,0,0,1
14323,3,3.97,3.97,12,10,1,1,-4.337,3.97,0,1,1
14325,3,11.053,44.216,4,4,1,1,2.352,14.105,0,0,1
14325,3,11.053,44.216,4,4,1,1,2.352,18.313,0,1,1
14325,3,11.053,44.216,4,4,1,1,2.352,22.524,0,2,1
14325,3,11.053,44.216,4,4,1,1,2.352,24.359,0,3,1
14325,3,11.053,44.216,4,4,1,1,2.352,26.105,0,4,1
14325,3,11.053,44.216,4,4,1,1,2.352,30.747696,1,5,1
14336,3,25.916,25.916,7,7,0,1,2.352,1.166,0,0,1
14336,3,25.916,25.916,7,7,0,1,2.352,4.416,0,1,1
14336,3,25.916,25.916,7,7,0,1,2.352,7.502,0,2,1
14336,3,25.916,25.916,7,7,0,1,2.352,25.916,0,3,1
14346,3,42.672,42.672,8,14,1,1,24.914,0.498,0,0,1
14346,3,42.672,42.672,8,14,1,1,24.914,1.665,0,1,1
14346,3,42.672,42.672,8,14,1,1,24.914,3.663,0,2,1
14346,3,42.672,42.672,8,14,1,1,24.914,4.416,0,3,1
14346,3,42.672,42.672,8,14,1,1,24.914,8.082,0,4,1
14346,3,42.672,42.672,8,14,1,1,24.914,11.253,0,5,1
14346,3,42.672,42.672,8,14,1,1,24.914,20.583,0,6,1
14346,3,42.672,42.672,8,14,1,1,24.914,36.958,0,7,1
14346,3,42.672,42.672,8,14,1,1,24.914,42.672,0,8,1
14350,3,8.162,8.162,13,12,1,1,0.0,0.914,0,0,1
14350,3,8.162,8.162,13,12,1,1,0.0,8.162,0,1,1
14353,5,51.748,51.748,10,10,0,0,2.352,2.33,0,0,1
14353,5,51.748,51.748,10,10,0,0,2.352,3.874,0,1,1
14353,5,51.748,51.748,10,10,0,0,2.352,5.911,0,2,1
14353,5,51.748,51.748,10,10,0,0,2.352,8.082,0,3,1
14353,5,51.748,51.748,10,10,0,0,2.352,9.911,0,4,1
14353,5,51.748,51.748,10,10,0,0,2.352,16.501,0,5,1
14353,5,51.748,51.748,10,10,0,0,2.352,51.748,0,6,1
14356,2,16.999,16.999,11,11,1,1,2.352,16.999,0,0,0
14358,15,16.194,16.194,12,12,0,0,2.352,1.498,0,0,1
14358,15,16.194,16.194,12,12,0,0,2.352,3.499,0,1,1
14358,15,16.194,16.194,12,12,0,0,2.352,16.194,0,2,1
14360,15,12.999,12.999,9,9,0,0,2.352,12.999,0,0,0
14362,1,13.999,13.999,11,11,1,0,2.352,13.654,0,0,1
14362,1,13.999,13.999,11,11,1,0,2.352,13.999,0,1,1
14365,1,13.999,13.999,12,12,0,1,2.352,13.654,0,0,1
14365,1,13.999,13.999,12,12,0,1,2.352,13.999,0,1,1
14368,1,6.461,6.511,17,12,1,1,3.975,4.997,0,0,1
14368,1,6.461,6.511,17,12,1,1,3.975,6.468951,1,1,1
14377,1,4.717,5.708,12,12,0,1,2.352,4.7295737,1,0,0
14381,1,5.911,5.911,12,12,1,1,-9.58,0.997,0,0,1
14381,1,5.911,5.911,12,12,1,1,-9.58,3.162,0,1,1
14381,1,5.911,5.911,12,12,1,1,-9.58,5.911,0,2,1
14392,1,0.964,1.04,12,12,1,0,2.352,1.0201787,1,0,0
14394,1,4.548,4.63,12,17,1,1,-4.375,4.6188054,1,0,0
14397,1,6.935,6.935,12,16,1,1,0.501,6.935,0,0,0
14400,1,24.0,24.0,12,12,1,1,2.352,24.0,0,0,0
14403,1,37.793,37.793,12,12,0,0,2.352,1.207,0,0,1
14403,1,37.793,37.793,12,12,0,0,2.352,2.289,0,1,1
14403,1,37.793,37.793,12,12,0,0,2.352,3.288,0,2,1
14403,1,37.793,37.793,12,12,0,0,2.352,4.542,0,3,1
14403,1,37.793,37.793,12,12,0,0,2.352,7.036,0,4,1
14403,1,37.793,37.793,12,12,0,0,2.352,25.314,0,5,1
14403,1,37.793,37.793,12,12,0,0,2.352,37.793,0,6,1
14411,1,14.472,14.472,14,12,0,0,1.248,0.246,0,0,1
14411,1,14.472,14.472,14,12,0,0,1.248,1.916,0,1,1
14411,1,14.472,14.472,14,12,0,0,1.248,5.832,0,2,1
14411,1,14.472,14.472,14,12,0,0,1.248,14.472,0,3,1
14413,21,3.064,12.255,3,3,0,0,2.352,7.324281,1,0,0
14420,2,4.211,4.287,12,12,1,1,1.528,3.578,0,0,1
14420,2,4.211,4.287,12,12,1,1,1.528,4.2315946,1,1,1
14421,10,34.303,34.303,10,10,0,0,2.352,0.999,0,0,1
14421,10,34.303,34.303,10,10,0,0,2.352,2.333,0,1,1
14421,10,34.303,34.303,10,10,0,0,2.352,6.5,0,2,1
14421,10,34.303,34.303,10,10,0,0,2.352,34.303,0,3,1
14430,2,7.655,7.655,8,12,1,1,-10.582,7.655,0,0,0
14437,5,14.793,14.875,10,10,0,1,2.352,0.498,0,0,1
14437,5,14.793,14.875,10,10,0,1,2.352,14.860474,1,1,1
14440,3,22.802,27.572,7,7,0,0,2.352,5.795,0,0,1
14440,3,22.802,27.572,7,7,0,0,2.352,11.5,0,1,1
14440,3,22.802,27.572,7,7,0,0,2.352,27.224276,1,2,1
14444,1,4.991,5.04,13,13,0,1,2.352,2.749,0,0,1
14444,1,4.991,5.04,13,13,0,1,2.352,4.9966683,1,1,1
14448,1,3.633,10.883,16,16,0,1,2.352,3.8946834,1,0,0
14455,15,2.53,2.53,13,13,0,0,-5.977,2.163,0,0,1
14455,15,2.53,2.53,13,13,0,0,-5.977,2.53,0,1,1
14457,15,12.838,13.495,10,10,0,0,2.352,8.789,0,0,1
14457,15,12.838,13.495,10,10,0,0,2.352,13.481915,1,1,1
14474,3,7.288,7.288,15,10,0,0,9.248,0.586,0,0,1
14474,3,7.288,7.288,15,10,0,0,9.248,2.335,0,1,1
14474,3,7.288,7.288,15,10,0,0,9.248,5.418,0,2,1
14474,3,7.288,7.288,15,10,0,0,9.248,7.288,0,3,1
14484,3,7.288,7.288,12,12,0,0,2.497,0.586,0,0,1
14484,3,7.288,7.288,12,12,0,0,2.497,2.335,0,1,1
14484,3,7.288,7.288,12,12,0,0,2.497,5.418,0,2,1
14484,3,7.288,7.288,12,12,0,0,2.497,7.288,0,3,1
14490,3,4.101,4.101,14,15,0,0,-4.501,0.331,0,0,1
14490,3,4.101,4.101,14,15,0,0,-4.501,1.665,0,1,1
14490,3,4.101,4.101,14,15,0,0,-4.501,4.101,0,2,1
14493,3,32.416,32.416,3,3,0,0,2.352,0.747,0,0,1
14493,3,32.416,32.416,3,3,0,0,2.352,3.247,0,1,1
14493,3,32.416,32.416,3,3,0,0,2.352,10.166,0,2,1
14493,3,32.416,32.416,3,3,0,0,2.352,11.581,0,3,1
14493,3,32.416,32.416,3,3,0,0,2.352,15.332,0,4,1
14493,3,32.416,32.416,3,3,0,0,2.352,32.416,0,5,1
14500,3,6.283,6.283,9,12,0,0,-9.166,6.283,0,0,0
14501,3,2.245,2.245,10,12,0,0,-14.333,2.245,0,0,0
14507,19,2.084,2.084,14,14,0,0,-1.834,2.084,0,0,0
14516,4,0.339,8.197,12,12,1,0,2.352,5.3086376,1,0,0
14527,1,21.999,21.999,8,8,1,0,2.352,21.999,0,0,0
14530,1,21.999,21.999,12,12,0,1,2.352,21.999,0,0,0
14533,15,14.683,14.683,12,13,0,0,0.167,2.084,0,0,1
14533,15,14.683,14.683,12,13,0,0,0.167,5.665,0,1,1
14533,15,14.683,14.683,12,13,0,0,0.167,14.683,0,2,1
14546,15,34.543,34.543,10,10,0,0,2.352,34.543,0,0,0
14551,1,8.999,8.999,12,12,1,1,2.352,8.999,0,0,0
14553,19,2.836,11.346,10,10,0,0,2.352,10.8172865,1,0,0
14562,5,3.001,3.001,10,10,1,1,2.352,3.001,0,0,0
14564,1,6.72,7.711,7,7,1,0,2.352,7.169,0,0,1
14564,1,6.72,7.711,7,7,1,0,2.352,7.209452,1,1,1
14570,13,4.624,4.706,10,10,0,0,2.248,0.58,0,0,1
14570,13,4.624,4.706,10,10,0,0,2.248,4.640959,1,1,1
14572,3,34.505,34.505,7,7,0,0,2.352,34.505,0,0,0
14575,1,22.998,22.998,10,10,0,1,2.352,0.767,0,0,1
14575,1,22.998,22.998,10,10,0,1,2.352,17.637,0,1,1
14575,1,22.998,22.998,10,10,0,1,2.352,22.998,0,2,1
14579,17,6.464,7.455,12,12,0,0,2.352,3.83,0,0,1
14579,17,6.464,7.455,12,12,0,0,2.352,6.877337,1,1,1
14590,17,9.158,9.158,12,11,0,0,1.673,4.082,0,0,1
14590,17,9.158,9.158,12,11,0,0,1.673,9.158,0,1,1
14592,17,2.215,2.292,12,12,0,0,2.352,2.2530887,1,0,0
14594,2,4.405,4.454,14,14,1,0,2.352,4.4098716,1,0,0
14613,2,27.253,27.253,2,2,1,0,2.352,0.832,0,0,1
14613,2,27.253,27.253,2,2,1,0,2.352,1.752,0,1,1
14613,2,27.253,27.253,2,2,1,0,2.352,2.752,0,2,1
14613,2,27.253,27.253,2,2,1,0,2.352,3.833,0,3,1
14613,2,27.253,27.253,2,2,1,0,2.352,4.832,0,4,1
14613,2,27.253,27.253,2,2,1,0,2.352,5.752,0,5,1
14613,2,27.253,27.253,2,2,1,0,2.352,8.583,0,6,1
14613,2,27.253,27.253,2,2,1,0,2.352,27.253,0,7,1
14615,2,10.267,20.26,11,11,1,1,2.352,15.724449,1,0,0
14622,7,8.331,8.331,12,12,0,0,2.352,0.331,0,0,1
14622,7,8.331,8.331,12,12,0,0,2.352,5.749,0,1,1
14622,7,8.331,8.331,12,12,0,0,2.352,8.331,0,2,1
14630,16,26.877,26.877,9,9,0,0,2.352,4.747,0,0,1
14630,16,26.877,26.877,9,9,0,0,2.352,5.875,0,1,1
14630,16,26.877,26.877,9,9,0,0,2.352,26.877,0,2,1
14636,9,3.882,3.882,12,12,1,1,-2.582,0.334,0,0,1
14636,9,3.882,3.882,12,12,1,1,-2.582,3.882,0,1,1
14639,17,40.726,40.726,12,12,0,0,2.352,0.745,0,0,1
14639,17,40.726,40.726,12,12,0,0,2.352,2.081,0,1,1
14639,17,40.726,40.726,12,12,0,0,2.352,3.578,0,2,1
14639,17,40.726,40.726,12,12,0,0,2.352,5.41,0,3,1
14639,17,40.726,40.726,12,12,0,0,2.352,8.164,0,4,1
14639,17,40.726,40.726,12,12,0,0,2.352,9.495,0,5,1
14639,17,40.726,40.726,12,12,0,0,2.352,40.726,0,6,1
14643,17,6.166,6.938,16,12,0,0,-9.588,6.344923,1,0,0
14649,17,12.854,12.854,12,16,0,0,-0.413,2.081,0,0,1
14649,17,12.854,12.854,12,16,0,0,-0.413,5.911,0,1,1
14649,17,12.854,12.854,12,16,0,0,-0.413,12.854,0,2,1
14658,17,6.502,6.502,10,16,0,0,-6.33,6.502,0,0,0
14665,1,8.887,8.887,16,14,1,1,3.666,2.286,0,0,1
14665,1,8.887,8.887,16,14,1,1,3.666,8.887,0,1,1
14670,5,5.454,5.454,12,12,0,0,-18.519,5.454,0,0,0
14690,1,7.086,7.086,12,12,1,0,2.352,7.086,0,0,0
14694,1,17.777,17.777,12,14,1,1,1.582,2.664,0,0,1
14694,1,17.777,17.777,12,14,1,1,1.582,13.999,0,1,1
14694,1,17.777,17.777,12,14,1,1,1.582,17.777,0,2,1
14699,1,17.029,17.029,11,11,1,1,2.352,3.088,0,0,1
14699,1,17.029,17.029,11,11,1,1,2.352,17.029,0,1,1
14702,1,31.017,31.017,8,8,0,1,2.352,1.87,0,0,1
14702,1,31.017,31.017,8,8,0,1,2.352,6.79,0,1,1
14702,1,31.017,31.017,8,8,0,1,2.352,10.374,0,2,1
14702,1,31.017,31.017,8,8,0,1,2.352,11.789,0,3,1
14702,1,31.017,31.017,8,8,0,1,2.352,13.999,0,4,1
14702,1,31.017,31.017,8,8,0,1,2.352,31.017,0,5,1
14707,1,2.62,2.62,10,10,0,1,2.352,2.62,0,0,0
14711,1,4.438,4.953,12,12,1,1,2.987,1.081,0,0,1
14711,1,4.438,4.953,12,12,1,1,2.987,3.997,0,1,1
14711,1,4.438,4.953,12,12,1,1,2.987,4.802331,1,2,1
14714,1,41.309,41.309,12,12,0,1,2.352,1.248,0,0,1
14714,1,41.309,41.309,12,12,0,1,2.352,2.168,0,1,1
14714,1,41.309,41.309,12,12,0,1,2.352,6.251,0,2,1
14714,1,41.309,41.309,12,12,0,1,2.352,9.166,0,3,1
14714,1,41.309,41.309,12,12,0,1,2.352,41.309,0,4,1
14718,1,24.082,24.082,12,12,0,1,2.352,2.746,0,0,1
14718,1,24.082,24.082,12,12,0,1,2.352,4.413,0,1,1
14718,1,24.082,24.082,12,12,0,1,2.352,6.251,0,2,1
14718,1,24.082,24.082,12,12,0,1,2.352,16.917,0,3,1
14718,1,24.082,24.082,12,12,0,1,2.352,24.082,0,4,1
14723,1,20.145,20.145,13,13,1,0,2.352,16.747,0,0,1
14723,1,20.145,20.145,13,13,1,0,2.352,20.145,0,1,1
14733,19,35.228,35.228,8,8,0,0,2.352,0.419,0,0,1
14733,19,35.228,35.228,8,8,0,0,2.352,2.42,0,1,1
14733,19,35.228,35.228,8,8,0,0,2.352,2.916,0,2,1
14733,19,35.228,35.228,8,8,0,0,2.352,4.082,0,3,1
14733,19,35.228,35.228,8,8,0,0,2.352,5.67,0,4,1
14733,19,35.228,35.228,8,8,0,0,2.352,15.25,0,5,1
14733,19,35.228,35.228,8,8,0,0,2.352,35.228,0,6,1
14734,19,1.684,1.684,13,11,0,0,2.248,1.684,0,0,0
14738,19,12.98,12.98,11,10,0,0,0.419,0.917,0,0,1
14738,19,12.98,12.98,11,10,0,0,0.419,4.252,0,1,1
14738,19,12.98,12.98,11,10,0,0,0.419,12.98,0,2,1
14741,2,21.081,21.081,8,8,0,1,2.352,21.081,0,0,0
14754,1,34.268,34.268,6,6,1,1,2.352,34.268,0,0,0
14756,3,41.095,41.095,9,9,1,1,2.352,41.095,0,0,0
14767,15,7.127,21.774,11,11,1,1,29.667,2.626,0,0,1
14767,15,7.127,21.774,11,11,1,1,29.667,3.54,0,1,1
14767,15,7.127,21.774,11,11,1,1,29.667,20.78631,1,2,1
14782,15,48.005,48.005,8,8,0,1,2.352,1.333,0,0,1
14782,15,48.005,48.005,8,8,0,1,2.352,4.334,0,1,1
14782,15,48.005,48.005,8,8,0,1,2.352,6.502,0,2,1
14782,15,48.005,48.005,8,8,0,1,2.352,8.83,0,3,1
14782,15,48.005,48.005,8,8,0,1,2.352,10.335,0,4,1
14782,15,48.005,48.005,8,8,0,1,2.352,11.168,0,5,1
14782,15,48.005,48.005,8,8,0,1,2.352,13.749,0,6,1
14782,15,48.005,48.005,8,8,0,1,2.352,17.999,0,7,1
14782,15,48.005,48.005,8,8,0,1,2.352,39.258,0,8,1
14782,15,48.005,48.005,8,8,0,1,2.352,43.19,0,9,1
14782,15,48.005,48.005,8,8,0,1,2.352,48.005,0,10,1
14790,15,4.756,4.756,12,12,0,0,2.352,4.756,0,0,0
14802,1,7.324,29.295,4,4,1,1,2.352,4.769,0,0,1
14802,1,7.324,29.295,4,4,1,1,2.352,6.229,0,1,1
14802,1,7.324,29.295,4,4,1,1,2.352,7.228,0,2,1
