region,herd,cow,obs,lact,cfs,lncfs,fscr,heifer,ai
4,39,1277,1716,1,130,4.8675346,0,1,1
4,39,1278,1717,2,115,4.744932,0,0,1
4,39,1278,1718,3,55,4.0073333,1,0,1
4,39,1278,1719,4,95,4.553877,0,0,1
4,39,1279,1720,1,47,3.8501475,0,1,1
4,39,1279,1721,2,102,4.624973,0,0,1
4,39,1279,1722,3,70,4.248495,0,0,1
4,39,1280,1723,1,102,4.624973,0,1,1
4,39,1280,1724,2,166,5.1119876,1,0,1
4,39,1281,1725,1,51,3.9318256,0,1,1
4,39,1281,1726,2,49,3.8918202,1,0,1
4,40,1282,1727,3,68,4.2195077,1,0,1
4,40,1282,1728,5,154,5.0369525,1,0,1
4,40,1283,1729,3,72,4.276666,1,0,0
4,40,1284,1730,2,32,3.465736,0,0,0
4,40,1284,1731,3,80,4.3820267,0,0,1
4,40,1284,1732,5,42,3.7376697,0,0,1
4,40,1285,1733,2,55,4.0073333,0,0,1
4,40,1285,1734,3,160,5.075174,1,0,1
4,40,1286,1735,3,104,4.644391,0,0,1
4,40,1287,1736,2,81,4.394449,0,0,1
4,40,1288,1737,8,167,5.117994,1,0,1
4,40,1288,1738,9,61,4.1108737,0,0,0
4,40,1289,1739,6,67,4.204693,0,0,1
4,40,1289,1740,8,49,3.8918202,0,0,1
4,40,1290,1741,7,109,4.691348,1,0,0
4,40,1291,1742,5,56,4.0253515,0,0,1
4,40,1291,1743,7,83,4.4188404,0,0,1
4,40,1292,1744,2,204,5.31812,1,0,0
4,40,1292,1745,3,48,3.871201,0,0,1
4,40,1293,1746,2,62,4.1271343,1,0,1
4,40,1294,1747,1,51,3.9318256,0,1,1
4,40,1295,1748,1,59,4.0775375,1,1,1
4,40,1296,1749,1,69,4.2341065,1,1,1
4,41,1297,1750,2,90,4.4998097,0,0,1
4,41,1297,1751,3,66,4.189655,0,0,1
4,41,1298,1752,4,76,4.3307333,1,0,1
4,41,1298,1753,5,92,4.5217886,0,0,1
4,41,1298,1754,6,48,3.871201,0,0,1
4,41,1299,1755,3,71,4.26268,1,0,1
4,41,1300,1756,1,82,4.406719,1,1,1
4,41,1300,1757,2,129,4.8598123,1,0,1
4,41,1301,1758,1,75,4.317488,0,1,1
4,41,1301,1759,2,66,4.189655,1,0,1
4,41,1301,1760,3,81,4.394449,0,0,1
4,41,1302,1761,1,85,4.4426513,0,1,1
4,41,1302,1762,2,82,4.406719,0,0,1
4,41,1302,1763,3,65,4.1743875,1,0,1
4,41,1303,1764,1,109,4.691348,0,1,1
4,41,1303,1765,2,90,4.4998097,0,0,1
4,41,1304,1766,3,63,4.1431346,0,0,1
4,41,1304,1767,4,51,3.9318256,0,0,1
4,41,1304,1768,5,70,4.248495,1,0,1
4,41,1304,1769,6,40,3.6888795,1,0,1
4,41,1305,1770,1,46,3.8286414,0,1,0
4,41,1306,1771,6,106,4.6634393,0,0,1
4,41,1307,1772,6,86,4.454347,1,0,1
4,41,1307,1773,7,131,4.8751974,1,0,1
4,41,1307,1774,8,61,4.1108737,1,0,1
4,41,1308,1775,9,164,5.0998664,0,0,1
4,41,1308,1776,10,32,3.465736,0,0,1
4,41,1309,1777,7,43,3.7612002,0,0,1
4,41,1310,1778,8,62,4.1271343,0,0,1
4,41,1310,1779,9,49,3.8918202,0,0,1
4,41,1310,1780,10,154,5.0369525,1,0,1
4,41,1310,1781,11,40,3.6888795,0,0,1
4,41,1311,1782,5,79,4.3694477,0,0,1
4,41,1312,1783,3,55,4.0073333,0,0,1
4,41,1313,1784,3,87,4.465908,0,0,1
4,41,1313,1785,4,105,4.65396,1,0,1
4,41,1313,1786,5,101,4.6151204,0,0,1
4,41,1314,1787,1,76,4.3307333,0,1,1
4,41,1314,1788,3,70,4.248495,0,0,1
4,41,1315,1789,2,67,4.204693,0,0,1
4,41,1315,1790,3,114,4.7361984,1,0,1
4,41,1315,1791,4,62,4.1271343,1,0,0
4,41,1315,1792,5,82,4.406719,0,0,1
4,41,1316,1793,2,69,4.2341065,0,0,1
4,41,1316,1794,3,66,4.189655,0,0,1
4,41,1316,1795,4,103,4.634729,0,0,1
4,41,1317,1796,1,98,4.5849676,0,1,1
4,41,1317,1797,2,54,3.988984,0,0,1
4,41,1317,1798,3,69,4.2341065,1,0,1
4,41,1317,1799,4,89,4.4886365,0,0,1
4,41,1318,1800,1,61,4.1108737,1,1,1
4,41,1318,1801,2,83,4.4188404,1,0,1
4,41,1318,1802,3,71,4.26268,0,0,1
4,41,1319,1803,3,57,4.0430512,0,0,1
4,41,1320,1804,2,45,3.8066626,1,0,1
4,41,1320,1805,3,73,4.2904596,0,0,1
4,41,1320,1806,4,58,4.060443,1,0,1
4,41,1321,1807,2,92,4.5217886,0,0,1
4,41,1322,1808,1,50,3.912023,0,1,1
4,41,1323,1809,1,103,4.634729,1,1,1
4,41,1323,1810,2,81,4.394449,0,0,1
4,41,1323,1811,3,49,3.8918202,1,0,1
4,41,1324,1812,1,68,4.2195077,0,1,1
4,41,1324,1813,2,83,4.4188404,0,0,1
4,41,1325,1814,1,80,4.3820267,1,1,1
4,41,1326,1815,1,64,4.158883,1,1,1
4,41,1326,1816,2,166,5.1119876,1,0,1
4,41,1327,1817,1,68,4.2195077,0,1,1
4,41,1328,1818,1,53,3.9702919,1,1,1
4,41,1328,1819,2,64,4.158883,1,0,1
4,41,1329,1820,1,65,4.1743875,1,1,1
4,41,1329,1821,3,56,4.0253515,0,0,1
4,41,1330,1822,2,67,4.204693,1,0,1
4,41,1331,1823,1,98,4.5849676,0,1,1
4,41,1331,1824,2,85,4.4426513,0,0,1
4,41,1332,1825,1,81,4.394449,0,1,1
4,41,1333,1826,1,86,4.454347,1,1,0
4,41,1334,1827,1,52,3.9512436,1,1,0
4,41,1335,1828,1,49,3.8918202,0,1,1
4,41,1336,1829,1,49,3.8918202,0,1,1
4,41,1337,1830,1,36,3.583519,0,1,1
4,41,1338,1831,1,75,4.317488,0,1,1
4,41,1339,1832,1,63,4.1431346,0,1,1
4,41,1340,1833,1,47,3.8501475,0,1,1
4,42,1341,1834,5,70,4.248495,0,0,1
4,42,1341,1835,6,71,4.26268,1,0,1
4,42,1342,1836,1,66,4.189655,1,1,1
4,42,1342,1837,2,116,4.75359,1,0,1
4,42,1343,1838,2,74,4.304065,0,0,1
4,42,1343,1839,3,63,4.1431346,0,0,1
4,42,1344,1840,2,97,4.574711,1,0,1
4,42,1344,1841,3,48,3.871201,0,0,1
4,42,1345,1842,7,175,5.164786,0,0,1
4,42,1346,1843,4,341,5.8318825,1,0,1
4,42,1346,1844,5,82,4.406719,0,0,1
4,42,1346,1845,6,56,4.0253515,0,0,1
4,42,1347,1846,3,121,4.7957907,1,0,1
4,42,1347,1847,4,120,4.787492,1,0,1
4,42,1347,1848,6,114,4.7361984,0,0,1
4,42,1348,1849,2,92,4.5217886,1,0,1
4,42,1349,1850,3,54,3.988984,1,0,1
4,42,1349,1851,4,75,4.317488,1,0,1
4,42,1350,1852,1,76,4.3307333,1,1,1
4,42,1351,1853,1,50,3.912023,0,1,1
4,42,1352,1854,1,67,4.204693,0,1,1
4,42,1353,1855,1,53,3.9702919,0,1,1
4,42,1354,1856,1,80,4.3820267,0,1,1
4,42,1355,1857,1,73,4.2904596,0,1,1
4,43,1356,1858,2,232,5.4467373,1,0,0
4,43,1356,1859,3,130,4.8675346,1,0,1
4,43,1357,1860,2,58,4.060443,1,0,1
4,43,1357,1861,3,37,3.6109178,0,0,1
4,43,1357,1862,4,58,4.060443,0,0,0
4,43,1358,1863,3,77,4.3438053,0,0,1
4,43,1359,1864,2,67,4.204693,0,0,1
4,43,1359,1865,3,124,4.8202815,1,0,0
4,43,1359,1866,4,122,4.804021,1,0,0
4,43,1359,1867,5,65,4.1743875,1,0,0
4,43,1360,1868,2,74,4.304065,0,0,1
4,43,1361,1869,1,184,5.214936,1,1,0
4,43,1361,1870,2,40,3.6888795,1,0,0
4,43,1362,1871,1,113,4.727388,1,1,0
4,43,1363,1872,5,61,4.1108737,1,0,1
4,43,1364,1873,5,49,3.8918202,0,0,1
4,43,1364,1874,6,48,3.871201,0,0,1
4,43,1364,1875,7,65,4.1743875,0,0,1
4,43,1365,1876,3,131,4.8751974,1,0,1
4,43,1366,1877,2,129,4.8598123,1,0,0
4,43,1367,1878,3,51,3.9318256,1,0,1
4,43,1367,1879,4,83,4.4188404,1,0,0
4,43,1367,1880,5,43,3.7612002,0,0,0
4,43,1368,1881,2,71,4.26268,1,0,0
4,43,1368,1882,3,63,4.1431346,0,0,0
4,43,1369,1883,1,53,3.9702919,1,1,1
4,43,1369,1884,2,55,4.0073333,1,0,0
4,43,1370,1885,1,38,3.637586,1,1,1
4,43,1370,1886,2,74,4.304065,1,0,0
4,43,1371,1887,1,58,4.060443,1,1,1
4,43,1372,1888,7,65,4.1743875,0,0,1
4,43,1372,1889,8,118,4.7706847,1,0,1
4,43,1373,1890,4,142,4.955827,1,0,1
4,43,1373,1891,5,73,4.2904596,1,0,0
4,43,1373,1892,6,48,3.871201,0,0,1
4,43,1373,1893,7,73,4.2904596,0,0,0
4,43,1374,1894,7,81,4.394449,0,0,1
4,43,1374,1895,8,77,4.3438053,0,0,1
4,43,1375,1896,4,98,4.5849676,0,0,1
4,43,1375,1897,5,116,4.75359,0,0,1
4,43,1376,1898,7,64,4.158883,0,0,1
4,43,1376,1899,8,41,3.713572,0,0,0
4,43,1377,1900,4,66,4.189655,1,0,0
4,43,1378,1901,5,109,4.691348,0,0,1
4,43,1379,1902,4,61,4.1108737,1,0,1
4,43,1379,1903,5,33,3.4965076,1,0,1
4,43,1379,1904,6,35,3.5553482,1,0,0
4,43,1379,1905,7,100,4.6051702,1,0,0
4,43,1380,1906,4,58,4.060443,1,0,1
4,43,1380,1907,6,94,4.543295,1,0,1
4,43,1381,1908,3,132,4.882802,0,0,0
4,43,1381,1909,4,46,3.8286414,0,0,1
4,43,1381,1910,5,43,3.7612002,1,0,1
4,43,1381,1911,6,64,4.158883,0,0,0
4,43,1382,1912,3,202,5.3082676,1,0,0
4,43,1383,1913,2,79,4.3694477,0,0,1
4,43,1383,1914,3,128,4.8520303,1,0,1
4,43,1384,1915,3,107,4.6728287,0,0,0
4,43,1384,1916,4,49,3.8918202,1,0,1
4,43,1384,1917,5,96,4.564348,1,0,1
4,43,1384,1918,6,74,4.304065,1,0,1
4,43,1385,1919,2,64,4.158883,1,0,1
4,43,1385,1920,3,86,4.454347,1,0,1
4,43,1385,1921,4,85,4.4426513,1,0,1
4,43,1385,1922,5,91,4.5108595,1,0,0
4,43,1386,1923,4,87,4.465908,0,0,0
4,43,1386,1924,5,33,3.4965076,0,0,0
4,43,1387,1925,1,113,4.727388,1,1,1
4,43,1387,1926,2,56,4.0253515,1,0,1
4,43,1387,1927,3,89,4.4886365,1,0,1
4,43,1387,1928,4,67,4.204693,1,0,0
4,43,1388,1929,2,61,4.1108737,0,0,1
4,43,1388,1930,3,76,4.3307333,1,0,1
4,43,1388,1931,4,56,4.0253515,0,0,1
4,43,1389,1932,1,54,3.988984,0,1,0
4,43,1389,1933,2,176,5.170484,0,0,1
4,43,1389,1934,3,114,4.7361984,1,0,0
4,43,1389,1935,4,88,4.477337,1,0,0
4,43,1390,1936,1,64,4.158883,0,1,0
4,43,1390,1937,3,55,4.0073333,0,0,0
4,43,1391,1938,1,105,4.65396,1,1,1
4,43,1391,1939,2,60,4.0943446,1,0,0
4,43,1391,1940,3,75,4.317488,0,0,0
4,43,1392,1941,2,125,4.828314,1,0,0
4,43,1392,1942,3,158,5.062595,1,0,1
4,43,1393,1943,2,55,4.0073333,1,0,1
4,43,1393,1944,3,76,4.3307333,1,0,0
4,43,1394,1945,1,53,3.9702919,1,1,0
4,43,1394,1946,2,59,4.0775375,0,0,0
4,43,1394,1947,3,53,3.9702919,1,0,1
4,43,1394,1948,4,275,5.616771,1,0,1
4,43,1395,1949,1,55,4.0073333,0,1,1
4,43,1395,1950,2,81,4.394449,1,0,1
4,43,1395,1951,4,70,4.248495,0,0,0
4,43,1396,1952,1,65,4.1743875,0,1,1
4,43,1396,1953,2,75,4.317488,0,0,1
4,43,1396,1954,3,115,4.744932,1,0,0
4,43,1396,1955,4,63,4.1431346,0,0,0
4,43,1397,1956,1,124,4.8202815,0,1,0
4,43,1398,1957,1,49,3.8918202,0,1,1
4,43,1398,1958,2,58,4.060443,0,0,1
4,43,1398,1959,3,50,3.912023,0,0,0
4,43,1399,1960,1,44,3.7841897,0,1,1
4,43,1399,1961,3,58,4.060443,1,0,0
4,43,1400,1962,1,97,4.574711,1,1,0
4,43,1400,1963,2,107,4.6728287,1,0,0
4,43,1401,1964,1,49,3.8918202,0,1,0
4,43,1401,1965,2,83,4.4188404,1,0,0
4,43,1401,1966,3,65,4.1743875,0,0,0
4,43,1402,1967,1,117,4.762174,0,1,0
4,43,1402,1968,3,176,5.170484,1,0,0
4,43,1403,1969,1,68,4.2195077,0,1,1
4,43,1404,1970,1,172,5.1474943,1,1,1
4,43,1404,1971,2,115,4.744932,1,0,1
4,43,1405,1972,1,68,4.2195077,1,1,1
4,43,1405,1973,2,89,4.4886365,1,0,0
4,43,1406,1974,1,163,5.09375,1,1,1
4,43,1407,1975,1,160,5.075174,1,1,0
4,43,1407,1976,2,98,4.5849676,1,0,0
4,43,1408,1977,2,53,3.9702919,1,0,1
4,43,1409,1978,1,58,4.060443,0,1,1
4,43,1410,1979,1,114,4.7361984,0,1,0
4,44,1411,1980,2,49,3.8918202,0,0,0
4,44,1412,1981,1,68,4.2195077,0,1,0
4,44,1413,1982,4,80,4.3820267,1,0,1
4,44,1413,1983,6,61,4.1108737,1,0,0
4,44,1414,1984,2,56,4.0253515,1,0,1
4,44,1415,1985,3,221,5.398163,0,0,1
4,44,1416,1986,2,57,4.0430512,1,0,1
4,44,1417,1987,5,35,3.5553482,0,0,1
4,44,1417,1988,6,66,4.189655,1,0,1
4,44,1418,1989,2,49,3.8918202,0,0,1
4,44,1419,1990,7,69,4.2341065,0,0,0
4,44,1420,1991,3,121,4.7957907,1,0,1
4,44,1420,1992,4,61,4.1108737,1,0,0
4,44,1420,1993,5,39,3.6635616,0,0,1
4,44,1421,1994,3,75,4.317488,1,0,1
4,44,1422,1995,4,137,4.919981,0,0,1
4,44,1423,1996,1,55,4.0073333,1,1,1
4,44,1423,1997,3,228,5.4293456,1,0,0
4,44,1423,1998,4,75,4.317488,1,0,1
4,44,1424,1999,1,40,3.6888795,1,1,1
4,44,1424,2000,2,58,4.060443,0,0,1
4,44,1424,2001,3,78,4.356709,1,0,1
4,44,1424,2002,4,42,3.7376697,1,0,0
4,44,1425,2003,3,64,4.158883,1,0,0
4,44,1426,2004,3,146,4.983607,1,0,1
4,44,1427,2005,1,60,4.0943446,0,1,1
4,44,1427,2006,2,109,4.691348,1,0,1
4,44,1427,2007,3,193,5.26269,1,0,0
4,44,1427,2008,4,46,3.8286414,0,0,0
4,44,1428,2009,1,53,3.9702919,0,1,1
4,44,1428,2010,2,54,3.988984,1,0,1
4,45,1429,2011,5,83,4.4188404,0,0,1
4,45,1430,2012,2,44,3.7841897,0,0,1
4,45,1431,2013,5,71,4.26268,1,0,1
4,45,1432,2014,4,70,4.248495,1,0,0
4,45,1432,2015,5,79,4.3694477,0,0,1
4,45,1433,2016,2,54,3.988984,1,0,0
4,45,1433,2017,3,56,4.0253515,0,0,1
4,45,1433,2018,4,86,4.454347,1,0,1
4,45,1433,2019,5,40,3.6888795,0,0,1
4,45,1433,2020,6,53,3.9702919,1,0,1
4,45,1434,2021,3,62,4.1271343,1,0,0
4,45,1434,2022,4,46,3.8286414,0,0,0
4,45,1434,2023,5,51,3.9318256,1,0,1
4,45,1435,2024,1,106,4.6634393,0,1,1
4,45,1435,2025,2,95,4.553877,0,0,1
4,45,1435,2026,3,67,4.204693,0,0,1
4,45,1436,2027,1,158,5.062595,0,1,1
4,45,1436,2028,3,119,4.7791233,1,0,1
4,45,1437,2029,5,71,4.26268,0,0,1
4,45,1438,2030,5,93,4.5325994,1,0,1
4,45,1438,2031,6,56,4.0253515,0,0,1
4,45,1439,2032,3,52,3.9512436,0,0,1
4,45,1439,2033,5,96,4.564348,0,0,1
4,45,1440,2034,3,46,3.8286414,0,0,1
4,45,1440,2035,5,137,4.919981,1,0,1
4,45,1440,2036,6,82,4.406719,0,0,1
4,45,1441,2037,2,111,4.7095304,1,0,0
4,45,1442,2038,4,81,4.394449,0,0,1
4,45,1442,2039,5,84,4.4308167,0,0,1
4,45,1443,2040,1,103,4.634729,0,1,1
4,45,1443,2041,2,89,4.4886365,1,0,1
4,45,1443,2042,3,59,4.0775375,0,0,1
4,45,1443,2043,4,61,4.1108737,0,0,1
4,45,1444,2044,1,198,5.288267,1,1,1
4,45,1444,2045,2,67,4.204693,1,0,0
4,45,1444,2046,4,76,4.3307333,0,0,1
4,45,1445,2047,1,107,4.6728287,0,1,1
4,45,1445,2048,2,49,3.8918202,1,0,0
4,45,1445,2049,3,95,4.553877,1,0,1
4,45,1445,2050,4,111,4.7095304,0,0,1
4,45,1446,2051,1,103,4.634729,0,1,1
4,45,1446,2052,2,65,4.1743875,0,0,0
4,45,1446,2053,3,110,4.7004805,1,0,1
4,45,1447,2054,1,62,4.1271343,0,1,1
4,45,1448,2055,1,63,4.1431346,1,1,1
4,45,1449,2056,1,48,3.871201,0,1,1
4,45,1449,2057,2,119,4.7791233,1,0,1
4,45,1450,2058,1,118,4.7706847,1,1,1
4,45,1451,2059,1,43,3.7612002,0,1,1
4,45,1451,2060,2,63,4.1431346,1,0,1
4,49,1527,2061,2,32,3.465736,1,0,1
4,49,1527,2062,3,32,3.465736,0,0,1
4,49,1528,2063,6,63,4.1431346,0,0,1
4,49,1528,2064,7,61,4.1108737,0,0,1
4,49,1529,2065,6,84,4.4308167,0,0,1
4,49,1529,2066,7,63,4.1431346,0,0,1
4,49,1530,2067,6,55,4.0073333,0,0,1
4,49,1530,2068,7,96,4.564348,1,0,1
4,49,1531,2069,3,55,4.0073333,0,0,1
4,49,1531,2070,5,41,3.713572,0,0,1
4,49,1532,2071,3,162,5.0875964,0,0,1
4,49,1532,2072,4,215,5.370638,1,0,1
4,49,1533,2073,3,55,4.0073333,0,0,1
4,49,1533,2074,4,37,3.6109178,0,0,1
4,49,1534,2075,2,54,3.988984,0,0,1
4,49,1534,2076,3,57,4.0430512,0,0,1
4,49,1534,2077,4,64,4.158883,0,0,1
4,49,1534,2078,5,102,4.624973,0,0,1
4,49,1535,2079,4,61,4.1108737,0,0,1
4,49,1535,2080,5,59,4.0775375,0,0,1
4,49,1535,2081,6,32,3.465736,1,0,1
4,49,1536,2082,2,49,3.8918202,0,0,1
4,49,1536,2083,3,45,3.8066626,0,0,1
4,49,1536,2084,4,67,4.204693,1,0,1
4,49,1537,2085,1,77,4.3438053,0,1,1
4,49,1537,2086,2,91,4.5108595,0,0,1
4,49,1537,2087,3,55,4.0073333,1,0,1
4,49,1537,2088,4,74,4.304065,1,0,1
4,49,1538,2089,1,65,4.1743875,1,1,1
4,49,1538,2090,3,69,4.2341065,1,0,1
4,49,1538,2091,4,31,3.4339871,0,0,1
4,49,1538,2092,5,37,3.6109178,1,0,1
4,49,1539,2093,1,30,3.4011974,1,1,1
4,49,1539,2094,2,43,3.7612002,0,0,1
4,49,1540,2095,1,58,4.060443,0,1,1
4,49,1540,2096,3,33,3.4965076,0,0,1
4,49,1540,2097,4,75,4.317488,0,0,1
4,49,1541,2098,2,41,3.713572,0,0,1
4,49,1541,2099,3,51,3.9318256,0,0,1
4,49,1541,2100,4,41,3.713572,0,0,1
4,49,1542,2101,1,60,4.0943446,0,1,1
4,49,1542,2102,2,79,4.3694477,0,0,1
4,49,1542,2103,3,80,4.3820267,0,0,1
4,49,1543,2104,1,37,3.6109178,1,1,1
4,49,1543,2105,2,54,3.988984,0,0,1
4,49,1543,2106,4,45,3.8066626,0,0,1
4,49,1544,2107,1,134,4.89784,0,1,1
4,49,1544,2108,2,56,4.0253515,1,0,1
4,49,1545,2109,1,37,3.6109178,1,1,1
4,49,1545,2110,2,48,3.871201,0,0,1
4,49,1546,2111,2,49,3.8918202,0,0,1
4,49,1547,2112,1,38,3.637586,0,1,1
5,5,106,2113,3,59,4.0775375,1,0,1
5,5,107,2114,1,59,4.0775375,1,1,1
5,5,108,2115,1,59,4.0775375,0,1,1
5,5,108,2116,2,39,3.6635616,0,0,1
5,5,109,2117,2,38,3.637586,1,0,1
5,5,109,2118,3,47,3.8501475,0,0,1
5,5,110,2119,1,106,4.6634393,0,1,1
5,5,111,2120,3,44,3.7841897,1,0,1
5,5,111,2121,4,49,3.8918202,1,0,1
5,5,111,2122,5,50,3.912023,0,0,1
5,5,112,2123,4,61,4.1108737,1,0,1
5,5,112,2124,5,61,4.1108737,0,0,1
5,5,113,2125,4,57,4.0430512,0,0,1
5,5,113,2126,5,45,3.8066626,1,0,1
5,5,114,2127,4,58,4.060443,1,0,1
5,5,115,2128,3,75,4.317488,1,0,1
5,5,115,2129,4,49,3.8918202,0,0,1
5,5,115,2130,5,84,4.4308167,0,0,1
5,5,116,2131,3,85,4.4426513,0,0,1
5,5,116,2132,4,72,4.276666,1,0,1
5,5,117,2133,2,55,4.0073333,0,0,1
5,5,118,2134,1,52,3.9512436,0,1,1
5,5,118,2135,2,47,3.8501475,1,0,1
5,5,119,2136,1,63,4.1431346,0,1,1
5,9,237,2137,7,76,4.3307333,0,0,1
5,9,238,2138,2,49,3.8918202,0,0,1
5,9,239,2139,7,89,4.4886365,0,0,1
5,9,239,2140,8,47,3.8501475,1,0,1
5,9,239,2141,9,57,4.0430512,0,0,1
5,9,240,2142,6,54,3.988984,0,0,1
5,9,241,2143,7,68,4.2195077,0,0,1
5,9,242,2144,6,52,3.9512436,0,0,1
5,9,242,2145,7,57,4.0430512,0,0,1
5,9,243,2146,5,86,4.454347,1,0,1
5,9,243,2147,6,59,4.0775375,1,0,1
5,9,243,2148,7,52,3.9512436,0,0,0
5,9,244,2149,4,52,3.9512436,0,0,1
5,9,245,2150,3,91,4.5108595,0,0,1
5,9,245,2151,4,56,4.0253515,0,0,1
5,9,246,2152,4,80,4.3820267,1,0,1
5,9,246,2153,5,47,3.8501475,0,0,1
5,9,247,2154,6,54,3.988984,0,0,0
5,9,248,2155,5,75,4.317488,1,0,1
5,9,248,2156,6,52,3.9512436,1,0,1
5,9,249,2157,1,119,4.7791233,1,1,0
5,9,250,2158,1,90,4.4998097,0,1,1
5,9,251,2159,1,98,4.5849676,1,1,1
5,9,251,2160,2,58,4.060443,1,0,1
5,9,252,2161,1,66,4.189655,0,1,0
5,9,253,2162,1,66,4.189655,1,1,1
5,9,254,2163,1,53,3.9702919,1,1,1
5,9,255,2164,1,70,4.248495,0,1,1
5,10,256,2165,1,110,4.7004805,0,1,1
5,10,256,2166,2,40,3.6888795,0,0,1
5,10,256,2167,3,107,4.6728287,1,0,1
5,10,257,2168,1,31,3.4339871,0,1,1
5,10,257,2169,2,70,4.248495,1,0,1
5,10,257,2170,3,77,4.3438053,1,0,1
5,10,258,2171,1,102,4.624973,0,1,1
5,10,258,2172,2,71,4.26268,0,0,1
5,10,259,2173,1,39,3.6635616,1,1,1
5,10,259,2174,2,104,4.644391,1,0,1
5,10,259,2175,3,71,4.26268,1,0,1
5,10,259,2176,4,87,4.465908,1,0,1
5,10,260,2177,2,49,3.8918202,0,0,1
5,10,260,2178,3,32,3.465736,0,0,1
5,10,261,2179,8,135,4.905275,0,0,1
5,10,262,2180,6,53,3.9702919,0,0,1
5,10,263,2181,7,47,3.8501475,0,0,1
5,10,264,2182,6,131,4.8751974,1,0,1
5,10,264,2183,7,76,4.3307333,0,0,1
5,10,265,2184,4,45,3.8066626,0,0,1
5,10,265,2185,5,68,4.2195077,1,0,1
5,10,266,2186,4,65,4.1743875,1,0,1
5,10,267,2187,3,56,4.0253515,0,0,1
5,10,267,2188,4,57,4.0430512,0,0,1
5,10,267,2189,5,108,4.6821313,0,0,1
5,10,268,2190,3,48,3.871201,0,0,1
5,10,268,2191,6,88,4.477337,1,0,1
5,10,269,2192,4,104,4.644391,0,0,1
5,10,269,2193,5,111,4.7095304,0,0,1
5,10,270,2194,6,178,5.1817837,0,0,1
5,10,271,2195,2,72,4.276666,1,0,1
5,10,271,2196,3,32,3.465736,0,0,1
5,10,272,2197,1,49,3.8918202,0,1,1
5,10,272,2198,2,52,3.9512436,0,0,1
5,10,272,2199,3,70,4.248495,0,0,0
5,10,273,2200,1,53,3.9702919,0,1,1
5,10,273,2201,2,86,4.454347,0,0,1
5,10,273,2202,3,61,4.1108737,1,0,1
5,10,274,2203,2,113,4.727388,1,0,1
5,10,274,2204,3,99,4.59512,1,0,1
5,10,275,2205,1,89,4.4886365,0,1,1
5,10,276,2206,3,82,4.406719,1,0,1
5,10,277,2207,1,39,3.6635616,1,1,1
5,10,277,2208,2,83,4.4188404,0,0,1
5,10,278,2209,1,71,4.26268,0,1,1
5,10,278,2210,3,65,4.1743875,0,0,1
5,10,279,2211,1,38,3.637586,0,1,1
5,10,280,2212,1,122,4.804021,0,1,1
5,12,295,2213,1,74,4.304065,1,1,1
5,12,295,2214,2,118,4.7706847,0,0,1
5,12,295,2215,3,122,4.804021,0,0,1
5,12,296,2216,2,62,4.1271343,0,0,1
5,12,296,2217,3,120,4.787492,1,0,1
5,12,297,2218,13,85,4.4426513,1,0,1
5,12,297,2219,14,38,3.637586,0,0,0
5,12,298,2220,10,94,4.543295,0,0,1
5,12,299,2221,8,60,4.0943446,1,0,1
5,12,299,2222,9,89,4.4886365,1,0,1
5,12,299,2223,10,120,4.787492,0,0,0
5,12,299,2224,11,47,3.8501475,0,0,1
5,12,300,2225,6,113,4.727388,1,0,0
5,12,300,2226,7,91,4.5108595,0,0,1
5,12,300,2227,8,42,3.7376697,0,0,1
5,12,301,2228,4,55,4.0073333,1,0,1
5,12,301,2229,5,72,4.276666,1,0,1
5,12,301,2230,6,94,4.543295,0,0,1
5,12,301,2231,7,85,4.4426513,1,0,1
5,12,302,2232,4,44,3.7841897,1,0,1
5,12,302,2233,5,54,3.988984,1,0,1
5,12,302,2234,6,85,4.4426513,1,0,1
5,12,303,2235,3,63,4.1431346,0,0,1
5,12,303,2236,4,61,4.1108737,0,0,1
5,12,303,2237,5,85,4.4426513,1,0,1
5,12,303,2238,6,112,4.7184987,0,0,1
5,12,304,2239,3,64,4.158883,1,0,1
5,12,304,2240,4,105,4.65396,1,0,1
5,12,304,2241,5,104,4.644391,0,0,1
5,12,304,2242,6,85,4.4426513,0,0,1
5,12,305,2243,2,61,4.1108737,0,0,1
5,12,305,2244,3,61,4.1108737,0,0,0
5,12,305,2245,4,69,4.2341065,1,0,0
5,12,306,2246,2,50,3.912023,0,0,1
5,12,306,2247,3,52,3.9512436,1,0,1
5,12,306,2248,4,74,4.304065,0,0,1
5,12,306,2249,5,84,4.4308167,1,0,1
5,12,307,2250,2,71,4.26268,1,0,1
5,12,307,2251,3,79,4.3694477,1,0,1
5,12,307,2252,4,90,4.4998097,1,0,1
5,12,307,2253,5,114,4.7361984,0,0,0
5,12,308,2254,2,88,4.477337,1,0,1
5,12,308,2255,3,36,3.583519,1,0,0
5,12,308,2256,4,71,4.26268,0,0,1
5,12,308,2257,5,59,4.0775375,0,0,1
5,12,309,2258,3,57,4.0430512,0,0,1
5,12,309,2259,4,39,3.6635616,1,0,0
5,12,309,2260,5,65,4.1743875,0,0,1
5,12,309,2261,6,76,4.3307333,1,0,0
5,12,310,2262,1,33,3.4965076,1,1,1
5,12,310,2263,2,46,3.8286414,0,0,1
5,12,310,2264,3,55,4.0073333,0,0,1
5,12,310,2265,4,39,3.6635616,1,0,1
5,12,310,2266,5,93,4.5325994,1,0,1
