schoolid,female,isei,w_fstuwt,wnrschbw,high_school,college,one_for,both_for,test_lang,pass_read,id_school,wvarstr
99267,1,56,1016.564,84.56,0,1,0,0,1,1,91,31
99267,0,51,1016.564,84.56,0,1,0,0,1,0,91,31
99267,1,51,1016.564,84.56,1,0,0,0,1,0,91,31
99267,1,38,1016.564,84.56,0,1,1,0,1,0,91,31
99267,1,56,1016.564,84.56,1,0,0,0,1,0,91,31
99267,0,29,1016.564,84.56,1,0,0,0,1,0,91,31
99267,1,43,1016.564,84.56,0,1,0,0,1,1,91,31
99267,0,39,1016.564,84.56,1,0,0,0,1,1,91,31
99267,0,29,1016.564,84.56,1,0,0,0,1,1,91,31
99267,1,56,1016.564,84.56,1,0,0,0,1,0,91,31
99267,1,74,1016.564,84.56,0,1,0,0,1,0,91,31
99267,0,70,1016.564,84.56,0,1,0,1,1,1,91,31
99270,1,28,1187.156,66.75,0,0,0,1,1,0,92,22
99270,1,50,1187.156,66.75,0,1,0,0,1,0,92,22
99270,1,30,1187.156,66.75,0,1,0,0,1,0,92,22
99270,0,40,1187.156,66.75,1,0,0,0,1,1,92,22
99270,0,53,1187.156,66.75,0,1,0,0,1,0,92,22
99270,0,29,1187.156,66.75,0,1,0,0,1,0,92,22
99272,0,36,1216.882,39.51,0,0,0,1,0,1,93,23
99272,0,69,1216.882,39.51,0,1,0,1,0,1,93,23
99272,0,69,1216.882,39.51,0,1,0,1,1,1,93,23
99272,0,23,1216.882,39.51,1,0,0,1,0,1,93,23
99272,0,44,1216.882,39.51,0,0,0,1,1,0,93,23
99272,1,59,1216.882,39.51,0,1,0,0,1,1,93,23
99272,0,43,1216.882,39.51,0,1,0,1,1,1,93,23
99273,1,50,652.2116,29.15,0,1,0,1,1,0,94,23
99273,1,51,652.2116,29.15,0,1,1,0,1,0,94,23
99273,1,34,652.2116,29.15,1,0,0,0,1,0,94,23
99273,0,69,652.2116,29.15,1,0,0,0,1,0,94,23
99273,0,69,652.2116,29.15,1,0,0,1,1,0,94,23
99273,1,69,652.2116,29.15,0,1,0,0,1,0,94,23
99273,1,43,652.2116,29.15,1,0,0,0,1,0,94,23
99273,0,54,652.2116,29.15,0,1,0,0,1,0,94,23
99273,1,50,652.2116,29.15,1,0,0,0,1,0,94,23
99273,1,53,652.2116,29.15,1,0,0,0,1,0,94,23
99273,1,42,652.2116,29.15,0,1,0,0,1,0,94,23
99273,1,50,652.2116,29.15,1,0,0,0,1,1,94,23
99274,1,51,1440.374,78.49,0,1,0,1,1,1,95,32
99274,1,68,1440.374,78.49,0,1,0,1,0,0,95,32
99274,0,77,1440.374,78.49,0,1,0,1,1,1,95,32
99274,0,69,1440.374,78.49,0,1,0,1,1,1,95,32
99274,1,69,1440.374,78.49,0,1,1,0,1,1,95,32
99274,0,68,1440.374,78.49,0,1,0,1,1,1,95,32
99274,1,68,1440.374,78.49,0,1,0,1,1,1,95,32
99274,1,68,1440.374,78.49,0,1,0,1,1,1,95,32
99274,0,56,1440.374,78.49,0,1,0,1,1,1,95,32
99274,0,67,1440.374,78.49,0,1,0,0,1,1,95,32
99274,0,67,1440.374,78.49,0,1,0,1,1,1,95,32
99274,0,71,1440.374,78.49,0,1,0,1,0,1,95,32
99274,0,68,1440.374,78.49,0,1,0,0,1,1,95,32
99274,0,88,1440.374,78.49,0,1,0,1,1,1,95,32
99274,0,69,1440.374,78.49,0,1,0,1,0,0,95,32
99275,1,51,641.2913,91.89,1,0,0,0,1,0,96,24
99275,0,69,641.2913,91.89,0,1,0,0,1,0,96,24
99275,1,85,641.2913,91.89,1,0,0,0,1,0,96,24
99275,0,53,641.2913,91.89,0,1,0,0,1,0,96,24
99275,0,53,641.2913,91.89,1,0,0,0,1,0,96,24
99275,0,43,641.2913,91.89,1,0,0,0,1,0,96,24
99276,0,23,745.7646,46.26,1,0,0,0,1,0,97,24
99276,0,77,745.7646,46.26,0,1,0,1,0,0,97,24
99276,0,69,745.7646,46.26,0,1,0,0,1,0,97,24
99276,0,26,745.7646,46.26,0,0,0,1,0,1,97,24
99276,0,69,745.7646,46.26,0,1,0,0,1,1,97,24
99276,1,77,745.7646,46.26,0,1,0,0,1,1,97,24
99276,1,37,745.7646,46.26,1,0,0,0,1,0,97,24
99276,0,30,745.7646,46.26,1,0,0,0,1,1,97,24
99276,1,34,745.7646,46.26,1,0,0,0,1,0,97,24
99276,1,30,745.7646,46.26,1,0,0,0,1,0,97,24
99276,1,59,745.7646,46.26,1,0,0,0,1,1,97,24
99276,0,69,745.7646,46.26,0,1,0,0,1,1,97,24
99276,1,38,745.7646,46.26,0,1,0,0,1,1,97,24
99276,0,70,745.7646,46.26,0,1,0,0,1,1,97,24
99276,0,34,745.7646,46.26,0,1,0,0,1,0,97,24
99276,0,56,745.7646,46.26,0,1,0,0,1,0,97,24
99278,1,25,229.2402,205.11,0,1,0,0,0,0,98,25
99278,1,25,229.2402,205.11,1,0,0,0,1,0,98,25
99278,1,34,229.2402,205.11,1,0,0,0,1,0,98,25
99278,1,40,229.2402,205.11,1,0,0,0,1,0,98,25
99278,0,29,229.2402,205.11,1,0,0,0,1,0,98,25
99279,1,29,812.5509,41.99,0,0,0,1,0,0,99,26
99279,1,30,812.5509,41.99,0,1,0,1,1,0,99,26
99279,0,59,812.5509,41.99,0,0,0,1,0,0,99,26
99279,0,34,812.5509,41.99,0,1,0,0,1,0,99,26
99279,0,39,812.5509,41.99,0,1,0,0,1,0,99,26
99279,1,34,812.5509,41.99,0,1,0,0,1,1,99,26
99279,0,16,812.5509,41.99,0,1,0,0,1,0,99,26
99279,1,59,812.5509,41.99,0,1,0,0,1,0,99,26
99279,1,38,812.5509,41.99,1,0,0,0,1,0,99,26
99279,1,43,812.5509,41.99,0,1,1,0,1,0,99,26
99279,1,34,812.5509,41.99,1,0,0,0,1,0,99,26
99279,1,23,812.5509,41.99,0,1,0,0,1,0,99,26
99279,1,49,812.5509,41.99,0,0,0,1,0,0,99,26
99279,0,51,812.5509,41.99,0,1,0,0,1,1,99,26
99279,1,31,812.5509,41.99,0,0,1,0,0,0,99,26
99279,0,30,812.5509,41.99,0,1,0,0,1,0,99,26
99279,1,85,812.5509,41.99,0,1,0,1,1,1,99,26
99279,1,69,812.5509,41.99,0,1,0,0,1,0,99,26
99283,1,64,290.3767,112.09,1,0,0,1,0,0,100,48
99283,0,37,290.3767,112.09,1,0,0,0,1,0,100,48
99283,1,23,290.3767,112.09,0,1,0,1,0,0,100,48
99283,0,53,290.3767,112.09,0,1,0,1,0,0,100,48
99283,1,45,290.3767,112.09,0,0,0,1,0,0,100,48
99283,0,40,290.3767,112.09,0,1,0,1,1,0,100,48
99283,1,21,290.3767,112.09,0,0,0,0,0,0,100,48
99283,1,67,290.3767,112.09,0,1,0,1,1,0,100,48
99283,0,38,290.3767,112.09,0,0,0,0,1,0,100,48
99283,0,26,290.3767,112.09,0,0,0,1,0,0,100,48
99284,0,23,572.5126,34.64,0,0,0,1,0,0,101,48
99284,1,64,572.5126,34.64,0,1,0,0,1,1,101,48
99284,0,64,572.5126,34.64,0,1,0,0,1,1,101,48
99284,0,59,572.5126,34.64,0,1,0,0,1,0,101,48
99284,1,66,572.5126,34.64,1,0,0,0,1,0,101,48
99284,0,59,572.5126,34.64,1,0,0,0,1,0,101,48
99284,1,30,572.5126,34.64,1,0,0,0,1,0,101,48
99284,0,23,572.5126,34.64,0,1,0,0,1,1,101,48
99284,1,77,572.5126,34.64,0,1,0,0,1,1,101,48
99284,1,69,572.5126,34.64,0,1,0,0,1,1,101,48
99284,1,30,572.5126,34.64,0,1,0,0,1,0,101,48
99284,1,42,572.5126,34.64,0,1,0,0,1,1,101,48
99284,1,56,572.5126,34.64,0,1,0,0,1,1,101,48
99284,0,30,572.5126,34.64,1,0,0,0,1,0,101,48
99284,0,69,572.5126,34.64,0,1,0,0,1,0,101,48
99284,0,49,572.5126,34.64,1,0,0,0,1,1,101,48
99284,1,56,572.5126,34.64,1,0,0,0,1,0,101,48
99284,0,29,572.5126,34.64,0,1,0,0,1,0,101,48
99284,0,39,572.5126,34.64,1,0,0,1,1,1,101,48
99284,0,56,572.5126,34.64,0,1,0,0,1,0,101,48
99286,1,34,417.2526,27.22,0,0,0,0,1,1,102,48
99286,0,23,417.2526,27.22,0,0,0,1,1,0,102,48
99286,1,30,417.2526,27.22,1,0,0,0,1,1,102,48
99286,1,43,417.2526,27.22,0,1,0,1,1,0,102,48
99286,0,25,417.2526,27.22,0,1,0,0,1,1,102,48
99286,1,31,417.2526,27.22,0,0,0,1,1,0,102,48
99286,1,33,417.2526,27.22,0,1,0,0,1,0,102,48
99286,1,30,417.2526,27.22,0,1,0,1,0,0,102,48
99286,1,37,417.2526,27.22,0,1,1,0,1,1,102,48
99286,1,44,417.2526,27.22,0,1,0,0,1,0,102,48
99286,0,60,417.2526,27.22,0,1,0,0,1,0,102,48
99286,0,33,417.2526,27.22,0,1,0,0,1,0,102,48
99286,1,30,417.2526,27.22,0,1,0,0,1,0,102,48
99286,0,33,417.2526,27.22,0,1,0,0,1,0,102,48
99288,0,77,507.9058,39.45,0,1,0,0,1,1,103,48
99288,0,25,507.9058,39.45,0,1,0,0,1,0,103,48
99288,1,30,533.7315,39.45,0,0,0,1,0,0,103,48
99288,0,50,507.9058,39.45,0,1,1,0,1,0,103,48
99288,0,34,507.9058,39.45,1,0,0,0,1,0,103,48
99288,0,59,507.9058,39.45,0,1,0,0,1,0,103,48
99288,1,67,507.9058,39.45,1,0,0,0,1,0,103,48
99288,1,24,507.9058,39.45,0,1,0,0,1,0,103,48
99288,1,30,507.9058,39.45,0,1,0,0,1,0,103,48
99288,1,34,507.9058,39.45,0,1,1,0,1,0,103,48
99288,0,74,507.9058,39.45,0,1,1,0,1,1,103,48
99288,0,71,507.9058,39.45,0,1,0,1,0,1,103,48
99288,1,56,507.9058,39.45,1,0,0,0,1,0,103,48
99288,0,34,507.9058,39.45,0,1,0,0,1,1,103,48
99288,0,43,507.9058,39.45,0,1,0,0,1,0,103,48
99288,0,69,507.9058,39.45,0,1,1,0,1,1,103,48
99288,1,71,507.9058,39.45,1,0,0,0,1,0,103,48
99288,1,50,507.9058,39.45,1,0,0,0,1,0,103,48
99290,1,31,1003.414,65.84,1,0,0,1,0,1,104,48
99290,0,54,1003.414,65.84,0,1,0,0,1,0,104,48
99290,1,56,1003.414,65.84,0,1,0,0,1,1,104,48
99290,1,16,1003.414,65.84,0,0,0,1,0,0,104,48
99290,1,56,1003.414,65.84,0,1,0,0,1,1,104,48
99290,1,69,1003.414,65.84,0,1,0,0,1,1,104,48
99290,1,40,1003.414,65.84,1,0,0,0,1,1,104,48
99290,0,85,1003.414,65.84,0,1,0,0,1,0,104,48
99290,0,59,1003.414,65.84,0,1,0,0,1,1,104,48
99290,0,71,1003.414,65.84,0,1,0,0,1,1,104,48
99290,1,21,1003.414,65.84,0,1,0,0,1,1,104,48
99290,1,69,1003.414,65.84,0,1,0,0,1,1,104,48
99290,0,68,1003.414,65.84,0,1,0,0,1,1,104,48
99290,1,67,1003.414,65.84,1,0,0,0,1,1,104,48
99290,1,56,1003.414,65.84,0,1,0,0,1,1,104,48
99290,1,69,1003.414,65.84,0,1,0,0,1,0,104,48
99290,0,56,1003.414,65.84,0,1,1,0,1,0,104,48
99290,0,56,1003.414,65.84,0,1,0,0,1,1,104,48
99290,0,29,1003.414,65.84,1,0,0,0,1,0,104,48
99290,0,34,1003.414,65.84,0,0,0,1,1,0,104,48
99290,0,33,1003.414,65.84,1,0,0,0,1,0,104,48
99290,0,56,1003.414,65.84,0,1,0,0,1,1,104,48
99290,0,31,1003.414,65.84,1,0,0,0,1,0,104,48
99291,0,34,232.4871,67.88,1,0,0,0,1,0,105,49
99293,1,34,1518.995,86.73,0,1,0,0,1,0,106,49
99293,1,29,1518.995,86.73,0,0,0,0,1,0,106,49
99293,0,64,1518.995,86.73,1,0,0,0,1,0,106,49
99293,0,29,1518.995,86.73,0,1,0,0,1,0,106,49
99293,1,69,1518.995,86.73,0,1,0,0,1,1,106,49
99293,0,30,1518.995,86.73,0,1,0,0,1,0,106,49
99294,0,35,1072.421,196.53,0,1,0,0,1,0,107,50
99294,0,50,946.3411,196.53,0,1,0,0,1,1,107,50
99294,1,88,1072.421,196.53,0,1,0,0,1,1,107,50
99294,0,56,1072.421,196.53,0,1,0,0,1,0,107,50
99294,0,39,1072.421,196.53,0,1,0,0,1,1,107,50
99294,1,67,1072.421,196.53,0,1,0,0,1,0,107,50
99294,0,69,1072.421,196.53,0,1,0,0,1,1,107,50
99294,1,74,1072.421,196.53,1,0,0,0,1,1,107,50
99294,0,59,1072.421,196.53,0,1,0,0,1,0,107,50
99294,0,66,946.3411,196.53,0,1,0,0,1,1,107,50
99294,0,66,1072.421,196.53,0,1,1,0,0,0,107,50
99294,1,85,1072.421,196.53,0,1,0,0,1,0,107,50
99294,1,44,946.3411,196.53,1,0,0,0,1,1,107,50
99294,1,85,946.3411,196.53,0,1,0,0,1,1,107,50
99294,0,69,1072.421,196.53,0,1,0,0,1,1,107,50
99294,0,58,1072.421,196.53,1,0,0,0,1,0,107,50
99294,0,51,946.3411,196.53,0,1,0,0,1,0,107,50
99294,1,53,946.3411,196.53,0,1,0,0,1,0,107,50
99294,1,88,946.3411,196.53,0,1,0,0,1,1,107,50
99294,1,56,1072.421,196.53,0,1,0,0,1,1,107,50
99294,1,51,1072.421,196.53,0,1,0,0,1,0,107,50
99294,1,88,1072.421,196.53,0,1,0,0,1,1,107,50
99294,1,67,1072.421,196.53,0,1,0,0,1,1,107,50
99294,1,56,1072.421,196.53,0,1,1,0,1,1,107,50
99294,0,32,1072.421,196.53,1,0,0,0,1,1,107,50
99295,0,53,342.9619,127.99,0,1,0,0,1,1,108,50
99295,1,66,342.9619,127.99,0,1,0,0,1,1,108,50
99295,0,54,342.9619,127.99,0,1,0,1,0,0,108,50
99295,1,65,342.9619,127.99,0,1,0,0,1,1,108,50
99295,0,70,342.9619,127.99,0,1,0,0,1,1,108,50
99295,1,40,342.9619,127.99,1,0,0,0,1,1,108,50
99295,0,51,342.9619,127.99,0,1,0,0,1,1,108,50
99295,0,71,342.9619,127.99,0,1,0,1,1,1,108,50
99295,1,71,342.9619,127.99,0,1,0,0,1,0,108,50
99295,1,46,342.9619,127.99,0,1,0,1,1,0,108,50
99295,1,30,342.9619,127.99,1,0,0,0,1,1,108,50
99295,0,67,342.9619,127.99,0,1,0,1,0,1,108,50
99295,1,41,342.9619,127.99,0,1,0,0,1,1,108,50
99295,1,34,342.9619,127.99,1,0,0,0,1,1,108,50
99295,1,23,342.9619,127.99,1,0,0,0,1,1,108,50
99295,1,77,342.9619,127.99,0,1,0,0,1,1,108,50
99295,1,67,342.9619,127.99,0,1,0,0,1,1,108,50
99295,0,43,342.9619,127.99,1,0,0,0,1,0,108,50
99295,1,66,342.9619,127.99,1,0,0,0,1,0,108,50
99296,0,58,509.3501,40.79,0,1,0,0,1,0,109,50
99296,1,70,509.3501,40.79,0,1,0,0,1,1,109,50
99296,0,77,509.3501,40.79,0,1,0,0,1,0,109,50
99296,1,54,509.3501,40.79,0,1,0,0,1,1,109,50
99296,1,54,509.3501,40.79,0,1,0,0,1,1,109,50
99296,1,54,509.3501,40.79,0,1,0,0,1,1,109,50
99296,0,68,509.3501,40.79,0,1,0,1,0,1,109,50
99296,0,29,509.3501,40.79,1,0,0,0,1,0,109,50
99296,0,34,509.3501,40.79,1,0,0,0,1,0,109,50
99296,1,25,509.3501,40.79,0,0,0,0,1,0,109,50
99296,1,56,509.3501,40.79,1,0,0,0,1,0,109,50
99296,0,85,509.3501,40.79,0,1,1,0,1,0,109,50
99298,1,56,1815.993,76.37,0,1,0,0,1,0,110,50
99298,1,40,1815.993,76.37,0,1,0,0,1,1,110,50
99298,0,51,1815.993,76.37,0,1,0,0,1,0,110,50
99298,1,46,1815.993,76.37,1,0,0,0,1,1,110,50
99298,0,59,1815.993,76.37,0,1,0,0,1,1,110,50
99298,1,40,1815.993,76.37,0,1,0,0,1,0,110,50
99298,0,69,1815.993,76.37,0,1,0,0,1,1,110,50
99298,0,40,1815.993,76.37,0,1,0,0,1,1,110,50
99298,0,69,1815.993,76.37,1,0,0,0,1,0,110,50
99298,0,65,1815.993,76.37,0,1,0,0,1,1,110,50
99298,1,56,1815.993,76.37,0,1,0,0,1,1,110,50
99298,1,29,1815.993,76.37,0,1,0,0,1,1,110,50
99298,0,69,1815.993,76.37,0,1,0,0,1,0,110,50
99298,1,56,1815.993,76.37,0,1,0,0,1,0,110,50
99300,0,67,435.3889,46.85,0,1,0,0,1,1,111,49
99300,1,71,435.3889,46.85,0,1,0,0,1,0,111,49
99300,1,43,435.3889,46.85,1,0,0,0,1,1,111,49
99300,0,68,435.3889,46.85,0,1,0,0,1,0,111,49
99300,0,34,402.8702,46.85,0,1,0,0,1,0,111,49
99300,0,33,435.3889,46.85,0,1,0,0,1,0,111,49
99300,0,69,435.3889,46.85,0,1,1,0,1,1,111,49
99300,0,59,402.8702,46.85,0,1,0,0,1,0,111,49
99300,1,30,435.3889,46.85,0,1,0,0,1,0,111,49
99300,0,28,435.3889,46.85,1,0,0,0,1,1,111,49
99300,0,51,435.3889,46.85,0,1,0,0,1,1,111,49
99300,1,35,435.3889,46.85,1,0,0,0,1,0,111,49
99300,1,61,435.3889,46.85,0,1,0,0,1,1,111,49
99301,1,30,643.6211,40.25,1,0,0,0,1,0,112,49
99301,0,39,643.6211,40.25,0,1,0,0,1,1,112,49
99301,1,71,643.6211,40.25,0,1,0,0,1,1,112,49
99301,1,40,695.5726,40.25,1,0,0,0,1,1,112,49
99301,0,34,695.5726,40.25,0,1,0,1,0,0,112,49
99301,0,53,695.5726,40.25,0,1,0,0,1,1,112,49
99301,0,57,695.5726,40.25,0,1,0,0,1,0,112,49
99301,0,59,695.5726,40.25,1,0,0,0,1,1,112,49
99301,0,71,695.5726,40.25,0,1,0,0,1,0,112,49
99301,1,69,695.5726,40.25,0,1,0,0,1,1,112,49
99301,1,69,695.5726,40.25,0,1,0,0,1,1,112,49
99301,1,43,695.5726,40.25,0,1,0,0,1,1,112,49
99301,0,29,695.5726,40.25,0,0,0,0,1,1,112,49
99301,1,71,695.5726,40.25,0,1,0,0,1,1,112,49
99301,0,67,695.5726,40.25,0,1,0,0,1,1,112,49
99301,0,53,695.5726,40.25,1,0,0,0,1,1,112,49
99301,0,71,643.6211,40.25,1,0,0,0,1,1,112,49
99301,1,33,695.5726,40.25,1,0,0,0,1,1,112,49
99301,1,58,643.6211,40.25,0,1,0,0,1,0,112,49
99301,1,39,643.6211,40.25,1,0,0,0,1,0,112,49
99301,0,41,643.6211,40.25,0,1,0,0,1,0,112,49
99302,1,54,669.9942,27.75,0,1,0,0,1,0,113,49
99302,0,69,724.0745,27.75,0,1,0,0,1,1,113,49
99302,0,54,724.0745,27.75,0,1,0,0,1,1,113,49
99302,0,64,669.9942,27.75,0,1,0,0,1,0,113,49
99302,1,66,724.0745,27.75,0,1,0,0,1,1,113,49
99302,0,69,724.0745,27.75,0,1,0,0,1,0,113,49
99302,1,39,669.9942,27.75,0,1,0,0,1,0,113,49
99302,1,54,724.0745,27.75,0,1,0,0,1,1,113,49
99302,1,30,724.0745,27.75,1,0,0,0,1,0,113,49
99302,1,67,669.9942,27.75,0,1,0,1,0,0,113,49
99302,0,88,724.0745,27.75,0,1,0,0,1,0,113,49
99302,0,29,724.0745,27.75,1,0,0,0,1,0,113,49
99302,1,37,669.9942,27.75,1,0,0,0,1,1,113,49
99302,1,88,669.9942,27.75,0,1,0,0,1,1,113,49
99302,1,69,669.9942,27.75,0,1,0,0,1,1,113,49
99303,1,46,767.5464,50.69,0,1,0,0,1,0,114,49
99303,0,34,767.5464,50.69,1,0,0,0,1,0,114,49
99303,1,43,767.5464,50.69,0,1,0,0,1,1,114,49
99303,1,50,767.5464,50.69,1,0,0,0,1,0,114,49
99303,1,69,767.5464,50.69,0,1,0,0,1,1,114,49
99303,1,68,767.5464,50.69,0,1,1,0,1,0,114,49
99303,0,51,767.5464,50.69,0,1,0,0,1,1,114,49
99303,1,16,767.5464,50.69,1,0,0,0,1,0,114,49
99303,0,51,767.5464,50.69,1,0,0,0,1,0,114,49
99303,0,71,767.5464,50.69,0,1,0,0,1,0,114,49
99303,1,51,767.5464,50.69,0,1,0,0,1,1,114,49
99303,1,33,767.5464,50.69,1,0,0,0,1,0,114,49
99303,1,55,767.5464,50.69,0,1,0,0,1,1,114,49
99303,1,29,767.5464,50.69,1,0,0,0,1,1,114,49
99303,1,56,767.5464,50.69,0,1,0,0,1,1,114,49
99303,1,31,767.5464,50.69,0,0,1,0,0,0,114,49
99303,0,50,767.5464,50.69,0,1,0,0,1,0,114,49
99303,0,69,767.5464,50.69,0,1,0,0,1,1,114,49
99303,1,29,767.5464,50.69,1,0,0,0,1,0,114,49
99311,0,21,2464.24,1905.9,0,0,0,1,0,0,115,50
99311,0,30,2464.24,1905.9,0,0,0,1,0,0,115,50
99312,1,56,732.326,62.61,0,1,0,0,1,1,116,50
99312,0,67,732.326,62.61,0,1,0,1,0,0,116,50
99312,0,35,677.6294,62.61,0,1,0,0,1,1,116,50
99312,0,85,732.326,62.61,0,1,0,0,1,1,116,50
99312,0,51,732.326,62.61,0,1,0,0,1,0,116,50
99312,0,16,732.326,62.61,0,0,0,1,0,1,116,50
99312,1,56,732.326,62.61,1,0,0,0,1,1,116,50
99312,1,69,732.326,62.61,1,0,0,0,1,1,116,50
99312,1,51,677.6294,62.61,0,1,0,0,1,0,116,50
99312,0,68,677.6294,62.61,0,1,1,0,0,1,116,50
99312,0,34,677.6294,62.61,0,0,0,1,0,1,116,50
99312,1,85,732.326,62.61,0,1,0,0,1,0,116,50
99312,1,50,677.6294,62.61,1,0,0,1,0,0,116,50
99312,1,54,677.6294,62.61,0,1,0,1,0,0,116,50
99312,0,44,732.326,62.61,0,0,0,1,0,0,116,50
99312,0,35,677.6294,62.61,1,0,0,0,1,0,116,50
99312,1,59,732.326,62.61,0,1,0,1,1,1,116,50
99312,1,40,732.326,62.61,1,0,0,0,1,1,116,50
99313,1,34,660.3994,59.83,0,1,0,0,1,0,117,50
99313,0,54,660.3994,59.83,0,1,0,0,1,0,117,50
99313,1,34,611.0749,59.83,0,1,0,1,1,0,117,50
99313,0,34,611.0749,59.83,0,0,1,0,1,0,117,50
99313,1,21,611.0749,59.83,0,1,0,0,1,0,117,50
99313,0,30,611.0749,59.83,0,1,0,0,1,0,117,50
99313,1,34,611.0749,59.83,1,0,1,0,0,0,117,50
99313,0,53,660.3994,59.83,0,1,1,0,1,0,117,50
99313,1,25,660.3994,59.83,1,0,0,0,1,0,117,50
99313,0,30,611.0749,59.83,0,0,0,0,1,0,117,50
99313,1,34,660.3994,59.83,1,0,0,0,1,0,117,50
99313,1,31,660.3994,59.83,0,0,1,0,1,0,117,50
99313,1,30,660.3994,59.83,0,0,1,0,1,0,117,50
99313,1,34,611.0749,59.83,0,0,0,0,1,0,117,50
99313,1,33,611.0749,59.83,0,1,0,0,1,0,117,50
99313,1,30,611.0749,59.83,0,1,1,0,0,1,117,50
99314,1,56,745.0126,57.5,0,1,0,0,1,0,118,50
99314,0,34,745.0126,57.5,0,0,1,0,0,0,118,50
99314,0,31,745.0126,57.5,0,0,1,0,0,0,118,50
99314,1,67,745.0126,57.5,0,1,1,0,1,0,118,50
99314,0,34,745.0126,57.5,0,0,0,0,1,0,118,50
99314,1,43,745.0126,57.5,0,1,0,0,0,0,118,50
99314,1,44,745.0126,57.5,0,0,1,0,1,0,118,50
99314,0,23,745.0126,57.5,1,0,0,1,0,1,118,50
99314,1,29,745.0126,57.5,0,0,0,1,0,0,118,50
99316,0,56,544.7914,38.34,1,0,1,0,1,1,119,50
99316,1,59,544.7914,38.34,1,0,1,0,1,0,119,50
99316,1,38,588.7657,38.34,0,1,1,0,1,0,119,50
99316,0,69,588.7657,38.34,0,0,0,0,1,0,119,50
99316,1,28,588.7657,38.34,0,1,0,0,1,1,119,50
99316,1,40,588.7657,38.34,1,0,0,1,0,0,119,50
99316,0,23,588.7657,38.34,0,0,0,1,1,0,119,50
99316,1,30,588.7657,38.34,1,0,1,0,1,1,119,50
99316,0,29,588.7657,38.34,0,0,0,1,0,0,119,50
99316,0,30,544.7914,38.34,1,0,0,1,0,0,119,50
99316,1,37,588.7657,38.34,1,0,1,0,1,0,119,50
99316,0,58,544.7914,38.34,1,0,0,0,1,0,119,50
99316,1,41,544.7914,38.34,1,0,0,0,1,0,119,50
99317,1,34,413.4607,35.46,1,0,0,1,0,0,120,50
99317,0,77,413.4607,35.46,0,1,1,0,1,0,120,50
99317,1,34,413.4607,35.46,0,0,0,0,1,0,120,50
99317,1,54,413.4607,35.46,0,0,0,1,0,0,120,50
99317,1,29,413.4607,35.46,0,0,1,0,0,0,120,50
99317,1,66,413.4607,35.46,0,1,0,0,1,0,120,50
99317,0,34,413.4607,35.46,0,0,1,0,1,0,120,50
99317,1,21,413.4607,35.46,0,0,0,1,0,0,120,50
99317,1,33,413.4607,35.46,0,1,0,0,1,0,120,50
99317,1,23,382.5798,35.46,1,0,0,1,0,0,120,50
99317,0,50,413.4607,35.46,1,0,0,1,0,0,120,50
99317,0,55,413.4607,35.46,0,1,0,0,1,1,120,50
99317,1,24,413.4607,35.46,0,0,0,0,1,1,120,50
99317,0,56,413.4607,35.46,0,1,0,0,0,0,120,50
99317,1,30,382.5798,35.46,0,1,0,0,1,0,120,50
99317,0,56,413.4607,35.46,0,1,0,0,1,1,120,50
99318,0,35,486.8171,34.67,0,1,1,0,0,0,121,50
99318,0,45,486.8171,34.67,0,1,0,0,1,0,121,50
99318,0,29,486.8171,34.67,0,0,0,1,0,0,121,50
99318,0,24,486.8171,34.67,1,0,0,1,0,0,121,50
99318,0,24,486.8171,34.67,0,0,0,1,0,0,121,50
99318,0,43,486.8171,34.67,0,1,0,0,1,0,121,50
99319,1,42,1058.276,32.61,1,0,0,0,1,0,122,50
99319,0,45,979.2349,32.61,0,1,0,0,1,0,122,50
99319,1,50,1058.276,32.61,1,0,0,0,1,0,122,50
99319,1,59,1058.276,32.61,0,1,0,0,1,1,122,50
99319,1,69,979.2349,32.61,0,1,0,0,0,0,122,50
99319,1,51,1058.276,32.61,0,1,1,0,1,1,122,50
99319,1,30,979.2349,32.61,1,0,0,0,1,0,122,50
99319,0,29,979.2349,32.61,0,0,0,1,0,0,122,50
99319,0,59,979.2349,32.61,0,1,0,0,1,0,122,50
99319,1,27,979.2349,32.61,0,0,0,1,1,0,122,50
99319,1,29,979.2349,32.61,0,0,0,1,0,0,122,50
99319,0,59,1058.276,32.61,1,0,0,0,1,0,122,50
99319,0,43,1058.276,32.61,0,1,0,0,1,0,122,50
99319,1,30,979.2349,32.61,0,0,0,1,0,1,122,50
99320,1,69,1051.346,31.25,1,0,0,0,1,1,123,50
99320,1,69,1051.346,31.25,0,1,0,0,1,0,123,50
99320,1,32,1051.346,31.25,0,0,0,1,0,0,123,50
99320,1,30,1136.208,31.25,0,1,0,0,1,0,123,50
99320,0,69,1051.346,31.25,0,1,0,0,1,0,123,50
99320,0,23,1051.346,31.25,0,0,0,1,0,0,123,50
99320,1,45,1136.208,31.25,1,0,0,0,1,0,123,50
99320,0,33,1136.208,31.25,1,0,0,0,1,0,123,50
99408,0,51,209.242,98.28,0,1,0,0,1,0,124,4
99408,0,56,209.242,98.28,0,1,0,0,1,0,124,4
99408,0,43,209.242,98.28,0,1,0,0,1,0,124,4
99408,0,59,209.242,98.28,0,1,0,0,1,0,124,4
99408,0,67,209.242,98.28,0,1,0,0,1,0,124,4
99408,1,30,209.242,98.28,0,1,0,1,0,0,124,4
99408,0,59,209.242,98.28,0,1,0,0,1,0,124,4
