house,occ,brand,choice,feature,price
32,8,2,0,0,0.086
32,8,3,0,0,0.054
32,8,4,0,0,0.079
32,9,1,1,0,0.108
32,9,2,0,0,0.086
32,9,3,0,0,0.054
32,9,4,0,0,0.079
32,10,1,1,0,0.108
32,10,2,0,0,0.086
32,10,3,0,0,0.054
32,10,4,0,0,0.079
32,11,1,1,0,0.108
32,11,2,0,0,0.086
32,11,3,0,0,0.054
32,11,4,0,0,0.079
33,1,1,0,0,0.133
33,1,2,1,0,0.074
33,1,3,0,0,0.064
33,1,4,0,0,0.082
33,2,1,0,0,0.128
33,2,2,1,0,0.074
33,2,3,0,0,0.061
33,2,4,0,0,0.081
33,3,1,0,0,0.107
33,3,2,1,0,0.074
33,3,3,0,0,0.062
33,3,4,0,0,0.08
33,4,1,0,0,0.108
33,4,2,1,1,0.049
33,4,3,0,0,0.05
33,4,4,0,0,0.079
33,5,1,0,0,0.108
33,5,2,1,0,0.081
33,5,3,0,0,0.066
33,5,4,0,0,0.079
33,6,1,0,0,0.108
33,6,2,1,0,0.081
33,6,3,0,0,0.066
33,6,4,0,0,0.079
33,7,1,0,0,0.113
33,7,2,1,1,0.081
33,7,3,0,0,0.086
33,7,4,0,0,0.079
33,8,1,0,0,0.108
33,8,2,1,0,0.081
33,8,3,0,0,0.066
33,8,4,0,0,0.079
33,9,1,0,0,0.113
33,9,2,1,1,0.081
33,9,3,0,0,0.086
33,9,4,0,0,0.079
33,10,1,0,0,0.108
33,10,2,1,0,0.081
33,10,3,0,0,0.066
33,10,4,0,0,0.079
33,11,1,0,0,0.108
33,11,2,1,0,0.081
33,11,3,0,0,0.066
33,11,4,0,0,0.079
33,12,1,0,0,0.108
33,12,2,1,0,0.081
33,12,3,0,0,0.066
33,12,4,0,0,0.079
33,13,1,0,0,0.108
33,13,2,1,0,0.081
33,13,3,0,0,0.061
33,13,4,0,0,0.079
33,14,1,0,0,0.108
33,14,2,1,0,0.081
33,14,3,0,0,0.064
33,14,4,0,0,0.075
33,15,1,0,0,0.107
33,15,2,1,0,0.081
33,15,3,0,0,0.065
33,15,4,0,0,0.08
33,16,1,0,0,0.108
33,16,2,1,0,0.081
33,16,3,0,0,0.061
33,16,4,0,0,0.079
33,17,1,0,0,0.108
33,17,2,1,0,0.081
33,17,3,0,0,0.061
33,17,4,0,0,0.079
33,18,1,0,0,0.108
33,18,2,1,0,0.081
33,18,3,0,0,0.061
33,18,4,0,0,0.079
33,19,1,0,0,0.108
33,19,2,1,0,0.081
33,19,3,0,0,0.066
33,19,4,0,0,0.079
33,20,1,0,0,0.108
33,20,2,1,0,0.081
33,20,3,0,0,0.061
33,20,4,0,0,0.079
33,21,1,0,0,0.108
33,21,2,1,0,0.081
33,21,3,0,0,0.061
33,21,4,0,0,0.079
33,22,1,0,0,0.108
33,22,2,1,0,0.081
33,22,3,0,0,0.066
33,22,4,0,0,0.079
33,23,1,0,0,0.108
33,23,2,1,0,0.081
33,23,3,0,0,0.061
33,23,4,0,1,0.075
33,24,1,0,0,0.108
33,24,2,1,0,0.081
33,24,3,0,0,0.061
33,24,4,0,1,0.075
33,25,1,0,0,0.108
33,25,2,1,0,0.081
33,25,3,0,0,0.061
33,25,4,0,1,0.074
33,26,1,0,0,0.108
33,26,2,1,0,0.081
33,26,3,0,0,0.061
33,26,4,0,0,0.085
33,27,1,0,0,0.108
33,27,2,1,0,0.081
33,27,3,0,0,0.061
33,27,4,0,0,0.085
33,28,1,0,0,0.108
33,28,2,1,0,0.081
33,28,3,0,0,0.061
33,28,4,0,0,0.085
33,29,1,0,0,0.11
33,29,2,1,0,0.081
33,29,3,0,1,0.042
33,29,4,0,0,0.079
33,30,1,0,0,0.108
33,30,2,1,0,0.081
33,30,3,0,0,0.061
33,30,4,0,0,0.086
33,31,1,0,0,0.108
33,31,2,1,0,0.081
33,31,3,0,0,0.061
33,31,4,0,0,0.086
33,32,1,0,0,0.115
33,32,2,1,0,0.081
33,32,3,0,0,0.061
33,32,4,0,0,0.086
33,33,1,0,0,0.108
33,33,2,1,0,0.069
33,33,3,0,0,0.061
33,33,4,0,0,0.086
33,34,1,0,0,0.108
33,34,2,1,0,0.069
33,34,3,0,0,0.061
33,34,4,0,0,0.086
33,35,1,0,0,0.108
33,35,2,1,0,0.069
33,35,3,0,0,0.061
33,35,4,0,0,0.086
33,36,1,0,0,0.115
33,36,2,1,0,0.041
33,36,3,0,0,0.066
33,36,4,0,0,0.086
33,37,1,0,0,0.108
33,37,2,1,0,0.081
33,37,3,0,0,0.066
33,37,4,0,0,0.086
33,38,1,0,0,0.108
33,38,2,1,0,0.041
33,38,3,0,0,0.066
33,38,4,0,0,0.086
33,39,1,0,0,0.103
33,39,2,1,0,0.081
33,39,3,0,0,0.061
33,39,4,0,0,0.079
33,40,1,0,0,0.108
33,40,2,1,0,0.081
33,40,3,0,0,0.061
33,40,4,0,0,0.086
33,41,1,0,0,0.108
33,41,2,1,0,0.081
33,41,3,0,0,0.061
33,41,4,0,0,0.086
33,42,1,0,0,0.108
33,42,2,1,0,0.081
33,42,3,0,0,0.061
33,42,4,0,0,0.086
33,43,1,0,0,0.115
33,43,2,1,0,0.081
33,43,3,0,0,0.061
33,43,4,0,0,0.086
33,44,1,0,0,0.115
33,44,2,1,0,0.081
33,44,3,0,0,0.061
33,44,4,0,0,0.086
33,45,1,0,0,0.11
33,45,2,1,0,0.081
33,45,3,0,0,0.067
33,45,4,0,0,0.087
33,46,1,0,0,0.108
33,46,2,1,0,0.081
33,46,3,0,0,0.061
33,46,4,0,0,0.084
33,47,1,0,0,0.108
33,47,2,1,0,0.081
33,47,3,0,0,0.061
33,47,4,0,0,0.084
33,48,1,0,0,0.115
33,48,2,1,0,0.081
33,48,3,0,0,0.061
33,48,4,0,0,0.081
33,49,1,0,0,0.115
33,49,2,1,0,0.081
33,49,3,0,0,0.066
33,49,4,0,0,0.081
33,50,1,0,0,0.108
33,50,2,1,0,0.081
33,50,3,0,0,0.061
33,50,4,0,0,0.081
33,51,1,0,0,0.108
33,51,2,1,0,0.081
33,51,3,0,0,0.061
33,51,4,0,0,0.081
33,52,1,0,0,0.108
33,52,2,1,0,0.081
33,52,3,0,0,0.061
33,52,4,0,0,0.081
33,53,1,0,0,0.108
33,53,2,1,0,0.081
33,53,3,0,0,0.061
33,53,4,0,0,0.081
33,54,1,0,0,0.115
33,54,2,1,0,0.081
33,54,3,0,0,0.061
33,54,4,0,0,0.081
33,55,1,0,0,0.115
33,55,2,1,0,0.081
33,55,3,0,0,0.061
33,55,4,0,0,0.081
33,56,1,0,0,0.115
33,56,2,1,0,0.081
33,56,3,0,0,0.061
33,56,4,0,0,0.081
33,57,1,0,0,0.115
33,57,2,1,0,0.081
33,57,3,0,0,0.061
33,57,4,0,0,0.081
33,58,1,0,0,0.108
33,58,2,1,0,0.081
33,58,3,0,0,0.061
33,58,4,0,0,0.081
33,59,1,0,0,0.108
33,59,2,1,0,0.081
33,59,3,0,0,0.061
33,59,4,0,0,0.081
33,60,1,0,0,0.115
33,60,2,1,0,0.081
33,60,3,0,0,0.061
33,60,4,0,0,0.081
33,61,1,0,0,0.125
33,61,2,1,0,0.081
33,61,3,0,0,0.049
33,61,4,0,0,0.079
33,62,1,0,0,0.108
33,62,2,1,0,0.081
33,62,3,0,0,0.061
33,62,4,0,0,0.081
33,63,1,0,0,0.108
33,63,2,1,0,0.081
33,63,3,0,0,0.061
33,63,4,0,0,0.086
33,64,1,0,0,0.108
33,64,2,1,0,0.081
33,64,3,0,0,0.061
33,64,4,0,0,0.086
33,65,1,0,0,0.108
33,65,2,1,0,0.081
33,65,3,0,0,0.061
33,65,4,0,0,0.086
33,66,1,0,0,0.108
33,66,2,1,0,0.074
33,66,3,0,0,0.05
33,66,4,0,0,0.079
33,67,1,0,0,0.108
33,67,2,1,0,0.081
33,67,3,0,0,0.061
33,67,4,0,0,0.081
33,68,1,0,0,0.108
33,68,2,1,0,0.081
33,68,3,0,0,0.061
33,68,4,0,0,0.081
33,69,1,0,0,0.108
33,69,2,1,0,0.081
33,69,3,0,0,0.061
33,69,4,0,0,0.081
33,70,1,0,0,0.115
33,70,2,1,0,0.081
33,70,3,0,0,0.061
33,70,4,0,0,0.081
33,71,1,0,0,0.115
33,71,2,1,0,0.081
33,71,3,0,0,0.061
33,71,4,0,0,0.081
33,72,1,0,0,0.108
33,72,2,1,0,0.081
33,72,3,0,0,0.061
33,72,4,0,0,0.081
33,73,1,0,0,0.108
33,73,2,1,0,0.081
33,73,3,0,0,0.066
33,73,4,0,0,0.081
33,74,1,0,0,0.108
33,74,2,1,0,0.081
33,74,3,0,0,0.066
33,74,4,0,0,0.081
33,75,1,0,0,0.108
33,75,2,1,0,0.081
33,75,3,0,0,0.061
33,75,4,0,0,0.081
33,76,1,0,0,0.108
33,76,2,1,0,0.081
33,76,3,0,0,0.061
33,76,4,0,0,0.081
33,77,1,0,0,0.108
33,77,2,1,0,0.081
33,77,3,0,0,0.061
33,77,4,0,0,0.081
33,78,1,0,0,0.108
33,78,2,1,0,0.081
33,78,3,0,0,0.061
33,78,4,0,0,0.081
33,79,1,0,0,0.108
33,79,2,1,0,0.081
33,79,3,0,0,0.061
33,79,4,0,0,0.081
33,80,1,0,0,0.108
33,80,2,1,0,0.081
33,80,3,0,0,0.061
33,80,4,0,0,0.081
33,81,1,0,0,0.108
33,81,2,1,0,0.081
33,81,3,0,0,0.061
33,81,4,0,0,0.081
33,82,1,0,0,0.108
33,82,2,1,0,0.081
33,82,3,0,0,0.061
33,82,4,0,0,0.081
33,83,1,0,0,0.108
33,83,2,1,0,0.081
33,83,3,0,0,0.061
33,83,4,0,0,0.086
33,84,1,0,0,0.108
33,84,2,1,0,0.081
33,84,3,0,0,0.061
33,84,4,0,0,0.086
33,85,1,0,0,0.108
33,85,2,1,0,0.081
33,85,3,0,0,0.061
33,85,4,0,0,0.086
33,86,1,0,0,0.108
33,86,2,1,0,0.081
33,86,3,0,0,0.061
33,86,4,0,0,0.081
33,87,1,0,0,0.108
33,87,2,1,0,0.081
33,87,3,0,0,0.061
33,87,4,0,0,0.081
33,88,1,0,0,0.108
33,88,2,1,0,0.081
33,88,3,0,0,0.061
33,88,4,0,0,0.081
33,89,1,0,0,0.108
33,89,2,1,0,0.081
33,89,3,0,0,0.061
33,89,4,0,0,0.081
33,90,1,0,0,0.112
33,90,2,1,0,0.086
33,90,3,0,0,0.061
33,90,4,0,0,0.083
33,91,1,0,0,0.112
33,91,2,1,0,0.086
33,91,3,0,0,0.061
33,91,4,0,0,0.083
33,92,1,0,0,0.116
33,92,2,1,0,0.086
33,92,3,0,0,0.05
33,92,4,0,0,0.084
33,93,1,0,0,0.112
33,93,2,1,0,0.086
33,93,3,0,0,0.061
33,93,4,0,0,0.083
33,94,1,0,0,0.11
33,94,2,1,0,0.081
33,94,3,0,0,0.054
33,94,4,0,0,0.084
33,95,1,0,0,0.122
33,95,2,1,0,0.081
33,95,3,0,0,0.061
33,95,4,0,0,0.086
33,96,1,0,0,0.122
33,96,2,1,0,0.081
33,96,3,0,0,0.061
33,96,4,0,0,0.086
33,97,1,0,0,0.122
33,97,2,1,0,0.086
33,97,3,0,0,0.061
33,97,4,0,0,0.086
33,98,1,0,0,0.122
33,98,2,1,0,0.081
33,98,3,0,0,0.061
33,98,4,0,0,0.086
33,99,1,0,0,0.122
33,99,2,1,0,0.086
33,99,3,0,0,0.061
33,99,4,0,0,0.086
33,100,1,0,0,0.122
33,100,2,1,0,0.086
33,100,3,0,0,0.061
33,100,4,0,0,0.086
33,101,1,0,0,0.122
33,101,2,1,0,0.086
33,101,3,0,0,0.061
33,101,4,0,0,0.086
33,102,1,0,0,0.122
33,102,2,1,0,0.086
33,102,3,0,0,0.061
33,102,4,0,0,0.086
33,103,1,0,0,0.122
33,103,2,1,0,0.086
33,103,3,0,0,0.061
33,103,4,0,0,0.086
33,104,1,0,0,0.122
33,104,2,1,0,0.086
33,104,3,0,0,0.061
33,104,4,0,0,0.086
33,105,1,0,0,0.122
33,105,2,1,0,0.086
33,105,3,0,0,0.061
33,105,4,0,0,0.086
33,106,1,0,0,0.122
33,106,2,1,0,0.086
33,106,3,0,0,0.061
33,106,4,0,0,0.086
33,107,1,0,0,0.122
33,107,2,1,0,0.081
33,107,3,0,0,0.061
33,107,4,0,0,0.086
33,108,1,0,0,0.122
33,108,2,1,0,0.086
33,108,3,0,0,0.061
33,108,4,0,0,0.086
33,109,1,0,0,0.122
33,109,2,1,0,0.086
33,109,3,0,0,0.061
33,109,4,0,0,0.092
33,110,1,0,0,0.122
33,110,2,1,0,0.086
33,110,3,0,0,0.061
33,110,4,0,0,0.086
33,111,1,0,0,0.122
33,111,2,1,0,0.086
33,111,3,0,0,0.061
33,111,4,0,0,0.086
33,112,1,0,0,0.122
33,112,2,1,0,0.086
33,112,3,0,0,0.061
33,112,4,0,0,0.086
33,113,1,0,0,0.122
33,113,2,1,0,0.086
33,113,3,0,0,0.061
33,113,4,0,0,0.086
33,114,1,0,0,0.122
33,114,2,1,0,0.086
33,114,3,0,0,0.061
33,114,4,0,0,0.086
33,115,1,0,0,0.122
33,115,2,1,0,0.086
33,115,3,0,0,0.061
33,115,4,0,0,0.086
33,116,1,0,0,0.122
33,116,2,1,0,0.086
33,116,3,0,0,0.061
33,116,4,0,0,0.086
33,117,1,0,0,0.122
33,117,2,1,0,0.081
33,117,3,0,0,0.061
33,117,4,0,0,0.086
33,118,1,0,1,0.091
33,118,2,1,0,0.086
33,118,3,0,0,0.061
33,118,4,0,0,0.086
33,119,1,0,0,0.122
33,119,2,1,0,0.086
33,119,3,0,0,0.061
33,119,4,0,1,0.068
33,120,1,0,0,0.122
33,120,2,1,0,0.086
33,120,3,0,0,0.061
33,120,4,0,1,0.068
33,121,1,0,1,0.125
33,121,2,1,0,0.081
33,121,3,0,0,0.061
33,121,4,0,0,0.074
33,122,1,0,0,0.122
33,122,2,1,0,0.086
33,122,3,0,0,0.061
33,122,4,0,0,0.086
33,123,1,0,1,0.122
33,123,2,1,0,0.086
33,123,3,0,0,0.061
33,123,4,0,0,0.086
33,124,1,0,0,0.122
33,124,2,1,0,0.086
33,124,3,0,0,0.061
33,124,4,0,0,0.086
33,125,1,0,0,0.122
33,125,2,1,0,0.086
33,125,3,0,0,0.061
33,125,4,0,0,0.086
33,126,1,0,0,0.122
33,126,2,1,0,0.086
33,126,3,0,0,0.061
33,126,4,0,0,0.086
33,127,1,0,0,0.122
33,127,2,1,0,0.086
33,127,3,0,0,0.061
33,127,4,0,0,0.086
33,128,1,0,0,0.122
33,128,2,1,0,0.086
33,128,3,0,0,0.061
33,128,4,0,0,0.086
33,129,1,0,0,0.122
33,129,2,1,0,0.086
33,129,3,0,0,0.061
33,129,4,0,0,0.086
33,130,1,0,0,0.122
33,130,2,1,0,0.086
33,130,3,0,0,0.061
33,130,4,0,0,0.086
33,131,1,0,0,0.122
33,131,2,1,0,0.086
33,131,3,0,0,0.061
33,131,4,0,0,0.086
33,132,1,0,0,0.122
33,132,2,1,0,0.086
33,132,3,0,0,0.061
33,132,4,0,0,0.086
33,133,1,0,0,0.122
33,133,2,1,0,0.086
33,133,3,0,0,0.061
33,133,4,0,0,0.086
33,134,1,0,0,0.122
33,134,2,1,0,0.081
33,134,3,0,0,0.061
33,134,4,0,0,0.086
33,135,1,0,0,0.122
33,135,2,1,0,0.086
33,135,3,0,0,0.061
33,135,4,0,0,0.086
33,136,1,0,0,0.122
33,136,2,1,0,0.086
33,136,3,0,0,0.061
33,136,4,0,0,0.086
33,137,1,0,0,0.122
33,137,2,1,0,0.086
33,137,3,0,0,0.061
33,137,4,0,0,0.086
33,138,1,0,0,0.122
33,138,2,1,0,0.086
33,138,3,0,0,0.061
33,138,4,0,0,0.086
33,139,1,0,0,0.122
33,139,2,1,0,0.086
33,139,3,0,0,0.061
33,139,4,0,0,0.086
33,140,1,0,0,0.122
33,140,2,1,0,0.055
33,140,3,0,0,0.061
33,140,4,0,0,0.086
33,141,1,0,0,0.122
33,141,2,1,0,0.086
33,141,3,0,0,0.061
33,141,4,0,0,0.086
33,142,1,0,0,0.122
33,142,2,1,0,0.086
33,142,3,0,0,0.061
33,142,4,0,0,0.086
33,143,1,0,0,0.122
33,143,2,1,0,0.086
33,143,3,0,0,0.061
33,143,4,0,0,0.086
33,144,1,0,0,0.122
33,144,2,1,0,0.086
33,144,3,0,0,0.061
33,144,4,0,0,0.086
33,145,1,0,0,0.122
33,145,2,1,0,0.086
33,145,3,0,0,0.061
33,145,4,0,0,0.086
33,146,1,0,0,0.122
33,146,2,1,0,0.086
33,146,3,0,0,0.061
33,146,4,0,0,0.086
33,147,1,0,0,0.122
33,147,2,1,0,0.086
33,147,3,0,0,0.061
33,147,4,0,0,0.086
33,148,1,0,0,0.122
33,148,2,1,0,0.086
33,148,3,0,0,0.061
33,148,4,0,0,0.086
33,149,1,0,0,0.122
33,149,2,1,0,0.086
33,149,3,0,0,0.061
33,149,4,0,0,0.086
33,150,1,0,0,0.122
33,150,2,1,0,0.086
33,150,3,0,0,0.061
33,150,4,0,0,0.086
33,151,1,0,0,0.122
33,151,2,1,0,0.086
33,151,3,0,0,0.061
33,151,4,0,0,0.086
33,152,1,0,0,0.122
33,152,2,1,0,0.086
33,152,3,0,0,0.061
33,152,4,0,0,0.086
33,153,1,0,0,0.122
33,153,2,1,0,0.086
33,153,3,0,0,0.061
33,153,4,0,0,0.086
33,154,1,0,0,0.122
33,154,2,1,0,0.086
33,154,3,0,0,0.061
33,154,4,0,0,0.086
33,155,1,0,0,0.122
33,155,2,1,0,0.086
33,155,3,0,0,0.061
33,155,4,0,0,0.086
33,156,1,0,0,0.122
33,156,2,1,0,0.086
33,156,3,0,0,0.061
33,156,4,0,0,0.086
33,157,1,0,0,0.122
33,157,2,1,0,0.086
33,157,3,0,0,0.061
33,157,4,0,0,0.086
33,158,1,0,0,0.122
33,158,2,1,0,0.086
33,158,3,0,0,0.061
33,158,4,0,0,0.086
33,159,1,0,0,0.122
33,159,2,1,0,0.086
33,159,3,0,0,0.061
33,159,4,0,0,0.086
33,160,1,0,0,0.122
33,160,2,1,0,0.086
33,160,3,0,0,0.061
33,160,4,0,0,0.086
33,161,1,0,0,0.122
33,161,2,1,0,0.086
33,161,3,0,0,0.061
33,161,4,0,0,0.086
34,1,1,1,0,0.103
34,1,2,0,0,0.088
34,1,3,0,0,0.061
34,1,4,0,0,0.081
34,2,1,1,0,0.103
34,2,2,0,0,0.098
34,2,3,0,0,0.066
34,2,4,0,0,0.079
34,3,1,1,0,0.103
34,3,2,0,0,0.098
34,3,3,0,0,0.066
34,3,4,0,0,0.079
34,4,1,1,0,0.103
34,4,2,0,0,0.081
34,4,3,0,0,0.053
34,4,4,0,0,0.079
34,5,1,1,0,0.103
34,5,2,0,0,0.081
34,5,3,0,0,0.053
34,5,4,0,0,0.079
34,6,1,1,0,0.103
34,6,2,0,0,0.081
34,6,3,0,0,0.049
34,6,4,0,0,0.079
34,7,1,1,0,0.103
34,7,2,0,0,0.081
34,7,3,0,0,0.049
34,7,4,0,0,0.079
34,8,1,1,0,0.103
34,8,2,0,0,0.081
34,8,3,0,0,0.049
34,8,4,0,0,0.079
34,9,1,1,0,0.115
34,9,2,0,0,0.098
34,9,3,0,0,0.061
34,9,4,0,0,0.086
34,10,1,1,0,0.103
34,10,2,0,0,0.081
34,10,3,0,0,0.049
34,10,4,0,0,0.079
34,11,1,1,0,0.103
34,11,2,0,0,0.081
34,11,3,0,0,0.049
34,11,4,0,0,0.079
34,12,1,1,0,0.103
34,12,2,0,0,0.081
34,12,3,0,0,0.049
34,12,4,0,0,0.079
34,13,1,1,0,0.103
34,13,2,0,0,0.081
34,13,3,0,0,0.049
34,13,4,0,0,0.079
34,14,1,1,0,0.108
34,14,2,0,0,0.098
34,14,3,0,0,0.061
34,14,4,0,0,0.084
34,15,1,1,0,0.062
34,15,2,0,0,0.081
34,15,3,0,0,0.049
34,15,4,0,0,0.079
34,16,1,1,0,0.108
34,16,2,0,0,0.098
34,16,3,0,0,0.061
34,16,4,0,0,0.081
34,17,1,1,0,0.053
34,17,2,0,0,0.081
34,17,3,0,0,0.049
34,17,4,0,0,0.079
34,18,1,1,0,0.103
34,18,2,0,0,0.081
34,18,3,0,0,0.049
34,18,4,0,0,0.079
34,19,1,1,0,0.103
34,19,2,0,0,0.081
34,19,3,0,0,0.049
34,19,4,0,0,0.079
34,20,1,1,0,0.103
34,20,2,0,0,0.081
34,20,3,0,0,0.049
34,20,4,0,0,0.079
34,21,1,1,0,0.103
34,21,2,0,0,0.081
34,21,3,0,0,0.049
34,21,4,0,0,0.079
34,22,1,1,0,0.103
34,22,2,0,0,0.081
34,22,3,0,0,0.049
34,22,4,0,0,0.079
34,23,1,1,0,0.108
34,23,2,0,0,0.098
34,23,3,0,0,0.061
34,23,4,0,0,0.081
34,24,1,1,0,0.103
34,24,2,0,0,0.081
34,24,3,0,0,0.049
34,24,4,0,0,0.079
34,25,1,1,0,0.108
34,25,2,0,0,0.081
34,25,3,0,0,0.049
34,25,4,0,0,0.079
34,26,1,1,0,0.115
34,26,2,0,0,0.081
34,26,3,0,0,0.049
34,26,4,0,0,0.079
34,27,1,1,0,0.115
34,27,2,0,0,0.081
34,27,3,0,0,0.049
34,27,4,0,0,0.079
34,28,1,1,0,0.115
34,28,2,0,0,0.081
34,28,3,0,0,0.049
34,28,4,0,0,0.079
34,29,1,1,0,0.115
34,29,2,0,0,0.081
34,29,3,0,0,0.049
34,29,4,0,0,0.079
34,30,1,1,0,0.115
34,30,2,0,0,0.081
34,30,3,0,0,0.049
34,30,4,0,0,0.079
34,31,1,1,0,0.108
34,31,2,0,0,0.081
34,31,3,0,0,0.061
34,31,4,0,0,0.081
34,32,1,1,0,0.082
34,32,2,0,0,0.081
34,32,3,0,0,0.049
34,32,4,0,0,0.079
34,33,1,1,0,0.115
34,33,2,0,0,0.081
34,33,3,0,0,0.049
34,33,4,0,0,0.079
34,34,1,1,0,0.115
34,34,2,0,0,0.086
34,34,3,0,0,0.049
34,34,4,0,0,0.079
34,35,1,1,0,0.115
34,35,2,0,0,0.086
34,35,3,0,0,0.049
34,35,4,0,0,0.079
34,36,1,1,0,0.115
34,36,2,0,0,0.086
34,36,3,0,0,0.054
34,36,4,0,0,0.079
34,37,1,1,0,0.115
34,37,2,0,0,0.086
34,37,3,0,0,0.049
34,37,4,0,0,0.079
34,38,1,1,0,0.115
34,38,2,0,0,0.086
34,38,3,0,0,0.049
34,38,4,0,0,0.079
34,39,1,1,0,0.125
34,39,2,0,0,0.086
34,39,3,0,0,0.061
34,39,4,0,0,0.086
34,40,1,1,0,0.115
34,40,2,0,0,0.086
34,40,3,0,0,0.054
34,40,4,0,0,0.079
34,41,1,1,0,0.115
34,41,2,0,0,0.086
34,41,3,0,0,0.054
34,41,4,0,0,0.079
34,42,1,1,1,0.108
34,42,2,0,0,0.092
34,42,3,0,0,0.063
34,42,4,0,0,0.104
34,43,1,1,1,0.108
34,43,2,0,0,0.092
34,43,3,0,0,0.063
34,43,4,0,0,0.104
34,44,1,1,0,0.122
34,44,2,0,0,0.086
34,44,3,0,0,0.061
34,44,4,0,0,0.086
34,45,1,1,0,0.122
34,45,2,0,0,0.086
34,45,3,0,0,0.061
34,45,4,0,0,0.086
34,46,1,1,0,0.108
34,46,2,0,0,0.086
34,46,3,0,0,0.054
34,46,4,0,0,0.079
34,47,1,1,0,0.108
34,47,2,0,0,0.086
34,47,3,0,0,0.049
34,47,4,0,0,0.079
34,48,1,1,0,0.125
34,48,2,0,0,0.088
34,48,3,0,0,0.061
34,48,4,0,0,0.092
34,49,1,1,0,0.108
34,49,2,0,0,0.086
34,49,3,0,0,0.054
34,49,4,0,0,0.079
34,50,1,1,0,0.108
34,50,2,0,0,0.086
34,50,3,0,0,0.054
34,50,4,0,0,0.079
34,51,1,1,0,0.108
34,51,2,0,0,0.086
34,51,3,0,0,0.054
34,51,4,0,0,0.079
34,52,1,1,0,0.108
34,52,2,0,0,0.086
34,52,3,0,0,0.054
34,52,4,0,0,0.079
34,53,1,1,0,0.108
34,53,2,0,0,0.086
34,53,3,0,0,0.054
34,53,4,0,0,0.079
34,54,1,1,0,0.122
34,54,2,0,0,0.086
34,54,3,0,0,0.061
34,54,4,0,1,0.068
34,55,1,1,0,0.108
34,55,2,0,0,0.086
34,55,3,0,0,0.054
34,55,4,0,0,0.079
34,56,1,1,1,0.108
34,56,2,0,0,0.086
34,56,3,0,0,0.054
34,56,4,0,0,0.079
34,57,1,1,0,0.108
34,57,2,0,0,0.086
34,57,3,0,0,0.054
34,57,4,0,0,0.079
34,58,1,1,0,0.108
34,58,2,0,0,0.086
34,58,3,0,0,0.025
34,58,4,0,0,0.079
34,59,1,1,0,0.108
34,59,2,0,0,0.086
34,59,3,0,0,0.054
34,59,4,0,0,0.079
34,60,1,1,1,0.108
34,60,2,0,0,0.086
34,60,3,0,0,0.054
34,60,4,0,0,0.079
34,61,1,1,0,0.108
34,61,2,0,0,0.086
34,61,3,0,0,0.054
34,61,4,0,0,0.079
34,62,1,1,0,0.108
34,62,2,0,0,0.086
34,62,3,0,0,0.054
34,62,4,0,0,0.079
34,63,1,1,0,0.122
34,63,2,0,0,0.086
34,63,3,0,0,0.054
34,63,4,0,0,0.079
34,64,1,1,0,0.108
34,64,2,0,0,0.086
34,64,3,0,0,0.054
34,64,4,0,0,0.079
34,65,1,1,0,0.122
34,65,2,0,0,0.086
34,65,3,0,0,0.054
34,65,4,0,0,0.084
34,66,1,1,0,0.122
34,66,2,0,0,0.086
34,66,3,0,0,0.054
34,66,4,0,0,0.084
34,67,1,1,1,0.083
34,67,2,0,0,0.086
34,67,3,0,0,0.054
34,67,4,0,0,0.086
34,68,1,1,1,0.083
34,68,2,0,0,0.086
34,68,3,0,0,0.054
34,68,4,0,0,0.086
34,69,1,1,0,0.083
34,69,2,0,0,0.086
34,69,3,0,0,0.054
34,69,4,0,0,0.085
34,70,1,1,0,0.083
34,70,2,0,0,0.086
34,70,3,0,0,0.054
34,70,4,0,0,0.085
34,71,1,1,0,0.055
34,71,2,0,1,0.063
34,71,3,0,0,0.054
34,71,4,0,0,0.086
34,72,1,1,0,0.122
34,72,2,0,0,0.086
34,72,3,0,0,0.061
34,72,4,0,0,0.086
34,73,1,1,0,0.115
34,73,2,0,0,0.086
34,73,3,0,0,0.055
34,73,4,0,1,0.063
34,74,1,1,0,0.115
34,74,2,0,0,0.086
34,74,3,0,0,0.055
34,74,4,0,1,0.063
34,75,1,1,0,0.115
34,75,2,0,0,0.086
34,75,3,0,0,0.061
34,75,4,0,1,0.063
34,76,1,1,0,0.115
34,76,2,0,0,0.086
34,76,3,0,0,0.061
34,76,4,0,1,0.063
34,77,1,1,0,0.115
34,77,2,0,0,0.086
34,77,3,0,0,0.061
34,77,4,0,0,0.068
34,78,1,1,0,0.115
34,78,2,0,0,0.063
34,78,3,0,0,0.061
34,78,4,0,0,0.079
34,79,1,1,0,0.122
34,79,2,0,0,0.086
34,79,3,0,0,0.061
34,79,4,0,0,0.086
34,80,1,1,1,0.115
34,80,2,0,0,0.063
34,80,3,0,0,0.057
34,80,4,0,0,0.079
34,81,1,1,1,0.115
34,81,2,0,0,0.063
34,81,3,0,0,0.057
34,81,4,0,0,0.079
34,82,1,1,0,0.115
34,82,2,0,0,0.063
34,82,3,0,0,0.061
34,82,4,0,0,0.063
34,83,1,1,0,0.083
34,83,2,0,0,0.063
34,83,3,0,0,0.061
34,83,4,0,0,0.063
34,84,1,1,0,0.115
34,84,2,0,0,0.063
34,84,3,0,0,0.061
34,84,4,0,0,0.063
35,1,1,0,0,0.103
35,1,2,1,0,0.081
35,1,3,0,0,0.049
