id,situation,chosen,price,cost,range,electric,gas,hybrid,highperf,medhiperf
33,483,1,2.738,42.92,0.0,0,1,0,1,1
33,484,0,3.966,22.16,0.0,0,0,1,0,1
33,484,1,1.3053,52.49,0.0,0,1,0,0,0
33,484,0,3.9692,26.1,1.6,1,0,0,0,1
34,485,0,2.5642,48.21,0.0,0,1,0,1,1
34,485,1,6.7266,9.32,1.8,1,0,0,1,1
34,485,0,4.3737,33.72,0.0,0,0,1,0,0
34,486,0,1.9099,51.1,0.0,0,1,0,1,1
34,486,0,2.201,46.35,0.0,0,1,0,0,1
34,486,1,3.3878,16.2,1.3,1,0,0,0,0
34,487,0,3.8256,39.24,0.0,0,1,0,0,1
34,487,1,3.5852,36.99,0.0,0,1,0,1,1
34,487,0,9.598,31.77,1.1,1,0,0,1,1
34,488,0,2.975,14.22,0.0,0,0,1,0,1
34,488,0,1.0688,22.24,0.0,0,1,0,0,1
34,488,1,3.2254,8.3,0.0,0,0,1,0,1
34,489,0,3.8167,31.6,1.9,1,0,0,0,0
34,489,0,5.5781,14.11,1.0,1,0,0,0,0
34,489,1,3.0473,7.42,1.9,1,0,0,1,1
34,490,0,3.6931,30.77,1.6,1,0,0,1,1
34,490,0,5.598,39.48,0.0,0,0,1,0,0
34,490,1,5.3451,8.51,1.4,1,0,0,0,1
34,491,0,3.8059,27.65,1.0,1,0,0,0,0
34,491,0,2.7204,22.07,0.0,0,0,1,0,1
34,491,1,2.5727,3.61,0.7,1,0,0,0,1
34,492,0,1.9622,56.63,0.0,0,1,0,0,1
34,492,1,2.5833,17.92,0.0,0,0,1,1,1
34,492,0,5.8217,26.69,0.0,0,0,1,0,1
34,493,1,4.0956,22.59,0.0,0,0,1,0,0
34,493,0,6.3546,35.56,1.3,1,0,0,0,0
34,493,0,0.9339,22.97,0.0,0,1,0,0,1
34,494,0,6.1516,35.32,1.9,1,0,0,0,1
34,494,1,4.9773,9.36,1.2,1,0,0,0,1
34,494,0,9.1318,33.66,1.0,1,0,0,0,0
34,495,0,7.2877,44.31,0.0,0,0,1,0,1
34,495,1,4.4637,29.35,1.9,1,0,0,1,1
34,495,0,1.673,64.64,0.0,0,1,0,0,1
34,496,0,0.9961,32.18,0.0,0,1,0,0,1
34,496,1,3.074,29.57,0.8,1,0,0,0,0
34,496,0,2.7033,56.62,0.0,0,1,0,0,1
34,497,0,1.9774,49.65,0.0,0,1,0,0,1
34,497,1,5.1269,27.12,0.0,0,0,1,0,1
34,497,0,1.6682,37.55,0.0,0,1,0,0,1
34,498,1,3.4474,6.59,1.8,1,0,0,0,0
34,498,0,1.1058,29.17,0.0,0,1,0,0,1
34,498,0,2.7629,8.14,0.6,1,0,0,0,0
34,499,1,2.069,14.56,1.6,1,0,0,0,1
34,499,0,3.6793,18.05,1.5,1,0,0,0,0
34,499,0,1.8307,64.17,0.0,0,1,0,1,1
35,500,1,4.0866,34.57,0.0,0,0,1,1,1
35,500,0,2.3263,49.92,0.0,0,1,0,1,1
35,500,0,1.9365,48.63,0.0,0,1,0,1,1
35,501,1,3.5464,8.1,0.9,1,0,0,0,1
35,501,0,2.5344,41.48,0.0,0,1,0,0,1
35,501,0,2.765,59.24,0.0,0,1,0,1,1
35,502,1,1.3493,42.16,0.0,0,1,0,0,0
35,502,0,1.5636,43.45,0.0,0,1,0,1,1
35,502,0,1.4962,42.48,0.0,0,1,0,1,1
35,503,1,2.3828,65.57,0.0,0,1,0,0,1
35,503,0,4.5892,8.33,1.6,1,0,0,1,1
35,503,0,2.7686,29.36,2.0,1,0,0,0,0
35,504,1,5.7935,16.85,0.9,1,0,0,0,0
35,504,0,2.7534,36.17,0.0,0,1,0,1,1
35,504,0,5.8797,9.25,1.9,1,0,0,0,1
35,505,1,4.6015,20.63,2.0,1,0,0,0,0
35,505,0,2.1401,38.23,0.0,0,1,0,0,1
35,505,0,3.0005,4.81,1.7,1,0,0,0,1
35,506,1,3.6617,58.33,0.0,0,1,0,0,0
35,506,0,4.6528,37.98,1.2,1,0,0,0,0
35,506,0,3.8903,40.19,0.0,0,1,0,1,1
35,507,1,2.374,23.57,0.0,0,0,1,0,1
35,507,0,4.8215,26.94,1.8,1,0,0,1,1
35,507,0,1.3767,66.98,0.0,0,1,0,0,1
35,508,1,2.6006,30.72,0.8,1,0,0,0,0
35,508,0,3.5105,35.97,0.0,0,0,1,0,0
35,508,0,5.4331,23.1,1.8,1,0,0,0,1
35,509,1,2.4405,46.91,0.0,0,1,0,1,1
35,509,0,7.6679,30.67,1.8,1,0,0,1,1
35,509,0,1.7323,34.28,0.0,0,1,0,0,0
35,510,1,2.9766,39.91,0.0,0,0,1,0,0
35,510,0,0.7341,30.18,0.0,0,1,0,0,1
35,510,0,1.6867,58.23,0.0,0,1,0,0,0
35,511,1,3.596,12.94,1.3,1,0,0,1,1
35,511,0,1.8799,46.76,0.0,0,1,0,0,0
35,511,0,1.2484,32.44,0.0,0,1,0,0,1
35,512,1,2.7151,36.45,0.0,0,0,1,0,0
35,512,0,5.8169,18.74,0.0,0,0,1,0,0
35,512,0,6.4962,23.0,1.0,1,0,0,0,1
35,513,1,5.356,19.6,1.7,1,0,0,0,0
35,513,0,2.265,60.84,0.0,0,1,0,0,1
35,513,0,2.5874,60.29,0.0,0,1,0,1,1
35,514,1,4.8914,27.32,0.0,0,0,1,0,1
35,514,0,2.3335,64.82,0.0,0,1,0,0,0
35,514,0,2.6867,30.48,1.0,1,0,0,1,1
36,515,0,4.9761,22.07,1.3,1,0,0,0,1
36,515,0,6.8431,34.38,2.0,1,0,0,0,0
36,515,1,2.756,53.22,0.0,0,1,0,1,1
36,516,0,3.1436,22.85,0.6,1,0,0,0,0
36,516,0,3.8837,30.71,0.6,1,0,0,1,1
36,516,1,1.8468,14.12,1.9,1,0,0,1,1
36,517,0,4.1022,49.16,0.0,0,0,1,1,1
36,517,0,4.5999,8.43,1.0,1,0,0,0,1
36,517,1,1.6523,55.82,0.0,0,1,0,0,0
36,518,0,4.0117,35.48,0.0,0,0,1,0,0
36,518,0,2.695,21.52,1.4,1,0,0,0,0
36,518,1,2.2455,53.9,0.0,0,1,0,1,1
36,519,1,1.9128,64.92,0.0,0,1,0,1,1
36,519,0,5.6321,14.37,1.0,1,0,0,1,1
36,519,0,3.1051,16.76,0.9,1,0,0,0,1
36,520,0,3.4238,36.0,0.0,0,0,1,0,0
36,520,1,2.9931,36.5,0.0,0,0,1,1,1
36,520,0,3.239,13.11,0.0,0,0,1,0,0
36,521,1,2.3002,53.89,0.0,0,1,0,0,1
36,521,0,3.3142,23.05,0.9,1,0,0,0,0
36,521,0,6.9396,23.32,1.2,1,0,0,1,1
36,522,0,3.0659,20.66,0.0,0,0,1,0,1
36,522,1,1.3053,15.69,0.0,0,0,1,0,0
36,522,0,1.1167,19.8,0.0,0,1,0,0,0
36,523,0,3.1756,16.4,0.0,0,0,1,1,1
36,523,1,1.8528,20.67,0.0,0,0,1,0,0
36,523,0,3.1586,10.69,1.1,1,0,0,1,1
36,524,1,3.9635,35.32,0.0,0,0,1,0,1
36,524,0,0.9734,19.09,0.0,0,1,0,0,0
36,524,0,6.1942,29.59,0.0,0,0,1,0,0
36,525,0,1.717,49.66,0.0,0,1,0,1,1
36,525,1,2.1805,34.63,0.0,0,1,0,0,1
36,525,0,4.3627,42.19,0.0,0,0,1,1,1
36,526,0,3.1304,21.31,0.8,1,0,0,0,0
36,526,1,2.1307,6.78,1.1,1,0,0,0,1
36,526,0,4.1315,14.22,2.0,1,0,0,1,1
36,527,0,4.869,12.83,0.6,1,0,0,1,1
36,527,0,6.3652,26.45,0.9,1,0,0,0,0
36,527,1,3.1479,60.39,0.0,0,1,0,1,1
36,528,0,4.9454,42.05,0.0,0,0,1,1,1
36,528,1,2.2954,43.17,0.0,0,1,0,0,1
36,528,0,3.1222,39.87,0.8,1,0,0,1,1
36,529,0,5.1218,26.49,1.0,1,0,0,1,1
36,529,1,2.4676,48.05,0.0,0,1,0,0,1
36,529,0,9.7262,26.1,1.8,1,0,0,0,0
37,530,0,4.8215,10.33,0.7,1,0,0,1,1
37,530,0,9.3721,32.66,0.0,0,0,1,0,1
37,530,1,3.8301,47.65,0.0,0,1,0,1,1
37,531,0,2.5992,8.48,1.9,1,0,0,0,0
37,531,0,3.8036,50.83,0.0,0,0,1,1,1
37,531,1,2.293,48.66,0.0,0,1,0,0,1
37,532,1,2.5441,37.37,0.0,0,1,0,0,0
37,532,0,4.4574,32.91,1.6,1,0,0,0,1
37,532,0,3.7309,28.55,0.0,0,0,1,0,0
37,533,1,1.9493,42.06,0.0,0,1,0,1,1
37,533,0,3.8091,43.93,0.0,0,0,1,0,0
37,533,0,2.7384,6.24,1.4,1,0,0,0,1
37,534,0,7.364,38.96,0.0,0,0,1,1,1
37,534,1,7.3661,42.8,0.0,0,0,1,1,1
37,534,0,3.8703,23.15,0.0,0,0,1,0,0
37,535,0,5.1834,9.1,0.8,1,0,0,1,1
37,535,1,2.4601,47.49,0.0,0,1,0,1,1
37,535,0,7.2652,19.41,0.0,0,0,1,0,0
37,536,1,7.7605,46.92,0.0,0,0,1,0,1
37,536,0,3.2572,26.89,0.0,0,0,1,0,0
37,536,0,4.6457,31.24,0.7,1,0,0,0,1
37,537,1,3.7328,37.62,0.0,0,1,0,1,1
37,537,0,5.5799,10.11,1.0,1,0,0,0,0
37,537,0,3.7413,57.3,0.0,0,1,0,0,0
37,538,0,1.9463,19.73,0.0,0,0,1,0,0
37,538,1,2.5498,63.12,0.0,0,1,0,0,1
37,538,0,4.7705,30.9,0.0,0,0,1,0,0
37,539,0,4.7249,20.48,1.8,1,0,0,0,1
37,539,0,2.4907,28.46,0.0,0,0,1,0,1
37,539,1,3.5447,42.6,0.0,0,0,1,0,1
37,540,1,2.4828,39.91,0.0,0,1,0,0,1
37,540,0,3.6103,62.86,0.0,0,1,0,1,1
37,540,0,3.6754,13.26,2.0,1,0,0,0,1
37,541,0,4.9701,23.19,1.3,1,0,0,0,1
37,541,0,5.9961,40.33,1.2,1,0,0,1,1
37,541,1,3.0097,41.17,0.0,0,1,0,0,1
37,542,0,4.8353,23.66,0.9,1,0,0,1,1
37,542,1,2.2872,62.0,0.0,0,1,0,1,1
37,542,0,2.6229,34.1,0.9,1,0,0,0,0
37,543,1,3.2222,47.98,0.0,0,1,0,1,1
37,543,0,1.8859,8.78,1.3,1,0,0,1,1
37,543,0,4.1287,26.4,0.0,0,0,1,1,1
37,544,0,2.1017,9.03,1.9,1,0,0,0,0
37,544,1,4.8064,29.84,0.0,0,0,1,1,1
37,544,0,2.1377,8.47,0.0,0,0,1,0,0
38,545,0,3.5029,44.39,0.0,0,1,0,0,1
38,545,1,3.1662,63.92,0.0,0,1,0,1,1
38,545,0,4.7569,12.89,0.8,1,0,0,0,0
38,546,1,5.047,36.75,1.5,1,0,0,1,1
38,546,0,1.8791,44.67,0.0,0,1,0,0,1
38,546,0,3.6173,36.3,0.8,1,0,0,0,1
38,547,1,1.663,37.36,0.0,0,1,0,0,0
38,547,0,1.7842,49.73,0.0,0,1,0,0,0
38,547,0,1.2074,46.82,0.0,0,1,0,1,1
38,548,1,1.9275,42.03,0.0,0,0,1,1,1
38,548,0,1.7291,65.83,0.0,0,1,0,0,1
38,548,0,2.5772,32.62,0.8,1,0,0,0,0
38,549,1,4.2253,35.93,0.0,0,0,1,0,1
38,549,0,1.2789,44.24,0.0,0,1,0,0,1
38,549,0,7.0619,39.83,0.0,0,0,1,0,0
38,550,1,2.9198,38.4,0.0,0,1,0,0,1
38,550,0,2.7633,39.27,0.0,0,1,0,0,0
38,550,0,2.7645,58.98,0.0,0,1,0,0,1
38,551,0,5.2212,42.1,0.0,0,0,1,0,1
38,551,1,2.8469,61.29,0.0,0,1,0,0,1
38,551,0,7.1995,12.85,1.6,1,0,0,0,1
38,552,1,2.6501,39.78,0.0,0,1,0,1,1
38,552,0,3.2448,36.97,0.0,0,0,1,1,1
38,552,0,5.5562,37.17,1.0,1,0,0,0,1
38,553,0,3.1505,23.94,1.0,1,0,0,0,0
38,553,1,1.5406,61.64,0.0,0,1,0,0,0
38,553,0,3.6032,36.82,0.0,0,0,1,1,1
38,554,0,3.8661,37.65,0.0,0,0,1,1,1
38,554,1,2.0158,45.7,0.0,0,1,0,0,0
38,554,0,5.8439,35.4,0.0,0,0,1,0,0
38,555,1,3.1974,63.99,0.0,0,1,0,0,1
38,555,0,3.6837,9.66,1.5,1,0,0,0,0
38,555,0,6.604,16.79,1.6,1,0,0,1,1
38,556,1,1.5174,46.17,0.0,0,1,0,0,1
38,556,0,7.289,36.99,1.1,1,0,0,0,0
38,556,0,6.0799,35.54,0.0,0,0,1,1,1
38,557,1,0.8316,22.63,0.0,0,1,0,1,1
38,557,0,2.8119,22.24,0.0,0,0,1,0,0
38,557,0,2.0112,17.87,0.0,0,0,1,0,1
38,558,0,2.6839,38.98,1.5,1,0,0,1,1
38,558,1,0.9263,25.53,0.0,0,1,0,0,1
38,558,0,3.5902,48.3,0.0,0,1,0,1,1
38,559,0,3.1446,17.43,0.0,0,0,1,1,1
38,559,0,4.4911,20.33,0.0,0,0,1,1,1
38,559,1,5.6526,21.39,0.0,0,0,1,1,1
39,560,1,5.7093,25.71,0.0,0,0,1,1,1
39,560,0,4.2084,24.46,0.0,0,0,1,0,0
39,560,0,4.2124,16.32,1.8,1,0,0,0,1
39,561,0,4.0224,44.11,0.0,0,0,1,0,0
39,561,1,2.7515,54.9,0.0,0,1,0,0,1
39,561,0,2.3136,61.5,0.0,0,1,0,0,0
39,562,0,6.1141,30.85,0.0,0,0,1,1,1
39,562,1,6.8196,18.44,0.0,0,0,1,0,1
39,562,0,2.6959,39.91,0.0,0,1,0,1,1
39,563,0,3.5766,28.66,0.7,1,0,0,0,1
39,563,1,3.4438,15.18,0.0,0,0,1,0,0
39,563,0,2.3696,30.21,0.8,1,0,0,1,1
39,564,1,3.0979,37.26,0.0,0,1,0,0,1
39,564,0,6.5168,7.84,1.0,1,0,0,0,1
39,564,0,6.0535,32.34,0.0,0,0,1,0,1
39,565,0,3.9809,44.67,0.0,0,0,1,0,0
39,565,0,6.0817,28.14,1.7,1,0,0,0,0
39,565,1,4.3129,45.45,0.0,0,0,1,1,1
39,566,0,3.2112,27.41,1.4,1,0,0,0,0
39,566,0,2.8906,4.04,0.8,1,0,0,0,0
39,566,1,1.6886,54.84,0.0,0,1,0,0,1
39,567,0,1.4673,45.66,0.0,0,1,0,1,1
39,567,1,1.4636,39.19,0.0,0,1,0,0,1
39,567,0,2.6752,39.45,0.0,0,0,1,0,1
39,568,0,1.586,52.37,0.0,0,1,0,1,1
39,568,0,2.6089,44.43,0.0,0,1,0,1,1
39,568,1,3.8724,66.46,0.0,0,1,0,0,0
39,569,0,4.6055,42.15,0.0,0,0,1,0,0
39,569,0,1.3703,49.64,0.0,0,1,0,0,0
39,569,1,4.083,40.93,0.0,0,0,1,0,1
39,570,0,5.4313,34.71,0.0,0,0,1,1,1
39,570,1,2.6384,49.92,0.0,0,1,0,0,1
39,570,0,1.2281,45.53,0.0,0,1,0,0,1
39,571,0,2.3708,42.18,0.0,0,1,0,0,1
39,571,1,5.6985,27.11,0.0,0,0,1,0,0
39,571,0,3.1653,14.39,1.0,1,0,0,1,1
39,572,1,5.615,33.1,0.0,0,0,1,0,1
39,572,0,2.2259,50.13,0.0,0,1,0,0,0
39,572,0,2.2855,30.95,1.0,1,0,0,0,0
39,573,0,5.7093,29.2,1.2,1,0,0,0,0
39,573,0,1.2679,10.44,1.5,1,0,0,1,1
39,573,1,1.4472,51.56,0.0,0,1,0,1,1
39,574,0,2.3956,17.96,0.0,0,0,1,1,1
39,574,0,2.6229,40.05,0.0,0,1,0,1,1
39,574,1,3.4231,42.89,0.0,0,1,0,0,0
40,575,0,1.9007,13.54,0.0,0,0,1,1,1
40,575,0,2.7187,4.56,1.5,1,0,0,1,1
40,575,1,1.9494,9.19,1.6,1,0,0,0,0
40,576,1,1.9504,20.46,0.7,1,0,0,0,0
40,576,0,1.6027,59.81,0.0,0,1,0,0,1
40,576,0,1.5079,36.81,0.0,0,0,1,1,1
40,577,1,4.1326,18.82,1.0,1,0,0,0,0
40,577,0,1.8242,38.5,0.0,0,1,0,0,0
40,577,0,4.6435,18.95,0.0,0,0,1,1,1
40,578,0,5.3547,17.2,0.0,0,0,1,0,0
40,578,0,2.5729,42.98,0.0,0,0,1,1,1
40,578,1,3.004,14.51,0.0,0,0,1,1,1
40,579,0,2.3682,31.49,1.1,1,0,0,0,0
40,579,1,1.519,55.07,0.0,0,1,0,0,0
40,579,0,4.6656,33.68,0.0,0,0,1,0,0
40,580,0,7.4724,7.96,0.9,1,0,0,1,1
40,580,1,7.3553,24.6,0.0,0,0,1,1,1
40,580,0,7.779,25.85,1.5,1,0,0,0,1
40,581,1,2.2393,8.95,1.8,1,0,0,0,0
40,581,0,2.5713,29.38,0.0,0,0,1,1,1
40,581,0,4.7384,28.71,0.0,0,0,1,0,1
40,582,0,2.9806,59.58,0.0,0,1,0,1,1
40,582,0,6.0644,34.78,0.0,0,0,1,0,0
40,582,1,3.0536,60.43,0.0,0,1,0,0,0
40,583,1,3.0563,26.42,0.0,0,0,1,0,1
40,583,0,4.236,19.28,1.5,1,0,0,0,1
40,583,0,5.0979,37.18,0.0,0,0,1,1,1
40,584,1,4.5303,36.33,0.0,0,0,1,0,1
40,584,0,4.9925,43.95,0.0,0,0,1,0,0
40,584,0,4.3407,22.14,1.2,1,0,0,0,0
40,585,0,2.5517,46.67,0.0,0,0,1,0,1
40,585,0,4.8626,15.89,1.5,1,0,0,0,0
40,585,1,1.4107,54.18,0.0,0,1,0,0,1
40,586,0,5.109,28.82,1.7,1,0,0,0,0
40,586,0,4.1066,36.51,1.3,1,0,0,1,1
40,586,1,5.5211,38.56,0.0,0,0,1,1,1
40,587,0,4.3325,16.92,0.7,1,0,0,0,0
40,587,0,3.442,19.64,0.9,1,0,0,1,1
40,587,1,6.2936,24.58,0.0,0,0,1,1,1
40,588,0,4.1297,35.89,0.0,0,0,1,1,1
40,588,0,5.8944,22.99,0.0,0,0,1,1,1
40,588,1,2.1984,44.36,0.0,0,1,0,0,0
40,589,0,6.1911,19.05,2.0,1,0,0,0,1
40,589,1,4.7222,46.44,0.0,0,0,1,0,0
40,589,0,1.6284,37.96,0.0,0,1,0,0,1
41,590,0,2.564,43.78,0.0,0,1,0,1,1
41,590,0,4.651,26.47,1.6,1,0,0,1,1
41,590,1,2.8042,39.44,0.0,0,0,1,1,1
41,591,1,3.3702,41.47,0.0,0,1,0,0,1
41,591,0,6.971,36.38,1.2,1,0,0,1,1
41,591,0,3.7977,65.06,0.0,0,1,0,0,0
41,592,0,2.274,24.02,0.9,1,0,0,0,1
41,592,1,4.1811,19.46,0.0,0,0,1,0,0
41,592,0,3.3662,29.83,0.0,0,0,1,0,0
41,593,0,2.2441,70.24,0.0,0,1,0,0,0
41,593,1,5.1147,24.2,0.0,0,0,1,1,1
41,593,0,5.318,22.28,1.7,1,0,0,0,0
41,594,0,4.078,10.12,1.7,1,0,0,1,1
41,594,1,2.2696,33.86,0.0,0,0,1,0,1
41,594,0,2.3615,19.97,1.4,1,0,0,0,1
41,595,0,2.4819,45.21,0.0,0,1,0,0,1
41,595,1,4.254,18.14,0.0,0,0,1,0,1
41,595,0,2.3427,42.67,0.0,0,0,1,0,0
41,596,0,1.0553,20.34,0.0,0,1,0,1,1
41,596,0,0.9603,31.39,0.0,0,1,0,0,1
41,596,1,1.267,8.07,0.0,0,0,1,1,1
41,597,0,2.5572,63.32,0.0,0,1,0,0,1
41,597,1,2.6625,43.43,0.0,0,0,1,1,1
41,597,0,3.0624,33.63,0.9,1,0,0,1,1
41,598,0,3.9133,21.37,1.2,1,0,0,0,0
41,598,1,5.8939,27.49,0.0,0,0,1,0,0
41,598,0,2.1335,22.26,0.0,0,0,1,1,1
41,599,0,4.4157,37.52,2.0,1,0,0,0,1
41,599,0,4.7471,31.91,1.3,1,0,0,0,0
41,599,1,2.6003,41.17,0.0,0,1,0,0,0
41,600,0,3.478,31.8,0.0,0,0,1,0,1
41,600,0,4.758,37.65,1.6,1,0,0,0,1
41,600,1,5.5707,31.48,0.0,0,0,1,0,1
41,601,1,6.4389,22.41,0.0,0,0,1,0,1
41,601,0,3.4668,14.97,0.6,1,0,0,0,1
41,601,0,2.4352,44.64,0.0,0,1,0,0,1
41,602,0,5.1184,35.61,1.5,1,0,0,0,0
41,602,0,3.0193,60.12,0.0,0,1,0,1,1
41,602,1,2.0627,56.85,0.0,0,1,0,0,1
41,603,1,1.741,44.38,0.0,0,1,0,0,1
41,603,0,1.4273,39.0,0.0,0,1,0,0,1
41,603,0,2.6031,23.77,0.0,0,0,1,0,0
41,604,0,3.1727,34.85,1.8,1,0,0,0,0
41,604,1,3.3616,40.51,0.0,0,0,1,1,1
41,604,0,1.5727,47.61,0.0,0,1,0,1,1
42,605,0,3.2466,31.04,1.4,1,0,0,0,1
42,605,0,1.0581,23.94,0.0,0,1,0,0,0
42,605,1,3.5666,38.64,0.0,0,1,0,0,1
42,606,0,1.9089,32.13,1.5,1,0,0,0,1
42,606,0,1.1222,30.59,0.0,0,1,0,0,1
42,606,1,2.0651,37.49,0.0,0,1,0,0,0
42,607,0,3.724,21.67,0.0,0,0,1,0,1
42,607,1,5.1374,36.67,0.0,0,0,1,0,1
42,607,0,0.9689,23.48,0.0,0,1,0,1,1
42,608,0,8.2214,17.71,0.0,0,0,1,0,0
42,608,1,4.1679,29.51,1.6,1,0,0,0,1
42,608,0,6.6607,19.76,0.8,1,0,0,0,0
42,609,0,4.7044,39.38,0.9,1,0,0,0,1
42,609,0,5.7801,40.15,0.0,0,0,1,0,0
42,609,1,2.1479,41.43,0.0,0,1,0,0,1
42,610,1,3.917,21.24,0.0,0,0,1,0,1
42,610,0,4.9114,30.8,1.9,1,0,0,0,1
42,610,0,1.255,11.35,1.4,1,0,0,0,1
42,611,1,5.3075,18.55,2.0,1,0,0,1,1
42,611,0,3.7374,33.34,0.0,0,0,1,1,1
42,611,0,1.8051,15.01,0.0,0,0,1,1,1
42,612,0,5.0271,9.77,0.8,1,0,0,0,0
42,612,0,6.5022,21.46,0.0,0,0,1,0,0
42,612,1,4.4894,36.65,0.0,0,0,1,1,1
42,613,0,4.5482,15.78,0.7,1,0,0,0,1
42,613,1,2.5215,59.27,0.0,0,1,0,0,0
42,613,0,6.6445,32.63,0.0,0,0,1,0,1
42,614,1,2.5288,42.3,0.0,0,1,0,1,1
42,614,0,2.6254,45.36,0.0,0,0,1,1,1
42,614,0,2.6904,70.06,0.0,0,1,0,1,1
42,615,0,3.695,41.48,0.0,0,0,1,0,0
42,615,0,2.3955,29.54,0.0,0,0,1,0,0
42,615,1,2.2675,60.84,0.0,0,1,0,0,0
42,616,1,2.1712,34.39,0.0,0,0,1,0,1
42,616,0,2.9694,28.37,1.4,1,0,0,1,1
42,616,0,4.1753,21.26,1.0,1,0,0,1,1
42,617,0,1.865,55.25,0.0,0,1,0,0,1
42,617,1,4.6978,21.3,0.0,0,0,1,1,1
42,617,0,4.3921,41.52,0.0,0,0,1,0,0
42,618,0,5.6707,7.8,1.6,1,0,0,1,1
42,618,0,2.4207,16.01,1.2,1,0,0,1,1
42,618,1,2.2284,43.46,0.0,0,1,0,0,0
42,619,0,4.8427,40.93,0.0,0,0,1,0,0
42,619,1,4.2425,32.09,0.6,1,0,0,1,1
42,619,0,3.9233,23.1,1.2,1,0,0,0,1
43,620,1,2.9979,27.8,0.0,0,0,1,0,0
43,620,0,2.1281,44.24,0.0,0,1,0,0,0
43,620,0,4.5467,37.19,0.0,0,0,1,1,1
43,621,1,2.5368,37.83,0.0,0,1,0,1,1
43,621,0,6.3893,20.04,0.0,0,0,1,1,1
43,621,0,2.4782,47.8,0.0,0,1,0,0,0
43,622,0,4.6742,24.63,1.0,1,0,0,1,1
43,622,1,2.6085,70.44,0.0,0,1,0,0,0
43,622,0,6.6117,21.34,0.0,0,0,1,0,0
43,623,0,2.6676,54.72,0.0,0,1,0,0,0
43,623,1,4.3753,18.38,0.0,0,0,1,0,1
43,623,0,2.6671,54.83,0.0,0,1,0,0,0
43,624,0,0.859,23.81,0.0,0,1,0,1,1
43,624,1,1.0303,20.16,0.0,0,1,0,0,1
43,624,0,1.1905,18.58,0.0,0,1,0,0,0
43,625,0,2.3057,52.71,0.0,0,1,0,0,1
43,625,1,4.3104,39.69,0.0,0,0,1,1,1
43,625,0,2.8536,21.52,1.1,1,0,0,0,1
43,626,0,5.5897,4.93,1.2,1,0,0,0,1
43,626,1,6.6883,39.92,0.0,0,0,1,1,1
43,626,0,5.8089,5.93,1.8,1,0,0,0,1
43,627,0,3.322,63.11,0.0,0,1,0,0,0
43,627,1,7.5445,31.83,0.0,0,0,1,0,0
43,627,0,7.6901,32.84,1.7,1,0,0,1,1
43,628,0,5.7698,5.61,1.5,1,0,0,1,1
43,628,1,3.3773,39.87,0.0,0,0,1,0,1
43,628,0,4.7156,12.47,2.0,1,0,0,0,0
43,629,0,4.4213,18.56,1.0,1,0,0,0,0
43,629,1,2.7342,68.6,0.0,0,1,0,1,1
43,629,0,4.0509,33.13,0.0,0,0,1,0,1
43,630,0,4.074,20.2,1.1,1,0,0,0,1
43,630,0,6.0224,17.18,2.0,1,0,0,1,1
43,630,1,2.5083,28.54,0.0,0,0,1,0,0
43,631,1,2.6021,47.77,0.0,0,1,0,1,1
43,631,0,5.4396,13.52,1.3,1,0,0,1,1
43,631,0,7.1975,8.47,1.5,1,0,0,1,1
43,632,1,7.9765,27.88,1.5,1,0,0,0,1
43,632,0,5.4694,16.26,2.0,1,0,0,0,0
43,632,0,5.0949,25.34,1.6,1,0,0,0,0
43,633,0,4.1758,10.9,0.8,1,0,0,0,0
43,633,1,0.7535,21.83,0.0,0,1,0,0,1
43,633,0,5.2438,12.38,1.2,1,0,0,0,0
43,634,0,5.011,19.13,0.8,1,0,0,1,1
43,634,0,1.4895,62.32,0.0,0,1,0,0,1
43,634,1,2.5428,27.64,0.0,0,0,1,1,1
44,635,1,2.1677,40.82,0.0,0,1,0,0,1
44,635,0,3.0295,29.39,1.4,1,0,0,1,1
44,635,0,1.6727,61.38,0.0,0,1,0,0,0
44,636,1,1.1207,18.28,0.0,0,1,0,1,1
44,636,0,1.1746,21.34,0.0,0,0,1,0,0
44,636,0,1.1751,26.67,0.0,0,1,0,1,1
44,637,0,2.4593,62.82,0.0,0,1,0,1,1
44,637,1,3.2934,36.75,0.0,0,0,1,0,1
44,637,0,6.1206,5.44,1.6,1,0,0,0,0
44,638,0,4.7934,27.01,1.5,1,0,0,1,1
44,638,1,2.3841,50.38,0.0,0,1,0,1,1
44,638,0,2.3777,48.35,0.0,0,1,0,0,0
44,639,0,2.8019,31.14,0.0,0,0,1,0,1
44,639,1,4.0008,36.33,0.0,0,0,1,1,1
44,639,0,4.144,35.18,0.0,0,0,1,0,0
44,640,1,2.811,43.19,0.0,0,1,0,1,1
44,640,0,4.2261,26.63,0.0,0,0,1,0,1
44,640,0,6.0037,43.26,0.0,0,0,1,0,0
44,641,0,4.0847,35.53,1.6,1,0,0,0,0
44,641,1,6.8239,26.59,0.0,0,0,1,0,0
44,641,0,6.9206,19.26,1.5,1,0,0,1,1
44,642,1,1.8055,43.24,0.0,0,1,0,1,1
44,642,0,2.9851,8.8,0.0,0,0,1,0,1
44,642,0,2.7041,64.18,0.0,0,1,0,0,1
44,643,0,1.9348,45.27,0.0,0,1,0,0,1
44,643,0,1.9039,54.99,0.0,0,1,0,0,1
44,643,1,2.0439,57.05,0.0,0,1,0,0,1
44,644,0,2.5661,16.66,1.3,1,0,0,1,1
44,644,1,2.3782,18.67,0.0,0,0,1,1,1
