nr,year,agric,black,bus,construc,ent,exper,fin,hisp,poorhlth,hours,manuf,married,min,nrthcen,nrtheast,occ1,occ2,occ3,occ4,occ5,occ6,occ7,occ8,occ9,per,pro,pub,rur,south,educ,tra,trad,union,lwage,d81,d82,d83,d84,d85,d86,d87,expersq
8991,1985,0,1,0,0,0,8,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,2.2077944,0,0,0,0,1,0,0,64
8991,1986,0,1,0,0,0,9,0,0,0,2080,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,0,0,0,2.187727,0,0,0,0,0,1,0,81
8991,1987,0,1,0,0,0,10,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0,0,1,2.074653,0,0,0,0,0,0,1,100
8997,1980,0,1,0,0,0,2,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,14,1,0,1,1.8126427,0,0,0,0,0,0,0,4
8997,1981,0,1,0,0,0,3,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,0,1,1.9676502,1,0,0,0,0,0,0,9
8997,1982,0,1,0,0,0,4,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,0,1,2.0689397,0,1,0,0,0,0,0,16
8997,1983,0,1,0,0,0,5,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,0,1,2.210918,0,0,1,0,0,0,0,25
8997,1984,0,1,0,0,0,6,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,0,1,2.3439448,0,0,0,1,0,0,0,36
8997,1985,0,1,0,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,0,1,2.3095772,0,0,0,0,1,0,0,49
8997,1986,0,1,0,0,0,8,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,1,0,1,2.381883,0,0,0,0,0,1,0,64
8997,1987,0,1,0,0,0,9,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,14,1,0,1,2.2822924,0,0,0,0,0,0,1,81
9014,1980,0,1,0,0,0,4,0,0,0,1704,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12,0,0,0,1.8297106,0,0,0,0,0,0,0,16
9014,1981,0,1,1,0,0,5,0,0,0,2358,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,0,0,1.483992,1,0,0,0,0,0,0,25
9014,1982,0,1,0,0,0,6,0,0,0,1920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12,0,0,0,1.4603912,0,1,0,0,0,0,0,36
9014,1983,0,1,0,0,0,7,0,0,0,2080,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12,0,0,1,1.4124103,0,0,1,0,0,0,0,49
9014,1984,0,1,0,0,0,8,0,0,0,3342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12,0,0,0,1.0748135,0,0,0,1,0,0,0,64
9014,1985,0,1,0,0,0,9,0,0,0,2238,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12,0,0,0,1.7201461,0,0,0,0,1,0,0,81
9014,1986,0,1,0,0,0,10,0,0,0,1430,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,12,0,0,0,2.174655,0,0,0,0,0,1,0,100
9014,1987,0,1,0,0,0,11,0,0,0,2080,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,1,0,0,1.8122888,0,0,0,0,0,0,1,121
9015,1980,0,1,0,0,0,7,0,0,0,3381,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,1,0,1.3998055,0,0,0,0,0,0,0,49
9015,1981,0,1,0,0,0,8,0,0,0,3512,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,1,0,1.3914065,1,0,0,0,0,0,0,64
9015,1982,0,1,0,0,0,9,0,0,0,3688,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,1,0,1.3801513,0,1,0,0,0,0,0,81
9015,1983,0,1,0,0,0,10,0,0,0,2836,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,1,1,1.7338371,0,0,1,0,0,0,0,100
9015,1984,0,1,0,0,0,11,0,0,0,2860,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0,1,0,1.556777,0,0,0,1,0,0,0,121
9015,1985,0,1,0,0,0,12,0,0,0,2140,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,1,0,1.7649229,0,0,0,0,1,0,0,144
9015,1986,0,1,0,0,0,13,0,0,0,3480,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,1,0,1.6730626,0,0,0,0,0,1,0,169
9015,1987,0,1,0,0,0,14,0,0,0,4245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,9,0,1,1,1.3018557,0,0,0,0,0,0,1,196
9027,1980,0,0,0,0,0,3,0,0,0,2280,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.5793356,0,0,0,0,0,0,0,9
9027,1981,0,0,0,0,0,4,0,0,0,2422,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.600313,1,0,0,0,0,0,0,16
9027,1982,0,0,0,0,0,5,0,0,0,2182,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,0,2.400315,0,1,0,0,0,0,0,25
9027,1983,0,0,0,0,0,6,0,0,0,2203,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,2.3611052,0,0,1,0,0,0,0,36
9027,1984,0,0,0,0,0,7,0,0,0,1779,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,12,0,0,1,2.2730775,0,0,0,1,0,0,0,49
9027,1985,0,0,0,0,0,8,0,0,1,1350,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,2.4433475,0,0,0,0,1,0,0,64
9027,1986,0,0,0,0,0,9,0,0,1,2167,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,2.503426,0,0,0,0,0,1,0,81
9027,1987,0,0,0,0,0,10,0,0,0,2404,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,0,0,1,2.3093765,0,0,0,0,0,0,1,100
9066,1980,0,1,0,0,0,1,0,0,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,0,1,1,1.6018832,0,0,0,0,0,0,0,1
9066,1981,0,1,0,0,1,2,0,0,0,3065,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,0,0,0,1.4293976,1,0,0,0,0,0,0,4
9066,1982,0,1,0,0,0,3,0,0,0,3300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,0,1,0,-1.2167372,0,1,0,0,0,0,0,9
9066,1983,0,1,0,0,0,4,0,0,0,3378,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11,0,0,0,1.1069628,0,0,1,0,0,0,0,16
9066,1984,0,1,0,0,0,5,0,0,0,3419,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11,0,0,1,1.2461908,0,0,0,1,0,0,0,25
9066,1985,0,1,0,0,0,6,0,0,0,3116,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,11,0,0,0,1.4158467,0,0,0,0,1,0,0,36
9066,1986,0,1,0,0,0,7,0,0,0,3120,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,0,1,0,1.6689332,0,0,0,0,0,1,0,49
9066,1987,0,1,0,0,0,8,0,0,0,2830,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11,0,1,1,1.7275234,0,0,0,0,0,0,1,64
9082,1980,1,0,0,0,0,4,0,0,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8,0,0,0,-0.07355246,0,0,0,0,0,0,0,16
9082,1981,0,0,0,1,0,5,0,0,0,2055,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.2930259,1,0,0,0,0,0,0,25
9082,1982,0,0,0,1,0,6,0,0,0,1760,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.634414,0,1,0,0,0,0,0,36
9082,1983,0,0,0,1,0,7,0,0,0,1600,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.6885257,0,0,1,0,0,0,0,49
9082,1984,0,0,0,1,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.6180079,0,0,0,1,0,0,0,64
9082,1985,0,0,0,1,0,9,0,0,0,2080,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,0,0,1.5146474,0,0,0,0,1,0,0,81
9082,1986,0,0,0,1,0,10,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,8,0,0,0,1.4685291,0,0,0,0,0,1,0,100
9082,1987,0,0,0,1,0,11,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8,0,0,0,1.7069283,0,0,0,0,0,0,1,121
9131,1980,0,0,0,1,0,9,0,0,0,2048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,0,1.1068288,0,0,0,0,0,0,0,81
9131,1981,0,0,0,1,0,10,0,0,0,2290,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,0,1.0277462,1,0,0,0,0,0,0,100
9131,1982,0,0,0,1,0,11,0,0,0,2340,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,0,0,0,1.2625654,0,1,0,0,0,0,0,121
9131,1983,0,0,0,1,0,12,0,0,0,2340,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,0,1.3999877,0,0,1,0,0,0,0,144
9131,1984,0,0,0,1,0,13,0,0,0,2140,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,0,1.5895699,0,0,0,1,0,0,0,169
9131,1985,0,0,0,1,0,14,0,0,0,2280,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,5,0,0,0,1.4918326,0,0,0,0,1,0,0,196
9131,1986,0,0,0,1,0,15,0,0,0,2180,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,0,0,0,1.3735148,0,0,0,0,0,1,0,225
9131,1987,0,0,0,1,0,16,0,0,0,2220,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,5,0,0,0,1.4594674,0,0,0,0,0,0,1,256
9132,1980,0,0,0,1,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,1.224856,0,0,0,0,0,0,0,49
9132,1981,0,0,0,1,0,8,0,0,0,1976,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,1.1752234,1,0,0,0,0,0,0,64
9132,1982,0,0,0,1,0,9,0,0,0,1980,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,1.5966736,0,1,0,0,0,0,0,81
9132,1983,0,0,0,1,0,10,0,0,0,2090,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,1.5129745,0,0,1,0,0,0,0,100
9132,1984,0,0,0,0,0,11,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,1.6180079,0,0,0,1,0,0,0,121
9132,1985,0,0,0,0,0,12,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,1.5146474,0,0,0,0,1,0,0,144
9132,1986,0,0,0,0,0,13,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,0,1.8512547,0,0,0,0,0,1,0,169
9132,1987,0,0,0,0,0,14,0,0,0,2080,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,0,0,1,1.861079,0,0,0,0,0,0,1,196
9154,1980,0,0,0,0,0,2,0,0,0,1104,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,15,1,0,1,2.5638537,0,0,0,0,0,0,0,4
9154,1981,0,0,0,0,0,3,0,0,0,1261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,15,1,0,1,2.5306332,1,0,0,0,0,0,0,9
9154,1982,0,0,0,0,0,4,0,0,0,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,15,1,0,1,2.1707926,0,1,0,0,0,0,0,16
9154,1983,0,0,0,0,0,5,0,0,0,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,1,0,1,2.1974225,0,0,1,0,0,0,0,25
9154,1984,0,0,0,0,0,6,0,0,0,1820,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,15,0,0,1,2.4546368,0,0,0,1,0,0,0,36
9154,1985,0,0,0,0,0,7,0,0,0,3226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,15,1,0,1,2.069024,0,0,0,0,1,0,0,49
9154,1986,0,0,0,0,0,8,0,0,0,2452,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,1,0,0,2.4286559,0,0,0,0,0,1,0,64
9154,1987,0,0,0,0,0,9,0,0,0,2030,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,1,0,1,2.6020887,0,0,0,0,0,0,1,81
9158,1980,0,0,0,0,0,4,0,0,0,2367,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,0,1.5010657,0,0,0,0,0,0,0,16
9158,1981,0,0,0,0,0,5,0,0,0,2402,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,0,1.4036287,1,0,0,0,0,0,0,25
9158,1982,0,0,0,0,0,6,0,0,0,2348,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12,0,1,0,1.0584817,0,1,0,0,0,0,0,36
9158,1983,0,0,0,0,0,7,0,0,0,2550,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,0,1.1469911,0,0,1,0,0,0,0,49
9158,1984,0,0,0,0,0,8,0,0,0,2600,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,0,1.1717207,0,0,0,1,0,0,0,64
9158,1985,0,0,0,0,0,9,0,0,0,2190,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,0,1.0753481,0,0,0,0,1,0,0,81
9158,1986,0,0,0,0,0,10,0,0,0,2255,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,0,1.0773255,0,0,0,0,0,1,0,100
9158,1987,0,0,0,0,0,11,0,0,0,2340,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,0,1.0966687,0,0,0,0,0,0,1,121
9184,1980,0,0,0,0,0,3,0,0,0,3120,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,1,0,1.3048987,0,0,0,0,0,0,0,9
9184,1981,0,0,0,0,0,4,0,0,0,3120,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,1,0,1.2039728,1,0,0,0,0,0,0,16
9184,1982,0,0,0,0,0,5,0,0,0,3120,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,1,0,1.2850382,0,1,0,0,0,0,0,25
9184,1983,0,0,0,0,0,6,0,0,0,3612,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11,0,1,0,1.1735164,0,0,1,0,0,0,0,36
9184,1984,0,0,0,0,0,7,0,0,0,3088,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11,0,1,0,1.1145242,0,0,0,1,0,0,0,49
9184,1985,0,0,1,0,0,8,0,0,0,3132,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,11,0,0,0,1.1404347,0,0,0,0,1,0,0,64
9184,1986,0,0,0,0,0,9,0,0,0,2756,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11,1,0,0,1.3713913,0,0,0,0,0,1,0,81
9184,1987,0,0,0,0,0,10,0,0,0,3295,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,2.0941877,0,0,0,0,0,0,1,100
9230,1980,0,1,0,0,0,1,0,0,0,1190,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.0901234,0,0,0,0,0,0,0,1
9230,1981,0,1,0,0,0,2,0,0,0,1958,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0.8966924,1,0,0,0,0,0,0,4
9230,1982,0,1,0,0,1,3,0,0,0,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0.8024934,0,1,0,0,0,0,0,9
9230,1983,0,1,0,0,0,4,0,0,0,1219,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.684383,0,0,1,0,0,0,0,16
9230,1984,0,1,0,0,0,5,0,0,0,2444,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.1646032,0,0,0,1,0,0,0,25
9230,1985,0,1,0,0,0,6,0,0,0,2181,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1.729596,0,0,0,0,1,0,0,36
9230,1986,0,1,0,0,0,7,0,0,0,2080,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,0,0,1,1.9465649,0,0,0,0,0,1,0,49
9230,1987,0,1,0,0,0,8,0,0,0,2080,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11,0,0,1,2.074653,0,0,0,0,0,0,1,64
9265,1980,0,0,0,0,0,1,0,1,0,1610,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1.2357284,0,0,0,0,0,0,0,1
9265,1981,0,0,0,0,0,2,0,1,0,1770,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0.9976364,1,0,0,0,0,0,0,4
9265,1982,0,0,0,0,0,3,0,1,0,2430,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.4504383,0,1,0,0,0,0,0,9
9265,1983,0,0,0,0,0,4,0,1,0,2456,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,1.4947054,0,0,1,0,0,0,0,16
9265,1984,0,0,0,0,0,5,0,1,0,2192,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.9485537,0,0,0,1,0,0,0,25
9265,1985,0,0,0,0,0,6,0,1,0,2540,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.8946697,0,0,0,0,1,0,0,36
9265,1986,0,0,0,0,0,7,0,1,0,2220,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,2.256119,0,0,0,0,0,1,0,49
9265,1987,0,0,0,0,0,8,0,1,0,2080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,2.266544,0,0,0,0,0,0,1,64
9367,1980,0,1,0,0,1,2,0,0,0,1220,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0.93169445,0,0,0,0,0,0,0,4
9367,1981,0,1,0,0,0,3,0,0,0,1450,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,0.79158723,1,0,0,0,0,0,0,9
9367,1982,0,1,0,0,0,4,0,0,0,1312,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,1.3150705,0,1,0,0,0,0,0,16
9367,1983,0,1,0,0,0,5,0,0,0,2584,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,11,0,0,0,1.4372119,0,0,1,0,0,0,0,25
9367,1984,0,1,1,0,0,6,0,0,0,2308,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.4800929,0,0,0,1,0,0,0,36
9367,1985,0,1,0,0,0,7,0,0,0,2080,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,1.6789504,0,0,0,0,1,0,0,49
9367,1986,0,1,1,0,0,8,0,0,0,2280,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.6540867,0,0,0,0,0,1,0,64
9367,1987,0,1,1,0,0,9,0,0,0,2240,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.9205023,0,0,0,0,0,0,1,81
9390,1980,0,1,1,0,0,4,0,0,0,1720,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,-0.8876855,0,0,0,0,0,0,0,16
9390,1981,0,1,0,1,0,5,0,0,0,2295,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,1.9810766,1,0,0,0,0,0,0,25
9390,1982,0,1,0,1,0,6,0,0,0,2210,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.966351,0,1,0,0,0,0,0,36
9390,1983,0,1,0,1,0,7,0,0,0,2300,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2.4898663,0,0,1,0,0,0,0,49
9390,1984,0,1,0,1,0,8,0,0,0,2955,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2.320027,0,0,0,1,0,0,0,64
9390,1985,0,1,0,1,0,9,0,0,0,2260,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2.1937904,0,0,0,0,1,0,0,81
9390,1986,0,1,0,1,0,10,0,0,0,2370,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,2.4138799,0,0,0,0,0,1,0,100
9390,1987,0,1,0,1,0,11,0,0,0,2490,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.1919897,0,0,0,0,0,0,1,121
9391,1980,0,1,0,0,0,3,0,0,0,1890,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.3206471,0,0,0,0,0,0,0,9
9391,1981,0,1,0,0,0,4,0,0,0,1850,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,1.1075809,1,0,0,0,0,0,0,16
9391,1982,0,1,0,0,0,5,0,0,0,2072,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.7588954,0,1,0,0,0,0,0,25
9391,1983,0,1,0,0,0,6,0,0,0,3088,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,1.3049365,0,0,1,0,0,0,0,36
9391,1984,0,1,0,1,0,7,0,0,0,2240,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,1.3207563,0,0,0,1,0,0,0,49
9391,1985,0,1,0,1,0,8,0,0,0,2080,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,1.5146474,0,0,0,0,1,0,0,64
9391,1986,0,1,0,1,0,9,0,0,0,1600,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,2.113619,0,0,0,0,0,1,0,81
9391,1987,0,1,0,1,0,10,0,0,0,1985,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,1.5713557,0,0,0,0,0,0,1,100
9418,1980,0,1,0,0,0,2,0,0,0,1940,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.1328652,0,0,0,0,0,0,0,4
9418,1981,0,1,0,0,0,3,0,0,0,1964,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.1463957,1,0,0,0,0,0,0,9
9418,1982,0,1,0,0,0,4,0,0,0,1935,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.3688998,0,1,0,0,0,0,0,16
9418,1983,0,1,0,0,0,5,0,0,0,2047,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.3700113,0,0,1,0,0,0,0,25
9418,1984,0,1,0,0,0,6,0,0,0,2940,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.0902765,0,0,0,1,0,0,0,36
9418,1985,0,1,0,0,0,7,0,0,0,2710,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.4396508,0,0,0,0,1,0,0,49
9418,1986,0,1,0,0,0,8,0,0,0,2590,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2.5482554,0,0,0,0,0,1,0,64
9418,1987,0,1,0,0,0,9,0,0,0,2310,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,2.754728,0,0,0,0,0,0,1,81
9424,1980,0,0,0,0,0,3,0,1,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,2.0357862,0,0,0,0,0,0,0,9
9424,1981,0,0,0,0,0,4,0,1,0,2080,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.8777019,1,0,0,0,0,0,0,16
9424,1982,0,0,0,0,0,5,0,1,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.8728249,0,1,0,0,0,0,0,25
9424,1983,0,0,0,0,0,6,0,1,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.8972603,0,0,1,0,0,0,0,36
9424,1984,0,0,0,0,0,7,0,1,0,2080,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,1,1.90569,0,0,0,1,0,0,0,49
9424,1985,0,0,0,0,0,8,0,1,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.8960149,0,0,0,0,1,0,0,64
9424,1986,0,0,0,0,0,9,0,1,0,2280,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,2.3472338,0,0,0,0,0,1,0,81
