y,price,contract,local,known,tod,seasonal,experiment,id
0,9,0,0,1,0,0,582,49
0,9,5,0,1,0,0,583,49
0,0,0,0,1,1,0,583,49
0,0,5,1,0,0,1,583,49
1,7,1,0,0,0,0,583,49
0,0,1,0,1,1,0,584,49
1,7,5,0,0,0,0,584,49
0,9,5,1,0,0,0,584,49
0,0,0,0,1,0,1,584,49
0,9,5,0,0,0,0,585,50
1,0,0,0,1,0,1,585,50
0,0,1,1,0,1,0,585,50
0,7,5,0,1,0,0,585,50
0,0,0,0,1,0,1,586,50
0,0,5,0,0,1,0,586,50
0,9,5,0,0,0,0,586,50
1,7,1,0,1,0,0,586,50
0,0,1,0,1,1,0,587,50
1,9,5,1,0,0,0,587,50
0,0,5,0,1,0,1,587,50
0,7,0,0,0,0,0,587,50
1,9,0,0,1,0,0,588,50
0,0,1,0,0,0,1,588,50
0,0,1,0,1,1,0,588,50
0,7,5,0,0,0,0,588,50
0,0,5,0,0,0,1,589,50
0,0,0,0,0,1,0,589,50
0,9,1,0,1,0,0,589,50
1,7,1,0,1,0,0,589,50
0,7,5,0,0,0,0,590,50
0,0,1,0,1,1,0,590,50
0,0,0,0,1,0,1,590,50
1,9,1,0,0,0,0,590,50
0,9,5,0,0,0,0,591,50
0,0,1,0,0,1,0,591,50
0,7,5,0,1,0,0,591,50
1,0,0,1,0,0,1,591,50
0,9,5,0,0,0,0,592,50
0,7,0,0,0,0,0,592,50
1,0,0,0,1,1,0,592,50
0,0,1,0,1,0,1,592,50
0,0,0,0,1,0,1,593,50
1,9,1,1,0,0,0,593,50
0,7,5,0,0,0,0,593,50
0,0,5,0,1,1,0,593,50
1,7,0,0,1,0,0,594,50
0,0,5,0,1,1,0,594,50
0,9,1,1,0,0,0,594,50
0,0,1,0,0,0,1,594,50
0,0,5,1,0,1,0,595,50
1,9,1,0,1,0,0,595,50
0,7,0,0,0,0,0,595,50
0,0,0,0,1,0,1,595,50
0,0,1,0,1,1,0,596,50
0,9,5,0,1,0,0,596,50
1,7,0,1,0,0,0,596,50
0,0,1,0,1,0,1,596,50
0,7,5,0,1,0,0,597,51
1,9,1,1,0,0,0,597,51
0,0,0,0,0,0,1,597,51
0,0,5,0,1,1,0,597,51
1,7,0,0,1,0,0,598,51
0,9,5,0,1,0,0,598,51
0,0,1,1,0,1,0,598,51
0,0,5,0,0,0,1,598,51
0,9,5,0,0,0,0,599,51
1,7,1,0,1,0,0,599,51
0,0,0,0,1,1,0,599,51
0,0,0,1,0,0,1,599,51
0,0,1,0,1,0,1,600,51
0,9,1,0,0,0,0,600,51
1,7,0,1,0,0,0,600,51
0,0,5,0,1,1,0,600,51
0,0,0,1,0,1,0,601,51
0,9,1,0,1,0,0,601,51
0,0,0,0,0,0,1,601,51
1,7,5,0,1,0,0,601,51
0,0,0,0,0,0,1,602,51
0,9,0,0,0,0,0,602,51
0,0,1,1,0,1,0,602,51
1,7,5,0,1,0,0,602,51
0,0,5,0,1,0,1,603,51
0,9,0,0,0,0,0,603,51
0,0,1,0,0,1,0,603,51
1,7,5,1,0,0,0,603,51
0,9,0,0,1,0,0,604,51
1,7,1,0,0,0,0,604,51
0,0,1,1,0,0,1,604,51
0,0,5,0,0,1,0,604,51
0,0,5,0,1,0,1,605,51
0,0,5,0,0,1,0,605,51
1,9,0,0,1,0,0,605,51
0,7,1,0,0,0,0,605,51
0,0,1,0,1,0,1,606,51
0,0,5,1,0,1,0,606,51
0,7,0,0,0,0,0,606,51
1,9,0,0,1,0,0,606,51
1,9,5,0,1,0,0,607,51
0,0,0,0,1,1,0,607,51
0,0,5,1,0,0,1,607,51
0,7,1,0,0,0,0,607,51
0,0,1,0,1,1,0,608,51
0,7,5,0,0,0,0,608,51
1,9,5,1,0,0,0,608,51
0,0,0,0,1,0,1,608,51
0,0,5,0,1,1,0,609,52
1,9,0,1,0,0,0,609,52
0,0,1,0,1,0,1,609,52
0,7,5,0,0,0,0,609,52
0,0,5,1,0,0,1,610,52
0,7,1,0,0,0,0,610,52
1,0,0,0,0,1,0,610,52
0,9,1,0,0,0,0,610,52
0,0,1,0,0,1,0,611,52
0,7,5,0,1,0,0,611,52
1,0,0,0,0,1,0,611,52
0,0,1,0,0,0,1,611,52
1,9,0,0,1,0,0,612,52
0,7,0,0,0,0,0,612,52
0,0,1,0,1,0,1,612,52
0,0,5,1,0,1,0,612,52
0,7,5,1,0,0,0,613,52
0,0,1,0,1,0,1,613,52
1,0,0,0,0,1,0,613,52
0,9,0,0,0,0,0,613,52
0,0,5,0,1,1,0,614,52
0,0,5,0,0,0,1,614,52
0,9,1,1,0,0,0,614,52
1,7,0,0,1,0,0,614,52
0,0,1,0,0,0,1,615,52
0,7,0,0,0,0,0,615,52
1,9,0,1,0,0,0,615,52
0,0,5,0,1,1,0,615,52
0,9,1,1,0,0,0,616,52
0,7,1,0,1,0,0,616,52
1,0,0,0,1,1,0,616,52
0,0,5,0,0,0,1,616,52
0,0,5,0,0,1,0,617,52
1,7,0,1,0,0,0,617,52
0,0,1,0,1,0,1,617,52
0,9,0,0,0,0,0,617,52
0,0,5,1,0,0,1,618,52
0,7,1,0,1,0,0,618,52
1,0,0,0,0,1,0,618,52
0,9,1,0,0,0,0,618,52
0,7,1,0,0,0,0,619,52
1,9,0,0,1,0,0,619,52
0,0,5,0,0,1,0,619,52
0,0,1,1,0,0,1,619,52
0,9,0,0,1,0,0,620,52
1,7,0,0,0,0,0,620,52
0,0,1,0,1,0,1,620,52
0,0,5,1,0,1,0,620,52
0,9,5,0,1,0,0,621,53
1,7,1,0,0,0,0,621,53
0,0,0,0,0,0,1,621,53
0,0,5,0,0,0,1,621,53
0,0,1,0,1,1,0,622,53
0,0,5,1,0,0,1,622,53
0,9,5,1,0,0,0,622,53
1,7,0,0,1,0,0,622,53
0,0,1,0,1,0,1,623,53
1,7,0,0,0,0,0,623,53
0,9,0,0,0,0,0,623,53
0,0,5,0,1,1,0,623,53
0,9,1,1,0,0,0,624,53
0,0,5,0,1,1,0,624,53
1,7,0,0,0,0,0,624,53
0,0,5,0,1,0,1,624,53
0,9,5,0,0,0,0,625,53
0,0,0,0,1,0,1,625,53
0,0,1,1,0,1,0,625,53
1,7,5,0,1,0,0,625,53
0,0,0,0,1,0,1,626,53
0,0,5,0,0,1,0,626,53
0,9,5,0,0,0,0,626,53
1,7,1,0,1,0,0,626,53
0,0,1,0,1,1,0,627,53
0,9,5,1,0,0,0,627,53
0,0,5,0,1,0,1,627,53
1,7,0,0,0,0,0,627,53
0,9,0,0,1,0,0,628,53
0,0,1,0,0,0,1,628,53
0,0,1,0,1,1,0,628,53
1,7,5,0,0,0,0,628,53
0,0,5,0,0,0,1,629,53
0,0,0,0,0,1,0,629,53
0,9,1,0,1,0,0,629,53
1,7,1,0,1,0,0,629,53
1,7,5,0,0,0,0,630,53
0,0,1,0,1,1,0,630,53
0,0,0,0,1,0,1,630,53
0,9,1,0,0,0,0,630,53
0,9,5,0,0,0,0,631,53
0,0,1,0,0,1,0,631,53
1,7,5,0,1,0,0,631,53
0,0,0,1,0,0,1,631,53
0,9,5,0,0,0,0,632,53
1,7,0,0,0,0,0,632,53
0,0,0,0,1,1,0,632,53
0,0,1,0,1,0,1,632,53
0,0,0,1,0,1,0,633,54
0,7,1,0,0,0,0,633,54
1,9,5,0,1,0,0,633,54
0,0,5,0,1,0,1,633,54
0,9,5,0,1,0,0,634,54
0,0,0,0,0,0,1,634,54
0,7,1,0,0,0,0,634,54
1,0,0,1,0,1,0,634,54
1,7,0,0,0,0,0,635,54
0,0,0,0,1,1,0,635,54
0,0,5,0,1,0,1,635,54
0,9,1,0,0,0,0,635,54
1,7,5,1,0,0,0,636,54
0,0,1,0,0,0,1,636,54
0,0,5,0,0,1,0,636,54
0,9,0,0,1,0,0,636,54
0,0,0,0,1,0,1,637,54
0,0,1,0,0,1,0,637,54
0,9,0,0,1,0,0,637,54
1,7,5,1,0,0,0,637,54
0,0,5,0,0,0,1,638,54
0,0,1,0,0,1,0,638,54
0,9,5,1,0,0,0,638,54
1,7,0,0,1,0,0,638,54
1,9,5,0,1,0,0,639,54
0,0,0,0,1,1,0,639,54
0,0,5,1,0,0,1,639,54
0,7,1,0,0,0,0,639,54
0,9,1,0,1,0,0,640,54
1,7,0,1,0,0,0,640,54
0,0,5,0,1,1,0,640,54
0,0,0,0,0,0,1,640,54
1,0,0,0,0,1,0,641,54
0,9,1,0,0,0,0,641,54
0,0,5,0,0,0,1,641,54
0,0,5,0,1,0,1,641,54
1,9,5,0,1,0,0,642,54
0,0,5,0,0,0,1,642,54
0,7,1,0,0,0,0,642,54
0,0,0,0,0,1,0,642,54
0,7,1,0,0,0,0,643,54
0,0,0,0,0,1,0,643,54
0,0,5,1,0,0,1,643,54
1,9,5,0,1,0,0,643,54
0,0,0,0,0,1,0,644,54
0,0,1,0,1,0,1,644,54
1,7,5,0,0,0,0,644,54
0,9,0,0,0,0,0,644,54
0,7,5,0,1,0,0,645,55
0,9,1,1,0,0,0,645,55
1,0,0,0,0,0,1,645,55
0,0,5,0,1,1,0,645,55
1,7,0,0,1,0,0,646,55
0,9,5,0,1,0,0,646,55
0,0,1,1,0,1,0,646,55
0,0,5,0,0,0,1,646,55
0,9,5,0,0,0,0,647,55
1,7,1,0,1,0,0,647,55
0,0,0,0,1,1,0,647,55
0,0,0,1,0,0,1,647,55
0,0,1,0,1,0,1,648,55
0,9,1,0,0,0,0,648,55
1,7,0,1,0,0,0,648,55
0,0,5,0,1,1,0,648,55
0,0,0,1,0,1,0,649,55
0,9,1,0,1,0,0,649,55
1,0,0,0,0,0,1,649,55
0,7,5,0,1,0,0,649,55
1,0,0,0,0,0,1,650,55
0,9,0,0,0,0,0,650,55
0,0,1,1,0,1,0,650,55
0,7,5,0,1,0,0,650,55
0,0,5,0,1,0,1,651,55
1,9,0,0,0,0,0,651,55
0,0,1,0,0,1,0,651,55
0,7,5,1,0,0,0,651,55
0,9,0,0,1,0,0,652,55
0,7,1,0,0,0,0,652,55
1,0,1,1,0,0,1,652,55
0,0,5,0,0,1,0,652,55
0,0,5,0,1,0,1,653,55
1,0,5,0,0,1,0,653,55
0,9,0,0,1,0,0,653,55
0,7,1,0,0,0,0,653,55
0,0,1,0,1,0,1,654,55
0,0,5,1,0,1,0,654,55
1,7,0,0,0,0,0,654,55
0,9,0,0,1,0,0,654,55
0,9,5,0,1,0,0,655,55
0,0,0,0,1,1,0,655,55
0,0,5,1,0,0,1,655,55
1,7,1,0,0,0,0,655,55
0,0,1,0,1,1,0,656,55
0,7,5,0,0,0,0,656,55
0,9,5,1,0,0,0,656,55
1,0,0,0,1,0,1,656,55
0,9,5,0,0,0,0,657,56
1,0,0,0,1,0,1,657,56
0,0,1,1,0,1,0,657,56
0,7,5,0,1,0,0,657,56
0,0,0,0,1,0,1,658,56
0,0,5,0,0,1,0,658,56
0,9,5,0,0,0,0,658,56
1,7,1,0,1,0,0,658,56
1,0,1,0,1,1,0,659,56
0,9,5,1,0,0,0,659,56
0,0,5,0,1,0,1,659,56
0,7,0,0,0,0,0,659,56
0,9,0,0,1,0,0,660,56
1,0,1,0,0,0,1,660,56
0,0,1,0,1,1,0,660,56
0,7,5,0,0,0,0,660,56
0,0,5,0,0,0,1,661,56
1,0,0,0,0,1,0,661,56
0,9,1,0,1,0,0,661,56
0,7,1,0,1,0,0,661,56
0,7,5,0,0,0,0,662,56
0,0,1,0,1,1,0,662,56
1,0,0,0,1,0,1,662,56
0,9,1,0,0,0,0,662,56
0,9,5,0,0,0,0,663,56
0,0,1,0,0,1,0,663,56
1,7,5,0,1,0,0,663,56
0,0,0,1,0,0,1,663,56
0,9,5,0,0,0,0,664,56
0,7,0,0,0,0,0,664,56
1,0,0,0,1,1,0,664,56
0,0,1,0,1,0,1,664,56
0,0,0,0,1,0,1,665,56
0,9,1,1,0,0,0,665,56
0,7,5,0,0,0,0,665,56
1,0,5,0,1,1,0,665,56
0,7,0,0,1,0,0,666,56
1,0,5,0,1,1,0,666,56
0,9,1,1,0,0,0,666,56
0,0,1,0,0,0,1,666,56
0,0,5,1,0,1,0,667,56
1,9,1,0,1,0,0,667,56
0,7,0,0,0,0,0,667,56
0,0,0,0,1,0,1,667,56
0,0,1,0,1,1,0,668,56
0,9,5,0,1,0,0,668,56
0,7,0,1,0,0,0,668,56
1,0,1,0,1,0,1,668,56
0,0,0,1,0,0,1,669,57
0,7,5,0,1,0,0,669,57
1,0,1,0,0,1,0,669,57
0,9,1,0,1,0,0,669,57
0,7,5,0,0,0,0,670,57
0,0,1,0,1,1,0,670,57
1,0,0,0,1,0,1,670,57
0,9,5,1,0,0,0,670,57
0,9,1,0,0,0,0,671,57
1,0,1,0,0,1,0,671,57
0,7,5,0,1,0,0,671,57
0,0,0,1,0,0,1,671,57
0,7,5,0,1,0,0,672,57
0,9,1,0,0,0,0,672,57
1,0,0,0,1,1,0,672,57
0,0,1,1,0,0,1,672,57
0,7,5,0,1,0,0,673,57
1,9,1,1,0,0,0,673,57
0,0,0,0,0,0,1,673,57
0,0,5,0,1,1,0,673,57
1,7,0,0,1,0,0,674,57
0,9,5,0,1,0,0,674,57
0,0,1,1,0,1,0,674,57
0,0,5,0,0,0,1,674,57
0,9,5,0,0,0,0,675,57
1,7,1,0,1,0,0,675,57
0,0,0,0,1,1,0,675,57
0,0,0,1,0,0,1,675,57
0,0,1,0,1,0,1,676,57
0,9,1,0,0,0,0,676,57
1,7,0,1,0,0,0,676,57
0,0,5,0,1,1,0,676,57
0,0,0,1,0,1,0,677,57
1,9,1,0,1,0,0,677,57
0,0,0,0,0,0,1,677,57
0,7,5,0,1,0,0,677,57
0,0,0,0,0,0,1,678,57
1,9,0,0,0,0,0,678,57
0,0,1,1,0,1,0,678,57
0,7,5,0,1,0,0,678,57
0,0,5,0,1,0,1,679,57
1,9,0,0,0,0,0,679,57
0,0,1,0,0,1,0,679,57
0,7,5,1,0,0,0,679,57
0,9,0,0,1,0,0,680,57
1,7,1,0,0,0,0,680,57
0,0,1,1,0,0,1,680,57
0,0,5,0,0,1,0,680,57
0,7,5,1,0,0,0,681,58
0,0,1,0,1,0,1,681,58
1,0,0,0,0,1,0,681,58
0,9,0,0,0,0,0,681,58
0,0,5,0,1,1,0,682,58
0,0,5,0,0,0,1,682,58
0,9,1,1,0,0,0,682,58
1,7,0,0,1,0,0,682,58
0,0,1,0,0,0,1,683,58
0,7,0,0,0,0,0,683,58
0,9,0,1,0,0,0,683,58
1,0,5,0,1,1,0,683,58
0,9,1,1,0,0,0,684,58
0,7,1,0,1,0,0,684,58
1,0,0,0,1,1,0,684,58
0,0,5,0,0,0,1,684,58
0,0,5,0,0,1,0,685,58
1,7,0,1,0,0,0,685,58
0,0,1,0,1,0,1,685,58
0,9,0,0,0,0,0,685,58
0,0,5,1,0,0,1,686,58
0,7,1,0,1,0,0,686,58
1,0,0,0,0,1,0,686,58
0,9,1,0,0,0,0,686,58
0,7,1,0,0,0,0,687,58
1,9,0,0,1,0,0,687,58
0,0,5,0,0,1,0,687,58
0,0,1,1,0,0,1,687,58
0,9,0,0,1,0,0,688,58
1,7,0,0,0,0,0,688,58
0,0,1,0,1,0,1,688,58
0,0,5,1,0,1,0,688,58
1,0,0,1,0,0,1,689,58
0,0,1,0,0,1,0,689,58
0,9,1,0,0,0,0,689,58
0,9,5,0,1,0,0,689,58
0,9,0,0,1,0,0,690,58
0,7,5,0,0,0,0,690,58
0,0,1,1,0,0,1,690,58
1,0,0,0,0,1,0,690,58
0,0,1,0,1,0,1,691,58
0,9,0,0,1,0,0,691,58
1,0,0,0,0,1,0,691,58
0,7,5,1,0,0,0,691,58
0,0,5,0,1,0,1,692,58
0,9,0,0,1,0,0,692,58
0,7,1,0,0,0,0,692,58
1,0,0,0,0,1,0,692,58
0,7,5,0,1,0,0,693,59
1,9,1,1,0,0,0,693,59
0,0,0,0,0,0,1,693,59
0,0,5,0,1,1,0,693,59
1,7,0,0,1,0,0,694,59
0,9,5,0,1,0,0,694,59
0,0,1,1,0,1,0,694,59
0,0,5,0,0,0,1,694,59
0,9,5,0,0,0,0,695,59
1,7,1,0,1,0,0,695,59
0,0,0,0,1,1,0,695,59
0,0,0,1,0,0,1,695,59
0,0,1,0,1,0,1,696,59
0,9,1,0,0,0,0,696,59
1,7,0,1,0,0,0,696,59
0,0,5,0,1,1,0,696,59
0,0,0,1,0,1,0,697,59
0,9,1,0,1,0,0,697,59
0,0,0,0,0,0,1,697,59
1,7,5,0,1,0,0,697,59
0,0,0,0,0,0,1,698,59
0,9,0,0,0,0,0,698,59
0,0,1,1,0,1,0,698,59
1,7,5,0,1,0,0,698,59
0,0,5,0,1,0,1,699,59
0,9,0,0,0,0,0,699,59
0,0,1,0,0,1,0,699,59
1,7,5,1,0,0,0,699,59
1,9,0,0,1,0,0,700,59
0,7,1,0,0,0,0,700,59
0,0,1,1,0,0,1,700,59
0,0,5,0,0,1,0,700,59
0,0,5,0,1,0,1,701,59
0,0,5,0,0,1,0,701,59
1,9,0,0,1,0,0,701,59
0,7,1,0,0,0,0,701,59
0,0,1,0,1,0,1,702,59
0,0,5,1,0,1,0,702,59
0,7,0,0,0,0,0,702,59
1,9,0,0,1,0,0,702,59
1,9,5,0,1,0,0,703,59
0,0,0,0,1,1,0,703,59
0,0,5,1,0,0,1,703,59
0,7,1,0,0,0,0,703,59
0,0,1,0,1,1,0,704,59
0,7,5,0,0,0,0,704,59
1,9,5,1,0,0,0,704,59
0,0,0,0,1,0,1,704,59
0,0,5,0,1,1,0,705,60
1,9,0,1,0,0,0,705,60
0,0,1,0,1,0,1,705,60
0,7,5,0,0,0,0,705,60
0,0,5,1,0,0,1,706,60
1,7,1,0,0,0,0,706,60
0,0,0,0,0,1,0,706,60
0,9,1,0,0,0,0,706,60
0,0,1,0,0,1,0,707,60
0,7,5,0,1,0,0,707,60
0,0,0,0,0,1,0,707,60
1,0,1,0,0,0,1,707,60
0,9,0,0,1,0,0,708,60
1,7,0,0,0,0,0,708,60
0,0,1,0,1,0,1,708,60
0,0,5,1,0,1,0,708,60
0,7,5,1,0,0,0,709,60
0,0,1,0,1,0,1,709,60
0,0,0,0,0,1,0,709,60
1,9,0,0,0,0,0,709,60
0,0,5,0,1,1,0,710,60
0,0,5,0,0,0,1,710,60
0,9,1,1,0,0,0,710,60
1,7,0,0,1,0,0,710,60
0,0,1,0,0,0,1,711,60
1,7,0,0,0,0,0,711,60
0,9,0,1,0,0,0,711,60
0,0,5,0,1,1,0,711,60
0,9,1,1,0,0,0,712,60
1,7,1,0,1,0,0,712,60
0,0,0,0,1,1,0,712,60
0,0,5,0,0,0,1,712,60
0,0,5,0,0,1,0,713,60
1,7,0,1,0,0,0,713,60
0,0,1,0,1,0,1,713,60
0,9,0,0,0,0,0,713,60
0,0,5,1,0,0,1,714,60
1,7,1,0,1,0,0,714,60
0,0,0,0,0,1,0,714,60
0,9,1,0,0,0,0,714,60
1,7,1,0,0,0,0,715,60
0,9,0,0,1,0,0,715,60
0,0,5,0,0,1,0,715,60
0,0,1,1,0,0,1,715,60
0,9,0,0,1,0,0,716,60
1,7,0,0,0,0,0,716,60
0,0,1,0,1,0,1,716,60
0,0,5,1,0,1,0,716,60
0,0,5,0,1,1,0,717,61
1,9,0,1,0,0,0,717,61
0,0,1,0,1,0,1,717,61
0,7,5,0,0,0,0,717,61
0,0,5,1,0,0,1,718,61
1,7,1,0,0,0,0,718,61
0,0,0,0,0,1,0,718,61
0,9,1,0,0,0,0,718,61
0,0,1,0,0,1,0,719,61
1,7,5,0,1,0,0,719,61
0,0,0,0,0,1,0,719,61
0,0,1,0,0,0,1,719,61
1,9,0,0,1,0,0,720,61
0,7,0,0,0,0,0,720,61
0,0,1,0,1,0,1,720,61
0,0,5,1,0,1,0,720,61
1,7,5,1,0,0,0,721,61
0,0,1,0,1,0,1,721,61
0,0,0,0,0,1,0,721,61
0,9,0,0,0,0,0,721,61
0,0,5,0,1,1,0,722,61
0,0,5,0,0,0,1,722,61
0,9,1,1,0,0,0,722,61
1,7,0,0,1,0,0,722,61
0,0,1,0,0,0,1,723,61
1,7,0,0,0,0,0,723,61
0,9,0,1,0,0,0,723,61
0,0,5,0,1,1,0,723,61
0,9,1,1,0,0,0,724,61
1,7,1,0,1,0,0,724,61
0,0,0,0,1,1,0,724,61
0,0,5,0,0,0,1,724,61
0,0,5,0,0,1,0,725,61
1,7,0,1,0,0,0,725,61
0,0,1,0,1,0,1,725,61
0,9,0,0,0,0,0,725,61
0,0,5,1,0,0,1,726,61
1,7,1,0,1,0,0,726,61
0,0,0,0,0,1,0,726,61
0,9,1,0,0,0,0,726,61
1,7,1,0,0,0,0,727,61
0,9,0,0,1,0,0,727,61
0,0,5,0,0,1,0,727,61
0,0,1,1,0,0,1,727,61
0,9,0,0,1,0,0,728,61
1,7,0,0,0,0,0,728,61
0,0,1,0,1,0,1,728,61
0,0,5,1,0,1,0,728,61
0,7,5,1,0,0,0,729,62
1,0,1,0,1,0,1,729,62
0,0,0,0,0,1,0,729,62
0,9,0,0,0,0,0,729,62
0,0,5,0,1,1,0,730,62
0,0,5,0,0,0,1,730,62
0,9,1,1,0,0,0,730,62
1,7,0,0,1,0,0,730,62
0,0,1,0,0,0,1,731,62
1,7,0,0,0,0,0,731,62
0,9,0,1,0,0,0,731,62
0,0,5,0,1,1,0,731,62
0,9,1,1,0,0,0,732,62
1,7,1,0,1,0,0,732,62
0,0,0,0,1,1,0,732,62
0,0,5,0,0,0,1,732,62
0,0,5,0,0,1,0,733,62
1,7,0,1,0,0,0,733,62
0,0,1,0,1,0,1,733,62
0,9,0,0,0,0,0,733,62
0,0,5,1,0,0,1,734,62
1,7,1,0,1,0,0,734,62
0,0,0,0,0,1,0,734,62
0,9,1,0,0,0,0,734,62
1,7,1,0,0,0,0,735,62
0,9,0,0,1,0,0,735,62
0,0,5,0,0,1,0,735,62
0,0,1,1,0,0,1,735,62
0,9,0,0,1,0,0,736,62
1,7,0,0,0,0,0,736,62
0,0,1,0,1,0,1,736,62
0,0,5,1,0,1,0,736,62
1,0,0,1,0,0,1,737,62
0,0,1,0,0,1,0,737,62
0,9,1,0,0,0,0,737,62
0,9,5,0,1,0,0,737,62
0,9,0,0,1,0,0,738,62
0,7,5,0,0,0,0,738,62
1,0,1,1,0,0,1,738,62
0,0,0,0,0,1,0,738,62
1,0,1,0,1,0,1,739,62
0,9,0,0,1,0,0,739,62
0,0,0,0,0,1,0,739,62
0,7,5,1,0,0,0,739,62
0,0,5,0,1,0,1,740,62
0,9,0,0,1,0,0,740,62
1,7,1,0,0,0,0,740,62
0,0,0,0,0,1,0,740,62
1,7,5,1,0,0,0,741,63
0,0,1,0,1,0,1,741,63
0,0,0,0,0,1,0,741,63
0,9,0,0,0,0,0,741,63
0,0,5,0,1,1,0,742,63
0,0,5,0,0,0,1,742,63
1,9,1,1,0,0,0,742,63
0,7,0,0,1,0,0,742,63
0,0,1,0,0,0,1,743,63
0,7,0,0,0,0,0,743,63
1,9,0,1,0,0,0,743,63
0,0,5,0,1,1,0,743,63
1,9,1,1,0,0,0,744,63
0,7,1,0,1,0,0,744,63
0,0,0,0,1,1,0,744,63
0,0,5,0,0,0,1,744,63
0,0,5,0,0,1,0,745,63
1,7,0,1,0,0,0,745,63
0,0,1,0,1,0,1,745,63
0,9,0,0,0,0,0,745,63
0,0,5,1,0,0,1,746,63
1,7,1,0,1,0,0,746,63
0,0,0,0,0,1,0,746,63
0,9,1,0,0,0,0,746,63
0,7,1,0,0,0,0,747,63
0,9,0,0,1,0,0,747,63
0,0,5,0,0,1,0,747,63
1,0,1,1,0,0,1,747,63
0,9,0,0,1,0,0,748,63
0,7,0,0,0,0,0,748,63
0,0,1,0,1,0,1,748,63
1,0,5,1,0,1,0,748,63
1,0,0,1,0,0,1,749,63
0,0,1,0,0,1,0,749,63
0,9,1,0,0,0,0,749,63
0,9,5,0,1,0,0,749,63
0,9,0,0,1,0,0,750,63
0,7,5,0,0,0,0,750,63
1,0,1,1,0,0,1,750,63
0,0,0,0,0,1,0,750,63
0,0,1,0,1,0,1,751,63
0,9,0,0,1,0,0,751,63
0,0,0,0,0,1,0,751,63
1,7,5,1,0,0,0,751,63
0,0,5,0,1,0,1,752,63
1,9,0,0,1,0,0,752,63
0,7,1,0,0,0,0,752,63
0,0,0,0,0,1,0,752,63
0,0,5,0,1,1,0,753,64
1,9,0,1,0,0,0,753,64
0,0,1,0,1,0,1,753,64
0,7,5,0,0,0,0,753,64
1,0,5,1,0,0,1,754,64
0,7,1,0,0,0,0,754,64
0,0,0,0,0,1,0,754,64
0,9,1,0,0,0,0,754,64
0,0,1,0,0,1,0,755,64
1,7,5,0,1,0,0,755,64
0,0,0,0,0,1,0,755,64
0,0,1,0,0,0,1,755,64
1,9,0,0,1,0,0,756,64
0,7,0,0,0,0,0,756,64
0,0,1,0,1,0,1,756,64
0,0,5,1,0,1,0,756,64
1,7,5,1,0,0,0,757,64
0,0,1,0,1,0,1,757,64
0,0,0,0,0,1,0,757,64
0,9,0,0,0,0,0,757,64
0,0,5,0,1,1,0,758,64
0,0,5,0,0,0,1,758,64
1,9,1,1,0,0,0,758,64
0,7,0,0,1,0,0,758,64
0,0,1,0,0,0,1,759,64
0,7,0,0,0,0,0,759,64
1,9,0,1,0,0,0,759,64
0,0,5,0,1,1,0,759,64
1,9,1,1,0,0,0,760,64
0,7,1,0,1,0,0,760,64
0,0,0,0,1,1,0,760,64
0,0,5,0,0,0,1,760,64
0,0,5,0,0,1,0,761,64
1,7,0,1,0,0,0,761,64
0,0,1,0,1,0,1,761,64
0,9,0,0,0,0,0,761,64
1,0,5,1,0,0,1,762,64
0,7,1,0,1,0,0,762,64
0,0,0,0,0,1,0,762,64
0,9,1,0,0,0,0,762,64
0,7,1,0,0,0,0,763,64
0,9,0,0,1,0,0,763,64
0,0,5,0,0,1,0,763,64
1,0,1,1,0,0,1,763,64
1,9,0,0,1,0,0,764,64
0,7,0,0,0,0,0,764,64
0,0,1,0,1,0,1,764,64
0,0,5,1,0,1,0,764,64
1,9,0,0,0,0,0,765,65
0,0,0,0,1,0,1,765,65
0,0,1,1,0,1,0,765,65
0,7,5,0,1,0,0,765,65
0,0,0,0,0,1,0,766,65
0,7,5,0,0,0,0,766,65
0,0,0,1,0,0,1,766,65
1,9,1,0,1,0,0,766,65
0,0,1,0,0,1,0,767,65
0,9,5,0,1,0,0,767,65
0,0,5,0,1,0,1,767,65
1,7,0,0,0,0,0,767,65
1,9,0,1,0,0,0,768,65
0,7,5,0,0,0,0,768,65
0,0,1,0,1,0,1,768,65
0,0,1,0,0,1,0,768,65
0,0,0,1,0,1,0,769,65
1,7,1,0,0,0,0,769,65
0,9,5,0,1,0,0,769,65
0,0,5,0,1,0,1,769,65
0,9,5,0,1,0,0,770,65
0,0,0,0,0,0,1,770,65
1,7,1,0,0,0,0,770,65
0,0,0,1,0,1,0,770,65
1,7,0,0,0,0,0,771,65
0,0,0,0,1,1,0,771,65
0,0,5,0,1,0,1,771,65
0,9,1,0,0,0,0,771,65
1,7,5,1,0,0,0,772,65
0,0,1,0,0,0,1,772,65
0,0,5,0,0,1,0,772,65
0,9,0,0,1,0,0,772,65
0,0,0,0,1,0,1,773,65
0,0,1,0,0,1,0,773,65
0,9,0,0,1,0,0,773,65
1,7,5,1,0,0,0,773,65
0,0,5,0,0,0,1,774,65
0,0,1,0,0,1,0,774,65
0,9,5,1,0,0,0,774,65
1,7,0,0,1,0,0,774,65
0,9,5,0,1,0,0,775,65
0,0,0,0,1,1,0,775,65
0,0,5,1,0,0,1,775,65
1,7,1,0,0,0,0,775,65
0,9,1,0,1,0,0,776,65
1,7,0,1,0,0,0,776,65
0,0,5,0,1,1,0,776,65
