school,student,gcse,lrt,girl,schgend,avslrt,schav,vrband
19,35,0.043218,11.15,1,1,3.8463,3,1
19,36,2.6132,5.3640995,1,1,3.8463,3,2
19,37,5.4434004,9.4967,0,1,3.8463,3,2
19,38,4.0267,6.1906,0,1,3.8463,3,2
19,39,11.094,2.058,0,1,3.8463,3,2
19,40,13.101,11.976,1,1,3.8463,3,1
19,41,6.7876,-1.2479999,0,1,3.8463,3,2
19,42,7.4723,10.323,0,1,3.8463,3,2
19,43,-6.9951,-3.7276,0,1,3.8463,3,2
19,44,-7.7611,-11.993,0,1,3.8463,3,2
19,45,15.792,7.0171,1,1,3.8463,3,1
19,46,-12.195,-8.6867,0,1,3.8463,3,2
19,47,-6.2304997,11.15,1,1,3.8463,3,2
19,48,17.348999,8.6701,1,1,3.8463,3,1
19,49,0.73536,8.6701,1,1,3.8463,3,1
19,50,4.0267,-2.0746,1,1,3.8463,3,1
19,51,5.4434004,11.15,0,1,3.8463,3,1
19,52,-15.267,2.8845,1,1,3.8463,3,2
19,53,16.618,13.629,0,1,3.8463,3,1
19,54,2.6132,2.8845,1,1,3.8463,3,1
19,55,-6.9951,-3.7276,0,1,3.8463,3,2
20,1,-9.3938,2.8845,0,1,4.4104,3,2
20,2,8.9657,24.374,0,1,4.4104,3,1
20,3,1.9415,7.0171,0,1,4.4104,3,1
20,4,2.6132,-9.5132,1,1,4.4104,3,3
20,5,-2.6516,-1.2479999,0,1,4.4104,3,1
20,6,12.405,-0.42152,1,1,4.4104,3,1
20,7,-6.2304997,-0.42152,1,1,4.4104,3,3
20,8,18.138,9.4967,1,1,4.4104,3,1
20,9,0.73536,-8.6867,0,1,4.4104,3,3
20,10,4.7819,-10.34,0,1,4.4104,3,3
20,11,13.747,0.40499002,0,1,4.4104,3,2
20,12,-22.917,-13.646,0,1,4.4104,3,3
20,13,-0.62088,0.40499002,1,1,4.4104,3,2
20,14,13.101,11.15,0,1,4.4104,3,1
20,15,-4.198,-5.3806,1,1,4.4104,3,2
20,16,0.73536,-9.5132,1,1,4.4104,3,2
20,17,5.4434004,-6.2071,0,1,4.4104,3,2
20,18,13.101,15.282001,1,1,4.4104,3,1
20,19,-1.2908,7.0171,1,1,4.4104,3,2
20,20,-1.9761001,-6.2071,1,1,4.4104,3,3
20,21,11.094,5.3640995,0,1,4.4104,3,1
20,22,10.396,19.414999,0,1,4.4104,3,1
20,23,-2.6516,-0.42152,0,1,4.4104,3,2
20,24,-3.3884,7.0171,1,1,4.4104,3,2
20,25,1.3406999,2.8845,0,1,4.4104,3,1
20,26,16.618,23.547,0,1,4.4104,3,1
20,27,16.618,16.109001,1,1,4.4104,3,1
20,28,12.405,14.456,1,1,4.4104,3,2
20,29,6.7876,0.40499002,1,1,4.4104,3,2
20,30,12.405,16.109001,1,1,4.4104,3,1
20,31,15.792,23.547,1,1,4.4104,3,1
20,32,1.9415,7.8436,0,1,4.4104,3,2
20,33,6.1073,5.3640995,0,1,4.4104,3,2
20,34,12.405,6.1906,0,1,4.4104,3,1
20,35,8.9657,8.6701,0,1,4.4104,3,1
20,36,10.396,16.109001,0,1,4.4104,3,1
20,37,-1.9761001,0.40499002,1,1,4.4104,3,2
20,38,9.6758995,-9.5132,0,1,4.4104,3,2
20,39,3.2807002,2.058,1,1,4.4104,3,2
21,1,-4.198,-10.34,1,3,2.0127,3,3
21,2,6.7876,2.8845,1,3,2.0127,3,1
21,3,7.4723,-7.8602,1,3,2.0127,3,2
21,4,-3.3884,0.40499002,1,3,2.0127,3,2
21,5,-4.9278,-2.0746,1,3,2.0127,3,2
21,6,3.2807002,-3.7276,1,3,2.0127,3,2
21,7,3.2807002,7.0171,1,3,2.0127,3,2
21,8,6.1073,11.15,1,3,2.0127,3,1
21,9,4.0267,0.40499002,1,3,2.0127,3,2
21,10,4.0267,8.6701,1,3,2.0127,3,2
21,11,11.094,-2.0746,1,3,2.0127,3,1
21,12,-0.62088,-6.2071,1,3,2.0127,3,2
21,13,13.101,7.8436,1,3,2.0127,3,2
21,14,14.3949995,11.15,1,3,2.0127,3,1
21,15,4.0267,-6.2071,1,3,2.0127,3,2
21,16,11.757999,4.5376,1,3,2.0127,3,1
21,17,19.003,19.414999,1,3,2.0127,3,1
21,18,0.043218,-2.0746,1,3,2.0127,3,2
21,19,11.757999,9.4967,1,3,2.0127,3,1
21,20,-9.3938,2.8845,1,3,2.0127,3,2
21,21,11.094,13.629,1,3,2.0127,3,1
21,22,6.1073,10.323,1,3,2.0127,3,2
21,23,-3.3884,2.8845,1,3,2.0127,3,1
21,24,-10.290999,7.0171,1,3,2.0127,3,2
21,25,17.348999,15.282001,1,3,2.0127,3,1
21,26,1.3406999,-0.42152,1,3,2.0127,3,2
21,27,11.757999,1.2315,1,3,2.0127,3,2
21,28,19.003,23.547,1,3,2.0127,3,1
21,29,4.0267,1.2315,1,3,2.0127,3,2
21,30,-6.9951,-7.8602,1,3,2.0127,3,2
21,31,0.043218,-7.8602,1,3,2.0127,3,3
21,32,5.4434004,-2.9011,1,3,2.0127,3,2
21,33,2.6132,3.711,1,3,2.0127,3,3
21,34,8.9657,2.058,1,3,2.0127,3,1
21,35,11.094,20.241001,1,3,2.0127,3,1
21,36,13.747,3.711,1,3,2.0127,3,1
21,37,7.4723,5.3640995,1,3,2.0127,3,1
21,38,-1.9761001,-12.819,1,3,2.0127,3,2
21,39,-11.186,-23.564,1,3,2.0127,3,3
21,40,14.3949995,3.711,1,3,2.0127,3,2
21,41,11.094,4.5376,1,3,2.0127,3,2
21,42,0.73536,5.3640995,1,3,2.0127,3,2
21,43,-12.195,-16.125,1,3,2.0127,3,2
21,44,6.7876,6.1906,1,3,2.0127,3,2
21,45,-2.6516,9.4967,1,3,2.0127,3,2
21,46,12.405,8.6701,1,3,2.0127,3,1
21,47,-1.9761001,-16.125,1,3,2.0127,3,3
21,48,9.6758995,11.976,1,3,2.0127,3,1
21,49,-4.9278,-8.6867,1,3,2.0127,3,2
21,50,-16.237,-18.605,1,3,2.0127,3,3
21,51,8.9657,-2.0746,1,3,2.0127,3,2
21,52,2.6132,5.3640995,1,3,2.0127,3,1
21,53,4.0267,5.3640995,1,3,2.0127,3,2
21,54,1.9415,-3.7276,1,3,2.0127,3,2
21,55,0.043218,-6.2071,1,3,2.0127,3,1
21,56,0.73536,7.0171,1,3,2.0127,3,2
21,57,0.043218,-0.42152,1,3,2.0127,3,2
21,58,-6.2304997,-7.8602,1,3,2.0127,3,3
21,59,11.094,9.4967,1,3,2.0127,3,1
21,60,1.9415,-11.993,1,3,2.0127,3,2
21,61,13.747,8.6701,1,3,2.0127,3,1
21,62,1.9415,-0.42152,1,3,2.0127,3,1
21,63,4.0267,4.5376,1,3,2.0127,3,1
21,64,-1.2908,2.8845,1,3,2.0127,3,2
21,65,-0.62088,4.5376,1,3,2.0127,3,2
21,66,15.061999,-0.42152,1,3,2.0127,3,1
21,67,4.0267,-4.5541,1,3,2.0127,3,2
21,68,6.7876,7.8436,1,3,2.0127,3,1
21,69,0.043218,10.323,1,3,2.0127,3,2
21,70,15.792,13.629,1,3,2.0127,3,2
21,71,-2.6516,3.711,1,3,2.0127,3,2
21,72,-1.9761001,11.976,1,3,2.0127,3,1
21,73,-3.3884,-1.2479999,1,3,2.0127,3,2
22,1,-2.6516,-8.6867,1,1,-0.62356,2,2
22,2,17.348999,30.16,0,1,-0.62356,2,1
22,3,-15.267,2.8845,1,1,-0.62356,2,2
22,4,8.9657,14.456,0,1,-0.62356,2,1
22,5,-1.2908,17.762001,1,1,-0.62356,2,2
22,6,-4.198,5.3640995,1,1,-0.62356,2,2
22,7,4.0267,-1.2479999,1,1,-0.62356,2,1
22,8,2.6132,12.803,0,1,-0.62356,2,2
22,9,3.2807002,-6.2071,0,1,-0.62356,2,2
22,10,3.2807002,12.803,1,1,-0.62356,2,1
22,11,-2.6516,-3.7276,1,1,-0.62356,2,2
22,12,-11.186,-2.9011,1,1,-0.62356,2,2
22,13,-6.2304997,4.5376,1,1,-0.62356,2,2
22,14,-13.353,4.5376,0,1,-0.62356,2,1
22,15,-3.3884,-7.0336003,0,1,-0.62356,2,2
22,16,-7.7611,2.8845,0,1,-0.62356,2,2
22,17,8.2199,9.4967,0,1,-0.62356,2,2
22,18,-4.9278,2.058,0,1,-0.62356,2,2
22,19,-11.186,-11.993,0,1,-0.62356,2,2
22,20,9.6758995,13.629,1,1,-0.62356,2,1
22,21,6.1073,2.8845,1,1,-0.62356,2,2
22,22,-15.267,-22.737,0,1,-0.62356,2,3
22,23,-5.5511,-20.258,0,1,-0.62356,2,3
22,24,-4.9278,-0.42152,1,1,-0.62356,2,2
22,25,-0.62088,2.058,0,1,-0.62356,2,1
22,26,5.4434004,4.5376,0,1,-0.62356,2,1
22,27,-13.353,-11.166,0,1,-0.62356,2,2
22,28,5.4434004,-2.0746,0,1,-0.62356,2,1
22,29,6.1073,-2.9011,0,1,-0.62356,2,3
22,30,0.043218,1.2315,1,1,-0.62356,2,2
22,31,-1.2908,-1.2479999,1,1,-0.62356,2,2
22,32,-0.62088,-5.3806,1,1,-0.62356,2,2
22,33,1.9415,6.1906,0,1,-0.62356,2,1
22,34,-4.198,-5.3806,1,1,-0.62356,2,2
22,35,-5.5511,3.711,0,1,-0.62356,2,2
22,36,1.9415,7.8436,1,1,-0.62356,2,1
22,37,4.0267,-13.646,0,1,-0.62356,2,1
22,38,-18.367,-18.605,0,1,-0.62356,2,3
22,39,-4.9278,12.803,0,1,-0.62356,2,1
22,40,-22.917,-7.8602,1,1,-0.62356,2,3
22,41,-11.186,-8.6867,1,1,-0.62356,2,3
22,42,-7.7611,2.058,0,1,-0.62356,2,2
22,43,-4.9278,-5.3806,0,1,-0.62356,2,1
22,44,-9.3938,7.0171,1,1,-0.62356,2,1
22,45,-8.5267,-13.646,0,1,-0.62356,2,2
22,46,-6.2304997,0.40499002,0,1,-0.62356,2,2
22,47,14.3949995,8.6701,1,1,-0.62356,2,1
22,48,-9.3938,-7.0336003,1,1,-0.62356,2,2
22,49,-8.5267,-6.2071,1,1,-0.62356,2,2
22,50,-8.5267,16.109001,0,1,-0.62356,2,1
22,51,-6.2304997,0.40499002,1,1,-0.62356,2,2
22,52,-18.367,-5.3806,1,1,-0.62356,2,2
22,53,-1.9761001,16.109001,1,1,-0.62356,2,1
22,54,-7.7611,6.1906,1,1,-0.62356,2,1
22,55,-14.386999,-3.7276,0,1,-0.62356,2,2
22,56,-1.9761001,21.068,0,1,-0.62356,2,1
22,57,12.405,8.6701,1,1,-0.62356,2,1
22,58,-19.621,-10.34,0,1,-0.62356,2,3
22,59,-9.3938,-7.8602,0,1,-0.62356,2,2
22,60,-9.3938,-4.5541,0,1,-0.62356,2,2
22,61,-4.198,0.40499002,1,1,-0.62356,2,1
22,62,-9.3938,-22.737,0,1,-0.62356,2,2
22,63,-15.267,-15.299,0,1,-0.62356,2,2
22,64,-15.267,-7.0336003,1,1,-0.62356,2,2
22,65,6.1073,8.6701,0,1,-0.62356,2,1
22,66,-22.917,-11.166,0,1,-0.62356,2,2
22,67,3.2807002,7.0171,1,1,-0.62356,2,2
22,68,1.9415,-0.42152,1,1,-0.62356,2,2
22,69,-3.3884,-16.952,1,1,-0.62356,2,3
22,70,-19.621,-14.471999,0,1,-0.62356,2,3
22,71,-6.9951,-7.0336003,0,1,-0.62356,2,2
22,72,-25.100998,-8.6867,0,1,-0.62356,2,2
22,73,-12.195,2.058,0,1,-0.62356,2,1
22,74,-4.198,-2.0746,1,1,-0.62356,2,2
22,75,-4.198,-10.34,0,1,-0.62356,2,2
22,76,9.6758995,17.762001,0,1,-0.62356,2,1
22,77,-1.2908,4.5376,1,1,-0.62356,2,2
22,78,-3.3884,1.2315,0,1,-0.62356,2,1
22,79,1.9415,8.6701,0,1,-0.62356,2,2
22,80,-8.5267,-9.5132,1,1,-0.62356,2,2
22,81,-22.917,-12.819,0,1,-0.62356,2,3
22,82,-4.198,-2.9011,1,1,-0.62356,2,2
22,83,-22.917,-18.605,0,1,-0.62356,2,3
22,84,-12.195,-8.6867,0,1,-0.62356,2,2
22,85,1.3406999,-2.0746,1,1,-0.62356,2,2
22,86,0.73536,0.40499002,1,1,-0.62356,2,2
22,87,0.73536,18.588001,0,1,-0.62356,2,1
22,88,-13.353,-0.42152,1,1,-0.62356,2,2
22,89,-13.353,-3.7276,1,1,-0.62356,2,3
22,90,0.73536,14.456,1,1,-0.62356,2,1
23,1,3.2807002,-2.0746,1,1,-2.5468001,2,2
23,2,-22.917,-7.0336003,0,1,-2.5468001,2,2
23,3,-8.5267,3.711,0,1,-2.5468001,2,2
23,4,-5.5511,16.935001,0,1,-2.5468001,2,2
23,5,-10.290999,-12.819,1,1,-2.5468001,2,3
23,6,7.4723,-17.778,0,1,-2.5468001,2,3
23,7,-3.3884,11.15,0,1,-2.5468001,2,1
23,8,-17.239,-11.166,1,1,-2.5468001,2,2
23,9,5.4434004,1.2315,1,1,-2.5468001,2,1
23,10,-5.5511,4.5376,0,1,-2.5468001,2,1
23,11,7.4723,-2.0746,1,1,-2.5468001,2,2
23,12,-7.7611,5.3640995,1,1,-2.5468001,2,2
23,13,6.1073,9.4967,1,1,-2.5468001,2,2
23,14,-21.085999,-11.166,1,1,-2.5468001,2,3
23,15,-27.527,-23.564,1,1,-2.5468001,2,3
23,16,7.4723,14.456,0,1,-2.5468001,2,1
23,17,-7.7611,0.40499002,1,1,-2.5468001,2,2
23,18,-10.290999,-2.9011,1,1,-2.5468001,2,2
23,19,-10.290999,-16.125,0,1,-2.5468001,2,2
23,20,-0.62088,2.8845,1,1,-2.5468001,2,2
23,21,-3.3884,7.8436,1,1,-2.5468001,2,1
23,22,-22.917,0.40499002,1,1,-2.5468001,2,3
23,23,-9.3938,6.1906,1,1,-2.5468001,2,2
23,24,-3.3884,-7.0336003,1,1,-2.5468001,2,3
23,25,-25.100998,-16.125,0,1,-2.5468001,2,3
23,26,8.2199,-10.34,0,1,-2.5468001,2,2
23,27,-19.621,2.058,1,1,-2.5468001,2,3
23,28,-9.3938,-17.778,1,1,-2.5468001,2,3
24,1,2.6132,14.456,0,2,-4.152,1,1
24,2,19.003,7.0171,0,2,-4.152,1,1
24,3,-1.9761001,-5.3806,0,2,-4.152,1,2
24,4,8.9657,-6.2071,0,2,-4.152,1,2
24,5,1.9415,-1.2479999,0,2,-4.152,1,2
24,6,14.3949995,1.2315,0,2,-4.152,1,1
24,7,-6.9951,-29.349998,0,2,-4.152,1,2
24,8,-12.195,-14.471999,0,2,-4.152,1,3
24,9,-5.5511,-8.6867,0,2,-4.152,1,2
24,10,-1.2908,-1.2479999,0,2,-4.152,1,3
24,11,9.6758995,-0.42152,0,2,-4.152,1,2
24,12,17.348999,11.976,0,2,-4.152,1,1
24,13,-2.6516,2.8845,0,2,-4.152,1,1
24,14,-4.9278,2.8845,0,2,-4.152,1,2
24,15,0.043218,-22.737,0,2,-4.152,1,2
24,16,-14.386999,-2.0746,0,2,-4.152,1,2
24,17,15.061999,-9.5132,0,2,-4.152,1,3
24,18,2.6132,12.803,0,2,-4.152,1,1
24,19,18.138,6.1906,0,2,-4.152,1,2
24,20,4.7819,-16.952,0,2,-4.152,1,1
24,21,-25.100998,-5.3806,0,2,-4.152,1,2
24,22,-4.198,1.2315,0,2,-4.152,1,2
24,23,4.7819,4.5376,0,2,-4.152,1,1
24,24,0.73536,-0.42152,0,2,-4.152,1,1
24,25,-6.9951,-9.5132,0,2,-4.152,1,2
24,26,-8.5267,-4.5541,0,2,-4.152,1,3
24,27,5.4434004,-3.7276,0,2,-4.152,1,2
24,28,-6.9951,-12.819,0,2,-4.152,1,3
24,29,-15.267,-13.646,0,2,-4.152,1,2
24,30,6.1073,-12.819,0,2,-4.152,1,3
24,31,-7.7611,-0.42152,0,2,-4.152,1,2
24,32,-5.5511,0.40499002,0,2,-4.152,1,2
24,33,-9.3938,-15.299,0,2,-4.152,1,2
24,34,10.396,-7.8602,0,2,-4.152,1,2
24,35,7.4723,-7.0336003,0,2,-4.152,1,2
24,36,6.1073,-0.42152,0,2,-4.152,1,2
24,37,-11.186,-7.0336003,0,2,-4.152,1,2
25,1,-8.5267,2.8845,1,3,-6.4902,1,2
25,2,-3.3884,-16.125,1,3,-6.4902,1,2
25,3,1.9415,-3.7276,1,3,-6.4902,1,2
25,4,-1.2908,6.1906,1,3,-6.4902,1,1
25,5,0.043218,-10.34,1,3,-6.4902,1,2
25,6,-1.9761001,-11.166,1,3,-6.4902,1,2
25,7,-4.9278,-17.778,1,3,-6.4902,1,3
25,8,8.2199,-7.8602,1,3,-6.4902,1,1
25,9,-3.3884,10.323,1,3,-6.4902,1,1
25,10,-12.195,-10.34,1,3,-6.4902,1,3
25,11,-8.5267,-16.125,1,3,-6.4902,1,3
25,12,0.73536,13.629,1,3,-6.4902,1,2
25,13,1.3406999,-1.2479999,1,3,-6.4902,1,2
25,14,-1.2908,2.058,1,3,-6.4902,1,2
25,15,-2.6516,-7.8602,1,3,-6.4902,1,2
25,16,-18.367,-21.084002,1,3,-6.4902,1,3
25,17,4.7819,14.456,1,3,-6.4902,1,1
25,18,-25.100998,-17.778,1,3,-6.4902,1,2
25,19,-30.595,-23.564,1,3,-6.4902,1,3
25,20,-30.595,-19.431,1,3,-6.4902,1,3
25,21,-6.2304997,3.711,1,3,-6.4902,1,2
25,22,-17.239,-21.084002,1,3,-6.4902,1,3
25,23,5.4434004,-0.42152,1,3,-6.4902,1,2
25,24,-17.239,-26.043,1,3,-6.4902,1,3
25,25,-2.6516,-14.471999,1,3,-6.4902,1,3
25,26,-13.353,-4.5541,1,3,-6.4902,1,2
25,27,-11.186,-7.8602,1,3,-6.4902,1,2
25,28,1.9415,11.976,1,3,-6.4902,1,1
25,29,-0.62088,-3.7276,1,3,-6.4902,1,2
25,30,8.9657,5.3640995,1,3,-6.4902,1,1
25,31,-1.9761001,2.8845,1,3,-6.4902,1,2
25,32,-8.5267,-16.952,1,3,-6.4902,1,2
25,33,-11.186,-19.431,1,3,-6.4902,1,3
25,34,-7.7611,-6.2071,1,3,-6.4902,1,2
25,35,3.2807002,-0.42152,1,3,-6.4902,1,2
25,36,-1.9761001,0.40499002,1,3,-6.4902,1,2
25,37,-8.5267,-21.084002,1,3,-6.4902,1,3
25,38,-3.3884,-11.166,1,3,-6.4902,1,2
25,39,-4.198,-5.3806,1,3,-6.4902,1,2
25,40,-6.9951,0.40499002,1,3,-6.4902,1,2
25,41,-6.9951,-6.2071,1,3,-6.4902,1,2
25,42,-17.239,-2.0746,1,3,-6.4902,1,2
25,43,2.6132,1.2315,1,3,-6.4902,1,1
25,44,-3.3884,-0.42152,1,3,-6.4902,1,2
25,45,0.73536,11.976,1,3,-6.4902,1,2
25,46,-5.5511,-7.0336003,1,3,-6.4902,1,2
25,47,-7.7611,-10.34,1,3,-6.4902,1,2
25,48,-5.5511,0.40499002,1,3,-6.4902,1,1
25,49,-0.62088,7.0171,1,3,-6.4902,1,2
25,50,6.1073,5.3640995,1,3,-6.4902,1,2
25,51,-1.2908,-7.8602,1,3,-6.4902,1,2
25,52,-6.2304997,-5.3806,1,3,-6.4902,1,2
25,53,-9.3938,-19.431,1,3,-6.4902,1,3
25,54,6.7876,-2.0746,1,3,-6.4902,1,1
25,55,-6.9951,-12.819,1,3,-6.4902,1,2
25,56,3.2807002,17.762001,1,3,-6.4902,1,1
25,57,-11.186,-14.471999,1,3,-6.4902,1,3
25,58,-2.6516,-15.299,1,3,-6.4902,1,2
25,59,-6.9951,-11.993,1,3,-6.4902,1,2
25,60,-30.595,-29.349998,1,3,-6.4902,1,3
25,61,-4.198,-2.9011,1,3,-6.4902,1,2
25,62,4.0267,-11.993,1,3,-6.4902,1,2
25,63,-4.198,-7.0336003,1,3,-6.4902,1,3
25,64,-9.3938,-5.3806,1,3,-6.4902,1,2
25,65,-17.239,-7.8602,1,3,-6.4902,1,3
25,66,-5.5511,-17.778,1,3,-6.4902,1,3
25,67,-6.2304997,-15.299,1,3,-6.4902,1,3
25,68,-15.267,2.058,1,3,-6.4902,1,2
25,69,0.73536,-5.3806,1,3,-6.4902,1,2
25,70,-12.195,-11.993,1,3,-6.4902,1,3
25,71,-12.195,-13.646,1,3,-6.4902,1,3
25,72,-25.100998,-20.258,1,3,-6.4902,1,3
25,73,1.3406999,13.629,1,3,-6.4902,1,2
26,1,-6.2304997,-21.084002,0,1,-6.5488,1,3
26,2,1.9415,1.2315,0,1,-6.5488,1,1
26,3,10.396,-11.166,0,1,-6.5488,1,2
26,4,-1.2908,-11.993,1,1,-6.5488,1,2
26,5,0.73536,1.2315,1,1,-6.5488,1,1
26,6,4.0267,-7.0336003,1,1,-6.5488,1,3
26,7,1.9415,2.058,0,1,-6.5488,1,2
26,8,-9.3938,-7.8602,0,1,-6.5488,1,2
26,9,-1.9761001,4.5376,0,1,-6.5488,1,1
26,10,7.4723,-7.8602,0,1,-6.5488,1,2
26,11,-9.3938,-7.0336003,0,1,-6.5488,1,2
26,12,-21.085999,-16.952,0,1,-6.5488,1,3
26,13,-6.9951,-12.819,1,1,-6.5488,1,3
26,14,-12.195,-11.166,0,1,-6.5488,1,2
26,15,4.0267,6.1906,0,1,-6.5488,1,2
26,16,6.7876,0.40499002,0,1,-6.5488,1,1
26,17,-4.9278,-6.2071,1,1,-6.5488,1,2
26,18,-4.9278,-14.471999,1,1,-6.5488,1,2
26,19,10.396,0.40499002,1,1,-6.5488,1,1
26,20,1.3406999,-6.2071,1,1,-6.5488,1,2
26,21,0.73536,-7.0336003,1,1,-6.5488,1,2
26,22,-14.386999,-26.87,0,1,-6.5488,1,3
26,23,1.3406999,-11.166,0,1,-6.5488,1,2
26,24,-6.2304997,2.058,0,1,-6.5488,1,2
26,25,11.757999,5.3640995,1,1,-6.5488,1,1
26,26,-6.9951,-1.2479999,0,1,-6.5488,1,2
26,27,11.757999,9.4967,1,1,-6.5488,1,1
26,28,-15.267,9.4967,1,1,-6.5488,1,2
26,29,1.9415,1.2315,0,1,-6.5488,1,2
26,30,8.2199,4.5376,0,1,-6.5488,1,2
26,31,-12.195,2.8845,0,1,-6.5488,1,3
26,32,-4.198,-9.5132,1,1,-6.5488,1,2
26,33,-12.195,-8.6867,0,1,-6.5488,1,2
26,34,-12.195,-6.2071,1,1,-6.5488,1,2
26,35,-4.198,-17.778,0,1,-6.5488,1,2
26,36,-4.198,-3.7276,0,1,-6.5488,1,3
26,37,-12.195,-5.3806,1,1,-6.5488,1,3
26,38,6.1073,5.3640995,0,1,-6.5488,1,1
26,39,-1.9761001,-15.299,1,1,-6.5488,1,3
26,40,-4.198,-16.952,0,1,-6.5488,1,2
26,41,-4.9278,0.40499002,1,1,-6.5488,1,2
26,42,-10.290999,-17.778,0,1,-6.5488,1,3
26,43,-12.195,-6.2071,0,1,-6.5488,1,3
26,44,-2.6516,2.058,0,1,-6.5488,1,2
26,45,-4.9278,-11.993,1,1,-6.5488,1,2
26,46,-13.353,-19.431,0,1,-6.5488,1,3
26,47,-8.5267,-11.166,0,1,-6.5488,1,2
26,48,1.3406999,4.5376,1,1,-6.5488,1,2
26,49,-4.9278,-25.217,1,1,-6.5488,1,2
26,50,-16.237,-21.911,1,1,-6.5488,1,3
26,51,0.043218,-9.5132,0,1,-6.5488,1,2
26,52,-4.198,-0.42152,1,1,-6.5488,1,3
26,53,4.7819,15.282001,0,1,-6.5488,1,2
26,54,-4.198,-9.5132,0,1,-6.5488,1,2
26,55,7.4723,-2.0746,0,1,-6.5488,1,1
26,56,1.9415,-1.2479999,1,1,-6.5488,1,1
26,57,-19.621,-24.39,1,1,-6.5488,1,3
26,58,-5.5511,-2.9011,0,1,-6.5488,1,2
26,59,4.7819,-1.2479999,1,1,-6.5488,1,2
26,60,-3.3884,-9.5132,1,1,-6.5488,1,2
26,61,4.0267,7.0171,1,1,-6.5488,1,1
26,62,-15.267,-7.0336003,1,1,-6.5488,1,2
26,63,15.792,9.4967,1,1,-6.5488,1,1
26,64,-4.9278,-16.952,0,1,-6.5488,1,3
26,65,-10.290999,-16.125,0,1,-6.5488,1,3
26,66,4.0267,-1.2479999,0,1,-6.5488,1,1
26,67,6.7876,-2.0746,1,1,-6.5488,1,1
26,68,-27.527,-9.5132,0,1,-6.5488,1,3
26,69,-7.7611,-6.2071,0,1,-6.5488,1,2
26,70,-13.353,-18.605,0,1,-6.5488,1,2
26,71,-21.085999,-27.697,0,1,-6.5488,1,3
26,72,-1.9761001,-1.2479999,0,1,-6.5488,1,2
26,73,-7.7611,-7.0336003,0,1,-6.5488,1,2
26,74,-7.7611,-9.5132,1,1,-6.5488,1,2
26,75,-14.386999,-16.952,0,1,-6.5488,1,2
27,1,13.101,7.0171,0,2,-6.3555,1,2
27,2,0.043218,-29.349998,0,2,-6.3555,1,3
27,3,2.6132,-9.5132,0,2,-6.3555,1,2
27,4,5.4434004,1.2315,0,2,-6.3555,1,2
27,5,-22.917,-23.564,0,2,-6.3555,1,3
27,6,-0.62088,-2.9011,0,2,-6.3555,1,3
27,7,-6.9951,-6.2071,0,2,-6.3555,1,2
27,8,-17.239,-19.431,0,2,-6.3555,1,3
27,9,0.73536,1.2315,0,2,-6.3555,1,2
27,10,3.2807002,-2.0746,0,2,-6.3555,1,3
27,11,4.0267,2.8845,0,2,-6.3555,1,2
27,12,-10.290999,0.40499002,0,2,-6.3555,1,2
27,13,-8.5267,-0.42152,0,2,-6.3555,1,2
27,14,7.4723,10.323,0,2,-6.3555,1,1
27,15,-1.9761001,-6.2071,0,2,-6.3555,1,2
27,16,7.4723,7.0171,0,2,-6.3555,1,2
27,17,-10.290999,-13.646,0,2,-6.3555,1,3
27,18,-15.267,-25.217,0,2,-6.3555,1,3
27,19,-10.290999,-10.34,0,2,-6.3555,1,3
27,20,1.3406999,-15.299,0,2,-6.3555,1,2
27,21,-10.290999,-9.5132,0,2,-6.3555,1,2
27,22,6.7876,7.8436,0,2,-6.3555,1,2
27,23,-0.62088,5.3640995,0,2,-6.3555,1,1
27,24,-8.5267,-13.646,0,2,-6.3555,1,3
27,25,-0.62088,-7.0336003,0,2,-6.3555,1,2
27,26,-11.186,-10.34,0,2,-6.3555,1,3
27,27,0.73536,-2.9011,0,2,-6.3555,1,3
27,28,5.4434004,-7.8602,0,2,-6.3555,1,2
27,29,-6.9951,-26.87,0,2,-6.3555,1,3
27,30,13.747,5.3640995,0,2,-6.3555,1,2
27,31,-4.198,-6.2071,0,2,-6.3555,1,2
27,32,-11.186,-7.8602,0,2,-6.3555,1,2
27,33,-15.267,-7.8602,0,2,-6.3555,1,3
27,34,-6.2304997,-12.819,0,2,-6.3555,1,3
27,35,-13.353,-2.0746,0,2,-6.3555,1,2
27,36,-14.386999,-14.471999,0,2,-6.3555,1,2
27,37,1.9415,-0.42152,0,2,-6.3555,1,2
27,38,-2.6516,-4.5541,0,2,-6.3555,1,2
27,39,7.4723,2.058,0,2,-6.3555,1,1
28,1,-10.290999,3.711,0,1,-3.5391,1,2
28,2,-9.3938,8.6701,1,1,-3.5391,1,1
28,3,1.9415,-7.0336003,0,1,-3.5391,1,2
28,4,-8.5267,-1.2479999,1,1,-3.5391,1,2
28,5,-4.198,1.2315,0,1,-3.5391,1,2
28,6,-10.290999,-16.125,1,1,-3.5391,1,3
28,7,-6.2304997,-1.2479999,1,1,-3.5391,1,2
28,8,0.043218,7.8436,0,1,-3.5391,1,2
28,9,-18.367,-20.258,0,1,-3.5391,1,3
28,10,-12.195,-4.5541,0,1,-3.5391,1,2
28,11,-4.198,16.109001,1,1,-3.5391,1,1
28,12,-13.353,-6.2071,0,1,-3.5391,1,2
28,13,-6.2304997,-1.2479999,0,1,-3.5391,1,2
28,14,-7.7611,-8.6867,0,1,-3.5391,1,2
