H,G,student,Y,gender,age,gcsescore,U
123,2079,27038,10.0,M,-2.0,7.0,0.7143157114303298
123,2079,27039,0.0,F,-1.0,6.0,-0.2856842885696702
123,2079,27040,10.0,M,-4.0,7.5,1.2143157114303298
123,2079,27041,10.0,M,-1.0,7.375,1.0893157114303298
123,2079,27042,8.0,F,0.0,6.875,0.5893157114303298
123,2079,27043,4.0,M,-4.0,5.125,-1.1606842885696702
123,2079,27044,8.0,M,-6.0,6.5,0.2143157114303298
123,2079,27045,10.0,F,1.0,7.625,1.3393157114303298
123,2079,27046,2.0,M,5.0,5.875,-0.4106842885696702
123,2079,27047,10.0,F,2.0,7.625,1.3393157114303298
123,2079,27048,8.0,M,-4.0,5.857,-0.42868428856967
123,2079,27049,6.0,F,-3.0,6.375,0.08931571143032979
123,2079,27050,4.0,M,-3.0,6.5,0.2143157114303298
123,2079,27051,10.0,F,-5.0,6.555,0.2693157114303295
123,2079,27052,10.0,M,2.0,7.625,1.3393157114303298
123,2079,27053,6.0,F,4.0,6.875,0.5893157114303298
123,2079,27054,6.0,M,1.0,6.375,0.08931571143032979
123,2079,27055,2.0,F,0.0,6.0,-0.2856842885696702
123,2079,27056,8.0,F,-3.0,7.5,1.2143157114303298
123,2079,27057,8.0,M,-2.0,6.142,-0.14368428856966986
123,2079,27058,6.0,F,-3.0,6.0,-0.2856842885696702
123,2079,27059,6.0,M,0.0,6.0,-0.2856842885696702
123,2079,27060,8.0,M,0.0,7.0,0.7143157114303298
123,2079,27061,6.0,M,-5.0,6.3,0.014315711430329614
123,2080,27062,0.0,F,-3.0,5.8,-0.4856842885696704
123,2080,27063,2.0,M,-6.0,5.7,-0.58568428856967
123,2080,27064,4.0,F,-2.0,6.1,-0.18568428856967056
123,2080,27065,6.0,M,1.0,5.8,-0.4856842885696704
123,2080,27066,2.0,M,0.0,5.7,-0.58568428856967
123,2080,27067,8.0,M,1.0,6.555,0.2693157114303295
123,2080,27068,8.0,F,5.0,6.8,0.5143157114303296
123,2080,27069,10.0,F,0.0,7.0,0.7143157114303298
123,2080,27070,8.0,F,-3.0,6.3,0.014315711430329614
123,2080,27071,8.0,M,-4.0,6.3,0.014315711430329614
123,2080,27072,0.0,M,1.0,5.3,-0.9856842885696704
123,2080,27073,2.0,M,-3.0,5.5,-0.7856842885696702
123,2080,27074,4.0,M,0.0,5.9,-0.38568428856966985
123,2080,27075,4.0,M,1.0,4.888,-1.3976842885696703
123,2080,27076,8.0,F,-2.0,6.9,0.6143157114303301
123,2080,27077,6.0,F,-5.0,6.6,0.31431571143032944
123,2080,27078,0.0,F,2.0,6.1,-0.18568428856967056
123,2081,27079,0.0,M,-6.0,4.0,-2.28568428856967
123,2081,27080,10.0,M,5.0,7.909,1.6233157114303296
123,2081,27081,2.0,F,5.0,5.4,-0.8856842885696699
123,2081,27082,6.0,M,2.0,6.181,-0.10468428856967016
123,2081,27083,4.0,F,4.0,5.363,-0.9226842885696698
123,2081,27084,10.0,F,-4.0,6.818,0.5323157114303294
123,2081,27085,8.0,F,-1.0,5.727,-0.5586842885696699
123,2081,27086,10.0,F,4.0,7.0,0.7143157114303298
123,2081,27087,10.0,M,-1.0,7.0,0.7143157114303298
123,2081,27088,4.0,M,-5.0,4.909,-1.3766842885696704
123,2081,27089,0.0,F,5.0,4.909,-1.3766842885696704
123,2081,27090,10.0,F,-4.0,6.272,-0.013684288569669967
123,2081,27091,8.0,F,3.0,6.2,-0.08568428856967003
123,2081,27092,8.0,F,5.0,6.818,0.5323157114303294
123,2081,27093,8.0,M,-3.0,6.363,0.07731571143033023
123,2081,27094,2.0,M,-4.0,4.6,-1.6856842885696706
123,2081,27095,10.0,F,1.0,7.272,0.98631571143033
123,2081,27096,10.0,M,-6.0,7.09,0.8043157114303296
123,2081,27097,8.0,M,0.0,5.909,-0.3766842885696704
123,2081,27098,8.0,M,2.0,6.363,0.07731571143033023
123,2081,27099,0.0,M,5.0,4.636,-1.64968428856967
123,2081,27100,8.0,M,-5.0,6.727,0.4413157114303301
123,2081,27101,10.0,F,2.0,6.09,-0.19568428856967035
123,2081,27102,8.0,F,-2.0,6.545,0.2593157114303297
123,2081,27103,4.0,F,4.0,5.363,-0.9226842885696698
123,2081,27104,10.0,F,1.0,7.545,1.2593157114303297
123,2081,27105,10.0,M,-4.0,6.9,0.6143157114303301
123,2081,27106,6.0,F,0.0,6.727,0.4413157114303301
123,2081,27107,8.0,M,3.0,4.727,-1.55868428856967
123,2081,27108,6.0,M,3.0,6.454,0.16831571143032953
123,2081,27109,2.0,F,-6.0,5.0,-1.2856842885696702
123,2081,27110,10.0,M,0.0,6.454,0.16831571143032953
123,2081,27111,4.0,F,-6.0,5.909,-0.3766842885696704
123,2081,27112,4.0,M,-4.0,6.272,-0.013684288569669967
123,2081,27113,8.0,M,-3.0,7.0,0.7143157114303298
123,2081,27114,6.0,F,-1.0,6.272,-0.013684288569669967
123,2081,27115,8.0,M,-6.0,6.0,-0.2856842885696702
123,2082,27116,2.0,M,-3.0,6.777,0.4913157114303299
123,2082,27117,6.0,M,-2.0,6.75,0.4643157114303298
123,2082,27118,4.0,M,1.0,5.111,-1.1746842885696704
123,2082,27119,6.0,F,-3.0,7.0,0.7143157114303298
123,2082,27120,2.0,F,2.0,6.0,-0.2856842885696702
123,2082,27121,10.0,F,-4.0,7.375,1.0893157114303298
123,2082,27122,4.0,F,1.0,6.25,-0.03568428856967021
123,2082,27123,8.0,F,5.0,6.5,0.2143157114303298
123,2082,27124,8.0,F,5.0,7.375,1.0893157114303298
123,2083,27125,6.0,F,3.0,5.777,-0.5086842885696701
123,2083,27126,4.0,M,-1.0,5.0,-1.2856842885696702
123,2083,27127,2.0,M,-2.0,5.555,-0.7306842885696705
123,2083,27128,2.0,M,-6.0,5.777,-0.5086842885696701
123,2083,27129,6.0,M,-6.0,5.375,-0.9106842885696702
123,2083,27130,6.0,F,-2.0,6.5,0.2143157114303298
123,2083,27131,0.0,F,2.0,6.0,-0.2856842885696702
123,2083,27132,8.0,M,4.0,6.5,0.2143157114303298
123,2083,27133,2.0,F,2.0,6.75,0.4643157114303298
123,2083,27134,2.0,F,2.0,6.125,-0.1606842885696702
123,2084,27135,8.0,F,-2.0,6.5,0.2143157114303298
123,2084,27136,8.0,F,-5.0,6.375,0.08931571143032979
123,2084,27137,10.0,M,3.0,6.75,0.4643157114303298
123,2084,27138,6.0,F,-5.0,7.0,0.7143157114303298
123,2084,27139,8.0,M,-4.0,6.5,0.2143157114303298
123,2084,27140,2.0,M,0.0,5.0,-1.2856842885696702
123,2084,27141,0.0,M,-3.0,5.222,-1.0636842885696698
123,2085,27142,8.0,F,-6.0,7.25,0.9643157114303298
123,2085,27143,4.0,M,4.0,6.5,0.2143157114303298
123,2085,27144,8.0,M,-5.0,6.0,-0.2856842885696702
123,2085,27145,6.0,F,-4.0,5.875,-0.4106842885696702
123,2085,27146,6.0,M,0.0,6.5,0.2143157114303298
123,2085,27147,10.0,M,-2.0,6.875,0.5893157114303298
123,2085,27148,6.0,M,4.0,6.375,0.08931571143032979
123,2085,27149,10.0,F,-5.0,8.0,1.7143157114303298
123,2085,27150,6.0,M,-1.0,6.875,0.5893157114303298
123,2085,27151,6.0,M,-1.0,6.375,0.08931571143032979
123,2085,27152,4.0,F,5.0,5.125,-1.1606842885696702
123,2085,27153,8.0,M,-1.0,6.75,0.4643157114303298
123,2085,27154,10.0,M,4.0,6.875,0.5893157114303298
123,2085,27155,6.0,M,-5.0,5.0,-1.2856842885696702
123,2085,27156,8.0,M,3.0,6.0,-0.2856842885696702
123,2085,27157,10.0,M,-4.0,6.75,0.4643157114303298
123,2085,27158,8.0,F,4.0,6.5,0.2143157114303298
123,2086,27159,0.0,F,-6.0,4.0,-2.28568428856967
123,2086,27160,10.0,M,4.0,6.875,0.5893157114303298
123,2086,27161,2.0,F,-2.0,6.375,0.08931571143032979
123,2086,27162,6.0,F,3.0,6.75,0.4643157114303298
123,2086,27163,10.0,F,0.0,7.875,1.5893157114303298
123,2086,27164,0.0,F,1.0,4.375,-1.9106842885696702
123,2086,27165,0.0,F,1.0,5.625,-0.6606842885696702
123,2086,27166,10.0,M,-1.0,7.25,0.9643157114303298
123,2086,27167,0.0,M,4.0,5.375,-0.9106842885696702
123,2086,27168,0.0,M,-6.0,5.5,-0.7856842885696702
123,2086,27169,6.0,M,-1.0,5.875,-0.4106842885696702
123,2086,27170,0.0,M,-6.0,4.75,-1.5356842885696702
123,2086,27171,10.0,M,-4.0,7.25,0.9643157114303298
123,2087,27172,10.0,F,2.0,7.25,0.9643157114303298
123,2087,27173,8.0,M,4.0,6.875,0.5893157114303298
123,2087,27174,0.0,F,-3.0,5.875,-0.4106842885696702
123,2087,27175,4.0,F,4.0,7.0,0.7143157114303298
123,2087,27176,0.0,F,-4.0,5.125,-1.1606842885696702
123,2087,27177,0.0,M,3.0,4.375,-1.9106842885696702
123,2087,27178,8.0,M,2.0,6.875,0.5893157114303298
123,2087,27179,4.0,F,-2.0,5.75,-0.5356842885696702
123,2087,27180,8.0,F,-4.0,6.875,0.5893157114303298
123,2087,27181,0.0,M,2.0,5.125,-1.1606842885696702
123,2087,27182,8.0,M,3.0,7.0,0.7143157114303298
123,2087,27183,2.0,M,0.0,6.25,-0.03568428856967021
123,2087,27184,6.0,M,5.0,6.5,0.2143157114303298
123,2087,27185,8.0,M,5.0,5.625,-0.6606842885696702
123,2087,27186,8.0,F,-5.0,7.25,0.9643157114303298
123,2087,27187,4.0,M,-6.0,6.5,0.2143157114303298
123,2087,27188,10.0,M,0.0,7.125,0.8393157114303298
123,2087,27189,10.0,M,3.0,7.5,1.2143157114303298
123,2087,27190,10.0,M,0.0,5.125,-1.1606842885696702
123,2087,27191,4.0,F,2.0,6.25,-0.03568428856967021
123,2087,27192,6.0,F,-3.0,6.25,-0.03568428856967021
123,2087,27193,4.0,F,2.0,6.75,0.4643157114303298
123,2087,27194,6.0,M,-1.0,5.625,-0.6606842885696702
123,2087,27195,8.0,F,-6.0,6.625,0.3393157114303298
123,2087,27196,8.0,F,-5.0,7.625,1.3393157114303298
123,2087,27197,4.0,M,3.0,5.875,-0.4106842885696702
123,2087,27198,2.0,M,-3.0,6.0,-0.2856842885696702
123,2087,27199,6.0,F,4.0,6.25,-0.03568428856967021
123,2087,27200,8.0,M,3.0,6.111,-0.17468428856967044
123,2087,27201,2.0,F,3.0,6.5,0.2143157114303298
123,2087,27202,8.0,F,1.0,6.625,0.3393157114303298
123,2087,27203,10.0,F,-4.0,7.25,0.9643157114303298
123,2087,27204,10.0,F,-4.0,6.375,0.08931571143032979
123,2087,27205,4.0,M,1.0,5.5,-0.7856842885696702
123,2087,27206,8.0,F,-2.0,7.625,1.3393157114303298
123,2087,27207,8.0,F,-6.0,6.875,0.5893157114303298
123,2087,27208,6.0,M,1.0,6.125,-0.1606842885696702
123,2088,27209,6.0,M,-2.0,5.888,-0.3976842885696703
123,2088,27210,6.0,M,-2.0,6.555,0.2693157114303295
123,2088,27211,8.0,F,-3.0,5.625,-0.6606842885696702
123,2088,27212,6.0,M,1.0,6.222,-0.06368428856966979
123,2088,27213,10.0,F,-6.0,7.222,0.9363157114303302
123,2089,27214,6.0,M,2.0,6.0,-0.2856842885696702
123,2089,27215,4.0,M,-1.0,5.0,-1.2856842885696702
123,2089,27216,0.0,F,-2.0,4.444,-1.8416842885696703
123,2089,27217,4.0,F,5.0,5.555,-0.7306842885696705
123,2089,27218,4.0,F,-4.0,6.777,0.4913157114303299
123,2089,27219,2.0,M,1.0,4.625,-1.6606842885696702
123,2089,27220,0.0,M,4.0,6.111,-0.17468428856967044
123,2089,27221,2.0,F,3.0,6.333,0.047315711430329976
123,2089,27222,6.0,F,3.0,6.666,0.38031571143033016
123,2089,27223,0.0,M,-4.0,4.875,-1.4106842885696702
123,2089,27224,2.0,F,-5.0,5.0,-1.2856842885696702
123,2089,27225,0.0,M,-5.0,4.555,-1.7306842885696705
123,2090,27226,4.0,F,-4.0,5.875,-0.4106842885696702
123,2090,27227,6.0,F,-6.0,6.444,0.15831571143032974
123,2091,27228,4.0,M,1.0,5.333,-0.95268428856967
124,2092,27229,6.0,M,3.0,6.888,0.6023157114303297
124,2092,27230,4.0,M,0.0,5.444,-0.8416842885696703
124,2092,27231,2.0,M,3.0,5.222,-1.0636842885696698
124,2093,27232,8.0,F,-1.0,6.666,0.38031571143033016
124,2093,27233,4.0,M,0.0,4.777,-1.50868428856967
124,2093,27234,10.0,M,-3.0,5.222,-1.0636842885696698
124,2093,27235,8.0,M,2.0,5.444,-0.8416842885696703
124,2093,27236,10.0,F,2.0,6.555,0.2693157114303295
124,2093,27237,10.0,F,-6.0,6.555,0.2693157114303295
124,2093,27238,8.0,F,4.0,6.888,0.6023157114303297
124,2093,27239,10.0,M,-2.0,6.333,0.047315711430329976
124,2093,27240,4.0,F,-6.0,5.111,-1.1746842885696704
124,2093,27241,8.0,M,-5.0,5.222,-1.0636842885696698
124,2093,27242,6.0,F,4.0,6.0,-0.2856842885696702
124,2094,27243,4.0,M,-1.0,5.75,-0.5356842885696702
124,2094,27244,8.0,M,-4.0,5.625,-0.6606842885696702
124,2094,27245,10.0,F,3.0,6.555,0.2693157114303295
124,2095,27246,2.0,M,-1.0,6.111,-0.17468428856967044
124,2095,27247,6.0,M,1.0,5.125,-1.1606842885696702
124,2095,27248,0.0,F,5.0,6.0,-0.2856842885696702
124,2095,27249,8.0,F,-2.0,6.5,0.2143157114303298
124,2096,27250,0.0,M,-4.0,4.875,-1.4106842885696702
124,2096,27251,6.0,M,1.0,5.5,-0.7856842885696702
124,2096,27252,4.0,M,5.0,5.0,-1.2856842885696702
124,2096,27253,2.0,F,-6.0,6.125,-0.1606842885696702
124,2097,27254,10.0,F,0.0,6.5,0.2143157114303298
124,2097,27255,6.0,F,4.0,7.0,0.7143157114303298
124,2097,27256,2.0,M,4.0,4.125,-2.16068428856967
124,2097,27257,8.0,F,-4.0,5.625,-0.6606842885696702
124,2097,27258,6.0,M,-3.0,5.857,-0.42868428856967
124,2098,27259,2.0,F,5.0,6.25,-0.03568428856967021
124,2098,27260,8.0,M,3.0,6.125,-0.1606842885696702
124,2098,27261,4.0,M,5.0,5.428,-0.8576842885696703
124,2098,27262,10.0,F,0.0,7.0,0.7143157114303298
124,2098,27263,0.0,F,-3.0,5.625,-0.6606842885696702
124,2098,27264,6.0,M,-1.0,5.5,-0.7856842885696702
124,2098,27265,6.0,M,-6.0,6.125,-0.1606842885696702
124,2098,27266,2.0,F,1.0,6.25,-0.03568428856967021
124,2099,27267,2.0,M,5.0,5.5,-0.7856842885696702
124,2099,27268,4.0,M,-2.0,6.0,-0.2856842885696702
124,2099,27269,8.0,M,-4.0,6.142,-0.14368428856966986
124,2099,27270,0.0,F,3.0,4.0,-2.28568428856967
124,2099,27271,2.0,F,-6.0,5.625,-0.6606842885696702
124,2099,27272,4.0,F,5.0,6.25,-0.03568428856967021
124,2099,27273,4.0,F,-2.0,6.0,-0.2856842885696702
124,2099,27274,10.0,M,1.0,7.0,0.7143157114303298
124,2099,27275,0.0,F,5.0,6.25,-0.03568428856967021
124,2099,27276,8.0,M,4.0,7.111,0.8253157114303296
124,2100,27277,6.0,F,2.0,6.375,0.08931571143032979
124,2100,27278,8.0,M,1.0,6.375,0.08931571143032979
124,2100,27279,4.0,F,-2.0,5.875,-0.4106842885696702
124,2100,27280,6.0,M,2.0,6.222,-0.06368428856966979
124,2100,27281,8.0,M,-1.0,4.571,-1.7146842885696705
124,2100,27282,8.0,M,-6.0,6.375,0.08931571143032979
124,2100,27283,6.0,F,-1.0,6.0,-0.2856842885696702
124,2100,27284,10.0,F,1.0,7.0,0.7143157114303298
124,2100,27285,6.0,F,-4.0,6.0,-0.2856842885696702
124,2100,27286,8.0,M,-1.0,6.875,0.5893157114303298
124,2100,27287,10.0,M,-5.0,6.625,0.3393157114303298
124,2100,27288,8.0,M,-4.0,6.75,0.4643157114303298
124,2100,27289,2.0,M,-4.0,6.142,-0.14368428856966986
124,2100,27290,8.0,M,-6.0,6.25,-0.03568428856967021
124,2100,27291,2.0,F,2.0,5.111,-1.1746842885696704
124,2100,27292,4.0,M,3.0,5.571,-0.7146842885696705
124,2100,27293,8.0,F,-1.0,6.875,0.5893157114303298
124,2100,27294,8.0,M,5.0,7.125,0.8393157114303298
124,2100,27295,4.0,F,1.0,6.0,-0.2856842885696702
124,2101,27296,4.0,M,-1.0,4.375,-1.9106842885696702
124,2101,27297,4.0,M,-4.0,4.625,-1.6606842885696702
124,2101,27298,8.0,M,-2.0,6.375,0.08931571143032979
124,2102,27299,4.0,M,-5.0,4.625,-1.6606842885696702
124,2102,27300,6.0,F,2.0,6.375,0.08931571143032979
124,2102,27301,2.0,M,-4.0,6.625,0.3393157114303298
124,2102,27302,4.0,F,3.0,6.5,0.2143157114303298
124,2102,27303,6.0,M,4.0,5.875,-0.4106842885696702
124,2102,27304,6.0,M,5.0,6.25,-0.03568428856967021
124,2103,27305,0.0,M,3.0,4.5,-1.7856842885696702
124,2103,27306,2.0,M,-3.0,5.625,-0.6606842885696702
124,2103,27307,2.0,F,-4.0,6.125,-0.1606842885696702
124,2103,27308,0.0,F,-3.0,5.125,-1.1606842885696702
124,2103,27309,2.0,F,-2.0,5.0,-1.2856842885696702
124,2103,27310,6.0,M,2.0,6.777,0.4913157114303299
124,2103,27311,2.0,F,3.0,6.625,0.3393157114303298
124,2103,27312,8.0,M,4.0,6.875,0.5893157114303298
124,2103,27313,2.0,M,0.0,5.0,-1.2856842885696702
124,2103,27314,2.0,F,-5.0,5.625,-0.6606842885696702
124,2103,27315,6.0,F,-5.0,6.25,-0.03568428856967021
124,2103,27316,0.0,M,-5.0,5.25,-1.0356842885696702
124,2103,27317,6.0,M,1.0,6.875,0.5893157114303298
124,2104,27318,2.0,M,-3.0,5.0,-1.2856842885696702
124,2104,27319,0.0,M,-1.0,4.625,-1.6606842885696702
124,2104,27320,2.0,F,1.0,6.222,-0.06368428856966979
124,2104,27321,8.0,F,-5.0,5.875,-0.4106842885696702
124,2104,27322,0.0,M,5.0,2.857,-3.42868428856967
124,2104,27323,2.0,F,2.0,5.75,-0.5356842885696702
124,2104,27324,4.0,F,5.0,5.5,-0.7856842885696702
124,2105,27325,0.0,M,0.0,5.75,-0.5356842885696702
124,2105,27326,6.0,F,-4.0,6.375,0.08931571143032979
124,2106,27327,2.0,M,3.0,5.5,-0.7856842885696702
124,2106,27328,4.0,M,3.0,5.625,-0.6606842885696702
124,2107,27329,8.0,M,-5.0,7.0,0.7143157114303298
124,2107,27330,0.0,M,-2.0,5.25,-1.0356842885696702
124,2107,27331,8.0,M,-3.0,6.25,-0.03568428856967021
124,2107,27332,4.0,M,-5.0,5.142,-1.1436842885696699
124,2107,27333,2.0,F,3.0,6.625,0.3393157114303298
124,2107,27334,0.0,F,2.0,5.25,-1.0356842885696702
124,2107,27335,6.0,M,2.0,6.875,0.5893157114303298
124,2107,27336,8.0,M,-2.0,6.625,0.3393157114303298
124,2107,27337,6.0,F,2.0,5.875,-0.4106842885696702
124,2107,27338,6.0,M,-1.0,7.0,0.7143157114303298
124,2107,27339,4.0,M,5.0,5.875,-0.4106842885696702
124,2107,27340,6.0,M,-3.0,6.75,0.4643157114303298
124,2107,27341,8.0,M,-5.0,6.875,0.5893157114303298
124,2107,27342,2.0,F,2.0,6.0,-0.2856842885696702
124,2107,27343,4.0,M,-5.0,6.222,-0.06368428856966979
124,2107,27344,6.0,M,1.0,6.111,-0.17468428856967044
124,2107,27345,0.0,M,-5.0,4.666,-1.6196842885696698
124,2108,27346,6.0,M,-5.0,5.5,-0.7856842885696702
124,2108,27347,6.0,M,-1.0,5.75,-0.5356842885696702
124,2108,27348,10.0,M,4.0,7.625,1.3393157114303298
124,2108,27349,8.0,M,-6.0,6.5,0.2143157114303298
124,2108,27350,8.0,M,2.0,5.875,-0.4106842885696702
124,2108,27351,8.0,M,-6.0,6.375,0.08931571143032979
124,2108,27352,10.0,M,2.0,7.125,0.8393157114303298
124,2108,27353,8.0,M,0.0,6.625,0.3393157114303298
124,2109,27354,2.0,M,2.0,6.666,0.38031571143033016
124,2109,27355,2.0,F,-3.0,6.555,0.2693157114303295
124,2109,27356,6.0,M,5.0,6.555,0.2693157114303295
124,2109,27357,6.0,M,1.0,6.444,0.15831571143032974
124,2109,27358,2.0,M,3.0,5.777,-0.5086842885696701
124,2110,27359,0.0,M,3.0,5.0,-1.2856842885696702
124,2110,27360,0.0,M,2.0,5.125,-1.1606842885696702
124,2110,27361,0.0,M,1.0,5.25,-1.0356842885696702
124,2110,27362,0.0,F,3.0,4.625,-1.6606842885696702
124,2111,27363,2.0,M,-4.0,5.875,-0.4106842885696702
124,2112,27364,0.0,M,-1.0,5.5,-0.7856842885696702
124,2112,27365,4.0,M,2.0,5.625,-0.6606842885696702
124,2112,27366,8.0,M,2.0,6.875,0.5893157114303298
124,2112,27367,0.0,M,0.0,5.625,-0.6606842885696702
124,2113,27368,2.0,F,-3.0,6.625,0.3393157114303298
124,2113,27369,8.0,M,-3.0,6.5,0.2143157114303298
124,2113,27370,2.0,M,0.0,3.714,-2.5716842885696702
124,2113,27371,10.0,M,-2.0,6.25,-0.03568428856967021
124,2113,27372,0.0,F,-1.0,4.5,-1.7856842885696702
124,2113,27373,6.0,F,4.0,6.25,-0.03568428856967021
124,2113,27374,4.0,F,3.0,5.428,-0.8576842885696703
124,2113,27375,8.0,M,2.0,6.0,-0.2856842885696702
124,2113,27376,6.0,F,-4.0,5.5,-0.7856842885696702
124,2113,27377,8.0,M,-2.0,6.375,0.08931571143032979
124,2113,27378,10.0,M,1.0,5.75,-0.5356842885696702
124,2113,27379,8.0,M,-3.0,6.125,-0.1606842885696702
124,2113,27380,10.0,F,-6.0,5.714,-0.5716842885696698
124,2113,27381,0.0,M,5.0,5.333,-0.95268428856967
124,2113,27382,6.0,M,2.0,6.75,0.4643157114303298
124,2113,27383,6.0,F,5.0,6.333,0.047315711430329976
124,2113,27384,10.0,F,-6.0,7.666,1.3803157114303302
124,2113,27385,10.0,F,-1.0,7.0,0.7143157114303298
124,2114,27386,10.0,M,5.0,7.111,0.8253157114303296
124,2114,27387,8.0,M,-3.0,4.444,-1.8416842885696703
124,2114,27388,0.0,M,-6.0,4.625,-1.6606842885696702
124,2114,27389,0.0,M,3.0,4.5,-1.7856842885696702
124,2114,27390,8.0,M,5.0,6.0,-0.2856842885696702
124,2114,27391,6.0,M,-3.0,5.555,-0.7306842885696705
124,2114,27392,6.0,F,0.0,6.0,-0.2856842885696702
124,2115,27393,4.0,F,3.0,6.875,0.5893157114303298
124,2115,27394,10.0,M,0.0,7.125,0.8393157114303298
124,2115,27395,6.0,M,4.0,6.875,0.5893157114303298
124,2115,27396,2.0,F,0.0,6.25,-0.03568428856967021
124,2115,27397,2.0,F,-3.0,5.75,-0.5356842885696702
124,2115,27398,0.0,M,5.0,6.25,-0.03568428856967021
124,2115,27399,6.0,F,5.0,6.25,-0.03568428856967021
124,2115,27400,0.0,M,0.0,5.5,-0.7856842885696702
124,2115,27401,10.0,F,4.0,8.0,1.7143157114303298
124,2115,27402,0.0,F,-5.0,5.875,-0.4106842885696702
124,2115,27403,8.0,F,-2.0,7.0,0.7143157114303298
124,2115,27404,2.0,F,-1.0,6.125,-0.1606842885696702
124,2115,27405,8.0,M,4.0,7.125,0.8393157114303298
124,2115,27406,0.0,F,-5.0,5.625,-0.6606842885696702
124,2115,27407,2.0,F,4.0,6.125,-0.1606842885696702
124,2115,27408,6.0,M,-3.0,6.75,0.4643157114303298
124,2116,27409,6.0,M,-6.0,4.875,-1.4106842885696702
124,2116,27410,0.0,M,4.0,5.888,-0.3976842885696703
124,2116,27411,0.0,F,-1.0,6.111,-0.17468428856967044
124,2116,27412,6.0,F,-5.0,6.666,0.38031571143033016
124,2116,27413,8.0,M,-1.0,5.888,-0.3976842885696703
124,2116,27414,4.0,M,3.0,5.625,-0.6606842885696702
124,2116,27415,8.0,F,-3.0,6.777,0.4913157114303299
124,2116,27416,2.0,F,2.0,6.222,-0.06368428856966979
124,2116,27417,10.0,M,-5.0,7.0,0.7143157114303298
124,2116,27418,2.0,F,-4.0,6.111,-0.17468428856967044
124,2116,27419,10.0,M,-3.0,6.777,0.4913157114303299
124,2116,27420,4.0,M,-3.0,5.555,-0.7306842885696705
124,2116,27421,6.0,M,1.0,6.888,0.6023157114303297
124,2116,27422,0.0,F,-5.0,5.666,-0.6196842885696698
124,2116,27423,4.0,M,-5.0,5.666,-0.6196842885696698
124,2117,27424,2.0,F,4.0,6.0,-0.2856842885696702
124,2117,27425,0.0,M,2.0,6.428,0.14231571143032973
124,2118,27426,0.0,M,4.0,5.777,-0.5086842885696701
124,2118,27427,0.0,M,5.0,4.625,-1.6606842885696702
124,2118,27428,6.0,M,0.0,6.222,-0.06368428856966979
124,2118,27429,8.0,M,3.0,5.555,-0.7306842885696705
124,2118,27430,2.0,M,3.0,6.555,0.2693157114303295
124,2118,27431,2.0,M,3.0,5.333,-0.95268428856967
124,2118,27432,4.0,M,4.0,6.111,-0.17468428856967044
124,2118,27433,8.0,M,3.0,5.555,-0.7306842885696705
124,2118,27434,0.0,M,2.0,4.222,-2.06368428856967
124,2118,27435,0.0,F,-6.0,6.444,0.15831571143032974
124,2118,27436,0.0,F,4.0,5.777,-0.5086842885696701
124,2118,27437,0.0,F,-6.0,6.555,0.2693157114303295
124,2118,27438,2.0,M,-1.0,4.666,-1.6196842885696698
124,2118,27439,2.0,F,5.0,5.625,-0.6606842885696702
124,2118,27440,8.0,M,5.0,6.555,0.2693157114303295
124,2118,27441,0.0,M,2.0,4.555,-1.7306842885696705
124,2118,27442,0.0,M,-6.0,3.888,-2.3976842885696703
124,2119,27443,2.0,M,-2.0,5.5,-0.7856842885696702
124,2119,27444,0.0,M,-4.0,4.875,-1.4106842885696702
124,2119,27445,4.0,M,-6.0,6.375,0.08931571143032979
124,2119,27446,0.0,M,5.0,5.5,-0.7856842885696702
124,2119,27447,2.0,M,-1.0,5.125,-1.1606842885696702
124,2119,27448,4.0,M,-2.0,4.5,-1.7856842885696702
124,2120,27449,4.0,M,-3.0,6.111,-0.17468428856967044
124,2120,27450,2.0,M,3.0,6.111,-0.17468428856967044
124,2121,27451,6.0,M,2.0,6.333,0.047315711430329976
124,2121,27452,6.0,M,2.0,6.333,0.047315711430329976
124,2121,27453,8.0,F,3.0,6.888,0.6023157114303297
124,2121,27454,8.0,F,0.0,7.111,0.8253157114303296
124,2121,27455,4.0,M,4.0,6.111,-0.17468428856967044
124,2121,27456,6.0,M,-1.0,6.25,-0.03568428856967021
124,2121,27457,8.0,F,-3.0,6.25,-0.03568428856967021
124,2121,27458,2.0,M,5.0,6.555,0.2693157114303295
124,2121,27459,2.0,M,1.0,4.777,-1.50868428856967
124,2121,27460,6.0,M,4.0,6.444,0.15831571143032974
124,2121,27461,8.0,M,-4.0,7.111,0.8253157114303296
124,2121,27462,6.0,M,1.0,5.0,-1.2856842885696702
124,2121,27463,10.0,M,-3.0,7.222,0.9363157114303302
124,2121,27464,8.0,M,-3.0,7.0,0.7143157114303298
124,2122,27465,4.0,M,3.0,5.666,-0.6196842885696698
124,2122,27466,6.0,F,2.0,6.181,-0.10468428856967016
124,2122,27467,10.0,M,2.0,6.363,0.07731571143033023
124,2122,27468,2.0,M,-3.0,5.636,-0.6496842885696701
124,2122,27469,4.0,F,-3.0,5.454,-0.8316842885696705
124,2122,27470,8.0,M,-1.0,6.545,0.2593157114303297
124,2122,27471,6.0,M,1.0,6.0,-0.2856842885696702
124,2122,27472,4.0,F,-3.0,5.272,-1.01368428856967
124,2122,27473,2.0,F,3.0,5.545,-0.7406842885696703
