G,Y,B,U,A
31,0.0043222,girls,0.2058022,F
31,-1.029067,girls,-1.199273,F
31,-0.492781,girls,-0.538061,F
31,-1.029067,girls,-0.124804,F
31,-0.265159,girls,-2.356393,F
31,0.1340672,girls,-2.025787,F
31,-0.776109,girls,-0.290107,F
31,1.1094382,girls,0.4537562,F
31,0.1941492,girls,-0.372758,F
31,-0.419801,girls,-1.860484,F
31,-1.526653,girls,-0.703364,F
31,1.4395322,girls,-0.124804,F
31,0.4781942,girls,-0.290107,F
31,-0.265159,girls,-0.042152,F
31,0.7472282,girls,0.1231502,F
31,0.1340672,girls,0.6190592,F
31,0.4026692,girls,0.2058022,F
31,-0.129085,girls,-0.868667,F
31,-1.836687,girls,-1.364576,F
31,-0.338842,girls,-0.620713,F
31,-1.219486,girls,-0.45541,F
31,-0.776109,girls,-1.116621,F
31,-1.029067,girls,-0.207455,F
31,-0.776109,girls,-0.951318,F
31,0.4781942,girls,0.5364082,F
31,0.2613242,girls,-0.042152,F
31,-0.939378,girls,-1.199273,F
31,-0.265159,girls,-1.03397,F
31,-0.85267,girls,-1.116621,F
31,-0.699505,girls,-0.620713,F
31,-0.062088,girls,-0.042152,F
31,-0.699505,girls,-0.207455,F
31,0.0735362,girls,-1.777833,F
31,0.7472282,girls,-0.290107,F
31,0.0043222,girls,-0.124804,F
32,-0.939378,mixed,-1.695182,F
32,-0.338842,mixed,-1.860484,F
32,-0.555112,mixed,-0.207455,M
32,-0.85267,mixed,-0.703364,M
32,0.1941492,mixed,1.1149682,F
32,-1.438662,mixed,-2.604348,M
32,-1.118624,mixed,-2.934953,M
32,0.0043222,mixed,0.5364082,M
32,-0.419801,mixed,-0.207455,M
32,1.0396082,mixed,1.0323172,M
32,1.0396082,mixed,0.4537562,F
32,0.4026692,mixed,0.3711052,M
32,-0.265159,mixed,-1.281924,M
32,-1.62373,mixed,-1.777833,M
32,-1.438662,mixed,-1.777833,M
32,1.2405332,mixed,0.5364082,M
32,0.1340672,mixed,-1.116621,M
32,-3.059543,mixed,-2.604348,M
32,0.5443412,mixed,-0.620713,F
32,0.3280722,mixed,-0.538061,M
32,-1.836687,mixed,-0.538061,M
32,1.5061852,mixed,1.6935282,F
32,-0.338842,mixed,-0.951318,M
32,-1.836687,mixed,-1.695182,M
32,-1.029067,mixed,0.0404992,F
32,-0.129085,mixed,0.2058022,F
32,-1.962075,mixed,-0.538061,M
32,0.1941492,mixed,0.4537562,M
32,0.6787592,mixed,-0.124804,F
32,-0.623051,mixed,-1.364576,M
32,-0.338842,mixed,0.0404992,F
32,0.2613242,mixed,0.5364082,M
32,-0.623051,mixed,-0.124804,F
32,0.0043222,mixed,-1.03397,M
32,-0.265159,mixed,-1.529879,M
32,-0.939378,mixed,-1.860484,M
32,-0.129085,mixed,-1.199273,M
32,0.9675862,mixed,1.0323172,F
32,0.7472282,mixed,-0.538061,F
32,-1.62373,mixed,-1.61253,F
32,0.6787592,mixed,-0.042152,M
32,-1.836687,mixed,-2.273742,F
33,0.1340672,mixed,0.9496652,M
33,0.5443412,mixed,1.1149682,M
33,0.4781942,mixed,0.0404992,M
33,0.0735362,mixed,0.0404992,M
33,-1.335315,mixed,-0.124804,M
33,-1.335315,mixed,-1.61253,M
33,-0.555112,mixed,-1.281924,M
33,-0.338842,mixed,-0.951318,M
33,0.0043222,mixed,0.0404992,F
33,0.7472282,mixed,1.3629222,M
33,0.2613242,mixed,-1.199273,F
33,0.8965662,mixed,0.5364082,M
33,0.3280722,mixed,0.2058022,M
33,-0.85267,mixed,-0.45541,F
33,-0.776109,mixed,-0.290107,M
33,0.0043222,mixed,-0.538061,M
33,0.4026692,mixed,1.1976192,M
33,0.7472282,mixed,1.3629222,M
33,0.0735362,mixed,0.6190592,F
33,-0.338842,mixed,-0.290107,F
33,0.8965662,mixed,1.1976192,M
33,1.0396082,mixed,2.1067862,F
33,-0.265159,mixed,0.7843622,M
33,1.0396082,mixed,-0.042152,F
33,0.6787592,mixed,0.0404992,F
33,-0.062088,mixed,-0.124804,F
33,-0.555112,mixed,-0.124804,M
33,-0.338842,mixed,-0.620713,F
33,0.4026692,mixed,0.5364082,F
33,-0.197611,mixed,-0.45541,M
33,0.1340672,mixed,0.7843622,F
33,-0.419801,mixed,0.0404992,F
33,-1.335315,mixed,-1.860484,F
33,-0.338842,mixed,-1.116621,F
33,0.6107292,mixed,0.2884532,F
33,0.4026692,mixed,0.3711052,M
33,-0.699505,mixed,-0.45541,M
33,-0.197611,mixed,0.0404992,F
33,-1.335315,mixed,-0.207455,M
33,-1.118624,mixed,-0.290107,F
33,0.4026692,mixed,0.9496652,F
33,1.9003352,mixed,0.2884532,M
33,-1.438662,mixed,-2.852302,M
33,1.1094382,mixed,0.0404992,M
33,-0.062088,mixed,1.6108772,M
33,0.6787592,mixed,2.3547402,M
33,-0.699505,mixed,-0.207455,M
33,0.0735362,mixed,0.3711052,F
33,0.7472282,mixed,0.2058022,F
33,-0.939378,mixed,-0.042152,M
33,0.3280722,mixed,-0.45541,M
33,0.4026692,mixed,0.1231502,M
33,-0.265159,mixed,-0.538061,M
33,1.4395322,mixed,0.2058022,F
33,1.0396082,mixed,0.2058022,F
33,0.6787592,mixed,0.3711052,F
33,1.3747412,mixed,1.1976192,M
33,1.4395322,mixed,-0.207455,M
33,-0.338842,mixed,-0.45541,F
33,0.1941492,mixed,-1.116621,F
33,-0.85267,mixed,-0.207455,M
33,1.8138272,mixed,0.2884532,M
33,-0.85267,mixed,-0.538061,F
33,-0.062088,mixed,-0.124804,F
33,0.2613242,mixed,0.2058022,F
33,-0.776109,mixed,0.8670142,M
33,0.5443412,mixed,0.0404992,F
33,-0.062088,mixed,-0.290107,F
33,0.0043222,mixed,0.1231502,M
33,0.6787592,mixed,1.1149682,M
33,1.1094382,mixed,0.8670142,M
33,-0.699505,mixed,0.2058022,M
33,-0.85267,mixed,-0.290107,M
33,-0.338842,mixed,-0.207455,M
33,0.9675862,mixed,0.3711052,F
33,-0.776109,mixed,0.0404992,F
33,0.2613242,mixed,-0.290107,M
34,0.4781942,mixed,1.8588312,M
34,0.0735362,mixed,-0.538061,M
34,-0.338842,mixed,0.2884532,M
34,-2.75266,mixed,-1.860484,F
34,-2.291731,mixed,-2.604348,M
34,0.6107292,mixed,0.1231502,M
34,-1.836687,mixed,-1.281924,F
34,1.4395322,mixed,0.1231502,F
34,-0.623051,mixed,0.8670142,M
34,0.9675862,mixed,-0.207455,F
34,-3.059543,mixed,-0.868667,M
34,0.1941492,mixed,0.4537562,M
34,-1.438662,mixed,-1.199273,M
34,-1.62373,mixed,-2.273742,F
34,1.2405332,mixed,0.9496652,M
34,1.3747412,mixed,0.8670142,M
34,1.4395322,mixed,1.3629222,M
34,-1.62373,mixed,-2.852302,M
34,-1.526653,mixed,-0.538061,M
34,1.3747412,mixed,2.3547402,M
34,-0.338842,mixed,-0.786016,M
34,-1.219486,mixed,-2.273742,F
34,-0.699505,mixed,0.2058022,M
34,0.4781942,mixed,-1.447227,M
34,0.4781942,mixed,0.3711052,F
34,-0.419801,mixed,-0.45541,F
35,-0.419801,girls,-0.538061,F
35,0.3280722,girls,-0.620713,F
35,0.0043222,girls,-0.207455,F
35,0.8219882,girls,0.4537562,F
35,0.5443412,girls,-0.207455,F
35,1.3101422,girls,0.1231502,F
35,-0.129085,girls,0.5364082,F
35,0.7472282,girls,0.8670142,F
35,0.4026692,girls,-0.207455,F
35,0.6787592,girls,-0.290107,F
35,0.6107292,girls,1.2802712,F
35,0.4026692,girls,-0.538061,F
35,-0.338842,girls,-0.290107,F
35,0.0735362,girls,-1.03397,F
35,-1.029067,girls,-0.290107,F
35,-0.338842,girls,-0.124804,F
35,-0.555112,girls,-0.45541,F
35,0.8965662,girls,0.0404992,F
35,0.9675862,girls,1.6108772,F
35,-0.699505,girls,-1.03397,F
35,-0.555112,girls,-0.290107,F
35,-0.197611,girls,-1.199273,F
35,0.8965662,girls,-1.364576,F
35,-0.338842,girls,0.5364082,F
35,-0.699505,girls,-0.372758,F
35,-1.029067,girls,0.0404992,F
35,-1.723882,girls,-0.703364,F
35,0.8965662,girls,1.2802712,F
35,-1.118624,girls,-0.45541,F
35,0.1340672,girls,-0.042152,F
35,-0.699505,girls,-0.372758,F
35,0.9675862,girls,-0.620713,F
35,1.3101422,girls,1.6108772,F
35,0.3280722,girls,-0.786016,F
35,0.6107292,girls,0.9496652,F
35,0.2613242,girls,0.0404992,F
35,0.1340672,girls,-1.529879,F
35,-0.265159,girls,-0.372758,F
36,-0.265159,boys,-1.61253,M
36,-1.723882,boys,-1.199273,M
36,1.0396082,boys,1.8588312,M
36,-1.723882,boys,-1.364576,M
36,0.0043222,boys,-0.868667,M
36,-1.723882,boys,-0.951318,M
36,1.4395322,boys,0.2884532,M
36,-0.85267,boys,-1.860484,M
36,-0.939378,boys,0.2884532,M
36,1.1094382,boys,-1.529879,M
36,-0.419801,boys,-0.538061,M
36,-0.85267,boys,-0.124804,M
36,-0.776109,boys,0.7017112,M
36,-0.776109,boys,-1.364576,M
36,0.4026692,boys,-0.538061,M
36,-1.962075,boys,-1.447227,M
36,-1.962075,boys,-1.529879,M
36,-1.836687,boys,-0.124804,M
36,0.3280722,boys,1.0323172,M
36,-1.118624,boys,1.0323172,M
36,0.1941492,boys,0.2058022,M
36,0.6787592,boys,-0.703364,M
36,0.6107292,boys,1.3629222,M
36,-1.62373,boys,-0.372758,M
36,-0.492781,boys,0.8670142,M
36,-1.118624,boys,-0.372758,M
36,-2.108644,boys,-0.868667,M
36,0.3280722,boys,0.6190592,M
36,0.3280722,boys,0.6190592,M
36,-0.699505,boys,0.3711052,M
36,-0.776109,boys,-0.372758,M
36,-0.129085,boys,0.4537562,M
36,-0.555112,boys,-0.538061,M
36,-1.62373,boys,-1.695182,M
36,-1.219486,boys,-2.604348,M
36,1.9003352,boys,0.7843622,M
36,0.8219882,boys,1.5282252,M
36,0.8965662,boys,0.6190592,M
36,0.0735362,boys,1.0323172,M
36,-0.939378,boys,-0.124804,M
36,0.6787592,boys,1.2802712,M
36,0.5443412,boys,1.2802712,M
36,0.4026692,boys,0.5364082,M
36,-0.338842,boys,0.1231502,M
36,0.7472282,boys,1.0323172,M
36,0.0043222,boys,-0.207455,M
36,-0.492781,boys,0.1231502,M
36,0.3280722,boys,-2.686999,M
36,0.5443412,boys,0.3711052,M
36,0.0735362,boys,-0.124804,M
36,1.5792202,boys,1.6935282,M
36,-0.623051,boys,1.6935282,M
36,0.1340672,boys,-0.951318,M
36,0.0735362,boys,-1.199273,M
36,1.9003352,boys,2.9333002,M
36,0.6107292,boys,-0.290107,M
36,0.5443412,boys,1.6935282,M
36,-0.197611,boys,-1.199273,M
36,-0.265159,boys,-0.124804,M
36,-0.338842,boys,-2.273742,M
36,-0.197611,boys,-1.199273,M
36,-1.438662,boys,-1.199273,M
36,-0.85267,boys,-1.199273,M
36,-0.062088,boys,-0.124804,M
36,0.4781942,boys,2.0241342,M
36,-1.836687,boys,-0.45541,M
36,0.2613242,boys,0.4537562,M
36,0.0735362,boys,1.3629222,M
36,-0.939378,boys,-1.199273,M
36,-0.776109,boys,0.1231502,M
37,0.5443412,boys,1.6108772,M
37,0.0043222,boys,-2.025787,M
37,-0.699505,boys,-0.620713,M
37,-0.419801,boys,-0.703364,M
37,0.1340672,boys,-0.538061,M
37,-0.197611,boys,0.2058022,M
37,-2.108644,boys,-2.108439,M
37,-1.62373,boys,-2.108439,M
37,-1.219486,boys,-1.199273,M
37,-0.776109,boys,-2.19109,M
37,0.0043222,boys,-1.199273,M
37,-0.776109,boys,1.0323172,M
37,-0.699505,boys,-0.620713,M
37,-0.776109,boys,-2.19109,M
37,-1.335315,boys,-2.439045,M
37,-0.939378,boys,0.5364082,M
37,0.0043222,boys,-0.290107,M
37,-1.836687,boys,0.0404992,M
37,-1.526653,boys,-0.538061,M
37,-0.338842,boys,0.0404992,M
37,0.0735362,boys,-1.116621,M
37,-0.129085,boys,-0.207455,M
38,0.4026692,mixed,-0.290107,M
38,-1.723882,mixed,-2.19109,F
38,0.9675862,mixed,0.7017112,F
38,0.6787592,mixed,0.2058022,M
38,-0.939378,mixed,-0.207455,F
38,-0.338842,mixed,-0.951318,F
38,0.6787592,mixed,0.8670142,F
38,-0.338842,mixed,-0.951318,F
38,0.8965662,mixed,0.5364082,F
38,-0.129085,mixed,0.0404992,M
38,0.2613242,mixed,1.8588312,M
38,-0.197611,mixed,-0.868667,M
38,1.5061852,mixed,0.5364082,F
38,-0.939378,mixed,-0.868667,M
38,-0.939378,mixed,0.3711052,F
38,-0.85267,mixed,-0.703364,M
38,0.4026692,mixed,-0.45541,M
38,-1.335315,mixed,-0.620713,M
38,-0.939378,mixed,-1.03397,F
38,1.8138272,mixed,2.0241342,F
38,0.5443412,mixed,1.1976192,M
38,-1.962075,mixed,-1.943136,F
38,1.3101422,mixed,0.5364082,F
38,0.7472282,mixed,1.3629222,M
38,0.0043222,mixed,-1.199273,M
38,-0.85267,mixed,-1.199273,M
38,-1.962075,mixed,-2.521696,M
38,-0.623051,mixed,0.4537562,F
38,0.0043222,mixed,0.3711052,M
38,-1.118624,mixed,-0.124804,F
38,-1.335315,mixed,-1.695182,M
38,-1.335315,mixed,-2.025787,F
38,-0.062088,mixed,0.2884532,M
38,0.2613242,mixed,1.1149682,M
38,-1.836687,mixed,-0.290107,F
38,-1.335315,mixed,-1.447227,M
38,1.1094382,mixed,1.6108772,M
38,-0.939378,mixed,-1.03397,M
38,-1.526653,mixed,0.5364082,M
38,0.1941492,mixed,0.5364082,M
38,0.8965662,mixed,0.6190592,F
38,-0.419801,mixed,-0.786016,F
38,0.0735362,mixed,1.4455742,F
38,-1.219486,mixed,-0.45541,F
38,-0.419801,mixed,0.2058022,M
38,-1.335315,mixed,-0.372758,M
38,-1.118624,mixed,-0.45541,M
38,1.2405332,mixed,-0.124804,M
38,-0.699505,mixed,0.3711052,M
38,0.6787592,mixed,0.1231502,F
38,0.9675862,mixed,0.3711052,F
38,0.0735362,mixed,-2.108439,M
38,-0.939378,mixed,-1.61253,M
38,-1.526653,mixed,-1.199273,M
39,0.5443412,girls,-1.03397,F
39,-0.419801,girls,-0.124804,F
39,0.5443412,girls,0.5364082,F
39,-0.265159,girls,-0.703364,F
39,0.4026692,girls,1.2802712,F
39,0.5443412,girls,1.3629222,F
39,-0.419801,girls,-2.934953,F
39,-0.197611,girls,0.7017112,F
39,-0.699505,girls,-0.951318,F
39,-0.492781,girls,-0.786016,F
39,-0.129085,girls,-2.025787,F
39,-0.939378,girls,-1.03397,F
39,-0.062088,girls,-0.207455,F
39,-1.335315,girls,-0.951318,F
39,0.0043222,girls,-0.207455,F
39,-0.197611,girls,-0.620713,F
39,-0.197611,girls,-0.290107,F
39,0.2613242,girls,0.3711052,F
39,1.5792202,girls,1.9414832,F
39,0.6107292,girls,0.0404992,F
39,0.0043222,girls,1.5282252,F
39,-1.029067,girls,-2.025787,F
39,1.7348992,girls,1.6935282,F
39,-0.85267,girls,-1.364576,F
39,1.3101422,girls,1.3629222,F
39,-0.492781,girls,-0.45541,F
39,1.1094382,girls,1.1149682,F
39,0.5443412,girls,-0.786016,F
39,-0.338842,girls,-1.777833,F
39,0.3280722,girls,-0.042152,F
39,-1.029067,girls,-0.45541,F
39,-0.338842,girls,-0.620713,F
39,0.2613242,girls,1.4455742,F
39,-0.699505,girls,-0.538061,F
39,0.1340672,girls,-0.042152,F
39,-0.492781,girls,-1.860484,F
39,1.1758492,girls,0.6190592,F
39,0.5443412,girls,0.5364082,F
39,0.3280722,girls,-1.03397,F
39,-0.555112,girls,-0.703364,F
39,0.9675862,girls,1.8588312,F
39,-1.029067,girls,-1.943136,F
39,1.2405332,girls,-0.124804,F
39,0.6787592,girls,0.2884532,F
39,-0.419801,girls,-0.372758,F
39,-1.118624,girls,-0.124804,F
39,0.1941492,girls,-0.45541,F
39,0.5443412,girls,0.4537562,F
40,0.2613242,boys,0.0404992,M
40,-2.510121,boys,-1.61253,M
40,0.8219882,boys,2.3547402,M
40,1.2405332,boys,0.7843622,M
40,0.7472282,boys,-0.124804,M
40,-1.836687,boys,-0.372758,M
40,-0.776109,boys,-0.124804,M
40,1.2405332,boys,0.0404992,M
40,0.8219882,boys,0.1231502,M
40,0.3280722,boys,-0.868667,M
40,1.5061852,boys,0.5364082,M
40,-1.219486,boys,-1.281924,M
40,0.7472282,boys,1.0323172,M
40,0.0043222,boys,-0.45541,M
40,-0.85267,boys,0.7843622,M
40,0.0735362,boys,1.2802712,M
40,-0.555112,boys,-0.786016,M
40,-1.219486,boys,-0.620713,M
40,-2.75266,boys,-2.19109,M
40,1.5061852,boys,0.6190592,M
40,-0.062088,boys,-1.03397,M
40,-1.526653,boys,0.3711052,M
40,0.0735362,boys,0.3711052,M
40,0.1340672,boys,-0.868667,M
40,-0.776109,boys,0.5364082,M
40,-1.118624,boys,-1.61253,M
40,-0.197611,boys,1.4455742,M
40,0.8965662,boys,0.4537562,M
40,1.3101422,boys,1.4455742,M
40,-0.419801,boys,0.9496652,M
40,0.8965662,boys,-0.042152,M
40,-0.939378,boys,-1.03397,M
40,0.4781942,boys,0.4537562,M
40,-2.510121,boys,-2.356393,M
40,-2.108644,boys,-1.199273,M
40,0.6107292,boys,0.0404992,M
40,0.0043222,boys,-0.290107,M
40,-2.108644,boys,0.1231502,M
40,-0.492781,boys,-0.868667,M
40,0.7472282,boys,1.6108772,M
40,0.9675862,boys,-0.45541,M
40,0.7472282,boys,0.2884532,M
40,-0.265159,boys,-0.620713,M
40,0.4781942,boys,0.2884532,M
40,-0.623051,boys,-1.281924,M
40,1.2405332,boys,0.6190592,M
40,-0.338842,boys,0.7017112,M
40,-2.510121,boys,-1.199273,M
40,0.9675862,boys,-0.124804,M
40,1.1094382,boys,0.3711052,M
40,-0.555112,boys,0.8670142,M
40,-1.335315,boys,-2.19109,M
40,-0.419801,boys,-0.868667,M
40,1.0396082,boys,1.3629222,M
40,-2.510121,boys,-0.45541,M
40,1.3101422,boys,0.9496652,M
40,-1.438662,boys,-1.943136,M
40,-2.108644,boys,-0.620713,M
40,-0.338842,boys,-0.042152,M
40,1.5061852,boys,1.4455742,M
40,1.1758492,boys,2.5200432,M
40,1.2405332,boys,1.4455742,M
40,-0.492781,boys,-0.703364,M
40,-2.510121,boys,-0.786016,M
40,1.1758492,boys,1.2802712,M
40,0.3280722,boys,-0.45541,M
40,-2.291731,boys,0.2884532,M
40,-2.291731,boys,-0.45541,M
40,-0.623051,boys,0.6190592,M
40,-0.419801,boys,-0.620713,M
40,-1.118624,boys,1.1976192,M
41,-0.419801,girls,0.7017112,F
41,0.9675862,girls,0.2058022,F
41,0.3280722,girls,-0.786016,F
41,0.8219882,girls,0.3711052,F
41,-0.776109,girls,-2.521696,F
41,-1.335315,girls,-2.934953,F
41,-0.555112,girls,-1.03397,F
41,-1.335315,girls,-1.199273,F
41,-0.623051,girls,0.3711052,F
41,-1.526653,girls,-0.620713,F
41,-0.555112,girls,0.5364082,F
41,0.4781942,girls,-1.943136,F
41,1.5792202,girls,-0.372758,F
41,0.3280722,girls,-0.868667,F
41,0.1941492,girls,-1.03397,F
41,-1.335315,girls,-0.951318,F
41,-0.419801,girls,-1.61253,F
41,1.2405332,girls,0.2884532,F
41,-1.723882,girls,-0.868667,F
41,-0.419801,girls,-0.372758,F
41,0.6787592,girls,-0.290107,F
41,1.9771072,girls,0.7017112,F
41,1.3101422,girls,0.4537562,F
41,0.4781942,girls,-0.372758,F
41,0.7472282,girls,1.2802712,F
41,-0.129085,girls,0.7843622,F
41,0.0735362,girls,0.2058022,F
41,-0.419801,girls,-1.364576,F
41,-0.338842,girls,-2.356393,F
41,1.0396082,girls,-0.124804,F
41,-0.939378,girls,-1.695182,F
41,1.0396082,girls,0.7843622,F
41,1.0396082,girls,0.2058022,F
41,1.3101422,girls,0.7017112,F
41,0.7472282,girls,0.2058022,F
41,-0.699505,girls,0.7843622,F
41,-0.419801,girls,-0.290107,F
41,-0.623051,girls,0.2058022,F
41,0.0735362,girls,0.8670142,F
41,1.4395322,girls,0.0404992,F
41,-1.219486,girls,-1.281924,F
41,-0.062088,girls,0.7017112,F
41,1.4395322,girls,0.5364082,F
41,0.0043222,girls,0.0404992,F
41,0.1340672,girls,0.2058022,F
41,1.1094382,girls,-0.124804,F
41,-1.438662,girls,-1.199273,F
41,-0.85267,girls,-0.042152,F
41,0.4026692,girls,-0.538061,F
41,-1.118624,girls,-1.447227,F
41,0.5443412,girls,-0.538061,F
41,0.3280722,girls,0.0404992,F
41,-0.265159,girls,0.1231502,F
41,0.7472282,girls,0.3711052,F
41,0.8219882,girls,0.8670142,F
41,-0.555112,girls,-1.447227,F
41,0.3280722,girls,0.8670142,F
41,0.4026692,girls,0.7843622,F
41,0.7472282,girls,-0.868667,F
41,-0.419801,girls,-0.45541,F
42,0.4026692,mixed,0.2884532,F
42,-0.419801,mixed,-0.372758,M
42,0.4781942,mixed,-0.042152,M
42,-0.062088,mixed,0.0404992,M
42,0.1941492,mixed,0.3711052,F
42,0.0043222,mixed,-1.199273,M
42,-0.129085,mixed,0.5364082,F
42,-0.492781,mixed,0.0404992,M
42,-0.623051,mixed,-0.042152,M
42,-0.85267,mixed,-1.281924,M
42,-0.776109,mixed,-1.281924,M
42,-0.492781,mixed,-0.45541,M
42,0.0735362,mixed,0.8670142,F
42,-0.776109,mixed,0.0404992,F
42,-0.265159,mixed,-0.372758,M
42,0.4026692,mixed,-0.372758,M
42,0.0043222,mixed,-0.042152,M
42,-0.062088,mixed,-0.124804,M
42,-1.335315,mixed,-0.703364,M
42,-0.699505,mixed,-1.03397,M
42,1.3747412,mixed,0.6190592,F
42,-0.338842,mixed,-1.199273,F
42,0.8219882,mixed,0.2058022,M
42,-0.338842,mixed,0.1231502,F
42,-0.699505,mixed,-2.273742,F
42,0.2613242,mixed,0.5364082,M
42,1.0396082,mixed,0.3711052,F
42,0.9675862,mixed,1.0323172,F
42,-1.118624,mixed,-0.45541,M
42,0.4781942,mixed,0.5364082,F
42,0.9675862,mixed,-1.447227,M
42,0.6787592,mixed,-0.868667,F
42,1.5792202,mixed,1.6108772,M
42,-1.219486,mixed,0.7017112,M
42,0.2613242,mixed,0.2884532,F
42,0.0735362,mixed,0.2058022,M
42,0.8219882,mixed,1.1976192,F
42,1.2405332,mixed,1.4455742,M
42,0.2613242,mixed,-0.703364,M
42,0.1340672,mixed,-1.447227,F
42,0.0735362,mixed,-0.538061,M
42,0.1941492,mixed,0.1231502,M
42,0.6787592,mixed,-0.868667,M
42,0.1941492,mixed,-0.207455,M
42,-0.265159,mixed,-0.45541,M
42,-0.062088,mixed,-1.199273,F
42,1.0396082,mixed,1.0323172,F
42,0.3280722,mixed,-0.620713,M
42,-0.265159,mixed,0.0404992,M
42,0.1340672,mixed,-0.042152,F
42,0.0735362,mixed,0.6190592,F
42,-0.062088,mixed,-0.868667,F
42,-1.219486,mixed,-1.529879,M
42,-0.85267,mixed,-0.703364,M
42,0.8965662,mixed,1.6935282,F
42,-0.699505,mixed,-0.951318,M
42,-0.492781,mixed,0.4537562,M
42,-0.197611,mixed,0.2058022,F
43,2.1029752,mixed,0.1231502,F
43,0.0735362,mixed,-0.538061,F
43,-0.939378,mixed,0.2058022,F
43,-0.265159,mixed,0.3711052,F
43,0.5443412,mixed,-0.372758,F
43,1.1758492,mixed,1.2802712,F
43,-0.492781,mixed,-0.703364,F
43,0.0043222,mixed,0.9496652,F
43,-1.438662,mixed,-0.290107,F
43,-0.939378,mixed,-0.868667,F
43,0.8965662,mixed,0.1231502,F
43,-0.85267,mixed,0.1231502,M
43,0.8219882,mixed,-0.042152,F
43,-0.062088,mixed,0.1231502,F
43,-1.62373,mixed,-0.538061,F
43,0.8219882,mixed,0.4537562,F
43,0.4781942,mixed,0.7017112,F
43,0.6107292,mixed,0.7017112,F
43,1.5061852,mixed,1.5282252,F
43,0.5443412,mixed,1.1976192,F
43,1.0396082,mixed,1.1149682,F
43,-0.129085,mixed,0.4537562,F
43,0.8219882,mixed,0.5364082,F
43,-1.219486,mixed,0.5364082,F
43,0.0735362,mixed,1.3629222,F
43,-1.029067,mixed,0.6190592,F
43,-0.939378,mixed,0.0404992,F
43,-0.623051,mixed,-1.364576,F
43,0.4781942,mixed,1.1976192,F
43,-0.419801,mixed,1.8588312,F
43,0.4781942,mixed,0.5364082,F
43,2.5323522,mixed,2.4373912,F
43,0.0043222,mixed,-0.042152,F
43,2.2031212,mixed,1.3629222,F
43,0.2613242,mixed,0.7017112,F
43,0.5443412,mixed,0.8670142,F
43,0.0735362,mixed,0.8670142,F
43,0.3280722,mixed,0.1231502,F
43,0.4781942,mixed,0.6190592,F
43,-0.338842,mixed,0.0404992,F
43,0.4026692,mixed,0.8670142,F
43,-0.338842,mixed,-0.45541,F
43,-0.265159,mixed,0.6190592,F
43,0.7472282,mixed,0.7843622,F
43,0.0043222,mixed,0.4537562,F
43,-1.62373,mixed,-0.207455,F
43,-0.699505,mixed,-0.372758,F
43,0.8219882,mixed,0.9496652,F
43,1.0396082,mixed,1.3629222,F
43,1.3747412,mixed,1.6108772,F
43,-0.555112,mixed,0.8670142,F
43,1.1094382,mixed,-0.124804,F
43,-0.338842,mixed,0.0404992,F
43,-0.623051,mixed,-0.620713,F
43,1.3101422,mixed,2.1067862,F
43,1.1094382,mixed,0.3711052,F
43,0.8965662,mixed,0.2884532,F
43,0.0735362,mixed,0.1231502,F
43,-0.062088,mixed,0.8670142,F
43,-1.438662,mixed,-1.447227,F
43,-1.526653,mixed,-0.042152,F
44,-0.623051,boys,0.0404992,M
44,-0.699505,boys,-0.786016,M
44,-0.85267,boys,-0.620713,M
44,0.1941492,boys,-0.042152,M
44,0.4781942,boys,1.9414832,M
44,-0.129085,boys,0.2884532,M
44,0.0735362,boys,-0.372758,M
44,-1.029067,boys,-1.116621,M
44,-0.265159,boys,-0.538061,M
44,-1.118624,boys,-0.042152,M
44,0.4781942,boys,0.3711052,M
44,-1.219486,boys,-0.45541,M
44,-1.62373,boys,-1.860484,M
44,-1.029067,boys,-0.538061,M
44,0.1340672,boys,0.6190592,M
44,-0.062088,boys,-0.042152,M
44,-1.335315,boys,-0.290107,M
44,0.5443412,boys,1.6108772,M
44,0.8965662,boys,0.5364082,M
44,-1.219486,boys,-2.356393,M
44,-0.265159,boys,0.2058022,M
44,-0.265159,boys,-2.76965,M
44,-1.219486,boys,-0.868667,M
44,0.2613242,boys,-0.124804,M
44,-1.118624,boys,0.5364082,M
44,-0.85267,boys,-2.025787,M
44,-0.129085,boys,0.2884532,M
44,-0.776109,boys,0.5364082,M
44,0.1941492,boys,0.8670142,M
45,-0.129085,mixed,0.3711052,F
45,0.8219882,mixed,0.6190592,F
45,0.3280722,mixed,0.6190592,F
45,0.4781942,mixed,0.2058022,F
45,0.5443412,mixed,0.4537562,F
45,-0.419801,mixed,1.2802712,F
45,0.4026692,mixed,1.0323172,F
45,0.2613242,mixed,1.3629222,F
45,-0.555112,mixed,-1.943136,F
45,-0.062088,mixed,0.1231502,F
45,-1.029067,mixed,-1.447227,F
45,-0.338842,mixed,-0.703364,F
45,0.4026692,mixed,0.2058022,F
45,-0.85267,mixed,-0.786016,F
45,-0.062088,mixed,-0.703364,F
45,-0.699505,mixed,-2.439045,F
45,0.3280722,mixed,0.6190592,F
45,0.4026692,mixed,0.1231502,F
45,-0.555112,mixed,-0.951318,F
45,0.5443412,mixed,-0.042152,F
45,-1.219486,mixed,-1.695182,F
45,0.6787592,mixed,-0.951318,F
45,-1.723882,mixed,-0.868667,F
45,0.4781942,mixed,-0.290107,F
45,-0.265159,mixed,-0.290107,F
45,-1.219486,mixed,-0.786016,F
45,-0.555112,mixed,-1.447227,F
