id,sch,gr,cltype,hdeg,clad,exp,trace,read,math,ses,schtype,sx,eth,birthq,birthy,yrs,tch
85766,53,1,reg,BS/BA,NOT,8,B,530,507,F,inner,M,B,1979:4,1979,1.0,915
85766,53,2,reg,MS/MA/MEd,1,13,W,539,514,F,inner,M,B,1979:4,1979,2.0,920
85792,23,2,reg,BS/BA,1,2,B,,,N,suburb,M,W,1980:1,1980,2.0,390
85798,65,K,reg,MS/MA/MEd,1,12,W,455,494,F,rural,M,W,1979:4,1979,0.0,1124
85798,65,1,reg+A,BS/BA,1,20,W,536,502,F,rural,M,W,1979:4,1979,1.0,1128
85798,72,2,reg,BS/BA,NOT,10,B,,,F,rural,M,W,1979:4,1979,2.0,1263
85798,72,3,reg,MS/MA/MEd,1,13,W,606,589,F,rural,M,W,1979:4,1979,3.0,1268
85824,63,1,reg,MS/MA/MEd,1,42,W,495,562,F,rural,F,W,1979:1,1979,1.0,1085
85824,63,2,reg,MS/MA/MEd,1,15,W,,,N,rural,F,W,1979:1,1979,2.0,1093
85834,35,K,reg+A,BS/BA,1,12,W,397,399,F,rural,M,W,1979:3,1979,0.0,608
85856,52,K,reg+A,BS/BA,1,18,W,468,547,N,suburb,F,W,1980:1,1980,0.0,894
85856,52,1,small,BS/BA,APPR,13,W,553,572,N,suburb,F,W,1980:1,1980,1.0,896
85856,52,2,small,BS/BA,APPR,2,W,622,579,N,suburb,F,W,1980:1,1980,2.0,900
85856,52,3,small,MS/MA/MEd,1,6,W,661,651,N,suburb,F,W,1980:1,1980,3.0,905
8587,16,K,reg+A,BS/BA,1,6,W,405,434,F,inner,M,B,1980:3,1980,0.0,245
8587,16,1,reg,BS/BA,APPR,2,W,475,505,F,inner,M,B,1980:3,1980,1.0,250
8587,16,2,reg,MS/MA/MEd,1,9,W,557,526,F,inner,M,B,1980:3,1980,2.0,257
8587,16,3,reg,MS/MA/MEd,1,26,B,604,610,F,inner,M,B,1980:3,1980,3.0,262
85873,80,K,reg+A,MS/MA/MEd,1,13,W,434,468,N,rural,F,W,1980:1,1980,0.0,1377
85873,80,1,reg+A,MS/MA/MEd,2,12,W,495,532,N,rural,F,W,1980:1,1980,1.0,1380
85873,80,2,reg+A,MS/MA/MEd,1,6,W,559,577,N,rural,F,W,1980:1,1980,2.0,1383
85873,80,3,reg+A,BS/BA,PROB,16,B,597,606,N,rural,F,W,1980:1,1980,3.0,1387
85881,34,K,small,BS/BA,,12,W,410,392,F,rural,F,W,1979:3,1979,0.0,591
85894,60,3,reg+A,BS/BA,1,20,W,,,F,urban,F,W,1979:4,1979,3.0,1046
85915,43,3,reg,MS/MA/MEd,1,19,W,650,608,N,suburb,F,W,1980:3,1980,3.0,728
85936,16,K,small,BS/BA,APPR,1,B,439,494,F,inner,F,B,1980:1,1980,0.0,242
85936,16,1,small,MS/MA/MEd,2,25,B,536,549,F,inner,F,B,1980:1,1980,1.0,248
85936,16,2,small,BS/BA,1,4,B,588,582,F,inner,F,B,1980:1,1980,2.0,254
85936,16,3,small,BS/BA,1,22,B,693,655,F,inner,F,B,1980:1,1980,3.0,260
85952,66,2,small,BS/BA,APPR,1,W,602,584,F,rural,F,W,1979:1,1979,2.0,1150
85952,66,3,small,BS/BA,NOT,24,W,661,620,F,rural,F,W,1979:1,1979,3.0,1158
85963,59,K,small,MS/MA/MEd,1,14,W,472,528,F,urban,F,W,1980:3,1980,0.0,1017
85963,59,1,small,MS/MA/MEd,1,19,W,571,495,F,urban,F,W,1980:3,1980,1.0,1023
85963,59,2,small,MS/MA/MEd,1,12,W,622,543,N,urban,F,W,1980:3,1980,2.0,1027
85963,59,3,small,BS/BA,APPR,2,W,657,603,N,urban,F,W,1980:3,1980,3.0,1030
85980,32,K,reg,BS/BA,,3,B,393,384,F,inner,M,B,1980:2,1980,0.0,544
85994,25,K,reg+A,BS/BA,,2,W,424,459,F,suburb,F,B,1980:3,1980,0.0,420
85994,25,1,reg+A,MS/MA/MEd,1,9,B,490,493,F,suburb,F,B,1980:3,1980,1.0,424
85994,25,2,reg+A,MS/MA/MEd,1,18,W,564,541,F,suburb,F,B,1980:3,1980,2.0,428
86015,31,K,reg+A,BS/BA,1,11,W,456,520,F,inner,M,B,1980:1,1980,0.0,531
86015,31,1,reg,BS/BA,1,37,B,478,526,F,inner,M,B,1980:1,1980,1.0,534
86026,75,K,reg,MS/MA/MEd,1,11,W,424,463,N,rural,M,W,1980:3,1980,0.0,1304
86026,75,1,small,BS/BA,1,14,W,490,505,N,rural,M,W,1980:3,1980,1.0,1307
86026,75,2,small,Ed.S,3,17,W,586,615,N,rural,M,W,1980:3,1980,2.0,1314
86026,75,3,small,Ed.S,1,13,W,614,583,N,rural,M,W,1980:3,1980,3.0,1317
86045,51,K,small,MS/MA/MEd,1,15,W,470,506,F,suburb,F,W,1980:2,1980,0.0,850
86045,51,1,small,BS/BA,NOT,23,W,564,515,F,suburb,F,W,1980:2,1980,1.0,859
86045,51,2,small,BS/BA,1,33,W,631,620,F,suburb,F,W,1980:2,1980,2.0,874
86045,51,3,small,BS/BA,1,15,W,693,672,N,suburb,F,W,1980:2,1980,3.0,884
86063,3,K,small,BS/BA,1,9,W,451,500,F,rural,M,B,1980:1,1980,0.0,31
86075,34,2,small,MS/MA/MEd,1,15,W,547,505,N,rural,F,,1980:3,1980,2.0,598
8608,23,K,small,BS/BA,1,11,B,442,547,N,suburb,M,B,1980:1,1980,0.0,380
8608,23,1,reg,BS/BA,APPR,2,W,579,601,N,suburb,M,B,1980:1,1980,1.0,387
86090,34,1,small,MS/MA/MEd,APPR,2,W,471,493,N,rural,M,W,1980:3,1980,1.0,594
86090,34,2,small,MS/MA/MEd,1,15,W,533,520,N,rural,M,W,1980:3,1980,2.0,598
86090,35,K,small,MS/MA/MEd,1,5,W,,,N,rural,M,W,1980:3,1980,0.0,606
86090,36,3,reg+A,BS/BA,NOT,29,W,,,N,suburb,M,W,1980:3,1980,3.0,637
86106,35,2,reg+A,BS/BA,APPR,2,W,,,N,rural,F,W,1980:3,1980,2.0,617
86106,35,3,reg+A,BS/BA,1,10,W,614,608,N,rural,F,W,1980:3,1980,3.0,621
86121,51,2,reg,BS/BA,1,17,W,,,N,suburb,F,W,1979:3,1979,2.0,876
86144,51,K,small,MS/MA/MEd,1,15,W,500,547,N,suburb,F,W,1980:1,1980,0.0,850
86157,23,1,small,MS/MA/MEd,1,12,B,558,523,N,suburb,M,B,1980:2,1980,1.0,385
86168,10,K,small,MA+,1,12,W,514,559,N,urban,M,W,1979:4,1979,0.0,162
86168,10,1,small,MS/MA/MEd,1,15,W,604,653,N,urban,M,W,1979:4,1979,1.0,165
8617,5,K,reg,BS/BA,1,8,W,393,429,F,rural,F,W,1980:3,1980,0.0,68
8617,5,1,small,MS/MA/MEd,1,9,W,507,484,N,rural,F,W,1980:3,1980,1.0,71
8617,5,2,small,BS/BA,3,12,W,602,531,N,rural,F,W,1980:3,1980,2.0,74
86182,21,2,reg+A,BS/BA,1,10,B,533,490,F,suburb,F,B,1979:4,1979,2.0,344
86204,13,K,reg,MS/MA/MEd,1,6,W,434,506,F,rural,F,W,1980:2,1980,0.0,205
86204,13,1,reg+A,BS/BA,1,11,W,488,512,F,rural,F,W,1980:2,1980,1.0,209
86204,13,2,reg+A,MS/MA/MEd,1,15,W,602,556,F,rural,F,W,1980:2,1980,2.0,212
86204,13,3,reg+A,MS/MA/MEd,1,5,W,616,599,,rural,F,W,1980:2,1980,3.0,215
86222,24,2,reg+A,BS/BA,,,B,555,526,F,suburb,F,B,1980:2,1980,2.0,412
86231,29,3,reg,BS/BA,PROB,2,W,636,604,F,inner,F,B,1979:4,1979,3.0,513
86251,78,K,small,MA+,1,8,W,419,449,F,rural,F,W,1980:3,1980,0.0,1346
86251,78,1,small,MS/MA/MEd,1,3,W,530,553,F,rural,F,W,1980:3,1980,1.0,1349
86251,78,2,small,MS/MA/MEd,1,12,W,643,593,F,rural,F,W,1980:3,1980,2.0,1352
86251,78,3,small,MS/MA/MEd,1,14,W,680,672,F,rural,F,W,1980:3,1980,3.0,1355
86265,10,1,reg+A,MS/MA/MEd,1,14,W,651,592,N,urban,F,W,1980:3,1980,1.0,167
86265,10,2,reg+A,MS/MA/MEd,1,18,W,709,648,N,urban,F,W,1980:3,1980,2.0,171
86265,10,3,reg+A,MS/MA/MEd,1,36,W,680,684,N,urban,F,W,1980:3,1980,3.0,174
86281,51,1,reg,MS/MA/MEd,1,12,W,487,567,N,suburb,F,W,1979:3,1979,1.0,863
86281,51,2,reg,MS/MA/MEd,1,17,B,571,574,N,suburb,F,W,1979:3,1979,2.0,877
86281,51,3,reg,BS/BA,PROB,5,W,633,,N,suburb,F,W,1979:3,1979,3.0,886
86294,71,2,small,BS/BA,1,4,W,684,699,,rural,F,W,1979:4,1979,2.0,1242
86320,60,K,reg,MA+,1,13,W,421,468,N,urban,F,W,1980:1,1980,0.0,1036
86320,60,2,small,MS/MA/MEd,1,14,W,596,579,N,urban,F,W,1980:1,1980,2.0,1042
86320,60,3,small,BS/BA,NOT,29,W,610,616,N,urban,F,W,1980:1,1980,3.0,1045
86334,35,1,small,MS/MA/MEd,1,11,W,487,512,F,rural,F,W,1979:2,1979,1.0,609
86334,35,2,small,MS/MA/MEd,1,18,W,,,F,rural,F,W,1979:2,1979,2.0,614
86347,41,K,small,MS/MA/MEd,PROB,8,W,443,478,N,suburb,M,W,1980:3,1980,0.0,693
8636,52,K,reg+A,BS/BA,1,18,W,418,494,N,suburb,F,W,1980:2,1980,0.0,894
8636,52,1,small,BS/BA,APPR,13,W,487,553,N,suburb,F,W,1980:2,1980,1.0,896
8636,52,2,small,BS/BA,APPR,2,W,532,561,N,suburb,F,W,1980:2,1980,2.0,900
8636,52,3,small,MS/MA/MEd,1,6,W,624,626,N,suburb,F,W,1980:2,1980,3.0,905
86361,18,K,reg,BS/BA,1,9,B,422,449,N,inner,M,B,1980:3,1980,0.0,283
86377,7,K,reg+A,BS/BA,1,3,W,382,434,F,rural,F,W,1980:3,1980,0.0,89
86399,12,K,reg,BS/BA,1,20,W,468,547,N,rural,M,W,1980:1,1980,0.0,191
86399,12,1,reg,BS/BA,1,32,W,651,572,N,rural,M,W,1980:1,1980,1.0,194
86399,12,2,reg,BS/BA,1,9,W,684,699,N,rural,M,W,1980:1,1980,2.0,198
86399,12,3,reg,MS/MA/MEd,1,13,W,,,N,rural,M,W,1980:1,1980,3.0,202
86416,39,K,small,BS/BA,1,2,W,410,473,F,rural,F,W,1980:1,1980,0.0,661
86416,39,1,small,BS/BA,1,15,W,512,549,F,rural,F,W,1980:1,1980,1.0,665
86416,39,2,small,BS/BA,1,5,W,637,626,F,rural,F,W,1980:1,1980,2.0,669
86416,39,3,small,BS/BA,1,31,W,650,614,F,rural,F,W,1980:1,1980,3.0,674
86422,66,K,reg,MS/MA/MEd,1,8,B,413,473,N,rural,M,W,1979:4,1979,0.0,1140
86443,68,K,reg,BS/BA,2,10,W,,,N,rural,M,W,1980:3,1980,0.0,1177
86443,68,1,reg,BS/BA,PROB,1,W,505,542,N,rural,M,W,1980:3,1980,1.0,1182
86443,68,2,reg,MS/MA/MEd,APPR,2,W,568,570,N,rural,M,W,1980:3,1980,2.0,1190
86443,68,3,reg,BS/BA,1,8,W,585,596,N,rural,M,W,1980:3,1980,3.0,1197
86455,76,K,reg,BS/BA,1,2,,456,463,,rural,F,W,1979:4,1979,0.0,1326
86455,77,1,reg+A,BS/BA,1,18,W,503,557,,rural,F,W,1979:4,1979,1.0,1333
86455,77,2,reg+A,MS/MA/MEd,1,15,W,564,603,N,rural,F,W,1979:4,1979,2.0,1338
86455,77,3,reg+A,MS/MA/MEd,2,15,W,604,614,N,rural,F,W,1979:4,1979,3.0,1345
86477,59,1,reg+A,MS/MA/MEd,1,12,W,454,497,F,urban,F,W,1980:2,1980,1.0,1025
86497,31,K,small,BS/BA,1,6,W,428,468,F,inner,M,B,1980:1,1980,0.0,529
86497,31,1,small,BS/BA,PROB,0,B,475,493,F,inner,M,B,1980:1,1980,1.0,532
86497,31,2,small,BS/BA,PROB,1,W,545,540,F,inner,M,B,1980:1,1980,2.0,535
86497,31,3,small,MS/MA/MEd,1,14,B,588,562,F,inner,M,B,1980:1,1980,3.0,538
86513,25,K,reg,BS/BA,,18,B,445,536,F,suburb,F,B,1980:1,1980,0.0,419
86522,72,K,reg,MS/MA/MEd,1,12,W,413,454,F,rural,M,W,1980:3,1980,0.0,1253
86541,68,2,small,BS/BA,,0,W,,,F,rural,F,B,1980:2,1980,2.0,1188
86541,7,K,reg+A,BS/BA,2,9,W,455,506,F,rural,F,B,1980:2,1980,0.0,90
86541,7,1,reg,MS/MA/MEd,1,13,W,629,538,F,rural,F,B,1980:2,1980,1.0,94
86555,77,1,reg,BS/BA,PROB,0,W,651,584,N,rural,F,W,1980:3,1980,1.0,1330
86555,77,2,reg,BS/BA,1,20,W,669,632,N,rural,F,W,1980:3,1980,2.0,1337
86555,77,3,reg,BS/BA,1,28,W,631,684,N,rural,F,W,1980:3,1980,3.0,1343
8657,65,2,reg,MS/MA/MEd,1,9,W,608,590,F,rural,F,W,1979:1,1979,2.0,1131
8657,65,3,reg,BS/BA,1,24,W,644,636,F,rural,F,W,1979:1,1979,3.0,1135
86576,22,K,reg+A,BS/BA,1,16,B,424,444,F,inner,F,B,1980:1,1980,0.0,356
86587,63,1,reg,BS/BA,1,21,W,527,512,F,rural,F,W,1980:3,1980,1.0,1084
86608,31,K,reg,BS/BA,PROB,0,W,418,423,F,inner,M,B,1980:1,1980,0.0,530
86608,31,1,reg,BS/BA,1,14,W,416,470,F,inner,M,B,1980:1,1980,1.0,533
86619,54,K,small,MS/MA/MEd,1,12,W,416,429,N,suburb,M,W,1980:3,1980,0.0,926
86637,56,K,small,BS/BA,1,21,W,411,449,N,rural,M,B,1980:2,1980,0.0,958
86637,56,1,small,MS/MA/MEd,1,4,W,501,510,N,rural,M,B,1980:2,1980,1.0,962
86637,56,2,small,MS/MA/MEd,NOT,29,B,591,603,N,rural,M,B,1980:2,1980,2.0,968
86637,56,3,small,MS/MA/MEd,1,11,W,636,636,N,rural,M,B,1980:2,1980,3.0,974
86648,70,1,reg,BS/BA,PROB,0,W,,557,F,rural,F,W,1978:4,1978,1.0,1221
86648,70,2,reg,MS/MA/MEd,3,18,W,,,N,rural,F,W,1978:4,1978,2.0,1226
8665,29,3,reg+A,BS/BA,PROB,2,W,,,F,inner,M,B,1978:3,1978,3.0,515
86663,44,K,small,BS/BA,1,3,W,436,484,N,suburb,F,B,1979:4,1979,0.0,730
86663,44,1,small,BS/BA,APPR,1,W,483,510,F,suburb,F,B,1979:4,1979,1.0,734
86663,44,2,small,BS/BA,1,12,B,555,607,F,suburb,F,B,1979:4,1979,2.0,738
86683,50,K,small,BS/BA,,6,W,393,354,F,rural,F,B,1980:3,1980,0.0,828
86683,50,1,small,BS/BA,1,12,B,447,468,F,rural,F,B,1980:3,1980,1.0,834
86703,15,K,reg,MS/MA/MEd,1,11,B,439,513,F,inner,F,B,1980:1,1980,0.0,230
86703,15,1,reg,BS/BA,PROB,9,B,514,562,F,inner,F,B,1980:1,1980,1.0,233
86703,15,2,small,MS/MA/MEd,1,12,B,588,620,F,inner,F,B,1980:1,1980,2.0,235
86703,15,3,small,MS/MA/MEd,1,21,B,654,659,F,inner,F,B,1980:1,1980,3.0,240
86713,51,1,reg+A,BS/BA,1,4,,490,510,,suburb,M,B,1980:3,1980,1.0,869
86713,51,2,reg+A,Ed.S,1,9,W,559,550,F,suburb,M,B,1980:3,1980,2.0,879
86713,51,3,reg+A,MS/MA/MEd,2,15,W,593,586,F,suburb,M,B,1980:3,1980,3.0,889
86735,37,K,reg+A,BS/BA,,11,W,450,513,F,urban,M,W,1980:1,1980,0.0,642
86735,37,1,reg,BS/BA,APPR,1,W,533,515,F,urban,M,W,1980:1,1980,1.0,645
86750,25,K,reg,BS/BA,,18,B,402,454,N,suburb,F,W,1980:2,1980,0.0,419
86750,25,1,reg,MS/MA/MEd,1,18,W,477,512,N,suburb,F,W,1980:2,1980,1.0,423
86750,25,2,reg,BS/BA,1,7,B,530,550,N,suburb,F,W,1980:2,1980,2.0,427
86750,25,3,reg,BS/BA,1,8,B,592,612,F,suburb,F,W,1980:2,1980,3.0,431
86765,53,K,reg,MS/MA/MEd,PROB,3,B,407,399,N,inner,F,W,1980:2,1980,0.0,911
86778,29,1,reg,MS/MA/MEd,PROB,5,W,478,512,F,inner,M,B,1980:3,1980,1.0,506
86778,29,2,reg,MS/MA/MEd,1,9,W,542,530,F,inner,M,B,1980:3,1980,2.0,509
86778,29,3,reg,BS/BA,PROB,2,W,587,567,F,inner,M,B,1980:3,1980,3.0,513
8679,51,2,reg+A,MS/MA/MEd,1,15,W,602,593,N,suburb,M,W,1979:4,1979,2.0,881
8679,51,3,reg+A,MS/MA/MEd,1,18,W,620,618,N,suburb,M,W,1979:4,1979,3.0,890
86801,28,K,reg,MS/MA/MEd,1,7,W,439,506,F,inner,M,B,1980:1,1980,0.0,481
86801,28,1,reg,BS/BA,PROB,1,B,453,486,F,inner,M,B,1980:1,1980,1.0,487
86801,28,2,reg,,,,,560,603,F,inner,M,B,1980:1,1980,2.0,494
86801,28,3,reg,BS/BA,PROB,0,W,573,576,F,inner,M,B,1980:1,1980,3.0,499
86809,74,K,reg,BS/BA,1,13,W,405,423,F,rural,F,W,1980:3,1980,0.0,1289
86822,53,1,reg,BS/BA,1,14,B,483,557,N,inner,M,W,1979:4,1979,1.0,916
86822,54,2,reg+A,MS/MA/MEd,1,19,W,,,N,suburb,M,W,1979:4,1979,2.0,936
86822,54,3,reg+A,MS/MA/MEd,1,19,B,631,624,F,suburb,M,W,1979:4,1979,3.0,940
86838,49,K,small,BS/BA,1,8,W,461,536,F,rural,M,W,1979:4,1979,0.0,814
86838,49,1,small,MS/MA/MEd,1,13,W,571,523,N,rural,M,W,1979:4,1979,1.0,817
86838,49,2,small,MS/MA/MEd,1,15,W,599,574,N,rural,M,W,1979:4,1979,2.0,820
86838,49,3,small,BS/BA,1,13,W,629,648,F,rural,M,W,1979:4,1979,3.0,825
86856,42,K,reg,BS/BA,PROB,14,W,443,520,N,suburb,M,W,1979:4,1979,0.0,713
86874,36,K,reg+A,MS/MA/MEd,1,14,W,413,473,N,suburb,M,W,1980:3,1980,0.0,625
86874,36,1,reg,MS/MA/MEd,3,18,W,482,529,N,suburb,M,W,1980:3,1980,1.0,628
86896,19,1,small,BS/BA,APPR,13,B,445,477,F,inner,M,B,1979:1,1979,1.0,292
86904,44,3,reg,MS/MA/MEd,NOT,14,B,549,535,F,suburb,M,B,1979:4,1979,3.0,744
86921,7,K,reg,MS/MA/MEd,1,15,W,411,468,N,rural,M,W,1980:3,1980,0.0,88
86921,7,1,reg,BS/BA,3,7,W,487,523,N,rural,M,W,1980:3,1980,1.0,93
86921,7,2,reg,BS/BA,1,18,W,557,556,N,rural,M,W,1980:3,1980,2.0,101
86921,7,3,reg,BS/BA,1,24,W,597,604,N,rural,M,W,1980:3,1980,3.0,107
86938,16,K,reg+A,BS/BA,1,6,W,422,412,F,inner,F,B,1980:3,1980,0.0,245
86938,16,1,reg,BS/BA,APPR,2,W,471,493,F,inner,F,B,1980:3,1980,1.0,250
86938,16,2,reg,MS/MA/MEd,1,9,W,560,507,F,inner,F,B,1980:3,1980,2.0,257
86938,16,3,reg,MS/MA/MEd,1,26,B,610,624,F,inner,F,B,1980:3,1980,3.0,262
86957,22,K,small,BS/BA,PROB,9,B,433,,N,inner,F,B,1980:2,1980,0.0,351
8696,62,K,reg,BS/BA,1,16,W,443,500,N,rural,F,W,1979:4,1979,0.0,1064
8696,62,1,reg,BS/BA,1,10,W,527,557,N,rural,F,W,1979:4,1979,1.0,1067
8696,62,2,reg,BS/BA,1,26,W,579,590,N,rural,F,W,1979:4,1979,2.0,1070
8696,62,3,reg,BS/BA,1,17,W,,,N,rural,F,W,1979:4,1979,3.0,1073
86967,8,2,reg,MS/MA/MEd,1,10,W,582,582,F,rural,M,W,1978:4,1978,2.0,124
86967,8,3,reg,BS/BA,1,22,W,631,642,N,rural,M,W,1978:4,1978,3.0,130
86986,80,K,reg,MS/MA/MEd,1,4,W,398,439,F,rural,M,W,1979:3,1979,0.0,1376
86986,80,1,reg+A,MS/MA/MEd,2,12,W,,481,N,rural,M,W,1979:3,1979,1.0,1380
86986,80,2,reg+A,MS/MA/MEd,1,6,W,505,538,F,rural,M,W,1979:3,1979,2.0,1383
86986,80,3,reg+A,BS/BA,PROB,16,B,560,604,F,rural,M,W,1979:3,1979,3.0,1387
87007,3,K,reg+A,MS/MA/MEd,1,9,W,436,528,N,rural,F,W,1980:1,1980,0.0,34
87007,3,1,reg,BS/BA,1,23,W,553,601,N,rural,F,W,1980:1,1980,1.0,39
87007,3,2,reg,BS/BA,NOT,23,W,608,593,N,rural,F,W,1980:1,1980,2.0,44
87007,3,3,reg,BS/BA,1,21,W,639,659,N,rural,F,W,1980:1,1980,3.0,49
87015,20,1,reg+A,BS/BA,PROB,2,B,544,529,F,suburb,F,B,1979:4,1979,1.0,318
87015,20,2,reg+A,BS/BA,1,9,W,611,574,F,suburb,F,B,1979:4,1979,2.0,324
87015,20,3,reg+A,MS/MA/MEd,2,28,W,624,601,N,suburb,F,B,1979:4,1979,3.0,329
87035,36,2,reg,BS/BA,1,12,W,,,N,suburb,M,W,1980:3,1980,2.0,631
87035,36,3,reg,MS/MA/MEd,2,9,W,,,N,suburb,M,W,1980:3,1980,3.0,635
87048,2,K,reg,MS/MA/MEd,1,6,W,419,463,N,urban,M,W,1979:4,1979,0.0,20
87048,2,1,reg,BS/BA,1,5,W,468,520,N,urban,M,W,1979:4,1979,1.0,23
87071,31,K,reg+A,BS/BA,1,11,W,467,528,F,inner,M,B,1980:1,1980,0.0,531
87071,31,1,reg,BS/BA,1,37,B,499,535,F,inner,M,B,1980:1,1980,1.0,534
87071,31,2,reg+A,BS/BA,NOT,0,W,573,579,F,inner,M,B,1980:1,1980,2.0,537
87084,64,K,reg+A,BS/BA,1,5,W,419,444,F,rural,M,W,1980:2,1980,0.0,1106
87084,64,1,reg,BS/BA,1,19,W,509,545,F,rural,M,W,1980:2,1980,1.0,1111
87084,64,2,reg,BS/BA,1,18,W,523,548,F,rural,M,W,1980:2,1980,2.0,1115
87105,73,K,reg+A,BS/BA,1,14,W,,,F,rural,M,W,1980:1,1980,0.0,1274
87114,16,K,reg,MA+,1,8,W,,,F,inner,M,B,1980:3,1980,0.0,244
87114,16,2,reg,BS/BA,NOT,1,B,514,522,F,inner,M,B,1980:3,1980,2.0,256
87133,49,K,reg,BS/BA,1,11,W,478,494,N,rural,M,B,1980:2,1980,0.0,815
87133,49,1,reg+A,MS/MA/MEd,1,11,B,540,481,N,rural,M,B,1980:2,1980,1.0,819
87133,49,2,reg+A,BS/BA,1,7,W,631,572,N,rural,M,B,1980:2,1980,2.0,823
87133,49,3,reg+A,MS/MA/MEd,2,17,W,654,645,N,rural,M,B,1980:2,1980,3.0,827
87142,51,1,reg,MS/MA/MEd,1,12,W,490,526,F,suburb,M,B,1978:4,1978,1.0,863
87142,51,2,reg,MS/MA/MEd,1,17,B,536,536,F,suburb,M,B,1978:4,1978,2.0,877
8716,14,K,reg+A,BS/BA,APPR,1,B,428,468,F,inner,M,B,1980:2,1980,0.0,217
8716,14,1,reg,MS/MA/MEd,1,21,W,558,520,F,inner,M,B,1980:2,1980,1.0,219
8716,14,2,reg,BS/BA,PROB,2,W,586,582,F,inner,M,B,1980:2,1980,2.0,223
8716,14,3,small,BS/BA,NOT,22,W,657,645,F,inner,M,B,1980:2,1980,3.0,225
87164,23,2,reg+A,BS/BA,1,5,B,586,541,F,suburb,M,B,1978:2,1978,2.0,393
87164,23,3,reg+A,MS/MA/MEd,1,20,B,612,559,F,suburb,M,B,1978:2,1978,3.0,398
87182,25,K,reg+A,BS/BA,,2,W,428,489,F,suburb,M,B,1980:2,1980,0.0,420
87182,25,1,reg+A,MS/MA/MEd,1,9,B,507,472,F,suburb,M,B,1980:2,1980,1.0,424
87182,25,2,reg+A,MS/MA/MEd,1,18,W,566,548,F,suburb,M,B,1980:2,1980,2.0,428
87182,25,3,small,BS/BA,1,18,B,569,589,F,suburb,M,B,1980:2,1980,3.0,430
87198,37,K,small,BS/BA,PROB,1,W,407,454,N,urban,M,W,1979:2,1979,0.0,638
87198,37,1,small,MS/MA/MEd,1,15,W,495,520,F,urban,M,W,1979:2,1979,1.0,644
87211,31,1,reg,BS/BA,1,14,W,459,512,F,inner,F,B,1979:3,1979,1.0,533
87229,13,K,small,BS/BA,1,4,W,448,576,N,rural,M,W,1980:2,1980,0.0,204
87229,13,1,small,BS/BA,1,8,W,487,545,N,rural,M,W,1980:2,1980,1.0,207
87229,13,2,small,MS/MA/MEd,1,9,W,520,603,,rural,M,W,1980:2,1980,2.0,210
87229,13,3,small,MS/MA/MEd,1,9,W,573,626,,rural,M,W,1980:2,1980,3.0,213
87247,72,K,reg,BS/BA,1,8,W,436,536,N,rural,F,W,1980:1,1980,0.0,1252
87247,72,1,reg+A,BS/BA,1,14,B,553,557,N,rural,F,W,1980:1,1980,1.0,1260
87247,72,2,reg+A,MS/MA/MEd,1,8,W,584,620,N,rural,F,W,1980:1,1980,2.0,1264
87247,72,3,reg+A,BS/BA,1,11,W,618,639,N,rural,F,W,1980:1,1980,3.0,1270
87261,24,2,reg,BS/BA,NOT,4,B,599,557,F,suburb,F,B,1980:2,1980,2.0,410
87261,24,3,reg,MS/MA/MEd,1,19,B,620,655,F,suburb,F,B,1980:2,1980,3.0,415
87272,78,1,reg+A,MS/MA/MEd,NOT,11,W,463,493,F,rural,M,W,1979:4,1979,1.0,1351
87272,78,2,reg,BS/BA,NOT,18,W,,,F,rural,M,W,1979:4,1979,2.0,1353
8729,36,K,reg,BS/BA,1,15,W,410,444,N,suburb,M,W,1979:3,1979,0.0,624
8729,36,1,reg+A,Ed.D/Ph.D,1,11,W,488,497,N,suburb,M,W,1979:3,1979,1.0,629
8729,36,2,reg+A,BS/BA,1,12,W,555,525,N,suburb,M,W,1979:3,1979,2.0,633
8729,36,3,reg+A,BS/BA,NOT,29,W,580,571,N,suburb,M,W,1979:3,1979,3.0,637
87293,4,K,reg,BS/BA,1,8,W,450,473,N,suburb,F,W,1980:2,1980,0.0,53
87293,4,1,reg+A,MS/MA/MEd,1,29,W,503,515,N,suburb,F,W,1980:2,1980,1.0,58
87293,4,2,reg+A,BS/BA,1,33,W,577,603,N,suburb,F,W,1980:2,1980,2.0,62
87293,4,3,reg+A,MS/MA/MEd,APPR,2,W,582,606,N,suburb,F,W,1980:2,1980,3.0,66
87302,13,1,reg,MS/MA/MEd,1,8,W,,,F,rural,M,W,1979:4,1979,1.0,208
87321,8,1,reg,BS/BA,1,15,W,423,446,N,rural,F,W,1980:3,1980,1.0,120
87340,23,2,reg,MS/MA/MEd,1,13,W,552,568,N,suburb,M,B,1980:2,1980,2.0,391
87340,23,3,reg,,,,,582,593,F,suburb,M,B,1980:2,1980,3.0,397
87358,60,K,reg+A,BS/BA,APPR,5,W,424,494,F,urban,M,W,1980:2,1980,0.0,1037
87366,5,K,reg,BS/BA,1,8,W,408,423,F,rural,M,W,1979:4,1979,0.0,68
87366,5,1,small,BS/BA,1,7,W,434,477,F,rural,M,W,1979:4,1979,1.0,70
87384,44,2,reg+A,BS/BA,NOT,7,W,569,520,F,suburb,M,B,1979:4,1979,2.0,740
87384,44,3,reg+A,BS/BA,3,17,B,600,586,,suburb,M,B,1979:4,1979,3.0,745
87402,79,3,small,MS/MA/MEd,1,12,W,636,678,N,rural,M,W,1980:3,1980,3.0,1371
