child,family,community,chldcov,famcov,commcov
3917,938,177,0.30864,-1.137952,-1.02973
3921,940,177,0.033899,-1.137952,-1.02973
4567,1063,186,0.541957,-1.485043,-0.8453887
4572,1064,186,0.541957,-1.36181,-0.8453887
4577,1065,186,0.541957,-1.36181,-0.8453887
4583,1066,186,-0.101583,-1.298915,-0.8453887
4586,1067,186,0.541957,-0.855833,-0.8453887
4596,1068,186,0.0,-0.855833,-0.8453887
4597,1069,186,0.541957,-1.485043,-0.8453887
4598,1069,186,0.060159,-1.485043,-0.8453887
4602,1070,186,0.029241,-1.137952,-0.8453887
4603,1070,186,0.541957,-1.137952,-0.8453887
4615,1073,187,0.207057,-0.380334,-0.9694593
4617,1074,187,0.233317,-1.422148,-0.9694593
4618,1074,187,-0.274741,-1.422148,-0.9694593
4628,1077,187,0.233317,-1.261185,-0.9694593
4629,1077,187,-0.274741,-1.261185,-0.9694593
4630,1077,187,-0.274741,-1.261185,-0.9694593
4633,1078,187,-0.274741,-1.36181,-0.9694593
4641,1079,187,-0.101583,-1.298915,-0.9694593
4642,1079,187,-0.173158,-1.298915,-0.9694593
4643,1080,187,0.0,-1.36181,-0.9694593
4651,1082,187,0.207057,-1.298915,-0.9694593
4652,1082,187,0.0,-1.298915,-0.9694593
4655,1083,187,0.0,-1.116934,-0.9694593
4656,1084,187,0.0,0.162986,-0.9694593
4657,1085,187,0.029241,-1.116934,-0.9694593
4666,1086,187,0.0,-1.36181,-0.9694593
4681,1090,187,-0.101583,-0.7326,-0.9694593
4682,1090,187,-0.274741,-0.7326,-0.9694593
4688,1091,187,0.233317,-1.36181,-0.9694593
4689,1091,187,-0.101583,-1.36181,-0.9694593
4690,1091,187,-0.274741,-1.36181,-0.9694593
4712,1095,187,0.233317,-0.380334,-0.9694593
4714,1095,187,-0.274741,-0.380334,-0.9694593
4727,1097,187,-0.101583,-1.298915,-0.9694593
4746,1101,187,-0.101583,-1.298915,-0.9694593
4747,1101,187,-0.173158,-1.298915,-0.9694593
4748,1102,187,0.029241,-1.485043,-0.9694593
4757,1103,187,0.541957,-1.233404,-0.9694593
4758,1103,187,0.541957,-1.233404,-0.9694593
4759,1103,187,0.033899,-1.233404,-0.9694593
4809,1104,187,0.541957,-1.36181,-0.9694593
4810,1104,187,0.060159,-1.36181,-0.9694593
4766,1106,187,0.029241,-1.233404,-0.9694593
4767,1106,187,0.541957,-1.233404,-0.9694593
4768,1106,187,0.368799,-1.233404,-0.9694593
4773,1107,187,0.029241,-1.36181,-0.9694593
4774,1107,187,0.029241,-1.36181,-0.9694593
4775,1107,187,-0.143917,-1.36181,-0.9694593
4782,1108,187,0.541957,-1.009546,-0.9694593
4786,1109,187,0.541957,-1.233404,-0.9694593
4787,1109,187,0.207057,-1.233404,-0.9694593
4788,1109,187,-0.274741,-1.233404,-0.9694593
4814,1111,187,0.029241,-1.36181,-0.9694593
4815,1111,187,0.541957,-1.36181,-0.9694593
4817,1111,187,0.060159,-1.36181,-0.9694593
4792,1112,187,0.029241,-1.485043,-0.9694593
4793,1112,187,0.029241,-1.485043,-0.9694593
4801,1113,187,-0.101583,-1.36181,-0.9694593
4802,1113,187,-0.101583,-1.36181,-0.9694593
4803,1113,187,-0.173158,-1.36181,-0.9694593
4929,1137,190,0.207057,-1.009546,-1.037366
4930,1137,190,0.135482,-1.009546,-1.037366
4943,1139,190,-0.173158,-0.380334,-1.037366
4944,1140,190,0.0,-0.251928,-1.037366
4945,1141,190,0.541957,-1.233404,-1.037366
4950,1142,190,0.029241,-1.36181,-1.037366
4958,1143,190,-0.274741,-1.132777,-1.037366
4966,1144,190,-0.101583,-1.170509,-1.037366
4967,1144,190,-0.173158,-1.170509,-1.037366
4968,1145,190,0.541957,-1.016796,-1.037366
4969,1145,190,0.368799,-1.016796,-1.037366
4974,1146,190,0.029241,-1.054039,-1.037366
4975,1146,190,-0.143917,-1.054039,-1.037366
4983,1147,190,0.541957,0.076294,-1.037366
4984,1147,190,0.233317,0.076294,-1.037366
4985,1147,190,-0.274741,0.076294,-1.037366
4988,1148,190,0.029241,0.014762,-1.037366
4989,1148,190,-0.143917,0.014762,-1.037366
4997,1149,190,0.029241,-1.233404,-1.037366
4998,1149,190,0.541957,-1.233404,-1.037366
4999,1149,190,0.368799,-1.233404,-1.037366
5004,1150,190,0.060159,-1.016796,-1.037366
5008,1151,190,-0.101583,-1.36181,-1.037366
5009,1151,190,0.0,-1.36181,-1.037366
5026,1155,190,0.0,-1.485043,-1.037366
5027,1156,190,0.029241,-0.966714,-1.037366
5028,1156,190,0.368799,-0.966714,-1.037366
5045,1157,190,0.207057,-0.893076,-1.037366
5046,1157,190,0.033899,-0.893076,-1.037366
5048,1158,190,-0.274741,-0.893076,-1.037366
5040,1159,190,0.207057,-0.135458,-1.037366
5041,1159,190,-0.101583,-0.135458,-1.037366
5042,1159,190,-0.173158,-0.135458,-1.037366
5050,1161,191,0.541957,-1.116934,-1.086036
5056,1162,191,0.541957,-1.422148,-1.086036
5057,1162,191,0.541957,-1.422148,-1.086036
5061,1164,191,0.541957,-0.251928,-1.086036
5062,1164,191,0.207057,-0.251928,-1.086036
5063,1164,191,0.033899,-0.251928,-1.086036
5065,1165,191,0.541957,-0.680675,-1.086036
5066,1165,191,0.368799,-0.680675,-1.086036
5082,1167,191,0.541957,-1.079691,-1.086036
5083,1167,191,0.541957,-1.079691,-1.086036
5087,1168,191,0.233317,-1.36181,-1.086036
5088,1168,191,-0.101583,-1.36181,-1.086036
5089,1168,191,-0.274741,-1.36181,-1.086036
5091,1170,191,-0.274741,-0.620874,-1.086036
5092,1170,191,-0.173158,-0.620874,-1.086036
5093,1171,191,-0.274741,-0.781837,-1.086036
5096,1172,191,-0.173158,-0.359316,-1.086036
5102,1173,191,0.029241,-1.485043,-1.086036
5103,1173,191,-0.143917,-1.485043,-1.086036
5114,1175,191,0.541957,-0.475786,-1.086036
5115,1175,191,0.033899,-0.475786,-1.086036
5118,1176,191,0.207057,-1.054039,-1.086036
5119,1176,191,-0.173158,-1.054039,-1.086036
5120,1177,191,0.541957,-0.966714,-1.086036
5127,1178,191,0.368799,-1.116934,-1.086036
5133,1179,191,0.029241,-0.564854,-1.086036
5134,1179,191,0.541957,-0.564854,-1.086036
5135,1179,191,0.368799,-0.564854,-1.086036
5140,1180,191,0.541957,-1.116934,-1.086036
5141,1180,191,0.368799,-1.116934,-1.086036
14428,1208,193,-0.101583,-0.785686,-0.9698388
14429,1208,193,-0.173158,-0.785686,-0.9698388
14430,1209,193,0.0,-1.009544,-0.9698388
14475,1214,193,0.541957,-1.116934,-0.9698388
14476,1214,193,0.368799,-1.116934,-0.9698388
5268,1215,194,0.207057,-1.132777,-0.9315746
5271,1216,194,0.207057,-0.893563,-0.9315746
5272,1216,194,-0.274741,-0.893563,-0.9315746
5274,1217,194,-0.101583,-0.251928,-0.9315746
5275,1217,194,-0.274741,-0.251928,-0.9315746
5277,1218,194,0.541957,-0.828052,-0.9315746
5278,1218,194,0.368799,-0.828052,-0.9315746
5282,1219,194,0.541957,-0.828052,-0.9315746
5283,1219,194,0.368799,-0.828052,-0.9315746
5287,1220,194,-0.101583,-0.956458,-0.9315746
5288,1220,194,-0.173158,-0.956458,-0.9315746
5289,1221,194,0.029241,-1.137952,-0.9315746
5290,1221,194,0.368799,-1.137952,-0.9315746
5296,1222,194,-0.274741,-0.956458,-0.9315746
5298,1223,194,0.368799,-1.36181,-0.9315746
5303,1224,195,0.029241,-1.36181,-0.7839946
5304,1224,195,0.029241,-1.36181,-0.7839946
5305,1224,195,-0.143917,-1.36181,-0.7839946
5323,1225,195,-0.143917,-1.36181,-0.7839946
5331,1226,195,0.0,-0.337504,-0.7839946
5342,1228,195,0.541957,-1.079691,-0.7839946
5346,1229,195,-0.173158,-0.956458,-0.7839946
5678,1300,200,0.368799,-1.36181,-0.8562018
5679,1300,200,0.368799,-1.36181,-0.8562018
5680,1300,200,0.368799,-1.36181,-0.8562018
5684,1301,200,0.541957,-0.7326,-0.8562018
5685,1301,200,0.060159,-0.7326,-0.8562018
5689,1302,200,0.233317,-0.7326,-0.8562018
5690,1302,200,-0.101583,-0.7326,-0.8562018
5691,1302,200,-0.274741,-0.7326,-0.8562018
5692,1302,200,-0.173158,-0.7326,-0.8562018
5699,1303,200,0.541957,-0.956458,-0.8562018
5700,1303,200,0.541957,-0.956458,-0.8562018
5707,1304,200,0.541957,-1.079691,-0.8562018
5711,1305,200,-0.173158,-0.337504,-0.8562018
5722,1306,200,0.029241,-0.7326,-0.8562018
5723,1306,200,0.029241,-0.7326,-0.8562018
5724,1306,200,-0.143917,-0.7326,-0.8562018
5735,1308,200,0.30864,-0.7326,-0.8562018
5736,1309,200,0.033899,-0.956458,-0.8562018
5739,1310,200,0.207057,-0.893563,-0.8562018
5740,1310,200,-0.274741,-0.893563,-0.8562018
5744,1311,201,-0.101583,-0.604194,-0.8756698
5745,1311,201,-0.274741,-0.604194,-0.8756698
5747,1312,201,0.029241,-0.171238,-0.8756698
5748,1312,201,-0.143917,-0.171238,-0.8756698
5761,1313,201,0.541957,-0.956458,-0.8756698
5762,1313,201,0.541957,-0.956458,-0.8756698
5767,1314,201,0.0,-0.7326,-0.8756698
5768,1315,201,-0.101583,-0.04283,-0.8756698
5771,1316,201,0.207057,0.425904,-0.8756698
5774,1317,201,0.029241,-0.604192,-0.8756698
5775,1317,201,0.368799,-0.604192,-0.8756698
5781,1318,201,0.029241,-0.956458,-0.8756698
5782,1318,201,-0.143917,-0.956458,-0.8756698
5789,1319,201,-0.101583,-0.604194,-0.8756698
5790,1319,201,-0.274741,-0.604194,-0.8756698
5792,1320,201,0.029241,-0.956458,-0.8756698
5793,1320,201,0.368799,-0.956458,-0.8756698
5799,1321,201,0.029241,-1.016796,-0.8756698
5800,1321,201,-0.143917,-1.016796,-0.8756698
5809,1322,201,0.029241,-1.079691,-0.8756698
5817,1323,201,-0.173158,-0.7326,-0.8756698
5818,1324,201,0.368799,-0.604192,-0.8756698
5819,1324,201,0.033899,-0.604192,-0.8756698
5843,1327,201,0.029241,-1.36181,-0.8756698
5844,1327,201,-0.143917,-1.36181,-0.8756698
5836,1328,201,0.029241,-0.7326,-0.8756698
5837,1328,201,0.541957,-0.7326,-0.8756698
5851,1329,201,-0.143917,-0.956458,-0.8756698
1170,1334,202,-0.173158,-0.487724,-1.43395
1171,1335,202,0.541957,-0.648687,-1.43395
1172,1335,202,0.060159,-0.648687,-1.43395
1176,1339,202,0.029241,-1.261185,-1.43395
1177,1339,202,-0.143917,-1.261185,-1.43395
1186,1340,202,-0.101583,-1.485043,-1.43395
1189,1341,202,0.0,-1.261185,-1.43395
1190,1342,202,0.029241,-1.261185,-1.43395
1191,1342,202,-0.143917,-1.261185,-1.43395
1198,1343,202,0.0,-1.261185,-1.43395
5861,1346,203,-0.101583,1.327648,-0.9613893
5862,1346,203,-0.173158,1.327648,-0.9613893
5863,1347,203,0.368799,-0.604194,-0.9613893
5873,1348,203,-0.101583,0.03586,-0.9613893
5874,1348,203,-0.173158,0.03586,-0.9613893
5886,1350,203,-0.101583,2.133886,-0.9613893
5887,1350,203,0.0,2.133886,-0.9613893
5888,1351,204,-0.101583,2.017416,-0.9893351
5889,1351,204,-0.173158,2.017416,-0.9893351
5890,1352,204,0.0,1.88901,-0.9893351
5899,1353,204,-0.101583,1.244302,-0.9893351
5900,1353,204,0.0,1.244302,-0.9893351
5911,1354,204,0.207057,1.029204,-0.9893351
5913,1355,204,0.207057,1.590566,-0.9893351
5916,1356,204,0.033899,1.474096,-0.9893351
5918,1357,204,0.033899,2.133886,-0.9893351
5920,1358,204,0.541957,2.133886,-0.9893351
5921,1358,204,0.541957,2.133886,-0.9893351
5922,1358,204,0.033899,2.133886,-0.9893351
14301,1359,205,0.541957,-0.604192,-1.107399
14302,1359,205,0.033899,-0.604192,-1.107399
14324,1363,205,0.541957,-1.36181,-1.107399
14331,1365,205,0.541957,-1.36181,-1.107399
14336,1366,205,0.207057,-1.36181,-1.107399
14344,1368,205,0.0,-1.36181,-1.107399
6047,1397,208,0.541957,-1.137952,-1.184015
6048,1397,208,0.368799,-1.137952,-1.184015
6053,1399,208,0.207057,-1.298915,-1.184015
6056,1400,208,0.029241,-0.818243,-1.184015
6057,1400,208,0.368799,-0.818243,-1.184015
6080,1405,208,0.541957,-1.36181,-1.184015
6081,1405,208,0.541957,-1.36181,-1.184015
6082,1405,208,-0.274741,-1.36181,-1.184015
6085,1406,208,0.541957,-1.009544,-1.184015
6086,1406,208,0.541957,-1.009544,-1.184015
6091,1407,208,0.233317,-1.137952,-1.184015
6092,1407,208,0.060159,-1.137952,-1.184015
6114,1409,209,0.029241,-0.475786,-1.818267
6115,1409,209,0.029241,-0.475786,-1.818267
6116,1409,209,0.368799,-0.475786,-1.818267
6122,1410,209,0.541957,-1.261185,-1.818267
6123,1410,209,0.207057,-1.261185,-1.818267
6126,1411,209,0.541957,-1.36181,-1.818267
6127,1411,209,0.033899,-1.36181,-1.818267
6130,1412,209,0.541957,-1.485043,-1.818267
6131,1412,209,0.060159,-1.485043,-1.818267
6135,1413,209,0.541957,-1.36181,-1.818267
6136,1413,209,0.368799,-1.36181,-1.818267
6155,1416,209,0.029241,-1.36181,-1.818267
6156,1416,209,0.368799,-1.36181,-1.818267
6162,1417,209,0.541957,-1.36181,-1.818267
6163,1417,209,0.368799,-1.36181,-1.818267
6172,1419,209,0.368799,-1.009544,-1.818267
6178,1420,209,-0.101583,-1.137952,-1.818267
6179,1420,209,-0.274741,-1.137952,-1.818267
6180,1420,209,-0.173158,-1.137952,-1.818267
6197,1423,209,0.541957,-1.485043,-1.818267
6202,1424,209,0.029241,-1.36181,-1.818267
6229,1427,210,0.0,-1.298915,-1.503827
6230,1428,210,0.233317,-1.132777,-1.503827
6231,1428,210,-0.101583,-1.132777,-1.503827
6234,1429,210,0.541957,-1.485043,-1.503827
6235,1429,210,0.060159,-1.485043,-1.503827
6241,1430,210,0.368799,-0.43,-1.503827
6242,1430,210,0.060159,-0.43,-1.503827
6246,1431,210,-0.173158,-1.485043,-1.503827
6247,1432,210,0.029241,-1.485043,-1.503827
6248,1432,210,0.029241,-1.485043,-1.503827
6249,1432,210,-0.143917,-1.485043,-1.503827
6257,1433,210,0.368799,-0.604194,-1.503827
6262,1434,210,-0.101583,-1.485043,-1.503827
6263,1434,210,-0.101583,-1.485043,-1.503827
6266,1435,210,0.0,-1.485043,-1.503827
6275,1437,210,0.541957,-1.233404,-1.503827
6276,1437,210,0.541957,-1.233404,-1.503827
6283,1439,210,0.029241,-1.261185,-1.503827
6284,1439,210,0.368799,-1.261185,-1.503827
6295,1441,210,-0.101583,-1.422148,-1.503827
6296,1441,210,-0.173158,-1.422148,-1.503827
6298,1443,210,-0.101583,-1.36181,-1.503827
6301,1444,210,-0.101583,-0.042832,-1.503827
6308,1445,211,0.0,-1.36181,-1.699917
6311,1447,211,0.541957,-1.36181,-1.699917
6312,1447,211,0.541957,-1.36181,-1.699917
6313,1447,211,0.368799,-1.36181,-1.699917
6317,1448,211,-0.101583,-1.137952,-1.699917
6318,1448,211,-0.274741,-1.137952,-1.699917
6332,1451,211,0.029241,-1.132777,-1.699917
6333,1451,211,-0.143917,-1.132777,-1.699917
6340,1453,211,0.541957,-1.485043,-1.699917
6341,1453,211,0.368799,-1.485043,-1.699917
6350,1454,211,0.541957,-1.485043,-1.699917
6351,1454,211,-0.274741,-1.485043,-1.699917
6365,1456,211,0.541957,-1.261185,-1.699917
6366,1456,211,0.060159,-1.261185,-1.699917
6370,1457,211,0.541957,-0.135458,-1.699917
6376,1458,211,-0.101583,-0.380334,-1.699917
6377,1458,211,0.0,-0.380334,-1.699917
6378,1459,211,0.029241,-1.233404,-1.699917
6379,1459,211,0.029241,-1.233404,-1.699917
6380,1459,211,-0.143917,-1.233404,-1.699917
6388,1460,211,0.0,-1.485043,-1.699917
6389,1461,211,0.0,-1.485043,-1.699917
6392,1462,211,0.029241,-1.485043,-1.699917
6393,1462,211,-0.143917,-1.485043,-1.699917
6407,1465,211,0.541957,-1.485043,-1.699917
6408,1465,211,0.541957,-1.485043,-1.699917
6409,1465,211,-0.274741,-1.485043,-1.699917
6637,1477,212,-0.101583,-1.36181,-1.757809
6638,1477,212,-0.274741,-1.36181,-1.757809
6604,1482,212,0.541957,-1.36181,-1.757809
6605,1482,212,0.033899,-1.36181,-1.757809
6456,1484,212,0.541957,-1.36181,-1.757809
6489,1492,212,0.233317,-0.395096,-1.757809
12704,1524,215,-0.101583,1.590566,-0.0637337
12705,1524,215,-0.173158,1.590566,-0.0637337
12706,1525,215,0.207057,1.12749,-0.0637337
12707,1525,215,-0.173158,1.12749,-0.0637337
12710,1526,215,-0.274741,1.222457,-0.0637337
12713,1527,215,0.30864,1.078843,-0.0637337
12732,1528,215,0.029241,0.184877,-0.0637337
12742,1529,215,-0.101583,0.431159,-0.0637337
12746,1531,215,-0.101583,0.207301,-0.0637337
12749,1532,215,0.207057,0.386017,-0.0637337
12751,1533,215,-0.274741,0.202046,-0.0637337
12753,1534,215,-0.101583,0.309434,-0.0637337
12754,1534,215,-0.173158,0.309434,-0.0637337
12755,1535,215,-0.274741,0.207301,-0.0637337
12759,1536,215,-0.274741,0.183257,-0.0637337
12760,1536,215,-0.173158,0.183257,-0.0637337
12761,1537,215,0.368799,0.425904,-0.0637337
12762,1537,215,0.368799,0.425904,-0.0637337
12778,1539,215,0.207057,-0.190107,-0.0637337
12780,1540,215,0.541957,-0.103168,-0.0637337
12781,1540,215,0.368799,-0.103168,-0.0637337
12785,1541,215,0.029241,0.357778,-0.0637337
12792,1542,215,-0.101583,0.28539,-0.0637337
12793,1542,215,-0.274741,0.28539,-0.0637337
12795,1543,215,0.207057,0.425904,-0.0637337
14015,1567,217,0.30864,0.057795,-0.3082534
14016,1568,217,0.029241,-0.395096,-0.3082534
14017,1568,217,-0.143917,-0.395096,-0.3082534
14030,1569,217,0.029241,0.181028,-0.3082534
14031,1569,217,0.029241,0.181028,-0.3082534
14032,1569,217,0.029241,0.181028,-0.3082534
14041,1570,217,0.0,0.181028,-0.3082534
14047,1572,217,0.029241,-0.395096,-0.3082534
14048,1572,217,-0.143917,-0.395096,-0.3082534
14062,1574,217,0.233317,0.181028,-0.3082534
14063,1574,217,-0.274741,0.181028,-0.3082534
14072,1575,217,-0.101583,-0.166063,-0.3082534
14075,1576,217,0.207057,-0.518329,-0.3082534
13092,1577,218,0.0,1.27771,-0.0888955
13093,1578,218,0.135482,1.27771,-0.0888955
13094,1579,218,-0.274741,1.590566,-0.0888955
13105,1580,218,0.541957,0.190132,-0.0888955
13106,1580,218,0.541957,0.190132,-0.0888955
13110,1581,218,0.541957,1.12749,-0.0888955
13118,1582,218,0.0,0.850057,-0.0888955
13124,1583,218,-0.173158,2.133886,-0.0888955
13131,1584,218,0.207057,0.106674,-0.0888955
13134,1585,218,-0.143917,0.903632,-0.0888955
13142,1586,218,0.368799,0.554392,-0.0888955
13152,1587,218,0.060159,0.431159,-0.0888955
13156,1588,218,0.029241,0.162159,-0.0888955
13157,1588,218,-0.143917,0.162159,-0.0888955
13158,1588,218,0.368799,0.162159,-0.0888955
13164,1589,218,0.207057,1.01102,-0.0888955
13172,1590,218,-0.143917,0.127237,-0.0888955
13179,1591,218,0.029241,0.078893,-0.0888955
13180,1591,218,0.368799,0.078893,-0.0888955
13186,1592,218,0.541957,1.22169,-0.0888955
13187,1592,218,0.060159,1.22169,-0.0888955
13188,1592,218,-0.274741,1.22169,-0.0888955
13191,1593,218,0.0,1.82103,-0.0888955
13192,1594,218,-0.101583,1.12749,-0.0888955
13193,1594,218,-0.173158,1.12749,-0.0888955
13742,1596,219,0.541957,0.181028,-1.153216
13743,1596,219,0.541957,0.181028,-1.153216
13749,1597,219,-0.274741,0.073638,-1.153216
13750,1597,219,-0.274741,0.073638,-1.153216
13753,1598,219,0.0,-0.04283,-1.153216
13756,1599,219,-0.274741,-0.171238,-1.153216
13761,1601,219,0.541957,-0.04283,-1.153216
13772,1602,219,-0.101583,-0.04283,-1.153216
13774,1603,219,0.0,-0.518329,-1.153216
13776,1604,219,0.029241,-0.171238,-1.153216
13777,1604,219,0.029241,-0.171238,-1.153216
13778,1604,219,-0.143917,-0.171238,-1.153216
13789,1605,219,0.029241,0.181028,-1.153216
13790,1605,219,-0.143917,0.181028,-1.153216
13786,1606,219,-0.101583,0.181028,-1.153216
13787,1606,219,-0.101583,0.181028,-1.153216
13788,1606,219,-0.173158,0.181028,-1.153216
13799,1607,219,0.029241,-0.04283,-1.153216
13800,1607,219,0.368799,-0.04283,-1.153216
13807,1609,219,0.029241,0.309434,-1.153216
12961,1612,220,-0.101583,0.181028,-0.3082534
12962,1612,220,-0.274741,0.181028,-0.3082534
12964,1613,220,0.368799,0.181028,-0.3082534
12973,1615,220,0.207057,0.181028,-0.3082534
12976,1616,220,-0.173158,0.057795,-0.3082534
12977,1617,220,0.029241,-0.166063,-0.3082534
12985,1618,220,0.233317,-0.04283,-0.3082534
12990,1619,220,0.541957,-0.171238,-0.3082534
12991,1619,220,-0.274741,-0.171238,-0.3082534
13004,1620,220,0.0,0.181028,-0.3082534
13005,1621,220,-0.101583,-0.04283,-0.3082534
13007,1622,220,-0.101583,0.181028,-0.3082534
13010,1623,220,0.541957,0.181028,-0.3082534
13011,1623,220,0.060159,0.181028,-0.3082534
13015,1624,220,-0.101583,1.0392,-0.3082534
13016,1624,220,-0.101583,1.0392,-0.3082534
13018,1625,220,0.029241,-0.171238,-0.3082534
13019,1625,220,-0.143917,-0.171238,-0.3082534
13027,1626,220,-0.173158,0.181028,-0.3082534
13028,1627,220,-0.173158,1.4323,-0.3082534
13029,1628,220,0.233317,-0.171238,-0.3082534
13038,1630,220,0.207057,-0.171238,-0.3082534
13039,1630,220,0.207057,-0.171238,-0.3082534
13040,1630,220,0.135482,-0.171238,-0.3082534
13058,1632,220,0.207057,-0.455434,-0.3082534
13059,1632,220,0.135482,-0.455434,-0.3082534
13062,1634,220,0.029241,-0.166063,-0.3082534
13063,1634,220,0.368799,-0.166063,-0.3082534
13075,1635,220,-0.101583,-0.04283,-0.3082534
13076,1635,220,-0.274741,-0.04283,-0.3082534
13078,1636,220,0.233317,-0.166063,-0.3082534
13079,1636,220,-0.274741,-0.166063,-0.3082534
13082,1637,220,-0.101583,-0.166063,-0.3082534
13084,1638,220,0.207057,-0.518329,-0.3082534
13085,1638,220,-0.274741,-0.518329,-0.3082534
12215,1639,221,-0.101583,1.053852,-0.0137969
12217,1640,221,0.207057,2.133886,-0.0137969
12218,1640,221,-0.274741,2.133886,-0.0137969
12226,1642,221,0.541957,0.701586,-0.0137969
12233,1643,221,0.541957,1.12749,-0.0137969
12491,1644,222,-0.274741,0.748466,-0.0097808
12493,1645,222,0.207057,2.133886,-0.0097808
12494,1645,222,-0.101583,2.133886,-0.0097808
12496,1646,222,0.207057,2.133886,-0.0097808
12497,1646,222,0.207057,2.133886,-0.0097808
12500,1648,222,0.541957,0.073638,-0.0097808
12501,1648,222,-0.274741,0.073638,-0.0097808
12513,1649,222,-0.101583,1.644052,-0.0097808
12514,1649,222,0.0,1.644052,-0.0097808
12515,1650,222,0.207057,1.12749,-0.0097808
12517,1651,222,0.207057,2.133886,-0.0097808
12518,1651,222,-0.274741,2.133886,-0.0097808
12527,1652,222,0.541957,0.731142,-0.0097808
12528,1652,222,-0.274741,0.731142,-0.0097808
12520,1653,222,0.368799,1.590566,-0.0097808
11831,1654,223,0.541957,0.28539,-0.4672788
11835,1655,223,0.060159,0.057795,-0.4672788
11839,1656,223,0.207057,0.637656,-0.4672788
11840,1656,223,-0.274741,0.637656,-0.4672788
11842,1657,223,0.368799,0.309434,-0.4672788
11847,1658,223,0.541957,0.330534,-0.4672788
11852,1659,223,0.0,0.348287,-0.4672788
11855,1661,223,0.029241,-0.04283,-0.4672788
11868,1663,223,0.207057,0.057795,-0.4672788
11873,1664,223,0.0,0.207301,-0.4672788
11875,1665,223,-0.173158,0.554392,-0.4672788
11880,1666,223,0.033899,1.100732,-0.4672788
11882,1667,223,0.029241,0.223858,-0.4672788
11883,1667,223,0.029241,0.223858,-0.4672788
11884,1667,223,-0.143917,0.223858,-0.4672788
11892,1668,223,-0.101583,0.28539,-0.4672788
11893,1668,223,-0.173158,0.28539,-0.4672788
11902,1669,223,0.30864,0.882614,-0.4672788
11903,1670,223,0.0,2.077866,-0.4672788
11911,1671,223,-0.101583,0.601115,-0.4672788
11912,1671,223,-0.173158,0.601115,-0.4672788
11913,1672,223,0.0,-0.166063,-0.4672788
11438,1673,224,0.207057,0.309434,-0.3212688
11448,1674,224,-0.101583,0.425904,-0.3212688
11450,1675,224,-0.143917,-0.103168,-0.3212688
11466,1676,224,0.207057,0.309434,-0.3212688
11474,1677,224,0.368799,-0.127212,-0.3212688
11480,1678,224,0.060159,0.057795,-0.3212688
11487,1679,224,0.0,0.309434,-0.3212688
11494,1680,224,0.0,0.181028,-0.3212688
11495,1681,224,-0.101583,0.309434,-0.3212688
13347,1682,225,0.033899,1.55434,-0.1438323
13343,1683,225,0.207057,2.017416,-0.1438323
13344,1683,225,-0.274741,2.017416,-0.1438323
13326,1685,225,0.541957,0.181028,-0.1438323
13320,1686,225,0.033899,-0.042832,-0.1438323
13964,1687,226,0.0,0.949488,-0.4590365
13965,1688,226,-0.101583,1.67081,-0.4590365
13966,1688,226,0.0,1.67081,-0.4590365
13967,1689,226,0.0,0.637656,-0.4590365
13814,1690,227,0.207057,-0.171238,-1.255441
13815,1690,227,0.033899,-0.171238,-1.255441
13817,1691,227,0.207057,-0.395096,-1.255441
13828,1692,227,0.0,-0.395096,-1.255441
13831,1694,227,0.0,-0.518329,-1.255441
13832,1695,227,0.30864,-0.395096,-1.255441
13833,1696,227,0.207057,-0.166063,-1.255441
13834,1696,227,-0.101583,-0.166063,-1.255441
13835,1696,227,-0.173158,-0.166063,-1.255441
13847,1699,227,-0.101583,-0.966714,-1.255441
13848,1699,227,-0.274741,-0.966714,-1.255441
13850,1700,227,0.029241,-0.395096,-1.255441
13851,1700,227,-0.143917,-0.395096,-1.255441
13858,1701,227,0.033899,-0.171238,-1.255441
12812,1702,228,0.541957,-0.04283,-0.4942563
12818,1704,228,0.541957,-0.518329,-0.4942563
12819,1704,228,0.368799,-0.518329,-0.4942563
12825,1705,228,-0.143917,-0.518329,-0.4942563
12826,1705,228,-0.143917,-0.518329,-0.4942563
12839,1707,228,0.029241,-0.518329,-0.4942563
12849,1708,228,-0.101583,-0.166063,-0.4942563
12850,1708,228,-0.173158,-0.166063,-0.4942563
12859,1710,228,0.541957,0.181028,-0.4942563
12860,1710,228,0.233317,0.181028,-0.4942563
12861,1710,228,-0.274741,0.181028,-0.4942563
12875,1713,228,0.0,0.181028,-0.4942563
12876,1714,228,0.029241,-0.395096,-0.4942563
12877,1714,228,0.029241,-0.395096,-0.4942563
12890,1716,228,-0.101583,-0.455434,-0.4942563
12891,1716,228,-0.173158,-0.455434,-0.4942563
12892,1717,228,0.0,-0.166063,-0.4942563
12893,1718,228,0.233317,-0.395096,-0.4942563
12894,1718,228,0.233317,-0.395096,-0.4942563
12895,1718,228,-0.274741,-0.395096,-0.4942563
12898,1719,228,0.029241,-0.04283,-0.4942563
12899,1719,228,0.029241,-0.04283,-0.4942563
12908,1720,228,0.368799,-0.04283,-0.4942563
12923,1722,228,0.233317,-0.04283,-0.4942563
12939,1726,228,-0.143917,0.292267,-0.4942563
12940,1726,228,-0.143917,0.292267,-0.4942563
13442,1730,229,-0.101583,-0.04283,-0.9165345
13443,1730,229,-0.173158,-0.04283,-0.9165345
13450,1732,229,0.207057,-0.166063,-0.9165345
13451,1732,229,0.207057,-0.166063,-0.9165345
