schoolNR,pupilNR,IQ_verb,IQ_perf,sex,Minority,repeatgr,aritPRET,classNR,aritPOST,langPRET,langPOST,ses,denomina,schoolSES,satiprin,natitest,meetings,currmeet,mixedgra,percmino,aritdiff,homework,classsiz,groupsiz,IQ_ver_cen,avg_IQ_ver_cen,grpSiz_cen
195,1957109,11.5,9.0,1,N,0,11.0,19580.0,14.0,35.0,44.0,40.0,3,17.0,2.85714,1,1.9,1.83333,1,4.0,22.0,2.33333,31.0,15.0,-0.3340620900743332,0.16593790992566682,-8.10056843025798
195,1957110,11.0,10.33333,1,N,0,10.0,19580.0,18.0,35.0,45.0,15.0,3,17.0,2.85714,1,1.9,1.83333,1,4.0,22.0,2.33333,31.0,15.0,-0.8340620900743332,0.16593790992566682,-8.10056843025798
195,1957111,10.0,10.33333,0,N,1,4.0,19580.0,11.0,28.0,33.0,35.0,3,17.0,2.85714,1,1.9,1.83333,1,4.0,22.0,2.33333,31.0,15.0,-1.8340620900743332,0.16593790992566682,-8.10056843025798
195,1957112,11.0,12.0,0,N,1,15.0,19580.0,22.0,27.0,30.0,15.0,3,17.0,2.85714,1,1.9,1.83333,1,4.0,22.0,2.33333,31.0,15.0,-0.8340620900743332,0.16593790992566682,-8.10056843025798
195,1957113,12.0,9.66667,0,N,0,15.0,19580.0,13.0,32.0,38.0,15.0,3,17.0,2.85714,1,1.9,1.83333,1,4.0,22.0,2.33333,31.0,15.0,0.16593790992566682,0.16593790992566682,-8.10056843025798
195,1957114,10.5,9.66667,0,N,0,6.0,19580.0,17.0,32.0,35.0,15.0,3,17.0,2.85714,1,1.9,1.83333,1,4.0,22.0,2.33333,31.0,15.0,-1.3340620900743332,0.16593790992566682,-8.10056843025798
195,1957201,12.0,13.66667,0,N,1,18.0,19580.0,22.0,35.0,43.0,15.0,3,17.0,2.85714,1,1.9,1.83333,1,4.0,22.0,2.33333,31.0,15.0,0.16593790992566682,0.16593790992566682,-8.10056843025798
195,1957202,13.0,13.33333,0,N,0,10.0,19580.0,24.0,29.0,38.0,15.0,3,17.0,2.85714,1,1.9,1.83333,1,4.0,22.0,2.33333,31.0,15.0,1.1659379099256668,0.16593790992566682,-8.10056843025798
195,1957203,12.5,9.33333,1,N,1,6.0,19580.0,15.0,40.0,37.0,18.0,3,17.0,2.85714,1,1.9,1.83333,1,4.0,22.0,2.33333,31.0,15.0,0.6659379099256668,0.16593790992566682,-8.10056843025798
195,1957204,11.5,10.0,0,N,0,10.0,19580.0,13.0,36.0,34.0,25.0,3,17.0,2.85714,1,1.9,1.83333,1,4.0,22.0,2.33333,31.0,15.0,-0.3340620900743332,0.16593790992566682,-8.10056843025798
195,1957205,10.0,13.0,0,N,0,9.0,19580.0,10.0,32.0,44.0,20.0,3,17.0,2.85714,1,1.9,1.83333,1,4.0,22.0,2.33333,31.0,15.0,-1.8340620900743332,0.16593790992566682,-8.10056843025798
195,1957206,11.0,13.0,1,N,0,13.0,19580.0,14.0,37.0,42.0,18.0,3,17.0,2.85714,1,1.9,1.83333,1,4.0,22.0,2.33333,31.0,15.0,-0.8340620900743332,0.16593790992566682,-8.10056843025798
195,1957207,12.0,13.33333,1,N,0,11.0,19580.0,18.0,40.0,46.0,18.0,3,17.0,2.85714,1,1.9,1.83333,1,4.0,22.0,2.33333,31.0,15.0,0.16593790992566682,0.16593790992566682,-8.10056843025798
195,1957208,13.0,10.33333,1,N,0,14.0,19580.0,15.0,40.0,47.0,18.0,3,17.0,2.85714,1,1.9,1.83333,1,4.0,22.0,2.33333,31.0,15.0,1.1659379099256668,0.16593790992566682,-8.10056843025798
196,1967001,10.5,10.66667,1,N,0,10.0,19680.0,14.0,32.0,40.0,23.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,-1.3340620900743332,0.36964161362937054,3.8994315697420205
196,1967002,13.0,11.33333,0,N,1,12.0,19680.0,18.0,33.0,42.0,23.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,1.1659379099256668,0.36964161362937054,3.8994315697420205
196,1967003,15.0,11.33333,1,N,0,13.0,19680.0,27.0,32.0,45.0,23.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,3.165937909925667,0.36964161362937054,3.8994315697420205
196,1967004,12.5,12.0,0,N,1,9.0,19680.0,20.0,34.0,35.0,20.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,0.6659379099256668,0.36964161362937054,3.8994315697420205
196,1967005,12.0,9.33333,1,N,0,11.0,19680.0,22.0,33.0,39.0,23.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,0.16593790992566682,0.36964161362937054,3.8994315697420205
196,1967006,12.0,12.66667,0,N,0,14.0,19680.0,26.0,29.0,46.0,23.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,0.16593790992566682,0.36964161362937054,3.8994315697420205
196,1967007,12.5,14.0,1,N,0,10.0,19680.0,25.0,33.0,46.0,25.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,0.6659379099256668,0.36964161362937054,3.8994315697420205
196,1967008,12.0,11.33333,1,N,0,13.0,19680.0,16.0,36.0,49.0,27.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,0.16593790992566682,0.36964161362937054,3.8994315697420205
196,1967009,11.0,8.66667,0,N,1,8.0,19680.0,10.0,31.0,32.0,20.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,-0.8340620900743332,0.36964161362937054,3.8994315697420205
196,1967010,12.0,10.66667,0,N,1,8.0,19680.0,14.0,31.0,40.0,23.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,0.16593790992566682,0.36964161362937054,3.8994315697420205
196,1967011,10.5,11.0,1,N,0,9.0,19680.0,22.0,31.0,43.0,45.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,-1.3340620900743332,0.36964161362937054,3.8994315697420205
196,1967012,16.0,16.0,0,N,0,18.0,19680.0,29.0,38.0,50.0,40.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,4.165937909925667,0.36964161362937054,3.8994315697420205
196,1967013,15.0,13.33333,1,N,0,12.0,19680.0,27.0,32.0,55.0,30.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,3.165937909925667,0.36964161362937054,3.8994315697420205
196,1967014,7.5,11.33333,1,N,0,10.0,19680.0,26.0,36.0,47.0,40.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,-4.334062090074333,0.36964161362937054,3.8994315697420205
196,1967015,13.0,13.0,0,N,0,11.0,19680.0,11.0,21.0,36.0,20.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,1.1659379099256668,0.36964161362937054,3.8994315697420205
196,1967016,11.5,8.66667,0,N,1,8.0,19680.0,19.0,29.0,44.0,37.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,-0.3340620900743332,0.36964161362937054,3.8994315697420205
196,1967017,15.5,12.33333,1,N,0,17.0,19680.0,28.0,43.0,50.0,23.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,3.665937909925667,0.36964161362937054,3.8994315697420205
196,1967018,12.0,12.66667,0,N,1,14.0,19680.0,21.0,28.0,40.0,28.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,0.16593790992566682,0.36964161362937054,3.8994315697420205
196,1967019,12.5,11.33333,0,N,0,9.0,19680.0,29.0,37.0,50.0,30.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,0.6659379099256668,0.36964161362937054,3.8994315697420205
196,1967020,13.5,12.66667,1,N,0,13.0,19680.0,30.0,32.0,52.0,47.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,1.6659379099256668,0.36964161362937054,3.8994315697420205
196,1967021,15.5,13.66667,1,N,0,14.0,19680.0,27.0,45.0,55.0,50.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,3.665937909925667,0.36964161362937054,3.8994315697420205
196,1967022,9.5,11.33333,1,N,0,8.0,19680.0,12.0,27.0,30.0,23.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,-2.334062090074333,0.36964161362937054,3.8994315697420205
196,1967023,7.5,10.0,1,N,1,11.0,19680.0,10.0,20.0,26.0,18.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,-4.334062090074333,0.36964161362937054,3.8994315697420205
196,1967024,14.0,12.0,0,N,1,10.0,19680.0,14.0,38.0,45.0,23.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,2.165937909925667,0.36964161362937054,3.8994315697420205
196,1967025,10.5,11.33333,0,N,1,14.0,19680.0,23.0,33.0,35.0,18.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,-1.3340620900743332,0.36964161362937054,3.8994315697420205
196,1967026,10.5,8.66667,1,N,0,13.0,19680.0,18.0,27.0,37.0,40.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,-1.3340620900743332,0.36964161362937054,3.8994315697420205
196,1967027,12.5,13.0,1,N,0,15.0,19680.0,28.0,33.0,45.0,40.0,1,16.0,2.71429,1,2.3,2.5,0,0.0,14.0,2.33333,27.0,27.0,0.6659379099256668,0.36964161362937054,3.8994315697420205
197,1977001,14.0,11.0,1,N,0,14.0,19780.0,25.0,36.0,43.0,27.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,2.165937909925667,1.765937909925667,-3.1005684302579795
197,1977002,13.5,10.33333,1,N,0,12.0,19780.0,26.0,38.0,50.0,23.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,1.6659379099256668,1.765937909925667,-3.1005684302579795
197,1977003,12.5,11.66667,1,N,0,14.0,19780.0,22.0,28.0,46.0,30.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,0.6659379099256668,1.765937909925667,-3.1005684302579795
197,1977004,15.0,11.0,1,N,0,15.0,19780.0,20.0,44.0,50.0,27.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,3.165937909925667,1.765937909925667,-3.1005684302579795
197,1977005,13.5,11.33333,1,N,0,17.0,19780.0,28.0,40.0,53.0,30.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,1.6659379099256668,1.765937909925667,-3.1005684302579795
197,1977006,14.5,11.66667,1,N,0,16.0,19780.0,26.0,38.0,53.0,30.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,2.665937909925667,1.765937909925667,-3.1005684302579795
197,1977007,10.5,9.33333,1,N,0,8.0,19780.0,15.0,29.0,37.0,23.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,-1.3340620900743332,1.765937909925667,-3.1005684302579795
197,1977008,12.0,11.0,1,N,0,14.0,19780.0,20.0,39.0,46.0,27.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,0.16593790992566682,1.765937909925667,-3.1005684302579795
197,1977009,11.5,9.0,0,N,1,11.0,19780.0,21.0,28.0,45.0,33.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,-0.3340620900743332,1.765937909925667,-3.1005684302579795
197,1977010,15.5,11.66667,0,N,0,17.0,19780.0,27.0,43.0,51.0,30.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,3.665937909925667,1.765937909925667,-3.1005684302579795
197,1977011,11.5,11.0,0,N,0,14.0,19780.0,21.0,36.0,37.0,27.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,-0.3340620900743332,1.765937909925667,-3.1005684302579795
197,1977012,14.5,16.0,0,N,0,17.0,19780.0,29.0,39.0,49.0,23.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,2.665937909925667,1.765937909925667,-3.1005684302579795
197,1977013,15.0,14.0,0,N,0,15.0,19780.0,25.0,32.0,46.0,23.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,3.165937909925667,1.765937909925667,-3.1005684302579795
197,1977014,13.0,10.0,0,N,0,12.0,19780.0,21.0,32.0,37.0,20.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,1.1659379099256668,1.765937909925667,-3.1005684302579795
197,1977015,12.0,8.33333,0,N,0,12.0,19780.0,20.0,33.0,37.0,20.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,0.16593790992566682,1.765937909925667,-3.1005684302579795
197,1977016,13.0,9.66667,0,N,0,10.0,19780.0,15.0,18.0,23.0,23.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,1.1659379099256668,1.765937909925667,-3.1005684302579795
197,1977017,13.5,11.66667,0,N,0,15.0,19780.0,28.0,43.0,47.0,30.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,1.6659379099256668,1.765937909925667,-3.1005684302579795
197,1977018,12.5,12.66667,0,N,0,15.0,19780.0,24.0,43.0,49.0,30.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,0.6659379099256668,1.765937909925667,-3.1005684302579795
197,1977019,18.0,11.33333,0,N,0,17.0,19780.0,26.0,45.0,51.0,40.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,6.165937909925667,1.765937909925667,-3.1005684302579795
197,1977020,16.5,13.0,0,N,0,18.0,19780.0,26.0,43.0,56.0,27.0,4,21.0,3.14286,1,1.5,1.16667,1,0.0,10.0,2.0,35.0,20.0,4.665937909925667,1.765937909925667,-3.1005684302579795
198,1987001,11.5,10.66667,1,N,0,15.0,19880.0,13.0,32.0,30.0,23.0,1,11.0,3.28571,1,2.2,2.33333,1,22.0,14.0,2.33333,22.0,9.0,-0.3340620900743332,-0.6197763757886189,-14.10056843025798
198,1987002,11.0,12.33333,1,N,0,11.0,19880.0,16.0,34.0,28.0,10.0,1,11.0,3.28571,1,2.2,2.33333,1,22.0,14.0,2.33333,22.0,9.0,-0.8340620900743332,-0.6197763757886189,-14.10056843025798
198,1987004,13.5,15.66667,1,N,0,13.0,19880.0,22.0,39.0,45.0,30.0,1,11.0,3.28571,1,2.2,2.33333,1,22.0,14.0,2.33333,22.0,9.0,1.6659379099256668,-0.6197763757886189,-14.10056843025798
198,1987005,9.5,7.66667,1,N,1,13.0,19880.0,5.0,32.0,31.0,17.0,1,11.0,3.28571,1,2.2,2.33333,1,22.0,14.0,2.33333,22.0,9.0,-2.334062090074333,-0.6197763757886189,-14.10056843025798
198,1987008,8.5,10.33333,0,Y,0,14.0,19880.0,16.0,19.0,29.0,10.0,1,11.0,3.28571,1,2.2,2.33333,1,22.0,14.0,2.33333,22.0,9.0,-3.334062090074333,-0.6197763757886189,-14.10056843025798
198,1987009,14.0,16.0,0,N,0,19.0,19880.0,28.0,46.0,49.0,25.0,1,11.0,3.28571,1,2.2,2.33333,1,22.0,14.0,2.33333,22.0,9.0,2.165937909925667,-0.6197763757886189,-14.10056843025798
198,1987010,10.5,12.0,1,N,0,12.0,19880.0,19.0,40.0,43.0,25.0,1,11.0,3.28571,1,2.2,2.33333,1,22.0,14.0,2.33333,22.0,9.0,-1.3340620900743332,-0.6197763757886189,-14.10056843025798
199,1997101,14.5,10.66667,1,N,0,11.0,19980.0,21.0,40.0,49.0,40.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,2.665937909925667,-0.5673954234076665,13.89943156974202
199,1997102,12.5,11.66667,1,N,0,16.0,19980.0,15.0,39.0,40.0,40.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,0.6659379099256668,-0.5673954234076665,13.89943156974202
199,1997104,13.0,10.33333,0,Y,0,10.0,19980.0,19.0,31.0,39.0,45.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,1.1659379099256668,-0.5673954234076665,13.89943156974202
199,1997105,13.0,10.66667,0,N,1,14.0,19980.0,25.0,29.0,33.0,17.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,1.1659379099256668,-0.5673954234076665,13.89943156974202
199,1997109,13.5,13.0,0,N,0,8.0,19980.0,8.0,25.0,30.0,40.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,1.6659379099256668,-0.5673954234076665,13.89943156974202
199,1997110,10.5,11.0,1,N,0,11.0,19980.0,6.0,31.0,31.0,20.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-1.3340620900743332,-0.5673954234076665,13.89943156974202
199,1997111,9.0,7.66667,1,N,0,10.0,19980.0,5.0,35.0,37.0,30.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-2.834062090074333,-0.5673954234076665,13.89943156974202
199,1997112,14.0,10.33333,1,N,0,14.0,19980.0,26.0,41.0,53.0,27.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,2.165937909925667,-0.5673954234076665,13.89943156974202
199,1997113,15.0,9.33333,1,N,0,11.0,19980.0,10.0,38.0,42.0,20.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,3.165937909925667,-0.5673954234076665,13.89943156974202
199,1997114,11.5,10.66667,1,N,0,10.0,19980.0,12.0,35.0,31.0,20.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-0.3340620900743332,-0.5673954234076665,13.89943156974202
199,1997115,10.0,11.0,0,N,0,6.0,19980.0,10.0,31.0,35.0,20.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-1.8340620900743332,-0.5673954234076665,13.89943156974202
199,1997116,9.0,10.66667,0,N,0,9.0,19980.0,8.0,24.0,22.0,20.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-2.834062090074333,-0.5673954234076665,13.89943156974202
199,1997117,9.5,10.0,0,Y,0,12.0,19980.0,18.0,33.0,28.0,10.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-2.334062090074333,-0.5673954234076665,13.89943156974202
199,1997201,8.5,12.33333,1,Y,0,12.0,19980.0,15.0,26.0,33.0,10.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-3.334062090074333,-0.5673954234076665,13.89943156974202
199,1997202,10.0,8.0,1,N,1,6.0,19980.0,6.0,28.0,21.0,10.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-1.8340620900743332,-0.5673954234076665,13.89943156974202
199,1997203,8.0,8.66667,1,N,1,8.0,19980.0,9.0,29.0,24.0,23.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-3.834062090074333,-0.5673954234076665,13.89943156974202
199,1997204,7.0,7.0,0,N,1,8.0,19980.0,7.0,27.0,22.0,10.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-4.834062090074333,-0.5673954234076665,13.89943156974202
199,1997205,11.5,10.33333,1,Y,0,13.0,19980.0,12.0,39.0,46.0,15.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-0.3340620900743332,-0.5673954234076665,13.89943156974202
199,1997206,11.0,8.0,0,N,0,12.0,19980.0,9.0,26.0,25.0,10.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-0.8340620900743332,-0.5673954234076665,13.89943156974202
199,1997207,8.5,10.33333,1,Y,0,12.0,19980.0,5.0,32.0,27.0,10.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-3.334062090074333,-0.5673954234076665,13.89943156974202
199,1997208,13.5,12.33333,1,N,0,13.0,19980.0,18.0,31.0,43.0,15.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,1.6659379099256668,-0.5673954234076665,13.89943156974202
199,1997209,11.0,13.0,0,N,0,11.0,19980.0,13.0,39.0,36.0,15.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-0.8340620900743332,-0.5673954234076665,13.89943156974202
199,1997210,10.0,10.0,0,Y,0,11.0,19980.0,10.0,29.0,26.0,10.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-1.8340620900743332,-0.5673954234076665,13.89943156974202
199,1997211,12.5,14.33333,1,N,0,12.0,19980.0,24.0,36.0,46.0,10.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,0.6659379099256668,-0.5673954234076665,13.89943156974202
199,1997212,12.0,9.66667,1,N,0,12.0,19980.0,9.0,31.0,46.0,10.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,0.16593790992566682,-0.5673954234076665,13.89943156974202
199,1997213,14.5,13.33333,1,N,0,11.0,19980.0,17.0,36.0,44.0,10.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,2.665937909925667,-0.5673954234076665,13.89943156974202
199,1997215,10.5,11.0,0,N,0,11.0,19980.0,13.0,27.0,32.0,15.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-1.3340620900743332,-0.5673954234076665,13.89943156974202
199,1997216,13.5,9.0,0,N,0,13.0,19980.0,11.0,35.0,35.0,20.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,1.6659379099256668,-0.5673954234076665,13.89943156974202
199,1997217,9.0,10.33333,0,N,0,5.0,19980.0,8.0,26.0,26.0,10.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,-2.834062090074333,-0.5673954234076665,13.89943156974202
199,1997218,12.0,11.33333,1,N,1,12.0,19980.0,12.0,41.0,34.0,10.0,1,12.0,3.28571,0,2.1,2.16667,0,50.0,14.0,2.66667,37.0,37.0,0.16593790992566682,-0.5673954234076665,13.89943156974202
204,2047001,12.0,10.0,1,N,0,13.0,20480.0,25.0,41.0,45.0,40.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,0.16593790992566682,-0.5632287567409998,2.8994315697420205
204,2047002,13.0,15.0,1,N,0,17.0,20480.0,27.0,37.0,47.0,40.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,1.1659379099256668,-0.5632287567409998,2.8994315697420205
204,2047004,12.5,10.0,1,N,0,14.0,20480.0,24.0,34.0,45.0,20.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,0.6659379099256668,-0.5632287567409998,2.8994315697420205
204,2047005,10.0,10.66667,0,N,0,10.0,20480.0,13.0,36.0,32.0,38.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,-1.8340620900743332,-0.5632287567409998,2.8994315697420205
204,2047006,11.0,8.66667,0,N,0,9.0,20480.0,14.0,32.0,32.0,50.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,-0.8340620900743332,-0.5632287567409998,2.8994315697420205
204,2047007,13.0,13.33333,1,N,0,16.0,20480.0,27.0,45.0,47.0,30.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,1.1659379099256668,-0.5632287567409998,2.8994315697420205
204,2047008,10.0,10.66667,0,N,0,11.0,20480.0,19.0,25.0,28.0,40.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,-1.8340620900743332,-0.5632287567409998,2.8994315697420205
204,2047009,14.0,11.66667,0,N,0,12.0,20480.0,22.0,37.0,46.0,45.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,2.165937909925667,-0.5632287567409998,2.8994315697420205
204,2047010,13.0,11.66667,1,N,0,8.0,20480.0,24.0,28.0,37.0,37.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,1.1659379099256668,-0.5632287567409998,2.8994315697420205
204,2047012,12.5,12.33333,0,N,0,12.0,20480.0,22.0,37.0,40.0,43.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,0.6659379099256668,-0.5632287567409998,2.8994315697420205
204,2047013,13.5,14.0,0,N,0,16.0,20480.0,26.0,42.0,42.0,40.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,1.6659379099256668,-0.5632287567409998,2.8994315697420205
204,2047014,9.5,14.66667,1,N,0,11.0,20480.0,29.0,41.0,53.0,43.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,-2.334062090074333,-0.5632287567409998,2.8994315697420205
204,2047015,11.0,10.66667,0,N,0,10.0,20480.0,17.0,26.0,22.0,37.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,-0.8340620900743332,-0.5632287567409998,2.8994315697420205
204,2047017,8.5,9.33333,1,N,1,10.0,20480.0,9.0,30.0,21.0,20.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,-3.334062090074333,-0.5632287567409998,2.8994315697420205
204,2047018,10.5,8.0,0,N,0,9.0,20480.0,25.0,32.0,37.0,37.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,-1.3340620900743332,-0.5632287567409998,2.8994315697420205
204,2047019,11.0,10.66667,1,N,0,12.0,20480.0,19.0,26.0,42.0,38.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,-0.8340620900743332,-0.5632287567409998,2.8994315697420205
204,2047020,8.5,12.66667,1,N,0,16.0,20480.0,24.0,29.0,42.0,47.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,-3.334062090074333,-0.5632287567409998,2.8994315697420205
204,2047021,8.5,10.66667,0,N,0,10.0,20480.0,18.0,32.0,35.0,37.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,-3.334062090074333,-0.5632287567409998,2.8994315697420205
204,2047022,12.5,9.66667,1,N,0,16.0,20480.0,22.0,40.0,51.0,40.0,2,29.0,3.14286,0,2.3,1.83333,0,0.0,21.0,1.66667,26.0,26.0,0.6659379099256668,-0.5632287567409998,2.8994315697420205
