item,tar,dir,rt,subj,c1,c2,c3,srt,lrt,qrt,prt
190,val,ver,568.8,58,-0.75,-0.5,0.25,0.5688,6.343528878489031,23.849528297222147,14.74923738102671
195,val,ver,352.3,58,-0.75,-0.5,0.25,0.3523,5.864483085347192,18.76965636339675,12.036696595545818
205,val,ver,377.5,58,-0.75,-0.5,0.25,0.3775,5.933570568689079,19.42935922772545,12.394710948433342
207,val,ver,376.7,58,-0.75,-0.5,0.25,0.3767,5.931449114697996,19.40876090841453,12.383560604531896
211,val,ver,387.4,58,-0.75,-0.5,0.25,0.38739999999999997,5.959457750972896,19.682479518597244,12.531585223960015
212,val,ver,419.0,58,-0.75,-0.5,0.25,0.419,6.037870919922137,20.46948949045872,12.955474431093116
213,val,ver,403.1,58,-0.75,-0.5,0.25,0.4031,5.99918467012312,20.077350422802308,12.744580250264546
218,val,ver,401.8,58,-0.75,-0.5,0.25,0.4018,5.995954452380834,20.044949488586894,12.727127115073182
222,val,ver,371.9,58,-0.75,-0.5,0.25,0.37189999999999995,5.918625000931025,19.284708968506628,12.316370441079808
223,val,ver,442.6,58,-0.75,-0.5,0.25,0.44260000000000005,6.092666427616949,21.038060747131613,13.260172458392185
226,val,ver,352.2,58,-0.75,-0.5,0.25,0.3522,5.864199196062105,18.7669923003128,12.035247010087282
231,val,ver,380.2,58,-0.75,-0.5,0.25,0.3802,5.940697430054329,19.498717906570164,12.432243240623551
235,val,ver,402.4,58,-0.75,-0.5,0.25,0.4024,5.9974466187855295,20.059910268991732,12.735186441960748
236,val,ver,517.6,58,-0.75,-0.5,0.25,0.5176000000000001,6.249202743186691,22.7508241608958,14.170669073209693
240,val,ver,478.1,58,-0.75,-0.5,0.25,0.4781,6.169819915632058,21.865497936246502,13.701382506796595
241,val,ver,367.7,58,-0.75,-0.5,0.25,0.36769999999999997,5.907267388307226,19.175505208468433,12.257168277400352
242,val,ver,349.7,58,-0.75,-0.5,0.25,0.3497,5.85707564406933,18.700267377767624,11.998930074939446
243,val,ver,374.5,58,-0.75,-0.5,0.25,0.3745,5.925591802957274,19.352002480363627,12.352826677699994
244,val,ver,432.1,58,-0.75,-0.5,0.25,0.43210000000000004,6.068657042937888,20.787015177749787,13.1257926785481
253,val,ver,330.5,58,-0.75,-0.5,0.25,0.3305,5.800606659291741,18.179658962697843,11.714893375141509
255,val,ver,387.3,58,-0.75,-0.5,0.25,0.38730000000000003,5.959199586520707,19.67993902429578,12.53021278722834
256,val,ver,306.6,58,-0.75,-0.5,0.25,0.30660000000000004,5.725543966437714,17.509997144488633,11.347712972570562
257,val,ver,399.3,58,-0.75,-0.5,0.25,0.3993,5.989713014069176,19.982492337043446,12.693471783571265
262,val,ver,600.0,58,-0.75,-0.5,0.25,0.6,6.396929655216146,24.49489742783178,15.087192887476023
265,val,ver,365.4,58,-0.75,-0.5,0.25,0.3654,5.900992643943907,19.115438786488788,12.22458296213236
269,val,ver,693.5,58,-0.75,-0.5,0.25,0.6935,6.541751239754887,26.334388164527386,16.04320875427237
274,val,ver,406.2,58,-0.75,-0.5,0.25,0.4062,6.0068456491462845,20.1544039852336,12.786068910851592
275,val,ver,370.9,58,-0.75,-0.5,0.25,0.37089999999999995,5.915932484495545,19.25876423865249,12.302309747360587
281,val,ver,418.1,58,-0.75,-0.5,0.25,0.4181,6.03572063836252,20.447493733951845,12.943661321357888
287,val,ver,438.7,58,-0.75,-0.5,0.25,0.4387,6.083815808172168,20.945166506857852,13.210476461011632
288,val,ver,479.5,58,-0.75,-0.5,0.25,0.4795,6.172743894323493,21.89748844045819,13.718389269390318
294,val,ver,362.4,58,-0.75,-0.5,0.25,0.3624,5.892748574168825,19.036806454865268,12.181902400500084
297,val,ver,349.7,58,-0.75,-0.5,0.25,0.3497,5.85707564406933,18.700267377767624,11.998930074939446
308,val,ver,339.3,58,-0.75,-0.5,0.25,0.3393,5.826884671790184,18.420097719610503,11.846224472867302
309,val,ver,383.3,58,-0.75,-0.5,0.25,0.38330000000000003,5.948817972386509,19.578048932414077,12.475147113597524
316,val,ver,307.8,58,-0.75,-0.5,0.25,0.3078,5.729450221404779,17.544229820656135,11.366533963970475
319,val,ver,429.4,58,-0.75,-0.5,0.25,0.4294,6.062388885444681,20.721969018411354,13.090934732898901
325,val,ver,395.3,58,-0.75,-0.5,0.25,0.3953,5.9796449703026395,19.882152800941853,12.639369946746738
329,val,ver,386.0,58,-0.75,-0.5,0.25,0.386,5.955837369464831,19.6468827043885,12.512352511716937
331,val,ver,392.4,58,-0.75,-0.5,0.25,0.39239999999999997,5.972281727691208,19.809088823063014,12.599948727702259
333,val,ver,367.5,58,-0.75,-0.5,0.25,0.3675,5.906723318652891,19.170289512680814,12.254339438644417
336,val,ver,337.9,58,-0.75,-0.5,0.25,0.3379,5.822749993720244,18.382056468197458,11.825463176085167
340,val,ver,364.7,58,-0.75,-0.5,0.25,0.36469999999999997,5.8990750978146345,19.097120201747696,12.214642263768551
345,val,ver,468.3,58,-0.75,-0.5,0.25,0.4683,6.149109116189496,21.64024029441448,13.581524135515425
347,val,ver,423.9,58,-0.75,-0.5,0.25,0.4239,6.049497578358592,20.588831924128186,13.01953538773565
350,val,ver,407.1,58,-0.75,-0.5,0.25,0.4071,6.0090588555089335,20.176719257599835,12.79807983752037
353,val,ver,545.7,58,-0.75,-0.5,0.25,0.5457000000000001,6.302069374192186,23.360222601679123,14.49208321929119
354,val,ver,411.5,58,-0.75,-0.5,0.25,0.4115,6.019809020117124,20.285462775100793,12.856580974189773
355,val,ver,420.2,58,-0.75,-0.5,0.25,0.42019999999999996,6.0407307884109,20.498780451529306,12.971202540872989
361,val,ver,520.3,58,-0.75,-0.5,0.25,0.5203,6.254405568296257,22.81008548866049,14.201981925768587
375,val,ver,558.4,58,-0.75,-0.5,0.25,0.5584,6.325075551448163,23.630488780387086,14.634221174615229
377,val,ver,372.9,58,-0.75,-0.5,0.25,0.37289999999999995,5.921310287184775,19.310618840420418,12.330409383505422
380,val,ver,386.5,58,-0.75,-0.5,0.25,0.3865,5.957131868027477,19.6596032513375,12.519225940922079
384,val,ver,386.2,58,-0.75,-0.5,0.25,0.3862,5.956355369994414,19.651971911235776,12.51510249818754
387,val,ver,372.7,58,-0.75,-0.5,0.25,0.3727,5.9207738064852125,19.30543964793343,12.327603330706163
389,val,ver,352.0,58,-0.75,-0.5,0.25,0.352,5.863631175598097,18.76166303929372,12.032347128094244
400,val,ver,379.5,58,-0.75,-0.5,0.25,0.3795,5.938854596835685,19.480759738778158,12.422527421163917
402,val,ver,336.3,58,-0.75,-0.5,0.25,0.3363,5.818003618746224,18.338484124921557,11.801675243985493
404,val,ver,404.0,58,-0.75,-0.5,0.25,0.404,6.0014148779611505,20.09975124224178,12.756644213505123
407,val,ver,372.4,58,-0.75,-0.5,0.25,0.37239999999999995,5.919968545402912,19.29766825292631,12.323392625449214
408,val,ver,361.7,58,-0.75,-0.5,0.25,0.36169999999999997,5.890815138958052,19.018412131405714,12.171914359899988
412,val,ver,392.3,58,-0.75,-0.5,0.25,0.39230000000000004,5.972026853215507,19.806564568344506,12.59858638833917
415,val,ver,372.9,58,-0.75,-0.5,0.25,0.37289999999999995,5.921310287184775,19.310618840420418,12.330409383505422
416,val,ver,406.1,58,-0.75,-0.5,0.25,0.4061,6.006599434692252,20.151922985164468,12.78473341800824
417,val,ver,485.1,58,-0.75,-0.5,0.25,0.48510000000000003,6.184355055251171,22.024985811573185,13.786131972443687
419,val,ver,391.0,58,-0.75,-0.5,0.25,0.391,5.968707559985366,19.77371993328519,12.580857751139996
420,val,ver,322.0,58,-0.75,-0.5,0.25,0.322,5.7745515455444085,17.944358444926362,11.586113822702412
425,val,ver,370.1,58,-0.75,-0.5,0.25,0.37010000000000004,5.9137732393921105,19.237983262286097,12.291045469327695
426,val,ver,371.4,58,-0.75,-0.5,0.25,0.37139999999999995,5.917279648918606,19.271740969616626,12.309342818896974
430,val,ver,344.8,58,-0.75,-0.5,0.25,0.3448,5.842964538789538,18.568791021496256,11.92731278095303
439,val,ver,416.7,58,-0.75,-0.5,0.25,0.4167,6.032366538428407,20.4132310034448,12.92525623551364
441,val,ver,360.9,58,-0.75,-0.5,0.25,0.3609,5.8886009116487426,18.997368238785075,12.160485818991962
443,val,ver,276.6,58,-0.75,-0.5,0.25,0.2766,5.622572419230658,16.631295800387896,10.862661610085292
445,val,ver,377.1,58,-0.75,-0.5,0.25,0.37710000000000005,5.9325104042643115,19.41906279921871,12.389137478922569
448,val,ver,364.8,58,-0.75,-0.5,0.25,0.3648,5.899349258200177,19.099738218101315,12.216063035712471
452,val,ver,463.6,58,-0.75,-0.5,0.25,0.4636,6.1390221114655965,21.531372459738837,13.52352847728166
455,val,ver,472.6,58,-0.75,-0.5,0.25,0.4726,6.158249364752807,21.739365216123492,13.634291144374409
459,val,ver,490.2,58,-0.75,-0.5,0.25,0.49019999999999997,6.194813471094013,22.140460699813815,13.847435549436396
467,val,ver,427.2,58,-0.75,-0.5,0.25,0.42719999999999997,6.057252287645985,20.668817092422103,13.062438544876438
474,val,ver,405.7,58,-0.75,-0.5,0.25,0.4057,6.005613970212401,20.141995928904365,12.779389552338413
475,val,ver,404.6,58,-0.75,-0.5,0.25,0.4046,6.002898924733645,20.114671262538696,12.76467826137964
484,val,ver,374.4,58,-0.75,-0.5,0.25,0.37439999999999996,5.9253247446034365,19.349418595916518,12.351427214202774
498,val,ver,456.7,58,-0.75,-0.5,0.25,0.4567,6.124026720190953,21.37054047047009,13.437769262507993
504,val,ver,422.1,58,-0.75,-0.5,0.25,0.42210000000000003,6.045242252788453,20.54507240191672,12.996052581930497
511,val,ver,377.7,58,-0.75,-0.5,0.25,0.3777,5.934100229718411,19.43450539633052,12.397496408135407
512,val,ver,407.2,58,-0.75,-0.5,0.25,0.4072,6.009304465236313,20.1791972090071,12.799413440834648
515,val,ver,362.3,58,-0.75,-0.5,0.25,0.3623,5.8924725979010315,19.03417978269618,12.180476218040628
521,val,ver,406.2,58,-0.75,-0.5,0.25,0.4062,6.0068456491462845,20.1544039852336,12.786068910851592
527,val,ver,403.4,58,-0.75,-0.5,0.25,0.4034,5.999928625520111,20.084820138602186,12.748603292886402
533,val,ver,381.8,58,-0.75,-0.5,0.25,0.38180000000000003,5.944896911291647,19.53970317072396,12.45441222164262
536,val,ver,580.9,58,-0.75,-0.5,0.25,0.5809,6.364578624998487,24.10186714758838,14.881540689807096
538,val,ver,453.0,58,-0.75,-0.5,0.25,0.453,6.115892125483034,21.283796653792763,13.391474954863403
541,val,ver,436.0,58,-0.75,-0.5,0.25,0.436,6.077642243349034,20.8806130178211,13.17592236364682
543,val,ver,327.2,58,-0.75,-0.5,0.25,0.3272,5.790571604728592,18.088670487352022,11.66512567075337
545,val,ver,526.6,58,-0.75,-0.5,0.25,0.5266000000000001,6.266441247062209,22.947766775876037,14.274683269729481
548,val,ver,369.4,58,-0.75,-0.5,0.25,0.36939999999999995,5.911880067765139,19.219781476385208,12.281177720626397
549,val,ver,434.8,58,-0.75,-0.5,0.25,0.4348,6.0748861552470546,20.851858430365386,13.16052544161271
550,val,ver,403.9,58,-0.75,-0.5,0.25,0.4039,6.001167322569367,20.097263495311992,12.755304537777004
559,val,ver,445.8,58,-0.75,-0.5,0.25,0.44580000000000003,6.099870420951769,21.113976413740733,13.300760673991558
563,val,ver,419.0,58,-0.75,-0.5,0.25,0.419,6.037870919922137,20.46948949045872,12.955474431093116
565,val,ver,340.4,58,-0.75,-0.5,0.25,0.3404,5.830121396699219,18.4499322491981,11.862502344533485
566,val,ver,350.1,58,-0.75,-0.5,0.25,0.3501,5.85821882796062,18.710959355415213,12.00475080685947
577,val,ver,464.1,58,-0.75,-0.5,0.25,0.4641,6.14010004624713,21.542980295214495,13.529714271569446
578,val,ver,412.0,58,-0.75,-0.5,0.25,0.412,6.021023349349527,20.29778313018444,12.863205998454712
580,val,ver,413.5,58,-0.75,-0.5,0.25,0.4135,6.024657514463746,20.334699407662754,12.883053341421377
581,val,ver,570.6,58,-0.75,-0.5,0.25,0.5706,6.3466884387794,23.88723508487326,14.769020782958465
591,val,ver,422.9,58,-0.75,-0.5,0.25,0.4229,6.047135744478443,20.564532574313475,13.006496488321378
592,val,ver,398.3,58,-0.75,-0.5,0.25,0.3983,5.987205490187598,19.957454747537323,12.679975686872538
593,val,ver,641.6,58,-0.75,-0.5,0.25,0.6416000000000001,6.463965056552305,25.3298243183801,15.522420513593733
596,val,ver,482.0,58,-0.75,-0.5,0.25,0.482,6.1779441140506,21.95449840010015,13.748687525050165
600,val,ver,460.1,58,-0.75,-0.5,0.25,0.4601,6.131443857161423,21.449941724862565,13.480119963983645
602,val,ver,402.8,58,-0.75,-0.5,0.25,0.4028,5.998440160844408,20.06987792688336,12.740555483408812
39,dod,hor,321.6,59,0.25,0.5,-0.75,0.3216,5.773308537304811,17.933209417167916,11.580005654960269
52,dod,hor,261.7,59,0.25,0.5,-0.75,0.2617,5.5671988095361,16.17714437099453,10.610452045807687
89,dod,hor,351.4,59,0.25,0.5,-0.75,0.3514,5.861925175752996,18.745666165810164,12.023641785860613
103,dod,hor,357.0,59,0.25,0.5,-0.75,0.357,5.877735781779639,18.894443627691185,12.10456172393927
104,dod,hor,386.9,59,0.25,0.5,-0.75,0.38689999999999997,5.9581662617064675,19.669773765857094,12.524720999062524
120,dod,hor,295.6,59,0.25,0.5,-0.75,0.29560000000000003,5.689007189074046,17.193021840269964,11.173174683868147
161,dod,hor,375.8,59,0.25,0.5,-0.75,0.3758,5.929057086979365,19.385561637466168,12.371000158517111
248,dod,hor,342.5,59,0.25,0.5,-0.75,0.3425,5.83627165770228,18.506755523321747,11.893494388749172
270,dod,hor,301.0,59,0.25,0.5,-0.75,0.301,5.707110264748875,17.349351572897472,11.259315978322595
277,dod,hor,340.2,59,0.25,0.5,-0.75,0.3402,5.829533679961761,18.444511378727277,11.859544986601836
289,dod,hor,294.4,59,0.25,0.5,-0.75,0.2944,5.684939386854721,17.158088471621774,11.153909400783359
299,dod,hor,301.5,59,0.25,0.5,-0.75,0.3015,5.70877001616724,17.363755354185336,11.267246862863587
304,dod,hor,301.4,59,0.25,0.5,-0.75,0.3014,5.708438286192395,17.360875553957523,11.265661292106683
320,dod,hor,250.0,59,0.25,0.5,-0.75,0.25,5.521460917862246,15.811388300841896,10.406552155422673
378,dod,hor,162.8,59,0.25,0.5,-0.75,0.1628,5.09252245356844,12.759310326189265,8.675143875320806
479,dod,hor,330.4,59,0.25,0.5,-0.75,0.33039999999999997,5.800304041646823,18.17690842800282,11.713389477178726
494,dod,hor,417.2,59,0.25,0.5,-0.75,0.4172,6.0335657231266175,20.42547429069886,12.931833561672478
503,dod,hor,277.4,59,0.25,0.5,-0.75,0.2774,5.625460507880731,16.655329477377503,10.87597922701333
508,dod,hor,343.2,59,0.25,0.5,-0.75,0.3432,5.838313367613807,18.525657883055057,11.903800747902554
542,dod,hor,350.3,59,0.25,0.5,-0.75,0.3503,5.858789930203441,18.716303053755034,12.007659736985394
554,dod,hor,193.1,59,0.25,0.5,-0.75,0.1931,5.263208189434469,13.896042602122375,9.326632047383136
587,dod,hor,262.7,59,0.25,0.5,-0.75,0.2627,5.571012696691494,16.208022704821214,10.627633771511665
590,dod,hor,293.6,59,0.25,0.5,-0.75,0.2936,5.682218296740361,17.134759992483115,11.141040749045677
4,dod,ver,339.4,59,0.25,0.5,-0.75,0.3394,5.827179352800126,18.422811946062957,11.847705533765124
40,dod,ver,334.7,59,0.25,0.5,-0.75,0.3347,5.8132346082172806,18.294808006644946,11.777822060932984
79,dod,ver,291.3,59,0.25,0.5,-0.75,0.2913,5.674353663965389,17.06751299984857,11.10393052630418
116,dod,ver,316.9,59,0.25,0.5,-0.75,0.31689999999999996,5.758586266696875,17.80168531347524,11.507904590636855
164,dod,ver,165.6,59,0.25,0.5,-0.75,0.1656,5.109575241951159,12.86856635371633,8.738131851006312
167,dod,ver,311.8,59,0.25,0.5,-0.75,0.3118,5.742361956623676,17.6578594399208,11.428967270665053
169,dod,ver,282.6,59,0.25,0.5,-0.75,0.2826,5.644032470250427,16.81071087134628,10.962009609513277
177,dod,ver,282.6,59,0.25,0.5,-0.75,0.2826,5.644032470250427,16.81071087134628,10.962009609513277
209,dod,ver,367.8,59,0.25,0.5,-0.75,0.3678,5.907539312170221,19.178112524437854,12.258582364570495
247,dod,ver,381.6,59,0.25,0.5,-0.75,0.38160000000000005,5.944372939574132,19.53458471531965,12.451644027952899
264,dod,ver,346.5,59,0.25,0.5,-0.75,0.3465,5.847882818629958,18.614510468986285,11.952225588369064
273,dod,ver,280.1,59,0.25,0.5,-0.75,0.2801,5.635146682266063,16.73618833546038,10.920763645495835
298,dod,ver,260.1,59,0.25,0.5,-0.75,0.2601,5.5610661724546055,16.127616066858735,10.582882476679893
300,dod,ver,248.7,59,0.25,0.5,-0.75,0.24869999999999998,5.516247350809359,15.770225109363532,10.383560232793622
360,dod,ver,285.2,59,0.25,0.5,-0.75,0.2852,5.653190688540141,16.88786546606764,11.004683160808046
392,dod,ver,312.1,59,0.25,0.5,-0.75,0.31210000000000004,5.743323649276734,17.66635219845908,11.433631131099812
454,dod,ver,326.4,59,0.25,0.5,-0.75,0.32639999999999997,5.788123623089952,18.066543665017942,11.65301729907547
465,dod,ver,269.4,59,0.25,0.5,-0.75,0.2694,5.596197263976263,16.413409152275463,10.74179190993102
486,dod,ver,392.1,59,0.25,0.5,-0.75,0.3921,5.971516909298286,19.801515093547767,12.595861109658554
500,dod,ver,374.1,59,0.25,0.5,-0.75,0.37410000000000004,5.924523141354101,19.341664871463365,12.347227531979557
514,dod,ver,241.5,59,0.25,0.5,-0.75,0.2415,5.486869473092628,15.540270267920054,10.254949622225178
537,dod,ver,322.0,59,0.25,0.5,-0.75,0.322,5.7745515455444085,17.944358444926362,11.586113822702412
570,dod,ver,394.1,59,0.25,0.5,-0.75,0.3941,5.976604684200958,19.85195204507607,12.623077980894278
583,dod,ver,246.7,59,0.25,0.5,-0.75,0.24669999999999997,5.508173023535311,15.706686474237651,10.34805252168549
23,dos,hor,465.5,59,0.25,0.5,0.25,0.4655,6.143112096717122,21.575449010391416,13.54701410970727
28,dos,hor,358.0,59,0.25,0.5,0.25,0.358,5.8805329864007,18.920887928424502,12.118934633080755
43,dos,hor,383.2,59,0.25,0.5,0.25,0.3832,5.948557046096705,19.57549488518745,12.47376624250173
50,dos,hor,313.5,59,0.25,0.5,0.25,0.3135,5.7477993600729755,17.705931209625774,11.455361757024809
69,dos,hor,294.3,59,0.25,0.5,0.25,0.2943,5.684599655239428,17.155174146594955,11.152301921289842
82,dos,hor,325.3,59,0.25,0.5,0.25,0.32530000000000003,5.784747833479305,18.03607496103296,11.63634035492867
149,dos,hor,382.5,59,0.25,0.5,0.25,0.3825,5.94672865326659,19.557607215607945,12.464094330286244
170,dos,hor,307.7,59,0.25,0.5,0.25,0.3077,5.729125282327996,17.541379649275026,11.36496716339032
215,dos,hor,177.6,59,0.25,0.5,0.25,0.1776,5.17953383055807,13.326664999166145,9.001361028967304
225,dos,hor,444.4,59,0.25,0.5,0.25,0.44439999999999996,6.096725057765475,21.080796948882174,13.283024039677167
234,dos,hor,537.8,59,0.25,0.5,0.25,0.5378,6.287486743834764,23.19051530259731,14.402703775984024
260,dos,hor,338.5,59,0.25,0.5,0.25,0.3385,5.82452409235233,18.398369492974098,11.8343669275355
283,dos,hor,348.8,59,0.25,0.5,0.25,0.3488,5.8544986920348245,18.676188047886004,11.98581939715461
295,dos,hor,340.4,59,0.25,0.5,0.25,0.3404,5.830121396699219,18.4499322491981,11.862502344533485
311,dos,hor,307.9,59,0.25,0.5,0.25,0.30789999999999995,5.729775054930455,17.547079529084034,11.36810047149877
394,dos,hor,211.5,59,0.25,0.5,0.25,0.2115,5.354224998486333,14.543039572248986,9.693805970566657
418,dos,hor,318.6,59,0.25,0.5,0.25,0.31860000000000005,5.763936397475948,17.84936973677222,11.534054324630915
458,dos,hor,238.1,59,0.25,0.5,0.25,0.2381,5.472690753492817,15.430489298787643,10.193449118132548
468,dos,hor,339.9,59,0.25,0.5,0.25,0.3399,5.828651456702071,18.436377084449102,11.855107072197857
509,dos,hor,321.4,59,0.25,0.5,0.25,0.32139999999999996,5.772686453303412,17.927632303235136,11.576949930726556
513,dos,hor,227.8,59,0.25,0.5,0.25,0.2278,5.428468051013081,15.093044755780724,10.00399129534851
571,dos,hor,337.4,59,0.25,0.5,0.25,0.3374,5.821269170111868,18.368451213970108,11.818036427187089
576,dos,hor,521.7,59,0.25,0.5,0.25,0.5217,6.257092710028347,22.84075305238424,14.218181394124636
584,dos,hor,363.3,59,0.25,0.5,0.25,0.3633,5.895228939227156,19.060430215501434,12.194727859022954
10,dos,ver,362.5,59,0.25,0.5,0.25,0.3625,5.893024474294729,19.03943276465977,12.183328356394764
17,dos,ver,276.0,59,0.25,0.5,0.25,0.276,5.62040086571715,16.61324772583615,10.852658837071369
71,dos,ver,321.3,59,0.25,0.5,0.25,0.32130000000000003,5.772375266121813,17.924843095547587,11.57542165804995
77,dos,ver,291.2,59,0.25,0.5,0.25,0.2912,5.674010316322531,17.064583206161235,11.102313217920589
92,dos,ver,346.8,59,0.25,0.5,0.25,0.3468,5.848748244906387,18.62256695517565,11.956614655752004
117,dos,ver,355.6,59,0.25,0.5,0.25,0.3556,5.8738065036397495,18.85735930611707,12.08440065399054
191,dos,ver,294.4,59,0.25,0.5,0.25,0.2944,5.684939386854721,17.158088471621774,11.153909400783359
201,dos,ver,449.3,59,0.25,0.5,0.25,0.44930000000000003,6.107690816076114,21.196697856034085,13.34496242503384
246,dos,ver,471.2,59,0.25,0.5,0.25,0.4712,6.155282632337377,21.707141681944215,13.6171416497496
286,dos,ver,275.7,59,0.25,0.5,0.25,0.2757,5.619313318029751,16.60421633200435,10.84765275532332
296,dos,ver,390.1,59,0.25,0.5,0.25,0.3901,5.966403116512611,19.750949344272037,12.568564190211095
317,dos,ver,269.5,59,0.25,0.5,0.25,0.2695,5.596568390349052,16.416455159382004,10.743483310230843
330,dos,ver,511.5,59,0.25,0.5,0.25,0.5115,6.2373475853916815,22.616365755797283,14.099577245158146
351,dos,ver,347.0,59,0.25,0.5,0.25,0.347,5.849324779946859,18.627936010197157,11.959539486336038
364,dos,ver,322.0,59,0.25,0.5,0.25,0.322,5.7745515455444085,17.944358444926362,11.586113822702412
393,dos,ver,393.6,59,0.25,0.5,0.25,0.3936,5.975335165178098,19.83935482821959,12.616281232506134
421,dos,ver,278.2,59,0.25,0.5,0.25,0.2782,5.6283402794893425,16.67932852365466,10.889274749130204
434,dos,ver,414.8,59,0.25,0.5,0.25,0.4148,6.027796476355372,20.36663938896155,12.900220867361618
435,dos,ver,311.2,59,0.25,0.5,0.25,0.3112,5.740435792304236,17.640861656959956,11.419631792827385
488,dos,ver,390.9,59,0.25,0.5,0.25,0.39089999999999997,5.968451772798909,19.77119116290164,12.579492605033904
502,dos,ver,310.6,59,0.25,0.5,0.25,0.31060000000000004,5.738505910714586,17.623847480048163,11.41028594616307
520,dos,ver,283.4,59,0.25,0.5,0.25,0.2834,5.64685932725658,16.834488409215172,10.975163921110582
552,dos,ver,185.3,59,0.25,0.5,0.25,0.18530000000000002,5.221976133291314,13.612494260788505,9.164905760896396
603,dos,ver,388.2,59,0.25,0.5,0.25,0.3882,5.9615206707349095,19.702791680368545,12.542557382290122
56,sod,hor,358.3,59,0.25,-0.5,0.25,0.3583,5.881370624310908,18.92881401461803,12.123241997309906
105,sod,hor,323.9,59,0.25,-0.5,0.25,0.32389999999999997,5.7804348261772835,17.997222007854432,11.615068125714236
115,sod,hor,306.5,59,0.25,-0.5,0.25,0.3065,5.725217755376266,17.507141400011598,11.346142643625148
125,sod,hor,362.0,59,0.25,-0.5,0.25,0.362,5.8916442118257715,19.026297590440446,12.176196310287771
127,sod,hor,319.2,59,0.25,-0.5,0.25,0.3192,5.765817865575654,17.866169147301836,11.543264456561923
139,sod,hor,300.0,59,0.25,-0.5,0.25,0.3,5.703782474656201,17.320508075688775,11.243431422935853
168,sod,hor,321.4,59,0.25,-0.5,0.25,0.32139999999999996,5.772686453303412,17.927632303235136,11.576949930726556
185,sod,hor,281.6,59,0.25,-0.5,0.25,0.2816,5.640487624283887,16.780941570722426,10.94553653405811
203,sod,hor,229.5,59,0.25,-0.5,0.25,0.2295,5.4359030295006,15.149257407543116,10.035596004307088
227,sod,hor,317.6,59,0.25,-0.5,0.25,0.31760000000000005,5.760792729372981,17.82133552795637,11.518681885900783
285,sod,hor,312.4,59,0.25,-0.5,0.25,0.31239999999999996,5.744284417965531,17.67484087622856,11.438292411099548
315,sod,hor,172.8,59,0.25,-0.5,0.25,0.1728,5.152134856369956,13.145341380123988,8.89733679762509
326,sod,hor,339.1,59,0.25,-0.5,0.25,0.3391,5.826295049131593,18.414668066516974,11.84326159692745
332,sod,hor,328.2,59,0.25,-0.5,0.25,0.3282,5.793623178655991,18.11629101113139,11.68023719002887
352,sod,hor,316.1,59,0.25,-0.5,0.25,0.31610000000000005,5.756058619221572,17.7792013318934,11.495570884850583
359,sod,hor,299.0,59,0.25,-0.5,0.25,0.299,5.700443573390687,17.291616465790582,11.227516352670925
422,sod,hor,274.7,59,0.25,-0.5,0.25,0.2747,5.615679593101228,16.574076143182157,10.830943127465678
424,sod,hor,294.5,59,0.25,-0.5,0.25,0.2945,5.685279003091641,17.161002301730512,11.155516565932887
437,sod,hor,273.5,59,0.25,-0.5,0.25,0.2735,5.611301621862036,16.537835408541227,10.810845277873716
510,sod,hor,311.8,59,0.25,-0.5,0.25,0.3118,5.742361956623676,17.6578594399208,11.428967270665053
522,sod,hor,292.8,59,0.25,-0.5,0.25,0.2928,5.679489782087156,17.11139970896595,11.128151892795902
544,sod,hor,191.2,59,0.25,-0.5,0.25,0.19119999999999998,5.2533200006173,13.827508813954884,9.287588915774368
555,sod,hor,176.5,59,0.25,-0.5,0.25,0.1765,5.173320876373351,13.285330255586423,8.977666517258212
579,sod,hor,257.4,59,0.25,-0.5,0.25,0.25739999999999996,5.5506312951620265,16.043690348545123,10.536136520905862
5,sod,ver,373.2,59,0.25,-0.5,0.25,0.3732,5.922114468973189,19.3183850256692,12.33461683847804
65,sod,ver,327.1,59,0.25,-0.5,0.25,0.3271,5.790265934544339,18.08590611498357,11.66361305714515
111,sod,ver,336.9,59,0.25,-0.5,0.25,0.3369,5.819786150412507,18.354835875049385,11.810603338874614
112,sod,ver,348.4,59,0.25,-0.5,0.25,0.3484,5.853351244978348,18.665476152512156,11.979986177301889
113,sod,ver,307.0,59,0.25,-0.5,0.25,0.307,5.726847747587197,17.52141546793523,11.353991341253895
128,sod,ver,308.4,59,0.25,-0.5,0.25,0.30839999999999995,5.731397641689174,17.561321134812154,11.375928618606675
160,sod,ver,320.7,59,0.25,-0.5,0.25,0.3207,5.770506106699109,17.90809872655386,11.566246265688054
278,sod,ver,275.8,59,0.25,-0.5,0.25,0.2758,5.619675965359201,16.607227342335023,10.849321797564661
312,sod,ver,390.7,59,0.25,-0.5,0.25,0.3907,5.967940002061025,19.766132651583618,12.576761709477633
318,sod,ver,262.7,59,0.25,-0.5,0.25,0.2627,5.571012696691494,16.208022704821214,10.627633771511665
337,sod,ver,285.6,59,0.25,-0.5,0.25,0.2856,5.654592230465429,16.899704139422088,11.011228413514315
338,sod,ver,287.9,59,0.25,-0.5,0.25,0.2879,5.66261319761813,16.967616214424464,11.048761587834424
372,sod,ver,285.6,59,0.25,-0.5,0.25,0.2856,5.654592230465429,16.899704139422088,11.011228413514315
376,sod,ver,397.1,59,0.25,-0.5,0.25,0.3971,5.984188138137206,19.92736811523288,12.663754593318407
